round,Nt,accuracy,loss,distortion,rho_ref,m0
375.0,112875.0,0.5385,1.2898336223602296,0.004689481593419872,7.315974807555635e-06,1600.0
380.0,114380.0,0.5365,1.3019229471206666,0.00477096802341304,7.363710930390972e-06,1600.0
385.0,115885.0,0.5398,1.288840525817871,0.004529191874723701,7.282009819141276e-06,1600.0
390.0,117390.0,0.5385,1.301750644493103,0.004959318696485286,7.467070039636333e-06,1600.0
395.0,118895.0,0.5374,1.3041366340637206,0.004932463397550277,7.170628978693662e-06,1600.0
400.0,120400.0,0.5341,1.3212804510116578,0.005097259785360186,6.9962160138134985e-06,1600.0
405.0,121905.0,0.5407,1.2994313369750976,0.004794423471280115,7.057417667854256e-06,1600.0
410.0,123410.0,0.5437,1.28679866771698,0.004675168479796019,7.126530330599729e-06,1600.0
415.0,124915.0,0.546,1.2766727409362792,0.004675693713243715,6.73407844280653e-06,1600.0
420.0,126420.0,0.54,1.285383830833435,0.004501707757362028,6.900883202947273e-06,1600.0
425.0,127925.0,0.5477,1.2686579608917237,0.004729436448833875,6.989204321150069e-06,1600.0
430.0,129430.0,0.5456,1.285804504966736,0.004289826911500744,6.8960562747359856e-06,1600.0
435.0,130935.0,0.5393,1.3087705480575562,0.004860374558664316,7.058194332941311e-06,1600.0
440.0,132440.0,0.5456,1.2887155771255494,0.004353638790409335,6.909482570653488e-06,1600.0
445.0,133945.0,0.5448,1.290746247291565,0.0049932004065028806,6.766125774467939e-06,1600.0
450.0,135450.0,0.5517,1.2687132568359376,0.0042732466615761355,6.699004477862581e-06,1600.0
455.0,136955.0,0.5413,1.2886012340545654,0.004771112526263222,7.041225566838355e-06,1600.0
460.0,138460.0,0.5501,1.2762102802276611,0.0044910069364804675,6.787320901217809e-06,1600.0
465.0,139965.0,0.539,1.2922179803848266,0.004476016562876566,6.791147581486474e-06,1600.0
470.0,141470.0,0.5447,1.2811832033157349,0.004582773876453355,7.207683962081634e-06,1600.0
475.0,142975.0,0.559,1.2529472942352295,0.0043558810567247575,6.834780790151125e-06,1600.0
480.0,144480.0,0.548,1.2688459957122802,0.0045891031121330006,6.990629237950236e-06,1600.0
485.0,145985.0,0.555,1.2572348834991456,0.004567023182296593,6.803277409994307e-06,1600.0
490.0,147490.0,0.5549,1.2500611558914185,0.004230854552733706,6.99418631338693e-06,1600.0
495.0,148995.0,0.5465,1.2705984994888306,0.004416277361646054,6.570295811486271e-06,1600.0
500.0,150500.0,0.5462,1.275230239868164,0.004980479266597655,6.892123499608985e-06,1600.0
505.0,152005.0,0.5486,1.2766609958648683,0.004528063520958093,6.640353305674413e-06,1600.0
510.0,153510.0,0.5427,1.2797060153961182,0.0049361292460951365,6.500123374949122e-06,1600.0
515.0,155015.0,0.5441,1.27539123878479,0.004675073095159118,6.6412695821583065e-06,1600.0
520.0,156520.0,0.5437,1.2785211818695068,0.004596824503087192,6.826011723102655e-06,1600.0
525.0,158025.0,0.5495,1.2664792078018188,0.0045646024493905596,6.444242191267964e-06,1600.0
530.0,159530.0,0.5522,1.2628058336257935,0.004572793733622287,6.554848943380327e-06,1600.0
535.0,161035.0,0.5419,1.2914712335586547,0.004625787513145053,6.572407608601813e-06,1600.0
540.0,162540.0,0.5442,1.2901095680236816,0.004986288964341242,6.370865818481436e-06,1600.0
545.0,164045.0,0.5486,1.2622670238494873,0.004543504124052863,6.44029104126288e-06,1600.0
550.0,165550.0,0.5513,1.2632114170074462,0.004518004930350206,6.230643587071758e-06,1600.0
555.0,167055.0,0.5467,1.2764617618560792,0.005375839087711411,6.089098952306013e-06,1600.0
560.0,168560.0,0.5517,1.260767470932007,0.004598235787211992,6.365628535775982e-06,1600.0
565.0,170065.0,0.5548,1.2495996206283568,0.004535190184655687,6.290478751210557e-06,1600.0
570.0,171570.0,0.5503,1.263873134994507,0.004302346400065356,6.406939030647879e-06,1600.0
575.0,173075.0,0.5445,1.2740965459823608,0.004651841180286153,6.355150377124545e-06,1600.0
580.0,174580.0,0.547,1.2731485536575318,0.0046684171121381375,6.63485965977817e-06,1600.0
585.0,176085.0,0.5465,1.2563385160446168,0.00494724339505163,6.353947663366897e-06,1600.0
590.0,177590.0,0.5481,1.2443765846252441,0.004620354021958517,6.26208894213333e-06,1600.0
595.0,179095.0,0.5489,1.2557961177825927,0.004368165137208107,6.233634528234346e-06,1600.0
600.0,180600.0,0.5511,1.254334111213684,0.004518305176969676,6.372056348357302e-06,1600.0
