round,num_clients,num_examples,client_id,effective_prior_lambda,local_steps,lr,posterior_mean_abs_mean,posterior_precision_max,posterior_precision_mean,posterior_precision_min,posterior_sigma_mean,prior_loss,server_round,task_loss,train_accuracy,train_loss,update_l2,update_max_abs,update_rms,variance_floor_fraction
1,20,3746.3325597215,10.702933055900123,0.01,1175.5519987195391,0.01,0.026268276724710795,3.2180807066156456,0.00028040968299016737,2.91434572010815e-14,6492.954233525428,0.0,1.0,0.4137838019614447,0.7770317314233124,0.4137838019614447,1.078990565250422,0.10947188114107113,0.0011665083257019805,0.0
2,20,3746.3325597215,10.702933055900123,0.009999999999999998,1175.5519987195391,0.009999999999999998,0.018287145387475456,2.615615702630387,0.0005594933346967638,6.082040123158364e-13,595.4418389202455,0.004932292840705092,2.0,0.336254182024378,0.8399663878996438,0.33630350502605694,1.1245487986021754,0.10183667941812152,0.0012157618226468396,0.0
3,20,3746.3325597215,10.702933055900123,0.009999999999999998,1175.5519987195391,0.009999999999999998,0.016184601283785353,2.645591806379917,0.0008263643520421549,6.082040253374554e-13,549.8936438171876,0.004294659444306816,3.0,0.2979849820052731,0.8637029330559004,0.2980279283911612,1.062141945378737,0.09553706263046696,0.0011482931012228427,0.0
4,20,3746.3325597215,10.702933055900123,0.009999999999999998,1175.5519987195391,0.009999999999999998,0.015084598813305511,2.8793023815867107,0.0010880816776805587,6.082040253374554e-13,534.2484378516951,0.003833208799141909,4.0,0.2786497460542534,0.8746308671121603,0.2786880779474173,1.0082269631258256,0.08762913433130055,0.0010900050330009499,0.0
5,20,3746.3325597215,10.702933055900123,0.01,1175.5519987195391,0.01,0.014368701678531616,3.1210715657861132,0.0013388172716281266,6.082040253374554e-13,524.9270966727815,0.0032714019644862614,5.0,0.2627876932968863,0.8829098475451163,0.2628204074905063,0.9649500259170906,0.0808417901309101,0.001043217869896187,0.0
6,20,3746.3325597215,10.702933055900123,0.01,1175.5519987195391,0.01,0.01385039170667009,3.454743123503847,0.0015881476641069875,6.082040253374554e-13,518.3457995048728,0.0029705192180049986,6.0,0.25247611056884595,0.8884118282581731,0.2525058159238965,0.9492655823911256,0.07661197126462659,0.0010262612490078528,0.0
7,20,3746.3325597215,10.702933055900123,0.01,1175.5519987195391,0.01,0.013451779907268938,3.758929277114148,0.0018364938558209003,6.082040253374554e-13,513.2000756481757,0.002589836378691445,7.0,0.24089100171923383,0.8951942699371772,0.24091690018751907,0.9243336290666107,0.07628927788434493,0.0009993070456387901,0.0
8,20,3746.3325597215,10.702933055900123,0.01,1175.5519987195391,0.01,0.013132772365059673,4.024691218140364,0.002087562292395244,6.082040253374554e-13,508.8701627061122,0.0023591947829431853,8.0,0.23276571678599245,0.8997559121283661,0.23278930881452045,0.9093906725171657,0.07004680563686971,0.0009831520543099413,0.0
9,20,3746.3325597215,10.702933055900123,0.01,1175.5519987195391,0.01,0.012871798383771936,4.3148995306134,0.0023457750218199183,6.082040253374554e-13,505.1732353027364,0.00217916373467325,9.0,0.22655170429441082,0.9025009003241168,0.2265734959800797,0.9088212409446034,0.0681500565373193,0.0009825364357014899,0.0
10,20,3746.3325597215,10.702933055900123,0.01,1175.5519987195391,0.01,0.01265222129399717,4.625149150736349,0.002599856771931417,6.082040253374554e-13,502.00350995470404,0.002031472457823553,10.0,0.21918992092850173,0.9051538553879401,0.21921023554892233,0.8916629208162103,0.06574786785155383,0.0009639863909379525,0.0
