run_id,experiment,condition,method,realization,seed,round,logical_round,physical_round,phase,num_clients,labels_per_client,mean_samples_per_client,power_dbm,noise_dbm,num_subchannels,path_loss_exponent,path_loss_reference_m,gamma_db,power_control_mode,deterministic_payload_mode,deterministic_reference_power_mode,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,accuracy,nll,ece,posterior_predictive_accuracy,posterior_predictive_nll,posterior_predictive_ece,posterior_mean_accuracy,posterior_mean_nll,posterior_mean_ece,train_loss,phase1_train_loss,phase2_train_loss,posterior_variance,posterior_precision_mean,posterior_precision_min,posterior_precision_max,posterior_precision_std,posterior_precision_offset_l2,posterior_precision_offset_max_abs,global_mean_update_l2,global_mean_update_max_abs,global_model_update_l2,ideal_model_update_l2,received_model_update_l2,global_precision_update_l2,global_precision_update_max_abs,channel_uses_round,channel_uses_cumulative,ofdm_symbols_round,ofdm_symbols_cumulative,aircomp_nmse,aircomp_distortion_nmse,aircomp_clipped_fraction,aircomp_average_symbol_power_watts,aircomp_maximum_symbol_power_watts,aircomp_noise_l2,aircomp_ideal_l2,aircomp_received_l2,aircomp_delta_bar,aircomp_retained_magnitude_ratio,aircomp_distorted_to_ideal_norm_ratio,precision_aircomp_nmse,precision_aircomp_distortion_nmse,precision_aircomp_clipped_fraction,precision_aircomp_average_symbol_power_watts,precision_aircomp_maximum_symbol_power_watts,precision_aircomp_noise_l2,precision_aircomp_ideal_l2,precision_aircomp_received_l2,precision_aircomp_delta_bar,precision_aircomp_retained_magnitude_ratio,precision_aircomp_distorted_to_ideal_norm_ratio,mean_aircomp_nmse,mean_aircomp_distortion_nmse,mean_aircomp_clipped_fraction,mean_aircomp_average_symbol_power_watts,mean_aircomp_maximum_symbol_power_watts,mean_aircomp_noise_l2,mean_aircomp_ideal_l2,mean_aircomp_received_l2,mean_aircomp_delta_bar,mean_aircomp_retained_magnitude_ratio,mean_aircomp_distorted_to_ideal_norm_ratio,wall_time_sec
sparse_bayesian_keep75_proposed_rep00_seed12026,sparse,bayesian_keep75,proposed,0,12026,0,0,0,model,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.0995,2.372916206651074,0.0756189888963103,0.0995,2.372916206651074,0.0756189888963103,0.0968,2.3613480913338667,0.07226249436736107,nan,0.0,0.0,0.00010000000000000003,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.64498279010877
sparse_bayesian_keep75_proposed_rep00_seed12026,sparse,bayesian_keep75,proposed,0,12026,1,1,2,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1,2.3264903718595664,0.07024453868091106,0.1,2.3264903718595664,0.07024453868091106,0.1008,2.3340695965606115,0.06945165247470142,4.8235973327818735,2.401122434854982,2.4224748979268917,0.00010000000000000022,9999.999999999976,9999.999999925298,10000.000000095722,3.767915934617588e-09,1.0526210560409382e-06,9.572249837219715e-08,0.09704308330344796,0.012237388640642166,0.0,0.0,0.0,1.0526210560409382e-06,9.572249837219715e-08,117064,117064,116,116,0.00481932503279427,0.004819320616583057,0.03195174781209172,0.024002173455731537,0.19952623149688797,6.955009004801746e-07,0.09737043863786266,0.09704308453905819,1.5965414825171145e-06,0.9976345327405635,0.9931495612927166,0.004432332466530886,0.004432323999203385,0.03511280951172691,0.02400489346181695,0.19952622837019152,9.046239645046564e-12,1.0636171607274483e-06,1.0526204334358236e-06,5.433036539620464e-16,0.9979944831840498,0.9896610306522446,0.005206317599057654,0.00520631723396273,0.02879068611245653,0.02399945344964613,0.19952623149688797,6.955009004213433e-07,0.0973704386320535,0.09704308453334934,3.1930829644909255e-06,0.9972745822970771,0.9966380919331884,59.728755339980125
sparse_bayesian_keep75_proposed_rep00_seed12026,sparse,bayesian_keep75,proposed,0,12026,2,2,4,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1228,2.3466143146692717,0.05810457837879656,0.1228,2.3466143146692717,0.05810457837879656,0.1326,2.3626718789195866,0.06117333792001008,4.524161630785963,2.2690644990378774,2.2550971317480855,9.999999999999973e-05,10000.000000000027,9999.999999914417,10000.000000106224,5.183361656324742e-09,1.4480437672855598e-06,1.0622352419886738e-07,0.05625055278208143,0.0064198896288871765,0.0,0.0,0.0,1.0097733185138386e-06,9.840732673183084e-08,117064,234128,116,232,0.012249260727723456,0.012249264373778778,0.027665884158960156,0.023075984944024165,0.19952623149688797,6.937377954083692e-07,0.056599683048344715,0.056250551628587844,1.597004885255e-06,0.9969939475584564,0.9880486023408706,0.009892684475873036,0.009892677859343568,0.030138273651116397,0.022852794190429362,0.19952623144691387,8.838299386923783e-12,1.028003850025186e-06,1.0097727676602082e-06,5.187991886678025e-16,0.9971920348080651,0.982265619264086,0.014605836979573876,0.014605850888213989,0.025193494666803914,0.02329917569761897,0.19952623149688797,6.937377953520687e-07,0.056599683039009044,0.05625055161952446,3.194009769991201e-06,0.9967958603088478,0.9938315854176552,94.62970401206985
sparse_bayesian_keep75_proposed_rep00_seed12026,sparse,bayesian_keep75,proposed,0,12026,3,3,6,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1472,2.3603778494344025,0.043442909034639585,0.1472,2.3603778494344025,0.043442909034639585,0.1346,2.3743039846713865,0.06962195229828358,4.433443339823729,2.2199304546560965,2.2135128851676322,9.999999999999933e-05,10000.000000000065,9999.999999878131,10000.000000124499,6.309511997214461e-09,1.7627242021716167e-06,1.244989107362926e-07,0.03783695381226816,0.0055413274094462395,0.0,0.0,0.0,1.0445055844280448e-06,1.088465069187805e-07,117064,351192,116,348,0.026519540907687683,0.026519562251908373,0.03339454314952106,0.02220704099560635,0.19952623149688797,6.960436109287225e-07,0.03762842526475979,0.037836954355012886,1.597552331658694e-06,0.9971943362681361,0.9962506342514106,0.007564294140433733,0.007564296884981255,0.032671424165508334,0.02189137810996121,0.1995262313114894,8.916361783901928e-12,1.0583062473725677e-06,1.0445054115714306e-06,5.260581155850367e-16,0.9974051907113513,0.9869594827749373,0.04547478767494163,0.04547482761883549,0.034117662133533795,0.022522703881251497,0.19952623149688797,6.960436108716129e-07,0.037628425249877265,0.03783695434059588,3.19510466279133e-06,0.9969834818249211,1.0055417857278839,128.8607193347998
sparse_bayesian_keep75_proposed_rep00_seed12026,sparse,bayesian_keep75,proposed,0,12026,4,4,8,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1439,2.3682896623193677,0.0521421103683114,0.1439,2.3682896623193677,0.0521421103683114,0.1345,2.3776134609135253,0.07194182859659194,4.367088317112705,2.183532521454525,2.18355579565818,9.999999999999915e-05,10000.000000000085,9999.999999833435,10000.000000216804,7.330102166821832e-09,2.047875959381301e-06,2.168035280192271e-07,0.029097775120014838,0.00382790993899107,0.0,0.0,0.0,1.0310750694854969e-06,1.2782038538716733e-07,117064,468256,116,464,0.039180008771132396,0.03918000827368506,0.024524715217076942,0.019850629172857744,0.19952623149688797,6.936289371513939e-07,0.029220285409640445,0.029097774715166544,1.5980077846922164e-06,0.9972349401961456,0.990717619237161,0.0076381165565657895,0.007638126899501124,0.02483914869913566,0.01950485556974663,0.1995262306903062,8.854280314315242e-12,1.0461109337686381e-06,1.0310759675145153e-06,5.227498891399152e-16,0.9975549112861134,0.9856277969401666,0.070721900985699,0.070721889647869,0.024210281735018224,0.020196402775968854,0.19952623149688797,6.936289370948808e-07,0.029220285390914615,0.02909777469689852,3.196015568861683e-06,0.9969149691061778,0.9958074415341552,167.60875933477655
sparse_bayesian_keep75_proposed_rep00_seed12026,sparse,bayesian_keep75,proposed,0,12026,5,5,10,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1121,2.3946346396613722,0.10712094802409408,0.1121,2.3946346396613722,0.10712094802409408,0.1331,2.382477127846938,0.0769297532632947,4.3670115142882935,2.18127225492868,2.1857392593596137,9.999999999999879e-05,10000.000000000122,9999.999999803078,10000.000000176262,8.230283144431612e-09,2.299466018863641e-06,1.9692197383847088e-07,0.02573159352152637,0.003141422290354967,0.0,0.0,0.0,1.0440036896106195e-06,1.4228680811356753e-07,117064,585320,116,580,0.04662856390780392,0.04662858470984536,0.02758647645508267,0.019469970433726416,0.19952623149688797,6.947326907278933e-07,0.026098345375377426,0.02573158876864041,1.5981504131611044e-06,0.9966295994547298,0.9805335863296503,0.013620501921091946,0.013620510111237927,0.026025209305067448,0.01889104299091417,0.19952623099546296,9.144852715037221e-12,1.0706409529926918e-06,1.044003452557061e-06,5.507804256417093e-16,0.996761194287455,0.975119989403704,0.0796366258945159,0.07963665930845279,0.029147743605097896,0.02004889787653866,0.19952623149688797,6.947326906677059e-07,0.026098345353416798,0.02573158874746132,3.196300825771428e-06,0.9964980046220048,0.9859471832555964,207.61512651573867
sparse_bayesian_keep75_proposed_rep00_seed12026,sparse,bayesian_keep75,proposed,0,12026,6,6,12,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1411,2.387369028466464,0.06412081032693384,0.1411,2.387369028466464,0.06412081032693384,0.1376,2.3874252707462964,0.07421556030660867,4.3457758226641126,2.1700853488080303,2.1756904738560823,9.99999999999985e-05,10000.00000000015,9999.999999812215,10000.000000235214,8.984827784152351e-09,2.5103463674171456e-06,2.352135197725147e-07,0.025392120683659498,0.0029120445251464844,0.0,0.0,0.0,1.046059358251024e-06,1.5148543752729893e-07,117064,702384,116,696,0.05927925475607169,0.05927921716166447,0.025477287533341657,0.018790012298904542,0.19952623149688797,6.93887298307142e-07,0.02526656384384517,0.025392121275848636,1.598298840030824e-06,0.9964166537285053,0.9830295517730249,0.015400079510992764,0.015400075044123536,0.02454338118982963,0.018260602190007132,0.19952622980598075,8.946886988731139e-12,1.0884095769531054e-06,1.0460594170080789e-06,5.289322185612398e-16,0.9964667284068761,0.9610898528295293,0.10315843000115062,0.1031583592792054,0.026411193876853686,0.019319422407801948,0.19952623149688797,6.93887298249462e-07,0.025266563820402422,0.025392121254301788,3.1965976795327157e-06,0.9963665790501344,1.0049692507165204,247.46568513289094
sparse_bayesian_keep75_proposed_rep00_seed12026,sparse,bayesian_keep75,proposed,0,12026,7,7,14,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1283,2.3750807924513095,0.07535624728411437,0.1283,2.3750807924513095,0.07535624728411437,0.1347,2.388786311986889,0.08345290619432925,4.331861674193123,2.1725251032865307,2.159336570906592,9.999999999999797e-05,10000.000000000202,9999.999999822998,10000.000000244047,9.709788630164575e-09,2.7131184730979e-06,2.440465323161334e-07,0.02343166999186429,0.0027602389454841614,0.0,0.0,0.0,1.021155284620102e-06,1.0749499779194593e-07,117064,819448,116,812,0.0701990083655516,0.0701990054315457,0.019045384788635357,0.01785766239217248,0.19952623149688797,6.920630408580602e-07,0.023353961204443798,0.023431673247193713,1.5985505022236667e-06,0.9967336656785315,0.9922565458055674,0.008452323742684287,0.008452332596290475,0.020473033615229484,0.017785023639233805,0.1995262306128493,8.878668772068267e-12,1.0407356297998024e-06,1.02115476221713e-06,5.246746089937707e-16,0.9970797108968948,0.981185548926267,0.1319456929884189,0.13194567826680093,0.017617735962041227,0.01793030114511115,0.19952623149688797,6.920630408011068e-07,0.023353961181254355,0.023431673224942696,3.197101003922659e-06,0.9963876204601682,1.003327542684868,286.29341693315655
sparse_bayesian_keep75_proposed_rep00_seed12026,sparse,bayesian_keep75,proposed,0,12026,8,8,16,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1326,2.371580864205302,0.06771835743635893,0.1326,2.371580864205302,0.06771835743635893,0.1396,2.385226204950391,0.0744819985151291,4.3100706593416795,2.163205029997626,2.146865629344053,9.999999999999748e-05,10000.000000000251,9999.999999817945,10000.000000244609,1.0362168465803208e-08,2.895623127746966e-06,2.4460860004182905e-07,0.023011407529483968,0.004005126655101776,0.0,0.0,0.0,1.018639920342401e-06,1.295684342039749e-07,117064,936512,116,928,0.09513263055474187,0.09513262725549283,0.029722096301314175,0.019452124970192407,0.19952623149688797,6.925705309990122e-07,0.02242238502252505,0.02301140799310025,1.5983365735632934e-06,0.9966110516698711,0.9974101509528457,0.016010445977977964,0.016010447604440363,0.031999364369854726,0.019389028891596716,0.19952623113994633,8.928365614491264e-12,1.0517155819107407e-06,1.0186401384128176e-06,5.335152300014489e-16,0.9965949459999356,0.9685509821342423,0.17425481513150579,0.1742548069065453,0.027444828232773624,0.019515221048788098,0.19952623149688797,6.925705309414616e-07,0.02242238499785984,0.023011407970554305,3.1966731465930717e-06,0.9966271573398066,1.026269319771449,326.1084608170204
sparse_bayesian_keep75_proposed_rep00_seed12026,sparse,bayesian_keep75,proposed,0,12026,9,9,18,natural_mean,40,1,50,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,True,bayesian,0.75,58532,0.1552,2.3648199386640996,0.04061637140408158,0.1552,2.3648199386640996,0.04061637140408158,0.1412,2.387306565568709,0.07933637146204708,4.285876505417567,2.144408383378926,2.141468122038642,9.999999999999702e-05,10000.000000000298,9999.99999975436,10000.000000310458,1.1099566007260769e-08,3.101880088147285e-06,3.104578354395926e-07,0.02332036283408256,0.002497360110282898,0.0,0.0,0.0,1.0369475976850812e-06,1.473472366342321e-07,117064,1053576,116,1044,0.07526943007840392,0.07526946811554805,0.01774365034242928,0.017718862616521634,0.19952623149688797,6.904242090286142e-07,0.022588813262736485,0.023320361662143782,1.598542638738097e-06,0.9966547183227303,1.001680471933378,0.01205801587888923,0.01205801803037196,0.01930083492279794,0.017661310676415947,0.19952623027537875,9.025395059969909e-12,1.0679440514043748e-06,1.0369473684797032e-06,5.396503132748643e-16,0.9967659862380266,0.9709754113964192,0.13848084427791862,0.13848091820072414,0.01618646576206062,0.01777641455662732,0.19952623149688797,6.904242089696231e-07,0.022588813237491588,0.023320361639089682,3.197085276936544e-06,0.9965434504074342,1.032385532470337,367.5937211839482
