schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,sparse_comm_enabled,sparse_metric,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,update_l2_norm,label_entropy,kl_to_global_label_distribution,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,num_batches,num_examples_seen,ola_fisher_mean,ola_fisher_std,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,ola_task_loss,ola_prior_loss,ola_precision_mean,ola_precision_std,ola_precision_min,ola_precision_p10,ola_precision_p25,ola_precision_p50,ola_precision_p75,ola_precision_p90,ola_precision_p95,ola_precision_max,ola_sigma_mean,ola_sigma_std,ola_sigma_min,ola_sigma_p10,ola_sigma_p25,ola_sigma_p50,ola_sigma_p75,ola_sigma_p90,ola_sigma_p95,ola_sigma_max,ola_snr_raw_mean,ola_snr_raw_std,ola_snr_raw_min,ola_snr_raw_p10,ola_snr_raw_p25,ola_snr_raw_p50,ola_snr_raw_p75,ola_snr_raw_p90,ola_snr_raw_p95,ola_snr_raw_max,num_examples_train
bayesfl_observability_v1,ola_precision_update_prune098_keep002_seed42,21,ola,190,15,78,1,precision_update,0.02,20,101770,2036,0.020005895647047262,1.5489509780292097e-06,3.560347940233875e-07,1.322463713061329e-07,4.77320563375809e-07,0.09702825283783066,0.07441461090577202,0.7935025601108219,0.12227843704030336,0.06335477530377637,2.1966737571094788,2,32,0.3687850354382625,0.3687850354382625,1.1878836509523397e-10,5.939418254761699e-12,0.9358974358974359,0.3687850354382625,6,156.0,0.00020159854240079533,0.003544717207157014,2.528806453483412e-05,0.00023613736266270293,0.516047477722168,0.019901975989341736,0.9998537964086072,0.12227843704030336,0.3687850354382625,1.1878836509523397e-10,0.0011682707423659423,0.0009435719180987439,0.0010005701333284378,0.0010099245700985193,0.001024257595418021,0.0010494424495846033,0.0010968274727929384,0.0013182112714275717,0.0015020103252027168,0.048763129860162735,30.107810693200896,2.371261917856947,4.52849817276001,27.542761039733886,30.19470739364624,30.86886692047119,31.24606990814209,31.46701431274414,31.545387268066406,31.613765716552734,0.0006557430454809236,0.0008946583093797773,9.091775583799334e-09,0.00012098613984784517,0.00030028447870241213,0.0005965085812462902,0.0008973192873515304,0.0010839040434003357,0.0011857965306986368,0.043732896702169906,78
bayesfl_observability_v1,ola_precision_update_prune098_keep002_seed42,21,ola,125,10,4,1,precision_update,0.02,20,101770,2036,0.020005895647047262,4.871190654261084e-07,1.286208860879396e-07,3.997023589582052e-08,1.7873258592319073e-07,0.02990575296542101,0.026190379392406263,0.752291822502906,0.03975286194913476,0.5623351446188083,1.818115478821869,2,32,0.2886378690600395,0.2886378690600395,9.621142424420803e-12,4.810571212210401e-13,1.0,0.2886378690600395,2,8.0,0.00015951721728579195,0.0021936698776197847,1.4933657439542003e-05,0.00021290632430464085,0.2695058584213257,0.005109667778015137,0.9999845629373056,0.03975286194913476,0.2886378690600395,9.621142424420803e-12,0.0011662668671196868,0.0009492980662500418,0.0010005866643041372,0.0010099284118041396,0.0010234684741590172,0.0010475647286511958,0.0011005339911207557,0.001317745528649539,0.001494254067074507,0.05506660416722298,30.117017507192323,2.3483018419037904,4.261434555053711,27.54762878417969,30.143817901611328,30.896520614624023,31.258113861083984,31.46695327758789,31.552024173736573,31.61350440979004,0.0006547106516177647,0.0008889362813426157,2.4510939079837745e-09,0.00012093098395704785,0.00030035208160930724,0.0005962544449956976,0.0008968774409360304,0.0010835258042963614,0.0011842416687566587,0.04843582925396955,4
bayesfl_observability_v1,ola_precision_update_prune098_keep002_seed42,21,ola,127,10,1,1,precision_update,0.02,20,101770,2036,0.020005895647047262,1.316032439657418e-06,2.9032074753295115e-07,5.7192039480918715e-08,3.020530464274353e-07,0.058474609003284245,0.04836360114261436,0.770583155088166,0.07588358065859083,-0.0,2.3277319754160017,2,32,0.27578939497470856,0.27578939497470856,7.000527935119294e-11,3.500263967559647e-12,1.0,0.27578939497470856,2,2.0,0.0008529964990117574,0.011130214017491306,4.5189714001026005e-05,0.0007760578882880509,0.9719957709312439,0.008109673857688904,0.9999436512595562,0.07588358065859083,0.27578939497470856,7.000527935119294e-11,0.0011992896926580892,0.001230860818172645,0.0010005567455664277,0.0010102422558702529,0.0010246644960716367,0.0010503802332095802,0.001111996389226988,0.001391707954462618,0.001617284642998129,0.09240468591451645,29.931939623130262,2.615977559582409,3.289674997329712,26.805624771118165,29.98805522918701,30.85508441925049,31.239866256713867,31.462064933776855,31.55209732055664,31.613977432250977,0.0006629286349277725,0.0009349517497866748,4.913012224433044e-09,0.00012205936761670946,0.0003026015969037996,0.0005998849636173319,0.0009018924896044927,0.0010911312964885262,0.001197243856907439,0.04537111712581778,1
bayesfl_observability_v1,ola_precision_update_prune098_keep002_seed42,21,ola,38,3,257,1,precision_update,0.02,20,101770,2036,0.020005895647047262,2.3409086044286556e-06,6.033463245903476e-07,1.5532300371860807e-07,7.384559564433738e-07,0.14068844149513604,0.11001963509212628,0.7877342034934416,0.1785988736698385,1.3397067534967495,0.9396094349232524,2,32,0.47737320521230364,0.47737320521230364,6.929948001090604e-10,3.464974000545302e-11,0.8754863813229572,0.47737320521230364,18,514.0,0.0001278168478130856,0.0013670506949712983,2.3625477297173347e-05,0.00017712136468617256,0.12383367121219635,0.019844122231006622,0.9996895065210758,0.1785988736698385,0.47737320521230364,6.929948001090604e-10,0.0011647573269854608,0.000933065083085922,0.0010006068041548133,0.0010099072242155671,0.0010228061582893133,0.0010475617600604892,0.0010980212537106127,0.0013139926944859327,0.0014936772058717904,0.05464218556880951,30.13264010250305,2.345946051798458,4.277952671051025,27.586940002441406,30.17828941345215,30.89656352996826,31.268232345581055,31.467283248901367,31.550090789794922,31.61318588256836,0.0006549581652105065,0.0008815839444325229,1.9315005553892648e-08,0.00012069125388554142,0.00030066363574053753,0.0005968292270644921,0.0008965275366892757,0.0010833031993873494,0.0011848956494213672,0.04349254171401407,257
bayesfl_observability_v1,ola_precision_update_prune098_keep002_seed42,21,ola,206,16,6,1,precision_update,0.02,20,101770,2036,0.020005895647047262,4.774578506714679e-07,1.1590391862013644e-07,3.7700540675964823e-08,1.650777618558697e-07,0.027806695142500514,0.023736501479587925,0.7605769444987138,0.03656000269746217,0.6365141682948128,1.6395997169315697,2,32,0.2111581489443779,0.2111581489443779,7.281449748708368e-12,3.640724874354184e-13,1.0,0.2111581489443779,2,12.0,0.0001354511995789063,0.001626434005988267,1.3360362572711892e-05,0.00017942808481166144,0.1752844750881195,0.0041458457708358765,0.9999869368777796,0.03656000269746217,0.2111581489443779,7.281449748708368e-12,0.0011651208673580406,0.0009333283334931855,0.0010005823569372296,0.0010098766069859266,0.0010232414642814547,0.0010474062873981893,0.0010968219139613211,0.0013176832348108295,0.0014962120971176772,0.048761118203401566,30.129351066940952,2.3508218698696677,4.528591632843018,27.548279571533204,30.19478464126587,30.89885711669922,31.261581420898438,31.46776008605957,31.55174446105957,31.61357307434082,0.0006544620066654187,0.0008843986760120399,9.851383178843211e-09,0.00012097201154604158,0.00030023611045121664,0.0005962289160429439,0.0008962752400491123,0.0010829912799423058,0.0011837540587682437,0.04385486366620672,6
bayesfl_observability_v1,ola_precision_update_prune098_keep002_seed42,21,ola,210,16,280,1,precision_update,0.02,20,101770,2036,0.020005895647047262,1.92766340395209e-06,5.384550609969848e-07,1.784629755382345e-07,6.73278588036471e-07,0.13862088615925958,0.09999238040085086,0.8110198370045197,0.17092169615881672,0.29393881488658424,2.0344083103604644,2,32,0.2549011226211275,0.2549011226211275,5.876693213407209e-10,2.9383466067036045e-11,0.9625,0.2549011226211275,18,560.0,7.543934671783293e-05,0.0012438041685096835,1.15283246486797e-05,9.005768515635294e-05,0.15508125722408295,0.025913119316101074,0.9997151170204558,0.17092169615881672,0.2549011226211275,5.876693213407209e-10,0.0011622631605799666,0.0009200007468886737,0.001000565942376852,0.0010095369070768356,0.0010225391888525337,0.0010460126213729382,0.0010955669276881963,0.0013100082171149554,0.0014831453154329206,0.04878750443458557,30.15066926320269,2.3268826937231077,4.527367115020752,27.628861045837404,30.212074279785156,30.91943359375,31.27231454849243,31.473054885864258,31.551738739013672,31.613832473754883,0.0006542056996749252,0.0008823533708319588,2.0225452332193728e-08,0.0001206293574839969,0.00030052885172735135,0.0005958244656150359,0.0008958774874870219,0.001082608595945143,0.0011829339357786344,0.04540039486012319,280
bayesfl_observability_v1,ola_precision_update_prune098_keep002_seed42,21,ola,142,11,1305,1,precision_update,0.02,20,101770,2036,0.020005895647047262,4.754252671798024e-06,1.135492189034652e-06,4.104474265063311e-07,1.5686661032892485e-06,0.26174818549603684,0.2359692474698954,0.7427353160346637,0.35241112122346013,1.0393456977703441,1.2528709717652187,2,32,0.41241138828097634,0.41241138828097634,1.6935223803126265e-09,8.467611901563134e-11,0.8908045977011494,0.41241138828097634,82,2610.0,5.596313951016626e-05,0.0005678053434313171,1.2002566109003965e-05,9.561034676153217e-05,0.05992402881383896,0.033800020813941956,0.9988054398276771,0.35241112122346013,0.41241138828097634,1.6935223803126265e-09,0.0011613357229998092,0.0009084739962961844,0.0010005629155784845,0.0010098481667228042,0.001022643526084721,0.0010463115177117288,0.001095589977921918,0.001310449477750808,0.0014825150952674443,0.048755891621112823,30.153375726019316,2.3218463196896515,4.528834342956543,27.62421073913574,30.211756229400635,30.915017127990723,31.270719528198242,31.46820487976074,31.550952911376953,31.613880157470703,0.0006555029000533918,0.0008868682017374516,2.4320805281530693e-09,0.00012073980268319747,0.00029957960397778273,0.0005954905389193091,0.0008962668071252245,0.0010848552784671161,0.00119226129632954,0.04341705107455528,1305
bayesfl_observability_v1,ola_precision_update_prune098_keep002_seed42,21,ola,279,22,12,1,precision_update,0.02,20,101770,2036,0.020005895647047262,3.3909270421845876e-07,8.392936417325277e-08,3.0559982699355365e-08,1.1536969427685187e-07,0.020857428476392728,0.01765082376397819,0.7633460317588897,0.027323687565825653,0.6172417697303416,1.6358465807671725,2,32,0.2552061900496483,0.2552061900496483,3.2392224753180487e-12,1.6196112376590246e-13,1.0,0.2552061900496483,2,24.0,7.385571743509866e-05,0.0009500378120112288,8.113079275062773e-06,9.756074941833507e-05,0.1473492830991745,0.003825858235359192,0.9999927175853308,0.027323687565825653,0.2552061900496483,3.2392224753180487e-12,0.001162187750036944,0.000914505636228704,0.0010005866643041372,0.0010097060585394502,0.0010234285437036306,0.0010466203093528748,0.0010957499325741082,0.0013095725676976146,0.0014835301903076456,0.04940418899059296,30.14741911768644,2.326896560615378,4.499022006988525,27.633457565307616,30.209551334381104,30.910456657409668,31.258723735809326,31.47041893005371,31.54554033279419,31.61350440979004,0.0006535441436471584,0.0008782698924456845,2.0444885535983244e-09,0.00012076010546144783,0.00030035813155713246,0.0005960261640395289,0.000895896551965328,0.0010820720608883756,0.0011821307300140386,0.04548094340587511,12
bayesfl_observability_v1,ola_precision_update_prune098_keep002_seed42,21,ola,286,22,12,1,precision_update,0.02,20,101770,2036,0.020005895647047262,4.2056237443098554e-07,9.916247057236226e-08,4.084089673574024e-08,1.3715101751499668e-07,0.028753918082144683,0.021015059812094602,0.807356595333656,0.0356148921657865,-0.0,2.185987945410232,2,32,0.22230146825313568,0.22230146825313568,5.2642894383947425e-12,2.632144719197371e-13,1.0,0.22230146825313568,2,24.0,0.0001271914105487719,0.0024211829714515347,1.4774716873944271e-05,0.00013249113835627228,0.3804891109466553,0.006114259362220764,0.9999876023011417,0.0356148921657865,0.22230146825313568,5.2642894383947425e-12,0.0011647275440019493,0.0009277695182014431,0.001000589458271861,0.0010096050100401044,0.0010232458589598536,0.001047179801389575,0.0010966645495500416,0.0013124391320161522,0.0014898834400810296,0.04882076010107994,30.1326998601649,2.3484487876998443,4.525824546813965,27.60326156616211,30.196951389312744,30.902198791503906,31.261512756347656,31.471994400024414,31.54637231826782,31.613460540771484,0.000654463150454331,0.000886835062455409,3.987874004800713e-09,0.00012067633412356128,0.00030068716505230597,0.0005962401819337661,0.0008962785502440316,0.0010826458710923887,0.0011825610498049594,0.04862201953657384,12
bayesfl_observability_v1,ola_precision_update_prune098_keep002_seed42,21,ola,172,13,289,1,precision_update,0.02,20,101770,2036,0.020005895647047262,2.271685718743268e-06,7.006018718327521e-07,2.109830473915903e-07,8.575645067231652e-07,0.15756394482391836,0.12445047996304553,0.7847425171197783,0.2007842590232291,1.2787090971089894,1.0140274784545764,2,32,0.3615553593810867,0.3615553593810867,7.898384304341553e-10,3.949192152170777e-11,0.9515570934256056,0.3615553593810867,20,578.0,0.00010399140578561622,0.0011427792795470613,1.8658982298802584e-05,0.00015516996936639773,0.13467030227184296,0.026984840631484985,0.9996078050564364,0.2007842590232291,0.3615553593810867,7.898384304341553e-10,0.0011636227829032886,0.0009258640845167063,0.001000609016045928,0.0010096141835674644,0.0010229070612695068,0.0010468504042364657,0.0010976147605106235,0.0013135221204720437,0.0014857325353659686,0.0487716980278492,30.137099019607508,2.3339820358001466,4.528100490570068,27.59188060760498,30.18387794494629,30.90705966949463,31.266689777374268,31.471849822998045,31.55059242248535,31.61315155029297,0.000654686946863902,0.0008862539450928028,8.362678335686828e-09,0.00012064215623987918,0.0003006052569475815,0.0005964733128016814,0.0008960791784591588,0.0010835790670125792,0.0011850275197869255,0.050233256916265866,289
