round,accuracy,nll,brier,ece,mce,mean_confidence,predictive_entropy,expected_entropy,mutual_information,fola_mean_accuracy,fola_mean_nll,fola_mean_brier,fola_mean_ece,fola_mean_mce,fola_mean_mean_confidence,fola_mean_predictive_entropy,fola_mean_expected_entropy,fola_mean_mutual_information
0.0,0.1191,2.3090767691948133,0.9012682132533999,0.004111658821254971,0.048416803476580395,0.11940395365580916,2.2944285180585013,2.2944285180585013,0.0,0.1191,2.3090767691948133,0.9012682132533999,0.004111658821254971,0.048416803476580395,0.11940395365580916,2.2944285180585013,2.2944285180585013,0.0
1.0,0.1327,3.8019461251640174,1.1942019634280783,0.43004869436174625,0.8613870615760485,0.5627486943617463,1.2926320771855762,1.2926320771855762,0.0,0.1327,3.8019461251640174,1.1942019634280783,0.43004869436174625,0.8613870615760485,0.5627486943617463,1.2926320771855762,1.2926320771855762,0.0
2.0,0.1,7.211217912383625,1.3188496014360112,0.5892676931381226,0.8350294835865497,0.6892676931381225,1.0517352241262146,1.0517352241262146,0.0,0.1,7.211217912383625,1.3188496014360112,0.5892676931381226,0.8350294835865497,0.6892676931381225,1.0517352241262146,1.0517352241262146,0.0
3.0,0.1215,7.603983011680345,1.3947290491816102,0.5847724435791373,0.7918492904884485,0.7062724435791373,0.6221666123036814,0.6221666123036814,0.0,0.1215,7.603983011680345,1.3947290491816102,0.5847724435791373,0.7918492904884485,0.7062724435791373,0.6221666123036814,0.6221666123036814,0.0
4.0,0.1221,8.117563446016007,1.2435829508074003,0.48011870280951263,0.8761399134567806,0.6022187028095126,1.1010967934233693,1.1010967934233693,0.0,0.1221,8.117563446016007,1.2435829508074003,0.48011870280951263,0.8761399134567806,0.6022187028095126,1.1010967934233693,1.1010967934233693,0.0
5.0,0.0972,4.641546230783409,1.0986467048002466,0.33106768871843817,0.6205795901162283,0.4282676887184381,1.464479093127889,1.464479093127889,0.0,0.0972,4.641546230783409,1.0986467048002466,0.33106768871843817,0.6205795901162283,0.4282676887184381,1.464479093127889,1.464479093127889,0.0
6.0,0.098,11.625544183653886,1.569679809985383,0.7510041004419328,0.8904319426529761,0.8490041004419326,0.44400132779968726,0.44400132779968726,0.0,0.098,11.625544183653886,1.569679809985383,0.7510041004419328,0.8904319426529761,0.8490041004419326,0.44400132779968726,0.44400132779968726,0.0
7.0,0.0903,4.575034310818255,1.3328919814170883,0.5718235066205263,0.9199807008521425,0.6621235066205263,1.0566040882959444,1.0566040882959444,0.0,0.0903,4.575034310818255,1.3328919814170883,0.5718235066205263,0.9199807008521425,0.6621235066205263,1.0566040882959444,1.0566040882959444,0.0
8.0,0.1288,10.50493408956661,1.3488111075495774,0.542889139200747,0.86892244290159,0.671689139200747,0.8350919865992308,0.8350919865992308,0.0,0.1288,10.50493408956661,1.3488111075495774,0.542889139200747,0.86892244290159,0.671689139200747,0.8350919865992308,0.8350919865992308,0.0
9.0,0.1,21.93023643372434,1.79593333749311,0.8980058888316155,0.9127830626829615,0.9980058888316155,0.010873216847140184,0.010873216847140184,0.0,0.1,21.93023643372434,1.79593333749311,0.8980058888316155,0.9127830626829615,0.9980058888316155,0.010873216847140184,0.010873216847140184,0.0
10.0,0.1,12.811683654251034,1.6464438477761312,0.8071975144594907,0.8730118219318769,0.9071975144594908,0.3232587129829548,0.3232587129829548,0.0,0.1,12.811683654251034,1.6464438477761312,0.8071975144594907,0.8730118219318769,0.9071975144594908,0.3232587129829548,0.3232587129829548,0.0
11.0,0.1031,2.719145680029229,0.9679315710876062,0.15328234520554543,0.4977771043777466,0.2563823452055454,2.013451231718527,2.013451231718527,0.0,0.1031,2.719145680029229,0.9679315710876062,0.15328234520554543,0.4977771043777466,0.2563823452055454,2.013451231718527,2.013451231718527,0.0
12.0,0.1108,5.207692111634611,1.1760456635225598,0.4459473988547921,0.8428747476415431,0.5563485458537937,1.2162930323789172,1.2162930323789172,0.0,0.1108,5.207692111634611,1.1760456635225598,0.4459473988547921,0.8428747476415431,0.5563485458537937,1.2162930323789172,1.2162930323789172,0.0
13.0,0.1492,2.415501084831948,0.9323555604318404,0.13579946563094858,0.519400891661644,0.2849466427907348,2.0101020223812482,2.0101020223812482,0.0,0.1492,2.415501084831948,0.9323555604318404,0.13579946563094858,0.519400891661644,0.2849466427907348,2.0101020223812482,2.0101020223812482,0.0
14.0,0.1374,6.293481906830934,1.2031899929422787,0.42978673402518036,0.858549128813916,0.5671867340251804,1.0389760851097294,1.0389760851097294,0.0,0.1374,6.293481906830934,1.2031899929422787,0.42978673402518036,0.858549128813916,0.5671867340251804,1.0389760851097294,1.0389760851097294,0.0
15.0,0.1407,2.5332595269443257,0.9135830002434044,0.06843205247074365,0.8150861263275146,0.20820255424529313,2.0813955375466104,2.0813955375466104,0.0,0.1407,2.5332595269443257,0.9135830002434044,0.06843205247074365,0.8150861263275146,0.20820255424529313,2.0813955375466104,2.0813955375466104,0.0
16.0,0.1757,2.99689582653527,0.9943204362069693,0.23920303364098072,0.7076627710708101,0.41490303364098075,1.6587954023076505,1.6587954023076505,0.0,0.1757,2.99689582653527,0.9943204362069693,0.23920303364098072,0.7076627710708101,0.41490303364098075,1.6587954023076505,1.6587954023076505,0.0
17.0,0.1331,3.1039301061929043,0.9980746402990444,0.17076572054922579,0.8780201557609769,0.30377027612924573,1.8035325860289129,1.8035325860289129,0.0,0.1331,3.1039301061929043,0.9980746402990444,0.17076572054922579,0.8780201557609769,0.30377027612924573,1.8035325860289129,1.8035325860289129,0.0
18.0,0.1427,2.9214438769689357,1.0143659351640864,0.3003692289173603,0.5196492470974146,0.4430692289173603,1.5909193765066498,1.5909193765066498,0.0,0.1427,2.9214438769689357,1.0143659351640864,0.3003692289173603,0.5196492470974146,0.4430692289173603,1.5909193765066498,1.5909193765066498,0.0
19.0,0.1545,2.459437088784513,0.9373980016387028,0.14118038747012615,0.8827884701582103,0.29568038747012615,1.9770812798179984,1.9770812798179984,0.0,0.1545,2.459437088784513,0.9373980016387028,0.14118038747012615,0.8827884701582103,0.29568038747012615,1.9770812798179984,1.9770812798179984,0.0
20.0,0.1745,2.316324724938951,0.8983901145285111,0.0744304283961654,0.8735778331756592,0.24831360925883056,2.0576406638510436,2.0576406638510436,0.0,0.1745,2.316324724938951,0.8983901145285111,0.0744304283961654,0.8735778331756592,0.24831360925883056,2.0576406638510436,2.0576406638510436,0.0
21.0,0.1493,2.7778032511666053,0.9779825510876461,0.1892978549852967,0.8926152452345817,0.3385978549852967,1.7712550724880733,1.7712550724880733,0.0,0.1493,2.7778032511666053,0.9779825510876461,0.1892978549852967,0.8926152452345817,0.3385978549852967,1.7712550724880733,1.7712550724880733,0.0
22.0,0.1943,2.9204450715173236,0.9652072533420505,0.19089604163020849,0.33888433045811117,0.3851960416302085,1.624301682827165,1.624301682827165,0.0,0.1943,2.9204450715173236,0.9652072533420505,0.19089604163020849,0.33888433045811117,0.3851960416302085,1.624301682827165,1.624301682827165,0.0
23.0,0.1857,2.7969302186214446,0.9769144812060758,0.213062416318059,0.9519054070115089,0.398762416318059,1.6341929124515868,1.6341929124515868,0.0,0.1857,2.7969302186214446,0.9769144812060758,0.213062416318059,0.9519054070115089,0.398762416318059,1.6341929124515868,1.6341929124515868,0.0
24.0,0.2141,2.8902459521511528,0.9583662600733774,0.21105748557448387,0.42117220908403397,0.4251404017031193,1.5806684620236997,1.5806684620236997,0.0,0.2141,2.8902459521511528,0.9583662600733774,0.21105748557448387,0.42117220908403397,0.4251404017031193,1.5806684620236997,1.5806684620236997,0.0
25.0,0.1546,2.5777030468519375,0.9440266938752547,0.1664563728183508,0.40238766868909204,0.3210563728183508,1.8769948340183946,1.8769948340183946,0.0,0.1546,2.5777030468519375,0.9440266938752547,0.1664563728183508,0.40238766868909204,0.3210563728183508,1.8769948340183946,1.8769948340183946,0.0
26.0,0.2135,2.4334774155787247,0.9168848878027367,0.09903937424123288,0.8321097493171692,0.31253937424123285,1.8221905471537139,1.8221905471537139,0.0,0.2135,2.4334774155787247,0.9168848878027367,0.09903937424123288,0.8321097493171692,0.31253937424123285,1.8221905471537139,1.8221905471537139,0.0
27.0,0.2627,2.221778560649955,0.8609444398414937,0.07948826660364865,0.45069704949855804,0.3405394917413592,1.8402565219626303,1.8402565219626303,0.0,0.2627,2.221778560649955,0.8609444398414937,0.07948826660364865,0.45069704949855804,0.3405394917413592,1.8402565219626303,1.8402565219626303,0.0
28.0,0.1318,2.9607764392762546,1.020954566330889,0.2761976521641015,0.6790974974632262,0.4079976521641016,1.6091717108667416,1.6091717108667416,0.0,0.1318,2.9607764392762546,1.020954566330889,0.2761976521641015,0.6790974974632262,0.4079976521641016,1.6091717108667416,1.6091717108667416,0.0
29.0,0.221,2.7097329986770946,0.9105544989303864,0.15851259169578555,0.23611266563593414,0.3795125916957855,1.7083048222902442,1.7083048222902442,0.0,0.221,2.7097329986770946,0.9105544989303864,0.15851259169578555,0.23611266563593414,0.3795125916957855,1.7083048222902442,1.7083048222902442,0.0
30.0,0.1808,2.3782994560470763,0.9049224295632513,0.1280892858877778,0.8866580384118217,0.3088892858877778,1.8993072616367574,1.8993072616367574,0.0,0.1808,2.3782994560470763,0.9049224295632513,0.1280892858877778,0.8866580384118217,0.3088892858877778,1.8993072616367574,1.8993072616367574,0.0
31.0,0.1914,2.558033231258732,0.9399856956517318,0.19780354402065276,0.31833329872431493,0.38920354402065277,1.7107735792468342,1.7107735792468342,0.0,0.1914,2.558033231258732,0.9399856956517318,0.19780354402065276,0.31833329872431493,0.38920354402065277,1.7107735792468342,1.7107735792468342,0.0
32.0,0.2114,2.5538452950118264,0.9267184442254977,0.1741306347683072,0.3210371279577066,0.38553063476830723,1.6641434465365585,1.6641434465365585,0.0,0.2114,2.5538452950118264,0.9267184442254977,0.1741306347683072,0.3210371279577066,0.38553063476830723,1.6641434465365585,1.6641434465365585,0.0
33.0,0.2806,2.1706897312875566,0.8445988710661398,0.05559837874174117,0.2605777541796367,0.3361983787417412,1.8391948067822936,1.8391948067822936,0.0,0.2806,2.1706897312875566,0.8445988710661398,0.05559837874174117,0.2605777541796367,0.3361983787417412,1.8391948067822936,1.8391948067822936,0.0
34.0,0.224,2.503392653589774,0.9554829560080783,0.23122737277746203,0.797313670317332,0.455227372777462,1.5578866405454834,1.5578866405454834,0.0,0.224,2.503392653589774,0.9554829560080783,0.23122737277746203,0.797313670317332,0.455227372777462,1.5578866405454834,1.5578866405454834,0.0
35.0,0.2611,2.546335132413398,0.8978494304817132,0.13553430414721368,0.32442185688180986,0.3966343041472137,1.620710073232893,1.620710073232893,0.0,0.2611,2.546335132413398,0.8978494304817132,0.13553430414721368,0.32442185688180986,0.3966343041472137,1.620710073232893,1.620710073232893,0.0
36.0,0.2186,2.56219399548705,0.9182137097372379,0.1860827630504966,0.296084542622727,0.40468276305049655,1.646133502697001,1.646133502697001,0.0,0.2186,2.56219399548705,0.9182137097372379,0.1860827630504966,0.296084542622727,0.40468276305049655,1.646133502697001,1.646133502697001,0.0
37.0,0.2478,2.167616696997279,0.8611040921233689,0.04974962069168687,0.9429482221603394,0.29526468937769534,1.9128322761498469,1.9128322761498469,0.0,0.2478,2.167616696997279,0.8611040921233689,0.04974962069168687,0.9429482221603394,0.29526468937769534,1.9128322761498469,1.9128322761498469,0.0
38.0,0.224,2.1811268748237134,0.8804302272460882,0.13576544498354193,0.5669307708740234,0.35943059363514185,1.84466185108952,1.84466185108952,0.0,0.224,2.1811268748237134,0.8804302272460882,0.13576544498354193,0.5669307708740234,0.35943059363514185,1.84466185108952,1.84466185108952,0.0
39.0,0.264,2.2483025375879757,0.8703291413812798,0.09946468769907951,0.2032679499012151,0.3634646876990795,1.761782644113147,1.761782644113147,0.0,0.264,2.2483025375879757,0.8703291413812798,0.09946468769907951,0.2032679499012151,0.3634646876990795,1.761782644113147,1.761782644113147,0.0
40.0,0.251,2.4882931155626724,0.8906348052305766,0.12861407819390294,0.2163699507713318,0.37773380199074746,1.7147548075956713,1.7147548075956713,0.0,0.251,2.4882931155626724,0.8906348052305766,0.12861407819390294,0.2163699507713318,0.37773380199074746,1.7147548075956713,1.7147548075956713,0.0
41.0,0.2801,2.459539798647196,0.8835806257698943,0.1339814002037048,0.29647341430187224,0.4140814002037048,1.6398935924284221,1.6398935924284221,0.0,0.2801,2.459539798647196,0.8835806257698943,0.1339814002037048,0.29647341430187224,0.4140814002037048,1.6398935924284221,1.6398935924284221,0.0
42.0,0.181,2.5571399273486968,0.9408917105101833,0.19404797068536284,0.8693176358938217,0.3745878655046225,1.6816245437811366,1.6816245437811366,0.0,0.181,2.5571399273486968,0.9408917105101833,0.19404797068536284,0.8693176358938217,0.3745878655046225,1.6816245437811366,1.6816245437811366,0.0
43.0,0.3085,2.273882332919159,0.8447184501474063,0.08502664197832346,0.2677653580904007,0.39243736500889065,1.7221965299253013,1.7221965299253013,0.0,0.3085,2.273882332919159,0.8447184501474063,0.08502664197832346,0.2677653580904007,0.39243736500889065,1.7221965299253013,1.7221965299253013,0.0
44.0,0.2161,2.4182235670149037,0.8985399709473834,0.14135438090711827,0.3365713150604911,0.357443079175055,1.745492671754874,1.745492671754874,0.0,0.2161,2.4182235670149037,0.8985399709473834,0.14135438090711827,0.3365713150604911,0.357443079175055,1.745492671754874,1.745492671754874,0.0
45.0,0.2409,2.569605734443467,0.8829254005203827,0.16115745836198334,0.20863419682157078,0.4020574583619833,1.6191411524122625,1.6191411524122625,0.0,0.2409,2.569605734443467,0.8829254005203827,0.16115745836198334,0.20863419682157078,0.4020574583619833,1.6191411524122625,1.6191411524122625,0.0
46.0,0.2376,2.3037574715586326,0.8828833406719551,0.13994773196280003,0.21479689342933783,0.3775477319628,1.693011493382994,1.693011493382994,0.0,0.2376,2.3037574715586326,0.8828833406719551,0.13994773196280003,0.21479689342933783,0.3775477319628,1.693011493382994,1.693011493382994,0.0
47.0,0.2472,2.298765076940517,0.880237746245841,0.1501882464796305,0.2176171714542834,0.39738824647963045,1.64088946788416,1.64088946788416,0.0,0.2472,2.298765076940517,0.880237746245841,0.1501882464796305,0.2176171714542834,0.39738824647963045,1.64088946788416,1.64088946788416,0.0
48.0,0.1702,3.226080823199047,1.1362221194997542,0.43770154270678757,0.7335196097568256,0.6078701252296567,1.1967877631859003,1.1967877631859003,0.0,0.1702,3.226080823199047,1.1362221194997542,0.43770154270678757,0.7335196097568256,0.6078701252296567,1.1967877631859003,1.1967877631859003,0.0
49.0,0.2726,2.379669696605389,0.8468220570778728,0.075234636311233,0.14443189619673574,0.34767118787020446,1.7906541581036188,1.7906541581036188,0.0,0.2726,2.379669696605389,0.8468220570778728,0.075234636311233,0.14443189619673574,0.34767118787020446,1.7906541581036188,1.7906541581036188,0.0
50.0,0.3424,2.0692374154417323,0.793023776630744,0.043202884131670005,0.14199345762079407,0.33929213727116586,1.849119230156563,1.849119230156563,0.0,0.3424,2.0692374154417323,0.793023776630744,0.043202884131670005,0.14199345762079407,0.33929213727116586,1.849119230156563,1.849119230156563,0.0
51.0,0.3473,2.007713625804647,0.7900239756212138,0.02654247882366181,0.131473109126091,0.36097445744276047,1.8131974694482345,1.8131974694482345,0.0,0.3473,2.007713625804647,0.7900239756212138,0.02654247882366181,0.131473109126091,0.36097445744276047,1.8131974694482345,1.8131974694482345,0.0
52.0,0.2956,2.509283731063208,0.9170751736392775,0.23620238133072852,0.2924163206886653,0.5318023813307285,1.3521212198674495,1.3521212198674495,0.0,0.2956,2.509283731063208,0.9170751736392775,0.23620238133072852,0.2924163206886653,0.5318023813307285,1.3521212198674495,1.3521212198674495,0.0
53.0,0.2771,2.7362196031099986,0.8563087977150193,0.12851233750581745,0.1648713082749606,0.4043888223528862,1.631747423032159,1.631747423032159,0.0,0.2771,2.7362196031099986,0.8563087977150193,0.12851233750581745,0.1648713082749606,0.4043888223528862,1.631747423032159,1.631747423032159,0.0
54.0,0.3127,2.0159290154599234,0.8124697707866546,0.03397518232762812,0.36852603033185005,0.34037375925779345,1.8754312531489377,1.8754312531489377,0.0,0.3127,2.0159290154599234,0.8124697707866546,0.03397518232762812,0.36852603033185005,0.34037375925779345,1.8754312531489377,1.8754312531489377,0.0
55.0,0.3024,2.2120017198762576,0.8535166124858046,0.09877398611605166,0.22162533706089238,0.40117398611605165,1.636754571493776,1.636754571493776,0.0,0.3024,2.2120017198762576,0.8535166124858046,0.09877398611605166,0.22162533706089238,0.40117398611605165,1.636754571493776,1.636754571493776,0.0
56.0,0.3248,2.539876782143271,0.8693072244293375,0.17991042231172324,0.2871692339501956,0.5047104223117233,1.3864089361613383,1.3864089361613383,0.0,0.3248,2.539876782143271,0.8693072244293375,0.17991042231172324,0.2871692339501956,0.5047104223117233,1.3864089361613383,1.3864089361613383,0.0
57.0,0.3532,1.9762831477942222,0.7752846680494656,0.03461776072382927,0.05848512053489685,0.3878177607238293,1.7409214229633632,1.7409214229633632,0.0,0.3532,1.9762831477942222,0.7752846680494656,0.03461776072382927,0.05848512053489685,0.3878177607238293,1.7409214229633632,1.7409214229633632,0.0
58.0,0.3287,1.909883423688592,0.7916484062341633,0.0179967035472393,0.2343641349247524,0.32619774827957154,1.8307153050531348,1.8307153050531348,0.0,0.3287,1.909883423688592,0.7916484062341633,0.0179967035472393,0.2343641349247524,0.32619774827957154,1.8307153050531348,1.8307153050531348,0.0
59.0,0.3335,2.544412653506291,0.8769066337701419,0.21692155030667779,0.28785236712012974,0.5504215503066778,1.2790557917997005,1.2790557917997005,0.0,0.3335,2.544412653506291,0.8769066337701419,0.21692155030667779,0.28785236712012974,0.5504215503066778,1.2790557917997005,1.2790557917997005,0.0
60.0,0.1715,2.7324164815423706,0.946104010636795,0.19750282205045225,0.9513189494609833,0.3690028220504522,1.664998881363547,1.664998881363547,0.0,0.1715,2.7324164815423706,0.946104010636795,0.19750282205045225,0.9513189494609833,0.3690028220504522,1.664998881363547,1.664998881363547,0.0
