run_id,experiment,condition,method,realization,seed,round,logical_round,physical_round,phase,num_clients,labels_per_client,mean_samples_per_client,power_dbm,noise_dbm,num_subchannels,path_loss_exponent,path_loss_reference_m,gamma_db,power_control_mode,deterministic_payload_mode,deterministic_reference_power_mode,accuracy,nll,ece,posterior_predictive_accuracy,posterior_predictive_nll,posterior_predictive_ece,posterior_mean_accuracy,posterior_mean_nll,posterior_mean_ece,train_loss,phase1_train_loss,phase2_train_loss,posterior_variance,posterior_precision_mean,posterior_precision_min,posterior_precision_max,posterior_precision_std,posterior_precision_offset_l2,posterior_precision_offset_max_abs,global_mean_update_l2,global_mean_update_max_abs,global_model_update_l2,ideal_model_update_l2,received_model_update_l2,global_precision_update_l2,global_precision_update_max_abs,channel_uses_round,channel_uses_cumulative,ofdm_symbols_round,ofdm_symbols_cumulative,aircomp_nmse,aircomp_distortion_nmse,aircomp_clipped_fraction,aircomp_average_symbol_power_watts,aircomp_maximum_symbol_power_watts,aircomp_noise_l2,aircomp_ideal_l2,aircomp_received_l2,aircomp_delta_bar,aircomp_retained_magnitude_ratio,aircomp_distorted_to_ideal_norm_ratio,precision_aircomp_nmse,precision_aircomp_distortion_nmse,precision_aircomp_clipped_fraction,precision_aircomp_average_symbol_power_watts,precision_aircomp_maximum_symbol_power_watts,precision_aircomp_noise_l2,precision_aircomp_ideal_l2,precision_aircomp_received_l2,precision_aircomp_delta_bar,precision_aircomp_retained_magnitude_ratio,precision_aircomp_distorted_to_ideal_norm_ratio,mean_aircomp_nmse,mean_aircomp_distortion_nmse,mean_aircomp_clipped_fraction,mean_aircomp_average_symbol_power_watts,mean_aircomp_maximum_symbol_power_watts,mean_aircomp_noise_l2,mean_aircomp_ideal_l2,mean_aircomp_received_l2,mean_aircomp_delta_bar,mean_aircomp_retained_magnitude_ratio,mean_aircomp_distorted_to_ideal_norm_ratio,wall_time_sec
fig4_mean_samples_10_proposed_rep00_seed2025,fig4,mean_samples_10,proposed,0,2025,0,0,0,model,40,1,10.0,23,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.0901,3.1194953781336365,0.26356961130186213,0.0901,3.1194953781336365,0.26356961130186213,0.0956,2.3535951171558636,0.09272159685268998,nan,0.0,0.0,0.0025000000000000014,399.99999999999994,399.99999999999994,399.99999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.102661800105125
fig4_mean_samples_10_proposed_rep00_seed2025,fig4,mean_samples_10,proposed,0,2025,1,1,2,natural_mean,40,1,10.0,23,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1074,3.0938842263353754,0.36135887448908904,0.1074,3.0938842263353754,0.36135887448908904,0.101,2.3461287584786885,0.10538035873323677,5.414652934046522,4.229645822092456,1.1850071119540666,0.002499999996932404,400.0000004908154,399.99997273599115,400.0000277296506,2.6519222919648066e-06,0.0006734087493909287,2.7729650639685133e-05,0.25729195063336613,0.008318878710269928,0.0,0.0,0.0,0.0006734087493909287,2.7729650639685133e-05,124692,124692,122,122,0.00971091102527177,0.00971090894009897,0.01322182063184167,0.01138131248183195,0.19952623149688797,1.405334804595123e-06,0.26962393783953426,0.2572928316339453,7.980714791134117e-06,0.991255812667731,0.9715793074801007,0.005639705941428255,0.005639704473148085,0.00939675360087255,0.01091603374773226,0.1995262314968704,5.151544408587381e-09,0.0006809720926335591,0.0006734087493807348,2.1358033208679163e-10,0.9964413124722717,0.9888932866343713,0.013782116109115285,0.013782113407049856,0.01704688766281079,0.011846591215931642,0.19952623149688797,1.4053253625394437e-06,0.2696230778941337,0.2572919503810214,1.5961216001936147e-05,0.9860703128631902,0.95426532832583,160.7126339999959
fig4_mean_samples_10_proposed_rep00_seed2025,fig4,mean_samples_10,proposed,0,2025,2,2,4,natural_mean,40,1,10.0,23,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1361,2.547462565174803,0.10562969470660862,0.1361,2.547462565174803,0.10562969470660862,0.16,2.2809563498621603,0.037199461048841476,4.544628262158616,3.584481476049682,0.9601467861089334,0.002499999994439198,400.0000008897283,399.9999697256937,400.000041836136,3.4747315251492348e-06,0.0008956029934206074,4.183613606301151e-05,0.1615040710244224,0.007203860208392143,0.0,0.0,0.0,0.0005453077351807783,2.528233085286047e-05,124692,249384,122,244,0.015614630741154916,0.015614621020640282,0.01652220232832009,0.01292044134800354,0.19952623149688797,1.415421691137515e-06,0.15428588356092346,0.16150499214416184,8.066907866389557e-06,0.993059801949784,1.0207997862629667,0.0019062756586879187,0.00190627432421757,0.013786776131097477,0.012415702835563813,0.19952623149688492,4.1448848372365425e-09,0.0005481534476411251,0.0005453077351921697,1.3799824987768227e-10,0.9978432768933154,0.9948085540363464,0.029322985823621913,0.029322967717062994,0.019257628525542702,0.013425179860443266,0.19952623149688797,1.4154156222368992e-06,0.15428490980641194,0.1615040715491709,1.6133677734529236e-05,0.9882763270062528,1.046791018489587,270.8911071999464
fig4_mean_samples_10_proposed_rep00_seed2025,fig4,mean_samples_10,proposed,0,2025,3,3,6,natural_mean,40,1,10.0,23,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.0771,2.634152252620025,0.17964238606817326,0.0771,2.634152252620025,0.17964238606817326,0.1255,2.2718146538098654,0.0018933801822364343,3.9382406301014052,3.10258152179229,0.8356591083091149,0.0024999999922910477,400.0000012334324,399.99995942694727,400.0000414019371,4.052894910129553e-06,0.001057801098593933,4.1401937153295876e-05,0.1558884310047917,0.006221582181751728,0.0,0.0,0.0,0.0004727308418902054,2.512432070034265e-05,124692,374076,122,366,0.018322393640286233,0.01832240478771775,0.013611701159818784,0.011006758868720167,0.19952623149688797,1.4178993261360313e-06,0.16424818641071648,0.15588914753597913,8.10175265302739e-06,0.9925143647652852,0.9702431854170206,0.004138854122450904,0.004138856772288203,0.012997631362730312,0.011263393168492572,0.19952623149686935,3.6485020257666684e-09,0.000476841484122895,0.00047273084192223737,1.0552672272447673e-10,0.9969976641640571,0.9913794385468365,0.032505933158121565,0.032505952803147296,0.014225770956907254,0.01075012456894776,0.19952623149688797,1.4178946320125412e-06,0.1642474942317492,0.15588843076073786,1.6203399779332055e-05,0.9880310653665134,0.9491069322872047,349.16743770008907
fig4_mean_samples_10_proposed_rep00_seed2025,fig4,mean_samples_10,proposed,0,2025,4,4,8,natural_mean,40,1,10.0,23,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1175,2.640382406253006,0.19489031185473082,0.1175,2.640382406253006,0.19489031185473082,0.2029,2.27752797455877,0.09074863069802522,3.655675396236985,2.86605782691195,0.7896175693250347,0.002499999990474717,400.0000015240453,399.99996268818063,400.00005453453866,4.468320807382062e-06,0.0011788152408453332,5.453453871950842e-05,0.1353058486264396,0.005468741059303284,0.0,0.0,0.0,0.0004172692649488588,2.170370896692475e-05,124692,498768,122,488,0.016429078229711812,0.01642907987471494,0.01142429084953969,0.01051368325371328,0.19952623149688797,1.4502602413957173e-06,0.1341482161946927,0.13530649105307413,8.410126557352337e-06,0.9944332757490801,1.0012145793520846,0.0026442021290342607,0.002644201696990405,0.00898614185352709,0.009960795823758065,0.19952623149686088,3.208684915862317e-09,0.0004198746477779265,0.0004172692649445816,8.338179990990356e-11,0.9979552155725723,0.9937948041326077,0.03021395433038936,0.030213958052439475,0.01386243984555229,0.011066570683668496,0.19952623149688797,1.4502566918012394e-06,0.13414755910376516,0.13530584764693712,1.6820169732904765e-05,0.990911335925588,1.0086343545715613,430.1049087001011
fig4_mean_samples_10_proposed_rep00_seed2025,fig4,mean_samples_10,proposed,0,2025,5,5,10,natural_mean,40,1,10.0,23,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1029,2.549566878736368,0.23109058007881977,0.1029,2.549566878736368,0.23109058007881977,0.2205,2.2599004436989025,0.10567748461216689,3.39651555935997,2.6871232984763758,0.7093922608835941,0.0024999999889734354,400.00000176425044,399.9999671322942,400.0000542590838,4.7966963478762096e-06,0.0012761395348968889,5.4259083867691515e-05,0.12988994397065146,0.005657010595314205,0.0,0.0,0.0,0.000362485778503384,1.6651928262945148e-05,124692,623460,122,610,0.018982646948050047,0.018982639278808205,0.013575378235811154,0.01189213487126258,0.19952623149688797,1.4966400375672479e-06,0.13316394196435483,0.1298904496827216,9.032262715054734e-06,0.9939835915731459,0.9840008964638018,0.002971811327333955,0.002971807626216439,0.010675905430981939,0.011809017492767838,0.19952623149686632,2.8233140435216673e-09,0.00036519393442120777,0.0003624857785021819,6.401392122700234e-11,0.9975648753148857,0.9925843695685436,0.03499348256876614,0.03499347093139997,0.01647485104064037,0.011975252249757321,0.19952623149688797,1.4966373745657647e-06,0.13316344120244236,0.1298899438865073,1.8064461416188242e-05,0.990402307831406,0.9754174233590601,510.68394959997386
fig4_mean_samples_10_proposed_rep00_seed2025,fig4,mean_samples_10,proposed,0,2025,6,6,12,natural_mean,40,1,10.0,23,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1014,2.7499952052896175,0.266232613450532,0.1014,2.7499952052896175,0.266232613450532,0.2994,2.2501269513568136,0.1851564549535513,3.3021749430044873,2.593678878552085,0.7084960644524024,0.002499999987572455,400.0000019884073,399.99996822073115,400.00005824624367,5.112413377334493e-06,0.001369680423506778,5.8246243725079694e-05,0.12014726446383754,0.004665782675147057,0.0,0.0,0.0,0.00035921373676732704,1.558873577778286e-05,124692,748152,122,732,0.021686224306540134,0.02168623666176497,0.01454779159232463,0.01334791848677596,0.19952623149688797,1.4764738010640515e-06,0.12085979815449772,0.12014780082210125,8.750492130765065e-06,0.9942198696273081,0.9940180608201208,0.0020476555219424196,0.002047660186653831,0.010174674467758344,0.012517010473489175,0.19952623149688345,2.729028064302779e-09,0.00036140850366718263,0.0003592137367485647,6.048760784128222e-11,0.9977421714766175,0.99392716646783,0.041324793091137846,0.04132481313687611,0.018920908716890915,0.014178826500062745,0.19952623149688797,1.4764712789737404e-06,0.12085925779119865,0.12014726383850215,1.7500923773922288e-05,0.9906975677779988,0.9941089551724117,592.0740324000362
fig4_mean_samples_10_proposed_rep00_seed2025,fig4,mean_samples_10,proposed,0,2025,7,7,14,natural_mean,40,1,10.0,23,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1349,2.5384216863874,0.15287495476055887,0.1349,2.5384216863874,0.15287495476055887,0.2969,2.2299934747911205,0.17634425663575531,3.2084595054811587,2.531204362236009,0.6772551432451499,0.0024999999861333635,400.00000221866196,399.99996431988774,400.00006284784695,5.4048615476809544e-06,0.0014588283177162762,6.284784700483215e-05,0.12695210012130045,0.005444346461445093,0.0,0.0,0.0,0.0003419088675431839,1.3898315046390053e-05,124692,872844,122,854,0.018808446510967584,0.01880842416009153,0.008929800033689844,0.009121976531254593,0.19952623149688797,1.4851731222708465e-06,0.12947365123193294,0.12695256021645077,8.935088577488016e-06,0.9946612531943299,0.9873188978007994,0.002042573845933261,0.002042577418936001,0.006569816936125131,0.008023959808426828,0.19952623149687193,2.622993183877877e-09,0.00034393472367987883,0.000341908867545777,5.509326121513142e-11,0.9979568384120516,0.9941097839639707,0.03557431917600191,0.03557427090124706,0.011289783131254557,0.01021999325408236,0.19952623149688797,1.48517080600936e-06,0.1294731944158097,0.12695209980082192,1.7870122061714818e-05,0.9913656679766081,0.9805280116376281,673.7955757998861
fig4_mean_samples_10_proposed_rep00_seed2025,fig4,mean_samples_10,proposed,0,2025,8,8,16,natural_mean,40,1,10.0,23,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.1691,2.5102391492024156,0.13672175157273653,0.1691,2.5102391492024156,0.13672175157273653,0.4306,2.216605145978449,0.31018231348991393,3.0851632926847943,2.408796803346258,0.6763664893385359,0.002499999984921296,400.00000241259266,399.9999629761616,400.0000636916256,5.664724273247452e-06,0.0015373738811640329,6.36916256553377e-05,0.12067933941146364,0.00639305217191577,0.0,0.0,0.0,0.00032843635453405124,1.746407326663757e-05,124692,997536,122,976,0.025879020644869948,0.025879004778840618,0.012267522295135336,0.010938160303769862,0.19952623149688797,1.480233871769671e-06,0.12026626197328699,0.12067978677686857,8.875776682599554e-06,0.9939085382512661,0.9993239496178219,0.001891268448218301,0.0018912686191323402,0.008622480281334333,0.010067379478745312,0.19952623149687132,2.536920271981688e-09,0.00033001732079859005,0.0003284363545181082,5.161212674895851e-11,0.9982018700768521,0.9952094153849093,0.04986677284152159,0.0498667409385489,0.01591256430893634,0.01180894112879441,0.19952623149688797,1.4802316977992886e-06,0.12026580917948072,0.12067933984767854,1.775150175307236e-05,0.9896152064256801,1.0034384838507344,754.9684331000317
fig4_mean_samples_10_proposed_rep00_seed2025,fig4,mean_samples_10,proposed,0,2025,9,9,18,natural_mean,40,1,10.0,23,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,0.104,2.3429440182901105,0.19433456984905523,0.104,2.3429440182901105,0.19433456984905523,0.3687,2.1916681131970837,0.23962893373295666,3.103703355406203,2.4469870509140055,0.6567163044921976,0.0024999999836450857,400.0000026167864,399.99996500790564,400.0000690527538,5.944132848122552e-06,0.0016216572222022428,6.905275387225629e-05,0.1280637634393838,0.005605405196547508,0.0,0.0,0.0,0.0003268156829180388,1.8571241014342377e-05,124692,1122228,122,1098,0.023287788797537883,0.02328778822176601,0.01116596996906559,0.011155813333975148,0.19952623149688797,1.4988862988122123e-06,0.1310202159844625,0.12806417925207825,9.010098475573563e-06,0.9937676608050421,0.9844353635006637,0.0031866289836768712,0.00318662739908552,0.008622850151914378,0.010636878247663963,0.1995262314968631,2.5140764336649826e-09,0.0003296398867381329,0.00032681568292303946,5.098916606997994e-11,0.9976800585903903,0.9914324932535038,0.04338894861139889,0.0433889490444465,0.0137090897862168,0.011674748420286334,0.19952623149688797,1.4988841903851874e-06,0.13101980130560523,0.12806376223982263,1.8020145961981058e-05,0.9898552630196937,0.9774382337478238,837.0686450998764
