schema_version,run_id,round,method,aggregation_mode,num_results_received,num_failures,total_selected_examples,aggregation_weight_entropy,aggregation_weight_min,aggregation_weight_max,global_before_l2,global_after_l2,aggregation_delta_l2,aggregation_delta_linf,aggregation_delta_cosine,client_update_l2_mean,client_update_l2_std,client_update_l2_min,client_update_l2_max,client_update_cosine_mean,client_update_cosine_std,pairwise_update_cosine_mean,pairwise_update_cosine_std,update_conflict_fraction,fedavg_equivalent_delta_l2,bayes_product_delta_l2,bayes_vs_fedavg_delta_l2,aggregation_energy_before,aggregation_energy_after,aggregation_error_proxy
bayesfl_observability_v1,vi_lr0p002_b64_e2,1,vi,product,24,0,2363,1.711209525962528,0.00042319085907744394,0.3381294964028777,6.786648565740691,6.848220154517862,0.9271196700609212,0.012173686176538467,0.990793621568664,1.504027291170679,0.5941768080059344,0.9674646390771949,2.4991622744830884,0.9733160557869166,0.018906595337622213,,,,,0.9271196700609212,,,,
bayesfl_observability_v1,vi_lr0p002_b64_e2,2,vi,product,24,0,2180,1.7045020586286277,0.0009174311926605505,0.4389908256880734,6.848220154517862,6.934640635544159,1.115431625932899,0.014660298824310303,0.9869791469259701,1.3790236710928245,0.5033487394292799,0.9683537376721455,2.5134489102226727,0.9781636278004167,0.015719897133353963,,,,,1.115431625932899,,,,
bayesfl_observability_v1,vi_lr0p002_b64_e2,3,vi,product,24,0,2209,1.9545763137175336,0.0009053870529651426,0.35083748302399276,6.934640635544159,6.977296916633824,0.7564348263431689,0.010993219213560224,0.9941058847019595,1.500227399102124,0.5442981870656256,0.9679518353919496,2.3639127395073816,0.9749554028713572,0.016449854216754677,,,,,0.7564348263431689,,,,
bayesfl_observability_v1,vi_lr0p002_b64_e2,4,vi,product,24,0,2335,1.6919175055918885,0.0021413276231263384,0.44839400428265525,6.977296916633824,7.0796561309805535,1.1980144993334625,0.015943757258355618,0.9855784229160143,1.4149259764073245,0.5001501902099286,0.9666730133587241,2.479164291360725,0.9780120032943729,0.01515664217858757,,,,,1.1980144993334625,,,,
bayesfl_observability_v1,vi_lr0p002_b64_e2,5,vi,product,24,0,1743,2.124958864752726,0.0005737234652897303,0.24440619621342513,7.0796561309805535,7.12436472425118,0.7995726158098995,0.010836561676114798,0.9936821756657579,1.374445750609293,0.5146526267163749,0.9669425364112374,2.3452682506714098,0.979507671236421,0.014609741332318923,,,,,0.7995726158098995,,,,
bayesfl_observability_v1,vi_lr0p002_b64_e2,6,vi,product,24,0,2411,1.8490103545040277,0.0008295313148071339,0.334301119867275,7.12436472425118,7.193912031760281,0.9940216113775489,0.013067487627267838,0.9904077780667251,1.4674868599381063,0.5514606808748058,0.9673138799942221,2.5512178303973903,0.9770601906357593,0.016458446544516704,,,,,0.9940216113775489,,,,
bayesfl_observability_v1,vi_lr0p002_b64_e2,7,vi,product,24,0,2366,1.4109014015181776,0.00042265426880811494,0.41335587489433645,7.193912031760281,7.288489639311579,1.157839378206943,0.015880828723311424,0.9873013811232287,1.4112587353995838,0.6189847181237479,0.9669843629006764,2.536871013495496,0.978359227638311,0.01851270768365402,,,,,1.157839378206943,,,,
bayesfl_observability_v1,vi_lr0p002_b64_e2,8,vi,product,24,0,2075,1.781093334836338,0.0019277108433734939,0.4130120481927711,7.288489639311579,7.375980138202206,1.1545074183609725,0.017657790333032608,0.98767448999568,1.3785005021667942,0.5481689641067217,0.9675874687662782,2.549265418802186,0.9802682004729608,0.015394106032047133,,,,,1.1545074183609725,,,,
bayesfl_observability_v1,vi_lr0p002_b64_e2,9,vi,product,24,0,1581,1.8773831910452832,0.0018975332068311196,0.2567994939911448,7.375980138202206,7.433850930068291,0.8915220245928448,0.011164681054651737,0.9927828329818257,1.3337106756117336,0.5325160660727565,0.9678882381009404,2.3650381556670523,0.9819016738232844,0.01426971817331654,,,,,0.8915220245928448,,,,
bayesfl_observability_v1,vi_lr0p002_b64_e2,10,vi,product,24,0,2556,2.1466275087525,0.000782472613458529,0.18896713615023475,7.433850930068291,7.475150950624927,0.7794888532449477,0.010432168841362,0.9945482601850197,1.5826558643174862,0.5739705790288852,0.9687888974342893,2.4471855609471382,0.9756884560937477,0.015678365593386524,,,,,0.7794888532449477,,,,
