round,num_clients,num_examples,client_id,local_steps,lr,server_round,train_accuracy,train_loss,update_l2,update_max_abs,update_rms
1,20,5407.37569016564,8.774045770985037,428.5856605585341,0.01,1.0,0.8175402096503158,0.30097886984298733,4.894123819091909,0.4638641229403289,0.005291089992674849
2,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009999846564125248,2.0,0.8227334560294471,0.2973773119279195,2.961278980662606,0.5865160417181119,0.003201470612365813
3,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009999386266013145,3.0,0.8269944786748821,0.28694937670368065,2.705795881525631,0.66668251291434,0.0029252650811800456
4,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009998619134199535,4.0,0.8405497319356647,0.28580582535025373,2.751496065158574,0.6693282042371196,0.0029746720421033454
5,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009997545216242227,5.0,0.8475094022565416,0.2735232026418628,2.435963904700698,0.5076649555270363,0.0026335468237234983
6,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009996164578717992,6.0,0.8482015683764104,0.2695478976288785,2.5668283351525347,0.5066547901223238,0.0027750257694869264
7,20,5407.37569016564,8.774045770985037,428.5856605585341,0.00999447730721849,7.0,0.8629311034648315,0.25902450735899835,2.5883573482700712,0.5178483163831655,0.002798301017533163
8,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009992483506344917,8.0,0.863041129871169,0.25983338420648466,2.6719484595475333,0.5654790016611689,0.002888672268589663
9,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009990183299701546,9.0,0.8772505401296311,0.24655953224323118,2.578032439154751,0.4538030160896628,0.0027871386470426094
10,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009987576829888066,10.0,0.882899895975034,0.23788746909487385,2.6926154704244842,0.47277994612396546,0.0029110155967259402
11,20,5407.37569016564,8.774045770985037,428.5856605585341,0.00998466425849073,11.0,0.8874189805553333,0.23752046492428144,2.8404253145127476,0.49199355717761,0.0030708144117504756
12,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009981445766072338,12.0,0.8936024645915019,0.23039940968739994,2.863547333199612,0.6333389304063495,0.0030958118752815894
13,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009977921552161052,13.0,0.8912999119788748,0.2262329483633887,2.591986757395577,0.730666220183595,0.0028022248108439036
14,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009974091835238027,14.0,0.8899495879010965,0.23015363848436096,2.7463205039555083,0.47008827960091376,0.002969076687122503
15,20,5407.37569016564,8.774045770985037,428.5856605585341,0.009969956852723852,15.0,0.8997339361446749,0.21476327703020426,2.653896183001432,0.7063966138190231,0.0028691557579109844
