schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path
bayesfl_observability_v1,ola_seed42,ola,mnist,mlp,0,0,0.1,0.5,300,24,0.05,200,2,32,0.005,42,0.89,0.37354011363983153,0.37354011363983153,0.041449152930080856,0.9632988437284177,0.9114,188,0.011356214816868309,129,30.82485821202355,0.0005885121958803417,0.0,1638.1288886256516,8.127289346535111,outputs/final_compare_mnist_noniid_unbalanced/ola_seed42/final_model.pt
