round,parameter,kind,numel,mean_abs,sigma_mean,precision_mean,precision_min,precision_max,zero_precision_fraction
0,fc1.weight,fola,392000,0.017851198092103004,1.0,1.0,1.0,1.0,0.0
0,fc1.bias,fola,500,0.017754947766661644,1.0,1.0,1.0,1.0,0.0
0,fc2.weight,fola,150000,0.02237907610833645,1.0,1.0,1.0,1.0,0.0
0,fc2.bias,fola,300,0.023450380191206932,1.0,1.0,1.0,1.0,0.0
0,fc3.weight,fola,3000,0.02884458377957344,1.0,1.0,1.0,1.0,0.0
0,fc3.bias,fola,10,0.03431641310453415,1.0,1.0,1.0,1.0,0.0
1,fc1.weight,fola,392000,0.01785503327846527,0.9999237656593323,1.000152349472046,1.000000238418579,1.0070525407791138,0.0
1,fc1.bias,fola,500,0.017766185104846954,0.9998554587364197,1.0002892017364502,1.0000015497207642,1.0026191473007202,0.0
1,fc2.weight,fola,150000,0.022387618198990822,0.9998202323913574,1.000360131263733,1.0,1.0144811868667603,0.0
1,fc2.bias,fola,300,0.023487763479351997,0.9985123872756958,1.0029871463775635,1.0000025033950806,1.0124858617782593,0.0
1,fc3.weight,fola,3000,0.029405206441879272,0.9908238649368286,1.0194810628890991,1.0,1.5215482711791992,0.0
1,fc3.bias,fola,10,0.0480179563164711,0.7860806584358215,1.6201772689819336,1.4842957258224487,1.686178207397461,0.0
2,fc1.weight,fola,392000,0.017859507352113724,0.9998447299003601,1.000311255455017,1.0000004768371582,1.0137372016906738,0.0
2,fc1.bias,fola,500,0.017779484391212463,0.9996979832649231,1.0006046295166016,1.0000030994415283,1.005435824394226,0.0
2,fc2.weight,fola,150000,0.02239738404750824,0.9996161460876465,1.0007699728012085,1.0,1.0362114906311035,0.0
2,fc2.bias,fola,300,0.023522881790995598,0.9970839619636536,1.0058783292770386,1.0000039339065552,1.0257899761199951,0.0
2,fc3.weight,fola,3000,0.030010724440217018,0.9807028770446777,1.043494462966919,1.0,2.1177515983581543,0.0
2,fc3.bias,fola,10,0.05784257501363754,0.6894626021385193,2.109527349472046,1.847133755683899,2.262808322906494,0.0
3,fc1.weight,fola,392000,0.01786421611905098,0.9997697472572327,1.000461220741272,1.0000007152557373,1.0200188159942627,0.0
3,fc1.bias,fola,500,0.0177951380610466,0.9995447397232056,1.000911831855774,1.000004529953003,1.0079447031021118,0.0
3,fc2.weight,fola,150000,0.022407351061701775,0.9994000792503357,1.0012052059173584,1.0,1.0635876655578613,0.0
3,fc2.bias,fola,300,0.023556718602776527,0.9958088994026184,1.0084779262542725,1.0000046491622925,1.0383110046386719,0.0
3,fc3.weight,fola,3000,0.030589619651436806,0.9701577425003052,1.0712066888809204,1.0,2.722928285598755,0.0
3,fc3.bias,fola,10,0.06377487629652023,0.6360160708427429,2.482163906097412,2.120208740234375,2.7212114334106445,0.0
4,fc1.weight,fola,392000,0.017868822440505028,0.9997021555900574,1.0005970001220703,1.0000009536743164,1.0256837606430054,0.0
4,fc1.bias,fola,500,0.017810625955462456,0.9994034171104431,1.0011951923370361,1.000005841255188,1.010010838508606,0.0
4,fc2.weight,fola,150000,0.022416982799768448,0.9991798996925354,1.0016505718231201,1.0,1.0948028564453125,0.0
4,fc2.bias,fola,300,0.023589186370372772,0.9947011470794678,1.0107505321502686,1.0000046491622925,1.0494598150253296,0.0
4,fc3.weight,fola,3000,0.031118810176849365,0.9594630599021912,1.1020569801330566,1.0,3.319331169128418,0.0
4,fc3.bias,fola,10,0.06720808893442154,0.6024724245071411,2.768683433532715,2.331918239593506,3.0792958736419678,0.0
5,fc1.weight,fola,392000,0.017873212695121765,0.9996413588523865,1.0007191896438599,1.000001072883606,1.0304028987884521,0.0
5,fc1.bias,fola,500,0.01782529056072235,0.9992751479148865,1.001452922821045,1.000006914138794,1.0116775035858154,0.0
5,fc2.weight,fola,150000,0.022425979375839233,0.9989583492279053,1.0021005868911743,1.0,1.1285637617111206,0.0
5,fc2.bias,fola,300,0.023615017533302307,0.9937366843223572,1.012739896774292,1.0000046491622925,1.0592875480651855,0.0
5,fc3.weight,fola,3000,0.031590528786182404,0.9487610459327698,1.1357381343841553,1.0,3.9089717864990234,0.0
5,fc3.bias,fola,10,0.06935235857963562,0.5793039202690125,2.9962124824523926,2.5036427974700928,3.3618407249450684,0.0
6,fc1.weight,fola,392000,0.017877308651804924,0.9995858073234558,1.0008310079574585,1.0000011920928955,1.0343599319458008,0.0
6,fc1.bias,fola,500,0.017840057611465454,0.9991573691368103,1.0016895532608032,1.0000079870224,1.013045072555542,0.0
6,fc2.weight,fola,150000,0.022434361279010773,0.9987344741821289,1.0025575160980225,1.0,1.1646417379379272,0.0
6,fc2.bias,fola,300,0.02363603189587593,0.9928792119026184,1.0145165920257568,1.0000046491622925,1.0681384801864624,0.0
6,fc3.weight,fola,3000,0.032014284282922745,0.9380473494529724,1.1724032163619995,1.0,4.510497570037842,0.0
6,fc3.bias,fola,10,0.07079927623271942,0.5619633197784424,3.184839963912964,2.6506741046905518,3.5894360542297363,0.0
7,fc1.weight,fola,392000,0.017881115898489952,0.999533474445343,1.0009360313415527,1.000001311302185,1.0377105474472046,0.0
7,fc1.bias,fola,500,0.017857413738965988,0.9990469813346863,1.0019114017486572,1.0000089406967163,1.0141935348510742,0.0
7,fc2.weight,fola,150000,0.022442160174250603,0.9985055327415466,1.0030266046524048,1.0,1.2029688358306885,0.0
7,fc2.bias,fola,300,0.023652970790863037,0.9920963644981384,1.0161454677581787,1.0000046491622925,1.0762913227081299,0.0
7,fc3.weight,fola,3000,0.032405104488134384,0.9272765517234802,1.2124327421188354,1.0,5.139073848724365,0.0
7,fc3.bias,fola,10,0.07184402644634247,0.5481244921684265,3.3479766845703125,2.780778408050537,3.777208089828491,0.0
8,fc1.weight,fola,392000,0.017884671688079834,0.9994835257530212,1.0010361671447754,1.0000014305114746,1.04058039188385,0.0
8,fc1.bias,fola,500,0.017873896285891533,0.9989421367645264,1.002122163772583,1.0000098943710327,1.015190601348877,0.0
8,fc2.weight,fola,150000,0.02244948409497738,0.9982707500457764,1.0035096406936646,1.0,1.243290662765503,0.0
8,fc2.bias,fola,300,0.023667043074965477,0.991368293762207,1.0176658630371094,1.0000046491622925,1.083906650543213,0.0
8,fc3.weight,fola,3000,0.032766323536634445,0.9164839386940002,1.2559764385223389,1.0,5.800253391265869,0.0
8,fc3.bias,fola,10,0.07264094799757004,0.5365971922874451,3.493332624435425,2.8978633880615234,3.935544967651367,0.0
9,fc1.weight,fola,392000,0.017888016998767853,0.99943608045578,1.0011323690414429,1.0000015497207642,1.0430833101272583,0.0
9,fc1.bias,fola,500,0.01788935624063015,0.9988415241241455,1.0023247003555298,1.0000108480453491,1.0160770416259766,0.0
9,fc2.weight,fola,150000,0.02245635725557804,0.9980300068855286,1.004007339477539,1.0,1.2853280305862427,0.0
9,fc2.bias,fola,300,0.023678850382566452,0.9906821846961975,1.0191028118133545,1.0000046491622925,1.0910855531692505,0.0
9,fc3.weight,fola,3000,0.03310171514749527,0.9057398438453674,1.3030123710632324,1.0,6.495724678039551,0.0
9,fc3.bias,fola,10,0.07327421009540558,0.5267099142074585,3.6255195140838623,3.0044970512390137,4.071948528289795,0.0
