schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path
bayesfl_observability_v1,debug_ola_mnist_safe_allclients,ola,mnist,mlp,0,0,0.1,0.5,300,24,1.0,30,1,32,0.002,42,0.0999,16.833944090270997,16.833944090270997,0.2590599817037582,0.9243330562124317,0.1085,13,0.25102001808136704,13,29.356025453680704,0.0006105067242539783,0.0,297.94741789251566,9.465558684280802,outputs/debug_ola_mnist_safe_allclients/final_model.pt
