schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,num_batches,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,update_l2_norm,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,drift_from_global_after_l2,label_entropy,kl_to_global_label_distribution,vi_elbo_loss,vi_kl_loss,vi_kl_loss_per_example,vi_kl_per_param,vi_likelihood_loss,vi_complexity_cost,vi_effective_lr,vi_loc_l2,vi_scale_mean,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,ola_task_loss,ola_prior_loss,ola_prior_loss_raw,ola_regularization_loss_raw,ola_fisher_mean,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_p50,ola_precision_p90,ola_sigma_mean,ola_sigma_p50,ola_sigma_p90,ola_snr_raw_mean,ola_snr_raw_p50,ola_snr_raw_p90,sparse_comm_enabled,sparse_metric,sparse_selection_method,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_selection_score_mean,sparse_selection_score_p50,sparse_selection_score_p90,sparse_selected_score_mean,sparse_selected_score_p50,sparse_selected_score_p90,sparse_dropped_score_mean,sparse_dropped_score_p50,sparse_dropped_score_p90,sparse_selected_selection_score_mean,sparse_selected_selection_score_p50,sparse_selected_selection_score_p90,sparse_dropped_selection_score_mean,sparse_dropped_selection_score_p50,sparse_dropped_selection_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,sparse_dropped_update_fraction_l2,sparse_update_energy_retention,sparse_dense_bytes,sparse_sent_bytes,sparse_index_bytes,sparse_value_bytes,sparse_byte_saving_ratio,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,ota_contribution_norm,digital_payload_bytes,communication_success,vi_scale_std,num_examples_train
bayesfl_observability_v1,vi_sparse_bayesian_keep010_seed42,1,vi,119,9,5,,5,256,1136.2417741775512,2.0594718933105467,541.4400752516203,541.4400752516203,,,3.6645383875737907,0.02505425736308098,0.8797980182424485,3.6645383875737907,,-0.0,2.185987945410232,1136.2417741775512,2707.2003762581016,541.4400752516203,0.02660116317439424,2.0594718933105467,541.4400752516203,0.005,7.709169439056831,0.050328246352011226,0.05037613585591316,0.05115972459316254,0.051239047199487686,0.39811331683507417,0.36198553708568526,0.7743480280550026,,,,,,,,,,,,,,,,,,1,update_snr,bayesian,0.1,0,101770,10177,0.1,0.37258581007452,0.19194480847833362,0.1775003929993502,0.37257516127440166,0.19194480847833362,0.1775003929993502,0.37257516127440166,0.4146999900040156,0.4102995448342095,0.457726420865653,0.16719423275325787,0.1579835942103319,0.31953725764841856,0.4146999900040156,0.4102995448342095,0.457726420865653,0.16719423275325787,0.1579835942103319,0.31953725764841856,2.1058360955468127,2.99904917143651,0.5746524862961089,0.8183975317617327,0.5746524862961089,814160,203540,81416,122124,0.75,,,,,,,,,0.0006489897427095698,5
bayesfl_observability_v1,vi_sparse_bayesian_keep010_seed42,1,vi,256,20,1944,,5,256,3105.4231497883798,0.07370968512546869,1.464116255424904,1.464116255424904,,,3.6733266891881646,0.06965464353561401,0.8798578912427467,3.6733266891881646,,-0.0,2.259365973874069,3105.4231497883798,2846.2420005460135,1.464116255424904,0.027967397077193805,0.07370968512546869,1.464116255424904,0.005,7.729407517283975,0.05080149841839952,0.05063190311193466,0.053158816695213315,0.05900657922029495,0.3956339775318623,0.363215958968907,0.7563783805974768,,,,,,,,,,,,,,,,,,1,update_snr,bayesian,0.1,0,101770,10177,0.1,0.3710121285967371,0.18041335504802847,0.15288092041796114,0.3709926055417726,0.18041335504802847,0.15288092041796114,0.3709926055417726,0.4678968788941549,0.4429211534355624,0.5852836635072075,0.14847074128734777,0.13523395051549061,0.29583498274942743,0.4678968788941549,0.4429211534355624,0.5852836635072075,0.14847074128734777,0.13523395051549061,0.29583498274942743,2.444778830808134,2.7416027126362468,0.6655489798944211,0.746354175550382,0.6655489798944211,814160,203540,81416,122124,0.75,,,,,,,,,0.0017458056653449534,1944
bayesfl_observability_v1,vi_sparse_bayesian_keep010_seed42,1,vi,272,21,5,,5,256,1182.7352772712707,2.1890634536743163,540.7772296492291,540.7772296492291,,,3.6622677609846903,0.02506120875477791,0.8793026990751172,3.6622677609846903,,-0.0,2.28098669344155,1182.7352772712707,2703.8861482461452,540.7772296492291,0.026568597310073157,2.1890634536743163,540.7772296492291,0.005,7.6894017511957395,0.05033034284146962,0.0503820925951004,0.05115958750247955,0.05123918130993843,0.39677090932124626,0.3598958841937261,0.7713365841664866,,,,,,,,,,,,,,,,,,1,update_snr,bayesian,0.1,0,101770,10177,0.1,0.3720244244644646,0.1918061133731418,0.17720678810729298,0.37202155583668073,0.1918061133731418,0.17720678810729298,0.37202155583668073,0.41422389650331626,0.4094770265470798,0.45757130943537205,0.167093026358678,0.1576554909025473,0.3195543907044436,0.41422389650331626,0.4094770265470798,0.45757130943537205,0.167093026358678,0.1576554909025473,0.3195543907044436,2.1038955264096595,2.997637197377491,0.5744788922380639,0.8185193964549176,0.5744788922380639,814160,203540,81416,122124,0.75,,,,,,,,,0.0006481758194328541,5
bayesfl_observability_v1,vi_sparse_bayesian_keep010_seed42,1,vi,166,13,12,,5,256,1161.6843818664552,1.859400749206543,226.52539888529984,226.52539888529984,,,3.6721051207897375,0.025088511407375336,0.879011045729929,3.6721051207897375,,-0.0,2.311121424016332,1161.6843818664552,2718.304786623598,226.52539888529984,0.026710275981365803,1.859400749206543,226.52539888529984,0.005,7.701457671019262,0.050333314726195615,0.05038530007004738,0.0511598352342844,0.05123889446258545,0.39708810992990196,0.35949934084484164,0.7752257665182045,,,,,,,,,,,,,,,,,,1,update_snr,bayesian,0.1,0,101770,10177,0.1,0.3728427533475433,0.192360957281909,0.1775242484796536,0.37284155766006977,0.192360957281909,0.1775242484796536,0.37284155766006977,0.41500884792396553,0.41041704991376127,0.45739714630095135,0.16762230276612491,0.15859258138865912,0.3204016594566714,0.41500884792396553,0.41041704991376127,0.45739714630095135,0.16762230276612491,0.15859258138865912,0.3204016594566714,2.1082208499509365,3.0066195080126645,0.5741177827440664,0.8187727227607386,0.5741177827440664,814160,203540,81416,122124,0.75,,,,,,,,,0.0006464516222121501,12
bayesfl_observability_v1,vi_sparse_bayesian_keep010_seed42,1,vi,174,13,7,,5,256,1149.4290281295775,2.0726555415562222,389.07125728594,389.07125728594,,,3.6756421487902307,0.025062071159482002,0.8791157121896324,3.6756421487902307,,-0.0,2.259365973874069,1149.4290281295775,2723.49880100158,389.07125728594,0.02676131277391746,2.0726555415562222,389.07125728594,0.005,7.712066731290007,0.05033136266774656,0.05038418062031269,0.05115977302193642,0.05123929679393768,0.39767065760812964,0.36009972158979864,0.7753210480833114,,,,,,,,,,,,,,,,,,1,update_snr,bayesian,0.1,0,101770,10177,0.1,0.3731096838101874,0.19274463519826676,0.17886897669319868,0.3731021441622258,0.19274463519826676,0.17886897669319868,0.3731021441622258,0.41451914915400145,0.40965778895200655,0.45705890636391905,0.16810302253651838,0.15928032661480276,0.32054707148851974,0.41451914915400145,0.40965778895200655,0.45705890636391905,0.16810302253651838,0.15928032661480276,0.32054707148851974,2.1050977761881913,3.0131227254545645,0.5727156483067987,0.819754101047698,0.5727156483067987,814160,203540,81416,122124,0.75,,,,,,,,,0.0006473676019531049,7
bayesfl_observability_v1,vi_sparse_bayesian_keep010_seed42,1,vi,30,2,189,,5,256,1342.4460311889648,0.14128585088820683,14.69297100758093,14.69297100758093,,,3.711857955640832,0.025088388472795486,0.8779732089210803,3.711857955640832,,0.11251593411963928,2.1691882529070243,1342.4460311889648,2776.971520432796,14.69297100758093,0.027286739907957117,0.14128585088820683,14.69297100758093,0.005,7.753756259395334,0.05032927534055491,0.0503791868686676,0.051158513873815536,0.05123945325613022,0.40016707707118726,0.3629256209352451,0.7774047311525311,,,,,,,,,,,,,,,,,,1,update_snr,bayesian,0.1,0,101770,10177,0.1,0.3757049416154074,0.19472164734920971,0.18034098656466926,0.37570196407166073,0.19472164734920971,0.18034098656466926,0.37570196407166073,0.4164250125719448,0.4115785550561629,0.45872662084855864,0.17008794010223913,0.16063216329734645,0.3245669757850519,0.4164250125719448,0.4115785550561629,0.45872662084855864,0.17008794010223913,0.16063216329734645,0.3245669757850519,2.1148700066681547,3.0504449409470626,0.5697604897445582,0.821810795941522,0.5697604897445582,814160,203540,81416,122124,0.75,,,,,,,,,0.0006477362013835658,189
bayesfl_observability_v1,vi_sparse_bayesian_keep010_seed42,1,vi,154,12,211,,5,256,1378.6029071807861,0.08585388400543358,13.2778692135823,13.2778692135823,,,3.728363615476578,0.02504298835992813,0.8761678556737486,3.728363615476578,,-0.0,2.4040642619438994,1378.6029071807861,2801.630404065865,13.2778692135823,0.027529040032090647,0.08585388400543358,13.2778692135823,0.005,7.735071464106329,0.0503350170042413,0.05038882978260517,0.05115966498851776,0.05123920738697052,0.39896682435843683,0.36163134288667076,0.7767994301072675,,,,,,,,,,,,,,,,,,1,update_snr,bayesian,0.1,0,101770,10177,0.1,0.377582747415086,0.1956404034508667,0.18131266289301273,0.3775793050952004,0.1956404034508667,0.18131266289301273,0.3775793050952004,0.4185161093582104,0.41437148895438675,0.4596004359017707,0.1708764361278285,0.1618861879867988,0.3260204001412167,0.4185161093582104,0.41437148895438675,0.4596004359017707,0.1708764361278285,0.1618861879867988,0.3260204001412167,2.1261073305357527,3.062737805991833,0.570252140030066,0.8214697175131451,0.570252140030066,814160,203540,81416,122124,0.75,,,,,,,,,0.0006466734668063836,211
bayesfl_observability_v1,vi_sparse_bayesian_keep010_seed42,1,vi,186,14,15,,5,256,1166.279499053955,1.197454579671224,181.34689446750343,181.34689446750343,,,3.673382174260438,0.02508586086332798,0.8793209775594428,3.673382174260438,,-0.0,2.3155014849272724,1166.279499053955,2720.2034170125517,181.34689446750343,0.02672893207244327,1.197454579671224,181.34689446750343,0.005,7.71346439720929,0.05033156813213021,0.050378963351249695,0.05116150677204132,0.05123922973871231,0.3981895816294762,0.36145424759489975,0.775240375560605,,,,,,,,,,,,,,,,,,1,update_snr,bayesian,0.1,0,101770,10177,0.1,0.3729303589131842,0.19257841866929262,0.17818971964098063,0.3729276344217212,0.19257841866929262,0.17818971964098063,0.3729276344217212,0.4148750062417782,0.41017583882279607,0.45749479033589385,0.16787879782790535,0.15845862418903797,0.3202274421256724,0.4148750062417782,0.41017583882279607,0.45749479033589385,0.16787879782790535,0.15845862418903797,0.3202274421256724,2.1074073456892752,3.008749055256881,0.5736967311639878,0.8190677997893406,0.5736967311639878,814160,203540,81416,122124,0.75,,,,,,,,,0.0006477756783454578,15
bayesfl_observability_v1,vi_sparse_bayesian_keep010_seed42,1,vi,241,19,263,,5,256,2332.8588855981825,0.0382963940217921,14.79282598552393,14.79282598552393,,,4.382623918216295,0.04499110206961632,0.8400624282913794,4.382623918216295,,-0.0,2.28098669344155,2332.8588855981825,3890.5132341927933,14.79282598552393,0.03822848810251345,0.0382963940217921,14.79282598552393,0.005,8.078722240379191,0.05050241057837426,0.05048632249236107,0.0518711443990469,0.05252070724964142,0.4125084360113333,0.3709065002144686,0.8096038058769943,,,,,,,,,,,,,,,,,,1,update_snr,bayesian,0.1,0,101770,10177,0.1,0.44907157528798797,0.22137501369275026,0.1925352999638232,0.44905567292120585,0.22137501369275026,0.1925352999638232,0.44905567292120585,0.5432850776203962,0.5252984457358999,0.6513353344832391,0.18560722881190067,0.17083774179591263,0.36550713582454636,0.5432850776203962,0.5252984457358999,0.6513353344832391,0.18560722881190067,0.17083774179591263,0.36550713582454636,2.785188137399308,3.3838025131221356,0.6355069906461117,0.7720951138557482,0.6355069906461117,814160,203540,81416,122124,0.75,,,,,,,,,0.0009810438535967495,263
bayesfl_observability_v1,vi_sparse_bayesian_keep010_seed42,1,vi,24,1,143,,5,256,1271.549077987671,0.11808760849745957,19.34126846545625,19.34126846545625,,,3.7043112683174306,0.025047795847058296,0.8772769690056209,3.7043112683174306,,0.03835078340871136,2.278067287918738,1271.549077987671,2765.801390560244,19.34126846545625,0.027176981335956016,0.11808760849745957,19.34126846545625,0.005,7.717489902229926,0.05032958117645599,0.05038311332464218,0.05115840695798397,0.05123927444219589,0.397958354913787,0.3609686921375071,0.7744822528623753,,,,,,,,,,,,,,,,,,1,update_snr,bayesian,0.1,0,101770,10177,0.1,0.3749634192812657,0.19440417982285768,0.1807891781159438,0.37495531734091087,0.19440417982285768,0.1807891781159438,0.37495531734091087,0.41648274182120365,0.4115119673018375,0.4593855141311873,0.1697287840452637,0.16090941141137766,0.32341584752163044,0.41648274182120365,0.4115119673018375,0.4593855141311873,0.1697287840452637,0.16090941141137766,0.32341584752163044,2.1152870211154027,3.0409674103620663,0.5710338219164306,0.8209265340013752,0.5710338219164306,814160,203540,81416,122124,0.75,,,,,,,,,0.0006480260685905077,143
