schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path,accuracy_drop_best_to_final,best_global_loss,best_global_loss_round,best_accuracy_model_path,best_ece_model_path,best_loss_model_path
bayesfl_observability_v1,ola_sparse_bayesian_fisher_update_keep010_seed42,ola,mnist,mlp,0,0,0.01,0.1,300,24,0.0333333333333,200,2,32,0.005,42,0.727,0.8840255436897277,0.8840255436897277,0.11377948611825704,0.9819960599686134,0.8712,163,0.009331019605696152,163,24.173716660813074,0.0007742714047117383,0.0,3679.9582431520103,18.270367841956794,outputs/ola_sparse_metric_ablation_mnist_extreme_a001_ub01_cf10_nowarmup/ola_sparse_bayesian_fisher_update_keep010_seed42/final_model.pt,0.1442,0.420960623383522,163,outputs/ola_sparse_metric_ablation_mnist_extreme_a001_ub01_cf10_nowarmup/ola_sparse_bayesian_fisher_update_keep010_seed42/best_checkpoints/best_accuracy_model.pt,outputs/ola_sparse_metric_ablation_mnist_extreme_a001_ub01_cf10_nowarmup/ola_sparse_bayesian_fisher_update_keep010_seed42/best_checkpoints/best_ece_model.pt,outputs/ola_sparse_metric_ablation_mnist_extreme_a001_ub01_cf10_nowarmup/ola_sparse_bayesian_fisher_update_keep010_seed42/best_checkpoints/best_loss_model.pt
