run_id,round,logical_round,physical_round,phase,client_id,num_examples,distance_m,train_loss,phase1_loss,phase2_loss,local_steps,learning_rate,local_precision_mean,local_precision_min,local_precision_max,local_precision_delta_l2,local_precision_delta_max_abs,local_precision_changed_fraction,local_precision_gradient_l2_mean,local_precision_gradient_max_abs,local_nu_l2,local_implied_mean_l2,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,sparse_total_coordinates,sparse_score_threshold,sparse_score_mean,sparse_selected_score_mean,sparse_dropped_score_mean
fig2_default_proposed_rep00_seed12027,1,1,1,precision,0,49,138.46553317670308,2.276387117346939,2.276387117346939,0.0,1,,9999.969393896576,8870.05859375,11097.2255859375,6249.579655297428,1129.94140625,0.9912483021962533,5.233409076530473,1.004353642463684,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,1,57,114.80106265551314,1.8204521045350193,1.8204521045350193,0.0,1,,10000.112651756226,8996.9501953125,11383.4970703125,7532.02079408893,1383.4970703125,0.9929909535890931,6.290604284176114,1.0850656032562256,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,2,50,135.00396779343984,2.6402328491210936,2.6402328491210936,0.0,1,,9999.814922461122,8276.8046875,11936.0322265625,7845.5846005312715,1936.0322265625,0.9918633556290203,6.590405935603484,1.5843448638916016,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,3,50,167.83160776554723,2.812027893066406,2.812027893066406,0.0,1,,10000.017936042752,9139.9130859375,11959.2265625,7407.4947875737425,1959.2265625,0.99161989697855,6.169679590705985,1.498124599456787,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,4,43,66.87907597031369,2.8742915308752726,2.8742915308752726,0.0,1,,10000.035229652984,8792.6083984375,10720.017578125,6339.399286868428,1207.3916015625,0.9899285000384408,5.328644418011452,1.0778300762176514,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,5,29,144.61620418881554,2.0024760016079606,2.0024760016079606,0.0,1,,9999.982600727513,9399.1005859375,11362.640625,4358.109446379023,1362.640625,0.9893006329924913,3.63221923002259,1.069709062576294,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,6,34,141.83561371153527,3.2419404422535614,3.2419404422535614,0.0,1,,10000.02000930789,9328.7373046875,10690.9091796875,4241.147082821238,690.9091796875,0.9871223187514415,3.5515438897543428,0.5819950103759766,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,7,57,144.13087159210016,2.2773199248732183,2.2773199248732183,0.0,1,,10000.010874978578,8536.802734375,11332.1796875,7060.665260113039,1463.197265625,0.9917352194971938,5.916517439795154,1.3251951932907104,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,8,51,142.23770868629944,2.2408366483800553,2.2408366483800553,0.0,1,,9999.963589767769,9535.3603515625,11250.1376953125,6608.8569896947765,1250.1376953125,0.9913251838753492,5.484081209506269,0.9863983988761902,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,9,33,152.07547768453483,2.977396415941643,2.977396415941643,0.0,1,,10000.0075548763,8922.55078125,11379.9951171875,6092.998121226403,1379.9951171875,0.9897362958407011,5.106650891185707,1.0824894905090332,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,10,49,158.34695301852406,2.242816380092076,2.242816380092076,0.0,1,,9999.947843970684,7476.87841796875,10939.4482421875,6392.191043334609,2523.12158203125,0.9911201660644269,5.483127798674094,2.436142921447754,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,11,43,162.76936040311054,3.2266998291015625,3.2266998291015625,0.0,1,,10000.072415684423,9373.2578125,12956.8701171875,6058.325683652289,2956.8701171875,0.9920940006663079,4.931761618973545,2.1688129901885986,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,12,47,140.09403806826217,1.7761482076441988,1.7761482076441988,0.0,1,,10000.025470885268,9176.69921875,11229.587890625,5864.375322376426,1229.587890625,0.991043284385331,4.904385771597481,0.9710963368415833,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,13,54,144.07287469753035,2.670974448875145,2.670974448875145,0.0,1,,10000.058451899298,8532.8271484375,11481.0322265625,8591.21287899326,1481.0322265625,0.9925809179672485,7.204734504401488,1.3290979862213135,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,14,56,196.95377250913822,2.037459509713309,2.037459509713309,0.0,1,,9999.945344684193,8626.716796875,11198.5078125,8109.451393848132,1373.283203125,0.9926834268727096,6.805368713696409,1.2374093532562256,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,15,48,166.69686781355608,1.8418181737263997,1.8418181737263997,0.0,1,,10000.031355699795,9442.3173828125,11001.494140625,6215.678131622338,1001.494140625,0.9906332487634864,5.2021117433437585,0.7992743253707886,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,16,47,122.81320978459722,2.0599038956013134,2.0599038956013134,0.0,1,,9999.98750222236,9082.6904296875,11354.771484375,5325.312599676846,1354.771484375,0.9911073524512442,4.444145438751903,1.0639113187789917,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,17,51,33.3248587632751,2.0779792935240504,2.0779792935240504,0.0,1,,10000.046476088697,8382.939453125,12038.212890625,7579.308605634332,2038.212890625,0.992811563004536,6.332170993738577,1.5532350540161133,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,18,43,76.93856301812575,2.91250149039335,2.91250149039335,0.0,1,,10000.016888867733,8965.228515625,11484.2265625,6914.566172248192,1484.2265625,0.9899797544911714,5.786477445391197,1.1588282585144043,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
