schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,sparse_comm_enabled,sparse_metric,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,update_l2_norm,label_entropy,kl_to_global_label_distribution,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,vi_effective_lr,num_batches,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,vi_elbo_loss,vi_kl_loss,vi_kl_loss_per_example,vi_kl_per_param,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_std,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,num_examples_train
bayesfl_observability_v1,vi_sparse_random_keep10,1,vi,252,20,409,1,update_snr,0.1,0,159010,15901,0.1,0.12945617397014617,0.06457662584658853,0.057388511601642204,0.12945577532074284,0.9795610169322728,1.2313197374189537,0.6225633214171019,1.573431943762057,1.0683684981935357,1.1688247118610566,1,32,321.49702402261585,2.0885010231969408,1.2208180291885924,1.2208180291885924,0.001,,0.012671733275055885,0.9828439545194873,1.573431943762057,321.49702402261585,499.3145739381343,1.2208180291885924,0.0031401457388726137,2.0885010231969408,1.2208180291885924,8.530903250583256,0.05011656537287007,0.00022852233575381954,0.050107475370168686,0.05043501146137715,0.05064161866903305,0.3658916361257856,0.36003616797310867,0.6568829843455049,409
bayesfl_observability_v1,vi_sparse_random_keep10,1,vi,30,2,2,1,update_snr,0.1,0,159010,15901,0.1,0.020019518686325417,0.019992873004817006,0.0199805044644371,0.020019518686325417,0.1260991893086773,0.3782974416825705,0.31622786099373495,0.39876052955111235,0.6931471805599453,1.6262933525338354,1,32,5.430417060852051,2.3383522033691406,15.97665066473212,15.97665066473212,0.001,,0.0010000020265579224,0.9988709399332163,0.39876052955111235,5.430417060852051,31.95330132946424,15.97665066473212,0.00020095152084437606,2.3383522033691406,15.97665066473212,8.393834909401463,0.05001785875809458,4.539072421492117e-05,0.050048794597387314,0.050048794597387314,0.050048794597387314,0.3624660189892776,0.36000327058617554,0.6468717370151184,2
bayesfl_observability_v1,vi_sparse_random_keep10,1,vi,24,1,30,1,update_snr,0.1,0,159010,15901,0.1,0.020019518686325417,0.019992916683330576,0.0199805044644371,0.020019518686325417,0.1260991892200496,0.3782974418206951,0.31622786068978737,0.39876052965412223,1.3110298871791874,1.0210991742953581,1,32,77.75501537322998,2.394831339518229,1.0651100364967696,1.0651100364967696,0.001,,0.0010000020265579224,0.998870346815589,0.39876052965412223,77.75501537322998,31.95330109490309,1.0651100364967696,0.00020095151936924148,2.394831339518229,1.0651100364967696,8.391592226375327,0.050017749574242744,4.54334663841419e-05,0.050048794597387314,0.050048794597387314,0.050048794597387314,0.36238552613988906,0.35992856414230845,0.6464841009509106,30
bayesfl_observability_v1,vi_sparse_random_keep10,1,vi,180,14,9,1,update_snr,0.1,0,159010,15901,0.1,0.020019518686325417,0.01999287178689721,0.0199805044644371,0.020019518686325417,0.12609918933821987,0.37829744185885444,0.31622786092778843,0.3987605297276921,-0.0,2.3096097079310103,1,32,29.93068504333496,2.1806583404541016,3.5503668172239955,3.5503668172239955,0.001,,0.0010000020265579224,0.998870719059534,0.3987605297276921,29.93068504333496,31.95330135501596,3.5503668172239955,0.00020095152100506862,2.1806583404541016,3.5503668172239955,8.393030694783015,0.050017861824307674,4.538951796416979e-05,0.050048794597387314,0.050048794597387314,0.050048794597387314,0.36246650628631516,0.3600652263100961,0.6466615657645075,9
bayesfl_observability_v1,vi_sparse_random_keep10,1,vi,183,14,20,1,update_snr,0.1,0,159010,15901,0.1,0.020019518686325417,0.019992802114222417,0.0199805044644371,0.020019518686325417,0.12609918911665058,0.3782974421114918,0.316227860237641,0.3987605298972985,1.3727655308924485,0.9483462981176023,1,32,50.53859615325928,2.27368278503418,1.597665089904904,1.597665089904904,0.001,,0.0010000020265579224,0.9988703429764954,0.3987605298972985,50.53859615325928,31.95330179809808,1.597665089904904,0.00020095152379157337,2.27368278503418,1.597665089904904,8.39157678224403,0.05001803602767691,4.532068370297774e-05,0.050048794597387314,0.050048794597387314,0.050048794597387314,0.36236441101932515,0.3598551946466143,0.6464437432876335,20
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,277,22,995,1,update_snr,0.1,0,159010,15901,0.1,0.16312063516602587,0.07923662490692801,0.0673179916728254,0.1631197754010597,1.2990480297644171,1.494355124513685,0.6560662027963569,1.9800563178341957,1.0079628307563315,1.347582353346925,1,32,566.5950106233358,1.6858423678719219,0.7965509178738345,0.7965509178738345,0.001,,0.021906904876232147,0.9744694876967125,1.9800563178341957,566.5950106233358,792.5681632844653,0.7965509178738345,0.004984391945691877,1.6858423678719219,0.7965509178738345,8.819065323524791,0.05021245468488227,0.0003835999125042905,0.050183434039354324,0.05072899907827377,0.051959604024887085,0.37405459803001645,0.3586608050598274,0.6882412819275467,995
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,278,22,67,1,update_snr,0.1,0,159010,15901,0.1,0.05641530744666784,0.033952678561827675,0.03704276785272992,0.05641518986146557,0.36764718885268827,0.6770714892455028,0.4771861912005637,0.7704480884656705,0.3945326819623348,1.9802377464173406,1,32,106.7766744295756,2.0045461797002537,1.7794416964884823,1.7794416964884823,0.001,,0.0030049607157707214,0.9960074608109118,0.7704480884656705,106.7766744295756,119.22259366472831,1.7794416964884823,0.0007497804771066493,2.0045461797002537,1.7794416964884823,8.63051027325222,0.05008437913348109,0.00018296031252081464,0.05007992126047611,0.050329964607954025,0.051196157932281494,0.36925361406260937,0.3593761775100042,0.6663643420789963,67
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,73,5,181,1,update_snr,0.1,0,159010,15901,0.1,0.09029552765834785,0.0473694923614475,0.044690528279955566,0.09029437512012732,0.6322348400464886,0.9228988887628493,0.5651573417734133,1.1186881834757594,0.5806591790624623,1.7081390410628632,1,32,161.8651852607727,1.9225835009833068,1.3900841760097205,1.3900841760097205,0.001,,0.0060156844556331635,0.9916312272887131,1.1186881834757594,161.8651852607727,251.6052358577594,1.3900841760097205,0.0015823233498381197,1.9225835009833068,1.3900841760097205,8.665093127452598,0.05011345329726371,0.00021405695854630685,0.050109053030610085,0.0503840159624815,0.051319994032382965,0.3699301850054605,0.35903983614364,0.6711387508761268,181
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,41,3,4,1,update_snr,0.1,0,159010,15901,0.1,0.02003905456498352,0.019977408272195223,0.0199805044644371,0.02003905456498352,0.12609914816147771,0.37829744361301404,0.3162277666724339,0.3987605183706026,0.5623351446188083,1.756608808640784,1,32,8.760722160339355,2.5430750846862793,7.976136400037875,7.976136400037875,0.001,,0.0010000020265579224,0.9989252296534015,0.3987605183706026,8.760722160339355,31.9045456001515,7.976136400037875,0.00020064490032168733,2.5430750846862793,7.976136400037875,8.603117955761038,0.050057066992814564,0.00016338318958039887,0.050048794597387314,0.05028876736760139,0.05111938342452049,0.36863104941983543,0.36016960338982007,0.6662018082658226,4
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,83,6,183,1,update_snr,0.1,0,159010,15901,0.1,0.09007571451022757,0.047192270159352165,0.044517115503314955,0.0900742474804477,0.6310076019740638,0.9193654579146603,0.565885491366824,1.1150800145979105,0.7163703465940834,1.5113752911057265,1,32,176.10978635152182,2.018918313615309,1.3661018245525656,1.3661018245525656,0.001,,0.006015393882989883,0.9916884151515283,1.1150800145979105,176.10978635152182,249.99663389311948,1.3661018245525656,0.0015722069925987012,2.018918313615309,1.3661018245525656,8.666692303395509,0.05011405937280394,0.00021423050152053115,0.05010916665196419,0.050385430455207825,0.051345404237508774,0.37010418455294847,0.35924431593887407,0.6713227073869863,183
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,158,12,111,1,update_snr,0.1,0,159010,15901,0.1,0.0697531654531635,0.03909099439603936,0.03977193393114565,0.06975209917624099,0.4678505676005188,0.7733052513250596,0.5176386024949771,0.9038169976997776,0.9581847713458628,1.3628065184402316,1,32,130.48706984519958,2.10507532068201,1.4786600406404053,1.4786600406404053,0.001,,0.004010929726064205,0.9945179590870118,0.9038169976997776,130.48706984519958,164.131264511085,1.4786600406404053,0.0010322071851524117,2.10507532068201,1.4786600406404053,8.643496036062407,0.05009580066020058,0.000192622307732935,0.05009220167994499,0.05034840181469917,0.05124088004231453,0.3695301408276043,0.35946885693640895,0.6683658676160165,111
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,173,13,132,1,update_snr,0.1,0,159010,15901,0.1,0.08097271521306937,0.043495281072776164,0.04185629564483882,0.0809713788410465,0.5557681654173534,0.8528029684857399,0.5459867564828581,1.0179151029184395,0.7679964346078391,1.5533998077393687,1,32,157.29465770721436,2.308201602011016,1.5777481133625846,1.5777481133625846,0.001,,0.0050123147666454315,0.9930617151515597,1.0179151029184395,157.29465770721436,208.26275096386115,1.5777481133625846,0.001309746248436332,2.308201602011016,1.5777481133625846,8.656142369617452,0.050105580998061366,0.00020361953950543055,0.0501021184027195,0.050367310643196106,0.051287099719047546,0.3698598094526492,0.3597816669004039,0.6698623129766508,132
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,195,15,27,1,update_snr,0.1,0,159010,15901,0.1,0.02003905456498352,0.01997752687714815,0.0199805044644371,0.02003905456498352,0.12609914721242405,0.3782974055701019,0.3162277931512998,0.39876048197981023,1.3119690925702856,0.9861324927876863,1,32,71.81321334838867,2.264139246057581,1.1816496016355467,1.1816496016355467,0.001,,0.0010000020265579224,0.9989248528616947,0.39876048197981023,71.81321334838867,31.90453924415976,1.1816496016355467,0.0002006448603494105,2.264139246057581,1.1816496016355467,8.60151033728612,0.0500567645522131,0.00016328173093168558,0.050048794597387314,0.05028748884797096,0.05111938342452049,0.3685373174646057,0.36035720512337177,0.6662069190333407,27
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,30,2,2,1,update_snr,0.1,0,159010,15901,0.1,0.02003905456498352,0.019977528862293353,0.0199805044644371,0.02003905456498352,0.12609914818917445,0.37829744318187175,0.316227767059307,0.3987605179703437,0.6931471805599453,1.6262933525338354,1,32,3.54036283493042,2.553624153137207,15.952272440565448,15.952272440565448,0.001,,0.0010000020265579224,0.998925474134678,0.3987605179703437,3.54036283493042,31.904544881130896,15.952272440565448,0.00020064489579982954,2.553624153137207,15.952272440565448,8.604088633319371,0.05005676497319128,0.0001634125691426294,0.050048794597387314,0.0502886027097702,0.05111938342452049,0.3686530369440676,0.36052616309254765,0.666122538495329,2
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,143,11,65,1,update_snr,0.1,0,159010,15901,0.1,0.05642358139801264,0.03390018018968465,0.03694581459243762,0.056423371530777026,0.36772985867860175,0.6763748793847457,0.4776484990156933,0.7698754616342255,0.5821360471219024,1.7374773776084904,1,32,86.98913621902466,1.851759540117704,1.831493002672571,1.831493002672571,0.001,,0.003004971891641617,0.9960109568321212,0.7698754616342255,86.98913621902466,119.04704517371712,1.831493002672571,0.0007486764679813668,1.851759540117704,1.831493002672571,8.627886933133363,0.05008512210534542,0.00018231382641952545,0.05008120834827423,0.05032980442047119,0.05117138847708702,0.3691560165209401,0.3602005605497717,0.6665132160638506,65
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,128,10,69,1,update_snr,0.1,0,159010,15901,0.1,0.05645920140966955,0.033937434180993716,0.03704055976331301,0.05645893585985059,0.36784214967570306,0.6773085960450788,0.4772525352195848,0.77074949325614,0.9152182792868668,1.361330606993555,1,32,84.98079617818196,2.254226767498514,1.729214404448108,1.729214404448108,0.001,,0.003004971891641617,0.9960002676389219,0.77074949325614,84.98079617818196,119.31579390691945,1.729214404448108,0.000750366605288469,2.254226767498514,1.729214404448108,8.626110126245974,0.05008508881735457,0.00018248194177975676,0.050080832093954086,0.05033096037805081,0.05121207237243652,0.3690501120732826,0.359591292469274,0.6660635180790445,69
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,11,0,2,1,update_snr,0.1,0,159010,15901,0.1,0.02003905456498352,0.019977450818368967,0.0199805044644371,0.02003905456498352,0.12609914817994172,0.3782974447170761,0.3162277658834866,0.39876051942384677,0.6931471805599453,1.5913406603425941,1,32,5.607017993927002,2.639660358428955,15.952272734924067,15.952272734924067,0.001,,0.0010000020265579224,0.9989252453323616,0.39876051942384677,5.607017993927002,31.904545469848134,15.952272734924067,0.00020064489950222082,2.639660358428955,15.952272734924067,8.6031817769756,0.05005695979924376,0.00016327455570494791,0.050048794597387314,0.05028754845261574,0.05111938342452049,0.3685752188872203,0.3601394037287058,0.6665208712652639,2
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,264,21,218,1,update_snr,0.1,0,159010,15901,0.1,0.09805525021840736,0.05068362310851089,0.04717298864218221,0.09805389508568038,0.6982723785321466,0.9829409155188152,0.579133823438785,1.2057185235459742,0.6375936626726958,1.698074512420698,1,32,200.68295124598913,2.0705804737336044,1.3411661804118415,1.3411661804118415,0.001,,0.007018164731562138,0.9902785763442491,1.2057185235459742,200.68295124598913,292.37422732978143,1.3411661804118415,0.00183871597591209,2.0705804737336044,1.3411661804118415,8.667760509821786,0.0501223420570702,0.0002245973435483182,0.05011690407991409,0.05040325373411179,0.05135894939303398,0.369960152787533,0.3593410726862677,0.672258920613125,218
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,267,21,340,1,update_snr,0.1,0,159010,15901,0.1,0.1213057731172188,0.060831846573415525,0.054454954412444107,0.12130468855387168,0.9056412046752981,1.1648498619392726,0.6137914798103891,1.4754867645850454,0.49629795412582844,1.8891532045272958,1,32,272.1606863195246,1.7845539205214556,1.2889255279462997,1.2889255279462997,0.001,,0.010769842192530632,0.985563823784851,1.4754867645850454,272.1606863195246,438.2346795017419,1.2889255279462997,0.002756019618273957,1.7845539205214556,1.2889255279462997,8.714946616961392,0.05014659427863106,0.0002614511548148088,0.05013702064752579,0.05047833174467087,0.05148696154356003,0.3711385681187881,0.358872867913242,0.6765247444620224,340
bayesfl_observability_v1,vi_sparse_random_keep10,2,vi,238,19,20,1,update_snr,0.1,0,159010,15901,0.1,0.02003905456498352,0.01997749868800477,0.0199805044644371,0.02003905456498352,0.12609914795375662,0.37829744194329756,0.31622776745978853,0.39876051672088336,0.9404479886553264,1.3716040057455146,1,32,63.302443504333496,2.55924129486084,1.59522724385662,1.59522724385662,0.001,,0.0010000020265579224,0.9989254785304451,0.39876051672088336,63.302443504333496,31.9045448771324,1.59522724385662,0.00020064489577468334,2.55924129486084,1.59522724385662,8.60410561118375,0.05005683937582023,0.00016325132225540224,0.050048794597387314,0.050286974757909775,0.051092810928821564,0.36861921652990515,0.36027202328881686,0.6662657050705396,20
bayesfl_observability_v1,vi_sparse_random_keep10,3,vi,239,19,51,1,update_snr,0.1,0,159010,15901,0.1,0.039650682235891584,0.028296028131607028,0.03298956123735816,0.03965062221787546,0.25163687671627966,0.5546701509461522,0.41314165282815946,0.6090813525910556,0.9560443809671457,1.3493424985245688,1,32,94.20060634613037,2.493077446432675,1.4576261815564981,1.4576261815564981,0.001,,0.002001360058784485,0.9975918715737331,0.6090813525910556,94.20060634613037,74.3389352593814,1.4576261815564981,0.0004675110701174857,2.493077446432675,1.4576261815564981,8.781764292585656,0.05011856444046472,0.00022731012944402903,0.05009392648935318,0.050412805005908015,0.051912326365709305,0.3734843056118016,0.3601066773459214,0.6841503230001131,51
bayesfl_observability_v1,vi_sparse_random_keep10,3,vi,249,19,164,1,update_snr,0.1,0,159010,15901,0.1,0.09028527817736569,0.047311434813633806,0.044619243612786894,0.09028090746747787,0.6322587895828164,0.9223230910348131,0.5654119706762613,1.118226748589357,0.8084292285499561,1.5072994420910157,1,32,189.79603385925293,2.3356268464065177,1.5300614428169954,1.5300614428169954,0.001,,0.0060041071847081184,0.9919473549961699,1.118226748589357,189.79603385925293,250.93007662198724,1.5300614428169954,0.001578077332381531,2.3356268464065177,1.5300614428169954,8.829195311317562,0.05016016075389354,0.0002609117570066766,0.05014549382030964,0.050493935495615004,0.05186893418431282,0.37469128206773744,0.35935921791055636,0.6891842224414354,164
bayesfl_observability_v1,vi_sparse_random_keep10,3,vi,34,2,98,1,update_snr,0.1,0,159010,15901,0.1,0.06983112393312957,0.039095423148015854,0.039709633754960214,0.06983053398750538,0.4680392071477122,0.7737867838555996,0.517555474207001,0.9043266480078147,0.9392429968990706,1.3654484544000312,1,32,115.27519202232361,2.326550542091837,1.6737252612340885,1.6737252612340885,0.001,,0.004011256154626608,0.9947125805224111,0.9043266480078147,115.27519202232361,164.02507560094068,1.6737252612340885,0.0010315393723724336,2.326550542091837,1.6737252612340885,8.805684755539726,0.05014295212174315,0.0002439740473943247,0.05012555047869682,0.050454750657081604,0.05202416703104973,0.3741020349849125,0.3598447611970992,0.6858574148142011,98
bayesfl_observability_v1,vi_sparse_random_keep10,3,vi,16,1,409,1,update_snr,0.1,0,159010,15901,0.1,0.129565183972302,0.06466504608066093,0.05727338441016965,0.12956340503616878,0.982815537306999,1.234485141866666,0.6228490551467455,1.5779353427379674,0.1490487639578261,2.177886214364074,1,32,292.8835890843318,1.3720028884253468,1.223667744435072,1.223667744435072,0.001,,0.012289464473724365,0.9841418989570839,1.5779353427379674,292.8835890843318,500.4801074739445,1.223667744435072,0.003147475677466477,1.3720028884253468,1.223667744435072,8.895589901038099,0.05020256997053016,0.00031616177896762334,0.05018734186887741,0.05060956999659538,0.05224042758345604,0.3763749777674987,0.359456479524865,0.6964000967356421,409
bayesfl_observability_v1,vi_sparse_random_keep10,3,vi,18,1,451,1,update_snr,0.1,0,159010,15901,0.1,0.13611210192856776,0.06748055006892334,0.0591987130608192,0.13611029512309022,1.0434443030955192,1.2855798974297101,0.6301962370960532,1.6557450547526509,0.93387416116756,1.3882321409892098,1,32,353.7178639729818,1.786494911642138,1.2224158932473492,1.2224158932473492,0.001,,0.013350686058402061,0.9826230111355326,1.6557450547526509,353.7178639729818,551.3095678545545,1.2224158932473492,0.0034671377136944502,1.786494911642138,1.2224158932473492,8.920387755521535,0.050211022014772844,0.00032867678628898734,0.05019400641322136,0.05063794814050197,0.05232271924614906,0.3772580182553227,0.3594483281068796,0.69811723465903,451
bayesfl_observability_v1,vi_sparse_random_keep10,3,vi,215,17,46,1,update_snr,0.1,0,159010,15901,0.1,0.039647798172742964,0.02834035704637284,0.03306699292817705,0.03964778811659927,0.2516279110440018,0.5553223565054722,0.4127269318525894,0.6096716536392005,1.521719365805568,0.7932357448939426,1,32,69.24811887741089,2.094933965931768,1.6192135153013967,1.6192135153013967,0.001,,0.0020013581961393356,0.9975865186366597,0.6096716536392005,69.24811887741089,74.48382170386425,1.6192135153013967,0.00046842224831057324,2.094933965931768,1.6192135153013967,8.780536785338873,0.05011845304842779,0.00022738843693666082,0.05009347200393677,0.05041344091296196,0.05178765207529068,0.3734732669747445,0.35984390027017965,0.6843914114968762,46
bayesfl_observability_v1,vi_sparse_random_keep10,3,vi,217,17,210,1,update_snr,0.1,0,159010,15901,0.1,0.0980541122906487,0.05054728889633893,0.04682611754995976,0.09805318635048575,0.6995733479820098,0.9806322190021474,0.5807553261302791,1.2045922206920519,0.3250829733914482,1.9958124018703602,1,32,188.1711093357631,1.7645919799804688,1.3870476899859543,1.3870476899859543,0.001,,0.0069433655589818954,0.9906683121110632,1.2045922206920519,188.1711093357631,291.2800148970504,1.3870476899859543,0.0018318345695053798,1.7645919799804688,1.3870476899859543,8.838076810367795,0.05016838616537666,0.00026940154684356035,0.05015386827290058,0.05051212012767792,0.051946915686130524,0.37483592514616326,0.3589682988059142,0.6904903917226303,210
