schema_version,run_id,round,method,scope,physical_client_id,virtual_client_id,layer_name,param_name,num_params,mu_mean,mu_std,mu_abs_mean,mu_abs_p50,mu_abs_p90,mu_l2,sigma_mean,sigma_std,sigma_min,sigma_p10,sigma_p50,sigma_p90,sigma_p95,sigma_max,variance_mean,variance_sum,precision_mean,precision_std,precision_min,precision_p50,precision_p90,precision_max,snr_raw_mean,snr_raw_std,snr_raw_p10,snr_raw_p50,snr_raw_p75,snr_raw_p90,snr_raw_p95,snr_db_mean,snr_db_std,snr_db_p50,snr_db_p90,snr_frac_lt_1,snr_frac_lt_2,snr_frac_gt_1,snr_frac_gt_2,effective_params_snr_gt_1,effective_params_snr_gt_2,sigma_p25,sigma_p75,precision_p10,precision_p25,precision_p75,precision_p95,snr_raw_min,snr_raw_p25,snr_raw_max,snr_db_min,snr_db_p10,snr_db_p25,snr_db_p75,snr_db_p95,snr_db_max
bayesfl_observability_v1,vi_sparse_random_keep10,0,vi,global,,,all,all,159010,5.45137700100895e-05,0.021024007350206375,0.01811516284942627,0.017978155985474586,0.03232539184391499,8.383573423664526,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0025000000745058065,397.5250118471683,399.9999694824219,0.0,399.9999694824219,399.9999694824219,399.9999694824219,399.9999694824219,0.3623032793208703,0.21340352903939305,0.07282254829376505,0.3595631143443926,0.5398185098090315,0.6465078272316522,0.6828501830433802,-11.49925247621867,8.696197599934903,-8.884497332656217,-3.7885242554755085,0.9961763411106219,1.0,0.0038236588893780267,0.0,608,0,0.05000000074505806,0.05000000074505806,399.9999694824219,399.9999694824219,399.9999694824219,399.9999694824219,5.875315222155801e-06,0.18149880887206776,1.4133928505288083,-104.61937507528125,-22.754682556545838,-14.82252441572809,-5.355044560509574,-3.313491396783768,3.005257803203538
bayesfl_observability_v1,vi_sparse_random_keep10,0,vi,global,,,layers.0.weight,layers.0.weight,156800,6.447156920330599e-05,0.02064061164855957,0.017890125513076782,0.017863976769149303,0.03213615044951439,8.173304599771267,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0025000000745058065,392.0000116825105,399.9999694824219,0.0,399.9999694824219,399.9999694824219,399.9999694824219,399.9999694824219,0.3578025069409662,0.20589546566045383,0.07238657198870589,0.3572795300519606,0.536456118715165,0.6427229994001143,0.6785040694562383,-11.575007225673271,8.66696748029217,-8.939837310416769,-3.839523177701269,1.0,1.0,0.0,0.0,0,0,0.05000000074505806,0.05000000074505806,399.9999694824219,399.9999694824219,399.9999694824219,399.9999694824219,5.875315222155801e-06,0.18025362129516076,0.7142826063149974,-104.61937507528125,-22.806839795605928,-14.882320030902722,-5.409315937338595,-3.3689508646843103,-2.9225985073217275
bayesfl_observability_v1,vi_sparse_random_keep10,0,vi,global,,,layers.0.bias,layers.0.bias,200,-0.0018197421450167894,0.020453790202736855,0.017641587182879448,0.016732933931052685,0.032456425577402116,0.29040282587148664,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0025000000745058065,0.5000000149011613,399.9999694824219,0.0,399.9999694824219,399.9999694824219,399.9999694824219,399.9999694824219,0.3528317302482229,0.2101841279566619,0.07644180839442602,0.3346586736275577,0.5327971665782888,0.6491285018622912,0.6750266898284449,-11.730183579720377,8.577930348320258,-9.507960079682714,-3.7533864308817653,1.0,1.0,0.0,0.0,0,0,0.05000000074505806,0.05000000074505806,399.9999694824219,399.9999694824219,399.9999694824219,399.9999694824219,0.0010745014718593114,0.18057310218638983,0.7141511780752288,-59.375859697369165,-22.334853239802413,-14.868061225627216,-5.468954020084944,-3.4136484782675067,-2.9241968609894298
bayesfl_observability_v1,vi_sparse_random_keep10,0,vi,global,,,layers.1.weight,layers.1.weight,2000,-0.0005526099703274667,0.041094619780778885,0.035703033208847046,0.035481465980410576,0.06411241590976716,1.8379735027562625,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.002500000074505807,5.000000149011614,399.9999694824219,0.0,399.9999694824219,399.9999694824219,399.9999694824219,399.9999694824219,0.7140606424767729,0.4071200045074372,0.15643147332010518,0.7096293090197182,1.0729987572962207,1.2822482990627095,1.344277861027686,-5.565947415064011,8.919788408409838,-2.9793691749747113,2.159442568861746,0.6975,1.0,0.3025,0.0,605,0,0.05000000074505806,0.05000000074505806,399.9999694824219,399.9999694824219,399.9999694824219,399.9999694824219,3.102008076083153e-05,0.3624426333169774,1.4133928505288083,-90.16714123668221,-16.113517412740947,-8.81521549438213,0.611983254129367,2.5697808600642755,3.005257803203538
bayesfl_observability_v1,vi_sparse_random_keep10,0,vi,global,,,layers.1.bias,layers.1.bias,10,0.0028260848484933376,0.04339931160211563,0.038618627935647964,0.04658193141222,0.05549811571836471,0.1375313463313623,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0025000000745058065,0.025000000745058065,399.9999694824219,0.0,399.9999694824219,399.9999694824219,399.9999694824219,399.9999694824219,0.7723725464897722,0.4000443422910051,0.2034969627761082,0.9316386143432701,1.027846619051305,1.1099622978053678,1.2172922310393144,-5.7071711889926195,11.015327962763752,-0.6157020447584202,0.889921305351612,0.7,1.0,0.3,0.0,3,0,0.05000000074505806,0.05000000074505806,399.9999694824219,399.9999694824219,399.9999694824219,399.9999694824219,0.01607110001381233,0.4871048426217046,1.3246221642732614,-35.87908792333537,-15.272213118221487,-6.818868943821348,0.2317282910779382,1.6658808288277909,2.4418403523039727
bayesfl_observability_v1,vi_sparse_random_keep10,5,vi,global,,,all,all,159010,7.615859794896096e-05,0.02317684143781662,0.019447162747383118,0.018141599372029305,0.03671606257557869,9.242060283200333,0.050219923372484515,0.000325465212832525,0.0488809309899807,0.04981415681540966,0.050192419439554214,0.050639848411083224,0.05079610887914896,0.05231780931353569,0.00252214663114298,401.0465358180453,396.5540131793638,5.110685250034917,365.3431091308594,396.93896484375,402.9901489257812,418.5246887207031,0.38722575483910215,0.2509506939905152,0.07244394851598268,0.36134395480015674,0.5611084060501919,0.7310862779668671,0.8301236314613522,-11.188743835284747,8.965606904800127,-8.841584132090041,-2.7206273490984527,0.9883529337777498,1.0,0.011647066222250172,0.0,1852,0,0.04999738838523626,0.050410681404173374,389.9556427001953,393.50917053222656,400.0417938232422,404.0167892456055,8.072682332137124e-07,0.18093942353057474,1.9002569270255731,-121.85963198216945,-22.79995773469351,-14.849335953385046,-5.01906450062204,-1.6171444602718772,5.576246486911835
bayesfl_observability_v1,vi_sparse_random_keep10,5,vi,global,,,layers.0.weight,layers.0.weight,156800,8.047220762819052e-05,0.022828686982393265,0.019231589511036873,0.018025750294327736,0.03638003654778004,9.039754051934015,0.050219201753248593,0.0003249344679607697,0.0488809309899807,0.04981399476528168,0.0501917265355587,0.05063831508159637,0.050794513523578645,0.05231780931353569,0.0025220738071419554,395.46117295985863,396.5652500393926,5.102669133116955,365.3431091308594,396.94993591308594,402.9927703857422,418.5246887207031,0.382941717470125,0.2448268542034059,0.0719637867996477,0.35902446605014743,0.5569152085909315,0.723829958425833,0.8173840908381302,-11.260545975513184,8.946419524586304,-8.89751910059164,-2.8072689188879183,0.9919196428571428,1.0,0.008080357142857143,0.0,1267,0,0.04999705869704485,0.050409818068146706,389.9792419433594,393.52266693115234,400.0470733642578,404.01767578125,8.072682332137124e-07,0.1799502635853497,1.4769458437817058,-121.85963198216945,-22.857719835153507,-14.896950257366134,-5.084218439292268,-1.7514763887195965,3.387291420422688
bayesfl_observability_v1,vi_sparse_random_keep10,5,vi,global,,,layers.0.bias,layers.0.bias,200,-0.002813551342114806,0.022453544661402702,0.01888474076986313,0.017761086113750935,0.036289891228079796,0.32002431529689807,0.05022044228389859,0.00030281408414912164,0.04956637695431709,0.04984677769243717,0.050178976729512215,0.05061492510139942,0.05070014894008636,0.051699668169021606,0.0025221845195599487,0.5044369039119897,396.53908798217776,4.748632484997584,374.1316833496094,397.1516571044922,402.4628509521484,407.029296875,0.3760739320426652,0.24828398287770537,0.07782927091080886,0.3540573218011714,0.5510220869502231,0.7227332380925942,0.8310346157348374,-11.397899834183706,8.542031112389452,-9.019540688367265,-2.8205301433969607,0.995,1.0,0.005,0.0,1,0,0.05001489631831646,0.05041720159351826,390.3397674560547,393.4073944091797,399.7617645263672,403.64940185546874,0.00845543956548226,0.15451236238607696,1.07480731102995,-41.45727620287306,-22.177444342610904,-16.220910385745178,-5.176619928353944,-1.6076270782240423,0.6266122383934343
bayesfl_observability_v1,vi_sparse_random_keep10,5,vi,global,,,layers.1.weight,layers.1.weight,2000,1.491284365329193e-05,0.042289428412914276,0.0363188236951828,0.03561841696500778,0.06565064862370491,1.891240880632137,0.05027614637091756,0.0003626595353143988,0.049225740134716034,0.04982580691576004,0.05024878866970539,0.05074362158775329,0.050917931646108625,0.051755961030721664,0.0025278224158484814,5.055644831696963,395.67941918945314,5.674125311673155,373.3182678222656,396.04888916015625,402.8017059326172,412.6819763183594,0.7225082920400858,0.4310843320695089,0.13501803480682653,0.7095271558738336,1.0610113969746942,1.311012877552535,1.431330553344027,-5.558928087820308,8.699028703071939,-2.980620192591287,2.3521391265606875,0.7095,1.0,0.2905,0.0,581,0,0.0500238249078393,0.05048896465450525,388.36231384277346,392.2898483276367,399.6190872192383,403.9967987060547,0.002922647679539513,0.36562361826620443,1.9002569270255731,-50.684470696749585,-17.39222018082633,-8.739317437940047,0.5144005208287482,3.11479773580189,5.576246486911835
bayesfl_observability_v1,vi_sparse_random_keep10,5,vi,global,,,layers.1.bias,layers.1.bias,10,0.0024821683764457703,0.043881334364414215,0.03656930476427078,0.04115254990756512,0.06996440589427948,0.13898679036552103,0.050279935076832774,0.0002009637886191305,0.04995652660727501,0.05004208236932754,0.05034816265106201,0.050515659525990485,0.05055926386266947,0.05060286819934845,0.0025281122577748547,0.025281122577748547,395.5773498535156,3.164680764498699,390.52581787109375,394.4870910644531,399.3279052734375,400.69647216796875,0.7274607161325698,0.4844287376360902,0.04548800300954906,0.8197587971537004,1.045383321504425,1.385733389134906,1.3944320449714638,-7.111214568326072,11.053194351981832,-1.7968681867817153,2.8335181298533896,0.7,1.0,0.3,0.0,3,0,0.050084217451512814,0.05038474779576063,391.8757354736328,393.91442108154297,398.6571502685547,400.01218872070314,0.038501074576364015,0.30409276811582064,1.4031307008080216,-28.290542980475767,-26.854621582010914,-10.635963811202123,0.38178571660229776,2.8877403368378975,2.941962543822406
