schema_version,run_id,round,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,selected_count,selected_examples,total_examples,local_epochs,batch_size,lr,seed,eval_every,heavy_eval_every,eval_mc_samples,round_time_sec,fit_time_sec,aggregate_time_sec,eval_time_sec,num_fit_failures,active_physical_devices,active_virtual_clients,accuracy,loss,train_loss,global_accuracy,global_error_rate,global_loss,global_nll,global_brier,global_ece,global_mce,global_mean_confidence,global_mean_entropy,global_num_eval_examples,global_mean_accuracy,global_mean_loss,global_mean_nll,global_mean_brier,global_mean_ece,global_mean_mce,global_mean_prediction_confidence,global_mean_prediction_entropy,global_mc_accuracy,global_mc_loss,global_mc_nll,global_mc_brier,global_mc_ece,global_mc_mce,global_mc_mean_confidence,global_mc_mean_entropy,global_mc_posterior_sample_scale,global_mc_samples,global_predictive_entropy,global_expected_entropy,global_mutual_information,global_aleatoric_uncertainty,global_epistemic_uncertainty,global_predictive_variance_mean,global_predictive_variance_std,local_eval_count,local_accuracy_weighted,local_accuracy_mean,local_accuracy_std,local_accuracy_min,local_accuracy_p10,local_accuracy_p25,local_accuracy_p50,local_accuracy_p75,local_accuracy_p90,local_accuracy_max,local_loss_weighted,local_loss_mean,local_loss_std,local_loss_min,local_loss_p50,local_loss_max,local_ece_mean,local_ece_std,local_nll_mean,local_brier_mean,local_forgetting_proxy_mean,local_forgetting_proxy_std,local_forgetting_proxy_weighted,local_global_loss_gap_mean,local_global_acc_gap_mean,client_drift_from_global_l2_mean,client_drift_from_global_l2_std,client_drift_from_global_cosine_mean,client_update_l2_mean,client_update_l2_std,client_update_l2_min,client_update_l2_max,client_update_cosine_mean,train_loss_mean,train_loss_std,task_loss_mean,task_loss_std,prior_loss_mean,prior_loss_std,regularization_loss_mean,regularization_loss_std,vi_elbo_loss_mean,vi_elbo_loss_std,vi_kl_loss_mean,vi_kl_loss_std,vi_likelihood_loss_mean,vi_likelihood_loss_std,vi_complexity_cost_mean,vi_scale_mean,vi_scale_std,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_prior_scale,vi_min_scale,vi_particles,vi_aggregation_mode,ola_prior_lambda,ola_prior_loss_mean,ola_prior_loss_std,ola_task_loss_mean,ola_task_loss_std,ola_fisher_mean,ola_fisher_std,ola_fisher_min,ola_fisher_p10,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_std,ola_precision_min,ola_precision_p10,ola_precision_p50,ola_precision_p90,ola_precision_max,ola_sigma_mean,ola_sigma_std,ola_sigma_p50,ola_sigma_p90,ola_sigma_max,ola_gamma,ola_online_weight_fisher,ola_online_weight_prior,posterior_available,posterior_num_params,posterior_mu_l2,posterior_mu_abs_mean,posterior_mu_abs_std,posterior_mu_abs_p50,posterior_mu_abs_p90,posterior_sigma_mean,posterior_sigma_std,posterior_sigma_min,posterior_sigma_p10,posterior_sigma_p25,posterior_sigma_p50,posterior_sigma_p75,posterior_sigma_p90,posterior_sigma_p95,posterior_sigma_max,posterior_precision_mean,posterior_precision_std,posterior_precision_min,posterior_precision_p50,posterior_precision_p90,posterior_precision_max,posterior_var_trace,posterior_logdet_diag,posterior_entropy_diag_gaussian,posterior_snr_raw_mean,posterior_snr_raw_std,posterior_snr_raw_min,posterior_snr_raw_p10,posterior_snr_raw_p25,posterior_snr_raw_p50,posterior_snr_raw_p75,posterior_snr_raw_p90,posterior_snr_raw_p95,posterior_snr_raw_max,posterior_snr_db_mean,posterior_snr_db_std,posterior_snr_db_p10,posterior_snr_db_p50,posterior_snr_db_p90,posterior_snr_frac_lt_0_5,posterior_snr_frac_lt_1,posterior_snr_frac_lt_2,posterior_snr_frac_lt_5,posterior_snr_frac_gt_1,posterior_snr_frac_gt_2,posterior_snr_frac_gt_5,effective_params_snr_gt_1,effective_params_snr_gt_2,effective_params_snr_gt_5,aggregation_delta_l2,aggregation_delta_linf,aggregation_delta_cosine_to_mean_client_update,aggregation_weight_entropy,aggregation_weight_max,aggregation_weight_min,aggregation_error_proxy,aggregation_energy_before,aggregation_energy_after,posterior_product_precision_mean,posterior_product_precision_std,posterior_product_mu_norm,posterior_product_sigma_mean,selected_label_entropy_mean,selected_label_entropy_std,selected_label_entropy_min,selected_label_entropy_max,selected_kl_to_global_label_mean,selected_kl_to_global_label_std,selected_num_examples_mean,selected_num_examples_std,selected_num_examples_min,selected_num_examples_max,wireless_policy,wireless_selected_channel_snr_db_mean,wireless_selected_channel_snr_db_std,wireless_selected_pathloss_db_mean,wireless_selected_rate_mbps_mean,wireless_selected_delay_ms_mean,wireless_selected_energy_j_mean,wireless_outage_count,ota_noise_power,ota_distortion,ota_mse,digital_packet_error_rate,posterior_snapshot_path,prediction_snapshot_path,snr_histogram_path,calibration_bins_path,posterior_sample_scale,posterior_precision_p10,posterior_precision_p25,posterior_precision_p75,posterior_precision_p95,posterior_snr_db_min,posterior_snr_db_p25,posterior_snr_db_p75,posterior_snr_db_p95,posterior_snr_db_max,train_loss_min,train_loss_p10,train_loss_p50,train_loss_p90,train_loss_max,task_loss_min,task_loss_p10,task_loss_p50,task_loss_p90,task_loss_max,prior_loss_min,prior_loss_p10,prior_loss_p50,prior_loss_p90,prior_loss_max,regularization_loss_min,regularization_loss_p10,regularization_loss_p50,regularization_loss_p90,regularization_loss_max,client_update_l2_p10,client_update_l2_p50,client_update_l2_p90,client_update_cosine_std,client_update_cosine_min,client_update_cosine_p10,client_update_cosine_p50,client_update_cosine_p90,client_update_cosine_max,aggregation_mode,aggregation_delta_cosine,local_nll_std
bayesfl_observability_v1,fedavg_seed42,55,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,3937,3937,1,32,0.02,42,1,10,5,3.5435408242046833,1.9852299243211746,0.004839207977056503,1.5578074678778648,0,15,11,0.853,0.47363660175800326,0.23651504843049403,0.853,0.14700000000000002,0.47363660175800326,0.47363660175800326,0.2185271469593048,0.03962397860884666,0.1745576709508896,0.8134109334945678,0.5673875884532928,10000,0.853,0.47363660175800326,0.47363660175800326,0.2185271469593048,0.03962397860884666,0.1745576709508896,0.8134109334945678,0.5673875884532928,0.853,0.47363660175800326,0.47363660175800326,0.2185271469593048,0.03962397860884666,0.1745576709508896,0.8134109334945678,0.5673875884532928,,1,0.5673875884532928,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20171901275954637,0.08008497074414317,0.04560371601235607,0.29924179984835525,0.9995819744486147,0.30514396254073045,0.16322191259788119,0.30514396254073045,0.16322191259788119,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.5060551965656055,0.019227368064297517,0.013561639680434733,0.018148425966501236,0.03419516049325467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15280444011034047,0.015987686812877655,,1.9533611105455735,0.32004064008128014,0.005842011684023368,,,,,,,,0.8285361371324931,0.49119765118999004,,,1.477885319699684,,262.46666666666664,336.13764376450837,2.0,1260.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.07626236443008695,0.09885509033255652,0.2709205047341815,0.5509874559938908,0.6508347694362913,0.07626236443008695,0.09885509033255652,0.2709205047341815,0.5509874559938908,0.6508347694362913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1066129592778465,0.24921240478591522,0.2869481193772155,0.0002655843954029337,0.9992042421091114,0.9992731261895834,0.9994480567717123,0.9998986290540326,0.9999815214989103,fedavg,0.9997934528083035,
bayesfl_observability_v1,fedavg_seed42,56,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,2156,2156,1,32,0.02,42,1,10,5,2.9854707047343254,1.8922765403985977,0.0042400360107421875,1.0926924422383308,0,15,11,0.8925,0.3788624549508095,0.1950052757350061,0.8925,0.10750000000000004,0.3788624549508095,0.3788624549508095,0.17029995213150978,0.060200266937911494,0.14370204434084255,0.8322997350692749,0.5227916771411896,10000,0.8925,0.3788624549508095,0.3788624549508095,0.17029995213150978,0.060200266937911494,0.14370204434084255,0.8322997350692749,0.5227916771411896,0.8925,0.3788624549508095,0.3788624549508095,0.17029995213150978,0.060200266937911494,0.14370204434084255,0.8322997350692749,0.5227916771411896,,1,0.5227916771411896,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1668070611808381,0.08952619848928435,0.02337596207775316,0.3048786019401331,0.999682496983424,0.31566921881658355,0.3157904109511358,0.31566921881658355,0.3157904109511358,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.512027475024913,0.019236347245283916,0.013581385071937636,0.018149022944271564,0.034209073334932324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1396989184519068,0.01233074814081192,,1.7749020151024373,0.300556586270872,0.0009276437847866419,,,,,,,,0.6052506604899299,0.3597616798795637,,,1.68405779271724,,143.73333333333332,183.26609676157295,2.0,648.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.054460328072309494,0.07935234323991992,0.1911810867164446,0.7863701537703021,1.1526278257369995,0.054460328072309494,0.07935234323991992,0.1911810867164446,0.7863701537703021,1.1526278257369995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027993831900360495,0.2033465644674434,0.2569868756219219,0.0002465189767815509,0.9991777681950431,0.9994137685348835,0.9996333385805323,0.9999929606510316,0.9999951586291291,fedavg,0.9998272600839234,
bayesfl_observability_v1,fedavg_seed42,57,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,2966,2966,1,32,0.02,42,1,10,5,3.5951595939695835,2.12008860707283,0.006043311208486557,1.4745436236262321,0,15,14,0.8447,0.4714533536195755,0.22846381768439183,0.8447,0.1553,0.4714533536195755,0.4714533536195755,0.2283219351410866,0.02310607614815235,0.8277270197868347,0.8224362570762634,0.5314853213310242,10000,0.8447,0.4714533536195755,0.4714533536195755,0.2283219351410866,0.02310607614815235,0.8277270197868347,0.8224362570762634,0.5314853213310242,0.8447,0.4714533536195755,0.4714533536195755,0.2283219351410866,0.02310607614815235,0.8277270197868347,0.8224362570762634,0.5314853213310242,,1,0.5314853213310242,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17038610517557545,0.07551547543955368,0.03147418267779286,0.3353820059588425,0.9996930497021524,0.2659446968016704,0.2175677014920711,0.2659446968016704,0.2175677014920711,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.519964159967525,0.01924744489423886,0.013608792492377227,0.01815770845860243,0.03422875665128231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1312294108387306,0.010503873229026794,,2.0541099873735114,0.3536749831422792,0.00033715441672285906,,,,,,,,0.5502345424237507,0.49462078847112706,,,1.7583137011624819,,197.73333333333332,259.36267186230856,1.0,1047.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.04623987898230553,0.06590261745029566,0.25001562847977593,0.43947343068075845,0.9350937604904175,0.04623987898230553,0.06590261745029566,0.25001562847977593,0.43947343068075845,0.9350937604904175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07632329209288143,0.1738808413673032,0.24302187567207953,0.00024279070758206328,0.9990107065022293,0.9994774384250519,0.9997324735326308,0.9999423556742759,0.9999912360684335,fedavg,0.9998481314088823,
bayesfl_observability_v1,fedavg_seed42,58,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,2597,2597,1,32,0.02,42,1,10,5,3.52529339119792,2.0533803924918175,0.006745889782905579,1.4713429138064384,0,15,14,0.8914,0.3668965920686722,0.15962159276303745,0.8914,0.10860000000000003,0.3668965920686722,0.3668965920686722,0.1679914087817073,0.0523343022197485,0.13634719214308155,0.8396041360855102,0.5010696710586547,10000,0.8914,0.3668965920686722,0.3668965920686722,0.1679914087817073,0.0523343022197485,0.13634719214308155,0.8396041360855102,0.5010696710586547,0.8914,0.3668965920686722,0.3668965920686722,0.1679914087817073,0.0523343022197485,0.13634719214308155,0.8396041360855102,0.5010696710586547,,1,0.5010696710586547,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16464588536923264,0.0819580312037677,0.05958791463943935,0.3344347340416234,0.9997013660922083,0.23910659982793217,0.13869913455856833,0.23910659982793217,0.13869913455856833,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.522971222944491,0.019251219215278153,0.013619780099941711,0.01816004142165184,0.03424425907433034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1050851971020096,0.01128927618265152,,2.2074253663125027,0.22718521370812475,0.0015402387370042356,,,,,,,,0.7376883422718744,0.4125435771698616,,,1.5666078016296237,,173.13333333333333,176.24825925066293,4.0,590.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.0391380679347726,0.10605584108726385,0.2241501577101112,0.4359412162990893,0.5621774196624756,0.0391380679347726,0.10605584108726385,0.2241501577101112,0.4359412162990893,0.5621774196624756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06798307767238075,0.12688019490204724,0.2656422757576583,0.00027256784899299806,0.9990125266731233,0.9993700675857266,0.9998578973686906,0.9999591513267301,0.999968614303912,fedavg,0.9999024803455844,
bayesfl_observability_v1,fedavg_seed42,59,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,4793,4793,1,32,0.02,42,1,10,5,2.9484882578253746,1.872289139777422,0.005791328847408295,1.0756675526499748,0,15,12,0.8725,0.42286017487049105,0.12420794362577886,0.8725,0.12749999999999995,0.42286017487049105,0.42286017487049105,0.19235109821259974,0.05083484520018099,0.18394589553708612,0.8219689329147339,0.5489474565505982,10000,0.8725,0.42286017487049105,0.42286017487049105,0.19235109821259974,0.05083484520018099,0.18394589553708612,0.8219689329147339,0.5489474565505982,0.8725,0.42286017487049105,0.42286017487049105,0.19235109821259974,0.05083484520018099,0.18394589553708612,0.8219689329147339,0.5489474565505982,,1,0.5489474565505982,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20143569528136154,0.07786873789287009,0.09996191246554599,0.3582489571991485,0.9995887033871919,0.22642329640174752,0.15190984929321405,0.22642329640174752,0.15190984929321405,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.527499186213403,0.019257029636705485,0.013636139049746785,0.01815681904554367,0.034262624010443686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13663849000288525,0.01780468225479126,,1.9222492217781642,0.35113707490089713,0.0008345503859795535,,,,,,,,0.5800288459256712,0.4759212318174885,,,1.7375405301766764,,319.53333333333336,341.8264406911138,4.0,1161.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.03116550392397387,0.07772660094194261,0.2244293972046352,0.3955033169438441,0.6324278811613718,0.03116550392397387,0.07772660094194261,0.2244293972046352,0.3955033169438441,0.6324278811613718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099758585909267,0.19352559782618112,0.3095152407940916,0.0003137120556331741,0.9988707422236744,0.9991327292861123,0.9996698890150891,0.9998932065654216,0.9999118455434388,fedavg,0.999835335941953,
bayesfl_observability_v1,fedavg_seed42,60,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,2092,2092,1,32,0.02,42,1,10,5,3.028243202716112,1.9005611278116703,0.0065658800303936005,1.1271092146635056,0,15,13,0.8953,0.36758841108083723,0.20423685993716997,0.8953,0.10470000000000002,0.36758841108083723,0.36758841108083723,0.16613857067674398,0.059763075059652324,0.193722665309906,0.8355756679534913,0.5182459059715271,10000,0.8953,0.36758841108083723,0.36758841108083723,0.16613857067674398,0.059763075059652324,0.193722665309906,0.8355756679534913,0.5182459059715271,0.8953,0.36758841108083723,0.36758841108083723,0.16613857067674398,0.059763075059652324,0.193722665309906,0.8355756679534913,0.5182459059715271,,1,0.5182459059715271,,,,,,,13,0.9733061589940185,0.9752370745869198,0.04163813730159942,0.8571428571428571,0.9253333333333333,0.9705882352941176,1.0,1.0,1.0,1.0,0.09684251460867234,0.09304485093892768,0.15343235242767714,0.005088029806879726,0.024815151324638955,0.5962093898228237,,,0.09304485093892768,,,,,,,,,,0.15621888506244966,0.0698540985741102,0.04613428979927914,0.25543665145988775,0.9997418517724017,0.2586579469308198,0.15051578150723696,0.2586579469308198,0.15051578150723696,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.529772590577494,0.019260381950658167,0.013643735736412298,0.01815815083682537,0.034279048070311555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12452205150378796,0.012986034154891968,,2.091289920114181,0.20936902485659656,0.0033460803059273425,,,,,,,,0.6789580241072266,0.4570553692218597,,,1.6077883172490057,,139.46666666666667,122.26466737732896,7.0,344.0,random,,,,,,,,,,,,outputs/final_compare_mnist_noniid_unbalanced/fedavg_seed42/posterior_snapshots/round_0060.pt,,,calibration_bins.csv,1.0,,,,,,,,,,0.10740593820810318,0.10938440438640158,0.2458340944005893,0.5137006383953673,0.552935004234314,0.10740593820810318,0.10938440438640158,0.2458340944005893,0.5137006383953673,0.552935004234314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06483875339703458,0.15727400575816,0.2483772781950537,0.0001962183114913369,0.9994249346631849,0.9994561587208952,0.9997818563700727,0.9999617327343762,0.9999812476254413,fedavg,0.999863263273636,0.15343235242767714
bayesfl_observability_v1,fedavg_seed42,61,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,2855,2855,1,32,0.02,42,1,10,5,3.0731478668749332,1.9564339332282543,0.005514960736036301,1.1161258220672607,0,15,10,0.873,0.4059740736484528,0.1360681663073221,0.873,0.127,0.4059740736484528,0.4059740736484528,0.19091488073468207,0.04451625661253931,0.1032708332494453,0.8290153713226318,0.5196631410121918,10000,0.873,0.4059740736484528,0.4059740736484528,0.19091488073468207,0.04451625661253931,0.1032708332494453,0.8290153713226318,0.5196631410121918,0.873,0.4059740736484528,0.4059740736484528,0.19091488073468207,0.04451625661253931,0.1032708332494453,0.8290153713226318,0.5196631410121918,,1,0.5196631410121918,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14482900502745935,0.07986799781025522,0.035862622815158215,0.32719318701863254,0.9997592654615984,0.24421580465957735,0.19629939511309452,0.24421580465957735,0.19629939511309452,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.535315626539789,0.019268273571743946,0.013662650218737835,0.018157053738832474,0.034300903975963595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11287583123331903,0.012771934270858765,,1.8365940414405901,0.34535901926444834,0.0007005253940455342,,,,,,,,0.4067621985438087,0.3664055231902041,,,1.8998767708661375,,190.33333333333334,267.64022285315946,2.0,974.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.06842637634850121,0.07376353192072385,0.20026580779121653,0.5122077213393317,0.7773287079351789,0.06842637634850121,0.07376353192072385,0.20026580779121653,0.5122077213393317,0.7773287079351789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534528242854544,0.13584978182304824,0.2430916154071925,0.00024813283585683777,0.9990601010042238,0.999477361695211,0.9998373166772402,0.9999745259630377,0.9999886823433828,fedavg,0.9998879943222468,
bayesfl_observability_v1,fedavg_seed42,62,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,2662,2662,1,32,0.02,42,1,10,5,3.3170494101941586,1.8526922203600407,0.004792921245098114,1.463815364986658,0,15,10,0.8952,0.36096760804653166,0.21537129334648156,0.8952,0.1048,0.36096760804653166,0.36096760804653166,0.1636324046894908,0.05782777647078034,0.16373291229966824,0.8376156463623047,0.5081204124927521,10000,0.8952,0.36096760804653166,0.36096760804653166,0.1636324046894908,0.05782777647078034,0.16373291229966824,0.8376156463623047,0.5081204124927521,0.8952,0.36096760804653166,0.36096760804653166,0.1636324046894908,0.05782777647078034,0.16373291229966824,0.8376156463623047,0.5081204124927521,,1,0.5081204124927521,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16424301462527074,0.0677282536415987,0.004898821331434045,0.26018552915475174,0.9997225488088862,0.29497559813383734,0.1545275916026425,0.29497559813383734,0.1545275916026425,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.540410338020939,0.019275712468170354,0.013679765813682718,0.018161039799451828,0.03431271128356457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08692533178719361,0.00821629911661148,,1.7461723823480406,0.384297520661157,0.0003756574004507889,,,,,,,,0.8393541802743982,0.3934572602285041,,,1.4628813858211758,,177.46666666666667,201.05649841662805,1.0,648.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.0058026909828186035,0.13402165446603753,0.27973173343037305,0.4837225855974179,0.5803140997886658,0.0058026909828186035,0.13402165446603753,0.27973173343037305,0.4837225855974179,0.5803140997886658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09120167093976933,0.1910924006487988,0.22780459008713466,0.00017181864384983956,0.9994057152977086,0.9995434292687202,0.9996788504544583,0.9999266573234296,0.9999997890180734,fedavg,0.9999337368843025,
bayesfl_observability_v1,fedavg_seed42,63,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,3985,3985,1,32,0.02,42,1,10,5,3.3414235338568687,1.9176659248769283,0.005494300276041031,1.423260673880577,0,15,11,0.8826,0.38781327154636386,0.1292364627758562,0.8826,0.11739999999999995,0.38781327154636386,0.38781327154636386,0.17757101205587386,0.050069021448493,0.11001850393685428,0.8330150588989258,0.5206594807624817,10000,0.8826,0.38781327154636386,0.38781327154636386,0.17757101205587386,0.050069021448493,0.11001850393685428,0.8330150588989258,0.5206594807624817,0.8826,0.38781327154636386,0.38781327154636386,0.17757101205587386,0.050069021448493,0.11001850393685428,0.8330150588989258,0.5206594807624817,,1,0.5206594807624817,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14069226153122247,0.09644370378551347,0.018136104852817657,0.3320021083245384,0.9997447210617921,0.16855429375257314,0.11191894683794887,0.16855429375257314,0.11191894683794887,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.545800026083994,0.01928328452818655,0.013698283826750398,0.018163777887821198,0.034331641346216205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12631008349098252,0.013993412256240845,,1.5691750312677548,0.3932245922208281,0.00150564617314931,,,,,,,,0.6704886291558734,0.37773652146048875,,,1.630784477771683,,265.6666666666667,374.5191880561291,2.0,1161.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.02489115297794342,0.08267637387191842,0.1436945041333208,0.27153211174867087,0.5156342387199402,0.02489115297794342,0.08267637387191842,0.1436945041333208,0.27153211174867087,0.5156342387199402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03116219716369694,0.12900440072056532,0.28604570970488585,0.0002938659287622814,0.9990322640009925,0.9992823910029273,0.9998537885943155,0.9999911903441903,0.9999971112869811,fedavg,0.9998600559904095,
bayesfl_observability_v1,fedavg_seed42,64,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,15,2125,2125,1,32,0.02,42,1,10,5,3.4641309529542923,1.97062648832798,0.006469178944826126,1.492925614118576,0,15,13,0.8806,0.391399057495594,0.2069606319218874,0.8806,0.11939999999999995,0.391399057495594,0.391399057495594,0.18152263957560064,0.04767656580656769,0.11580672714875762,0.8329234343528747,0.5123015719890595,10000,0.8806,0.391399057495594,0.391399057495594,0.18152263957560064,0.04767656580656769,0.11580672714875762,0.8329234343528747,0.5123015719890595,0.8806,0.391399057495594,0.391399057495594,0.18152263957560064,0.04767656580656769,0.11580672714875762,0.8329234343528747,0.5123015719890595,,1,0.5123015719890595,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1651534904988096,0.10185419935100111,0.04300861433594224,0.4452524338474156,0.9996699981428318,0.2960444167032419,0.23720208512063506,0.2960444167032419,0.23720208512063506,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.05,0.0001,1,product,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,101770,7.550401763930794,0.019291087522047678,0.0137122058664358,0.018161806277930737,0.03433848470449448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11225576414403056,0.011081352829933167,,1.9232579478698435,0.3407058823529412,0.0009411764705882353,,,,,,,,0.7900247075442863,0.3932578900152081,,,1.525554463493652,,141.66666666666666,167.43303802482419,2.0,648.0,random,,,,,,,,,,,,,,,calibration_bins.csv,1.0,,,,,,,,,,0.06324381713563972,0.11363544017076492,0.26983036576433383,0.36029112073623126,1.1161600351333618,0.06324381713563972,0.11363544017076492,0.26983036576433383,0.36029112073623126,1.1161600351333618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053978259561544235,0.14791457274027558,0.266706316190279,0.0004226697561119239,0.9982625649909691,0.9993767046315527,0.9998083487960729,0.9999744489000386,0.999983791581344,fedavg,0.9998895968342191,
