schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path
bayesfl_observability_v1,fedavg_seed42,fedavg,mnist,mlp,0,0,0.1,0.5,300,24,0.05,200,1,32,0.02,42,0.9057,0.32011946373581884,0.32011946373581884,0.03299371585249905,0.9716234033369558,0.9211,183,0.005622001644968987,129,,,,675.8788584731519,3.341847029102234,outputs/final_compare_mnist_noniid_unbalanced/fedavg_seed42/final_model.pt
