round,parameter,kind,numel,mean_abs,sigma_mean,precision_mean,precision_min,precision_max,zero_precision_fraction
0,conv1.weight,fola,2400,0.04142514616250992,1000000.0,0.0,0.0,0.0,1.0
0,conv1.bias,fola,32,0.0,1000000.0,0.0,0.0,0.0,1.0
0,conv2.weight,fola,51200,0.024921415373682976,1000000.0,0.0,0.0,0.0,1.0
0,conv2.bias,fola,64,0.0,1000000.0,0.0,0.0,0.0,1.0
0,fc1.weight,fola,819200,0.026658393442630768,1000000.0,0.0,0.0,0.0,1.0
0,fc1.bias,fola,512,0.0,1000000.0,0.0,0.0,0.0,1.0
0,fc2.weight,fola,5120,0.0539950355887413,1000000.0,0.0,0.0,0.0,1.0
0,fc2.bias,fola,10,0.0,1000000.0,0.0,0.0,0.0,1.0
1,conv1.weight,fola,2400,0.04556366801261902,29.948518753051758,0.0014756229938939214,0.00031283681164495647,0.004590144846588373,0.0
1,conv1.bias,fola,32,0.033943552523851395,14.364307403564453,0.006353572942316532,0.0012628278927877545,0.022498775273561478,0.0
1,conv2.weight,fola,51200,0.020426854491233826,163.9399871826172,9.411617793375626e-05,2.3166607832081354e-07,0.001317674177698791,0.0
1,conv2.bias,fola,64,0.021152684465050697,31.124664306640625,0.0018318097572773695,4.438218456925824e-05,0.005094291642308235,0.0
1,fc1.weight,fola,819200,0.007871520705521107,2684.30908203125,9.005822903418448e-06,0.0,0.00036584731424227357,1.5869140625e-05
1,fc1.bias,fola,512,0.005289329681545496,225.47544860839844,0.00015648905537091196,3.5460663294628603e-09,0.0011240867897868156,0.0
1,fc2.weight,fola,5120,0.03990887850522995,4520.44384765625,0.0012832017382606864,4.3132481635822784e-13,0.07397355139255524,0.0
1,fc2.bias,fola,10,0.09975862503051758,15.3858642578125,0.012529748491942883,0.0011411132290959358,0.03079489804804325,0.0
2,conv1.weight,fola,2400,0.049709104001522064,19.12380599975586,0.0036463793367147446,0.0006452524103224277,0.012480792589485645,0.0
2,conv1.bias,fola,32,0.04492301493883133,9.033742904663086,0.016781259328126907,0.002519490197300911,0.05430029705166817,0.0
2,conv2.weight,fola,51200,0.019263289868831635,109.93133544921875,0.00024364463752135634,5.701942313862673e-07,0.0038966487627476454,0.0
2,conv2.bias,fola,64,0.03029060550034046,22.393890380859375,0.004129638895392418,7.349868974415585e-05,0.012651043944060802,0.0
2,fc1.weight,fola,819200,0.005531337112188339,1408.3096923828125,2.1477129848790355e-05,2.0378049088117835e-14,0.000952879257965833,0.0
2,fc1.bias,fola,512,0.0068595558404922485,169.07286071777344,0.0003735530190169811,3.554896599311519e-09,0.0032553127966821194,0.0
2,fc2.weight,fola,5120,0.041006963700056076,1069.584228515625,0.0021850657649338245,9.35491961673307e-12,0.11602871119976044,0.0
2,fc2.bias,fola,10,0.13257190585136414,10.246988296508789,0.023822955787181854,0.00291746505536139,0.0583975613117218,0.0
3,conv1.weight,fola,2400,0.05326177179813385,14.788106918334961,0.006082059349864721,0.0010241596028208733,0.023003963753581047,0.0
3,conv1.bias,fola,32,0.05232679471373558,7.010258197784424,0.02867997996509075,0.004149478394538164,0.09995691478252411,0.0
3,conv2.weight,fola,51200,0.018889058381319046,89.27820587158203,0.0004337906138971448,6.206261105035082e-07,0.008151830174028873,0.0
3,conv2.bias,fola,64,0.03666314482688904,19.194660186767578,0.006379677914083004,8.206096390495077e-05,0.02299538627266884,0.0
3,fc1.weight,fola,819200,0.0045976233668625355,1294.10498046875,3.51138660334982e-05,2.0378074499106252e-14,0.0016260986449196935,0.0
3,fc1.bias,fola,512,0.007715619169175625,155.5066375732422,0.000584950263146311,3.554896599311519e-09,0.005558473523706198,0.0
3,fc2.weight,fola,5120,0.042227793484926224,1015.1463012695312,0.0029861859511584044,9.355314266323855e-12,0.15232335031032562,0.0
3,fc2.bias,fola,10,0.14570334553718567,8.676494598388672,0.03391111269593239,0.00401074206456542,0.08379106223583221,0.0
4,conv1.weight,fola,2400,0.05643271282315254,12.358580589294434,0.008655869401991367,0.001466149464249611,0.032741837203502655,0.0
4,conv1.bias,fola,32,0.05581372231245041,5.8395609855651855,0.04197511821985245,0.006244856398552656,0.15770667791366577,0.0
4,conv2.weight,fola,51200,0.018801111727952957,78.36528015136719,0.0006500938325189054,6.37352684407233e-07,0.013268501497805119,0.0
4,conv2.bias,fola,64,0.04180116951465607,17.387218475341797,0.008661726489663124,8.439109660685062e-05,0.031826283782720566,0.0
4,fc1.weight,fola,819200,0.004105282947421074,1238.5233154296875,5.019380114390515e-05,2.0378074499106252e-14,0.0022543815430253744,0.0
4,fc1.bias,fola,512,0.008348442614078522,148.34866333007812,0.0007937445770949125,3.554896599311519e-09,0.007704133167862892,0.0
4,fc2.weight,fola,5120,0.043360404670238495,990.2453002929688,0.0037378971464931965,9.355314266323855e-12,0.18508648872375488,0.0
4,fc2.bias,fola,10,0.1535506397485733,7.739628791809082,0.04335915669798851,0.005003694910556078,0.10802207887172699,0.0
5,conv1.weight,fola,2400,0.05945151671767235,10.73694133758545,0.011471269652247429,0.0019263256108388305,0.04469067230820656,0.0
5,conv1.bias,fola,32,0.06119215488433838,5.056046485900879,0.05662190914154053,0.008698184974491596,0.22819936275482178,0.0
5,conv2.weight,fola,51200,0.018863020464777946,71.31137084960938,0.0008918416569940746,6.456601795434835e-07,0.01887531206011772,0.0
5,conv2.bias,fola,64,0.046106286346912384,16.181053161621094,0.010979121550917625,8.537964458810166e-05,0.03905370458960533,0.0
5,fc1.weight,fola,819200,0.0038075384218245745,1206.2008056640625,6.641168874921277e-05,2.0378074499106252e-14,0.003374459920451045,0.0
5,fc1.bias,fola,512,0.009051661938428879,143.74868774414062,0.0010048423428088427,3.554896599311519e-09,0.00960251409560442,0.0
5,fc2.weight,fola,5120,0.044313233345746994,973.3516845703125,0.004456074442714453,9.355314266323855e-12,0.21621307730674744,0.0
5,fc2.bias,fola,10,0.15891802310943604,7.112255096435547,0.052468668669462204,0.005858324933797121,0.1326315850019455,0.0
6,conv1.weight,fola,2400,0.062179628759622574,9.593612670898438,0.01431553065776825,0.002484041266143322,0.05649169906973839,0.0
6,conv1.bias,fola,32,0.06775575131177902,4.521466255187988,0.07103654742240906,0.01148283202201128,0.29565951228141785,0.0
6,conv2.weight,fola,51200,0.018991470336914062,66.27181243896484,0.0011390711879357696,6.514399046864128e-07,0.023657022044062614,0.0
6,conv2.bias,fola,64,0.04994003474712372,15.29480266571045,0.013212954625487328,8.602469461038709e-05,0.04511638358235359,0.0
6,fc1.weight,fola,819200,0.0036137124989181757,1186.2840576171875,8.315969898831099e-05,2.0378074499106252e-14,0.004639771766960621,0.0
6,fc1.bias,fola,512,0.009585266001522541,140.57933044433594,0.0012070955708622932,3.554896599311519e-09,0.011361934244632721,0.0
6,fc2.weight,fola,5120,0.04512126371264458,962.4287109375,0.0051317522302269936,9.355314266323855e-12,0.24456873536109924,0.0
6,fc2.bias,fola,10,0.16269953548908234,6.6473565101623535,0.061062246561050415,0.0066678691655397415,0.15463945269584656,0.0
7,conv1.weight,fola,2400,0.06477503478527069,8.72738265991211,0.017256278544664383,0.0030122054740786552,0.06913158297538757,0.0
7,conv1.bias,fola,32,0.07170681655406952,4.107837200164795,0.08628441393375397,0.014682459644973278,0.3725443482398987,0.0
7,conv2.weight,fola,51200,0.01917654648423195,62.55491638183594,0.0013990297447890043,6.551808269250614e-07,0.02830975130200386,0.0
7,conv2.bias,fola,64,0.05319570004940033,14.618574142456055,0.015482120215892792,8.635126141598448e-05,0.05191456526517868,0.0
7,fc1.weight,fola,819200,0.0034799682907760143,1171.72412109375,0.00010070547432405874,2.0378074499106252e-14,0.005832163617014885,0.0
7,fc1.bias,fola,512,0.010168985463678837,138.19631958007812,0.0014043799601495266,3.554896599311519e-09,0.012966910377144814,0.0
7,fc2.weight,fola,5120,0.04581805318593979,955.0159912109375,0.00578290643170476,9.355314266323855e-12,0.2736018896102905,0.0
7,fc2.bias,fola,10,0.1658289134502411,6.288243770599365,0.06931260973215103,0.007417903747409582,0.17661742866039276,0.0
8,conv1.weight,fola,2400,0.06718149781227112,8.042255401611328,0.020302562043070793,0.0035758628509938717,0.08300235867500305,0.0
8,conv1.bias,fola,32,0.07672333717346191,3.7874419689178467,0.10158523172140121,0.01783028244972229,0.4488881826400757,0.0
8,conv2.weight,fola,51200,0.01940363086760044,59.65879821777344,0.00166825030464679,6.566007186847855e-07,0.03419795632362366,0.0
8,conv2.bias,fola,64,0.056334398686885834,14.072029113769531,0.017753273248672485,8.645412162877619e-05,0.06137805059552193,0.0
8,fc1.weight,fola,819200,0.0033850232139229774,1160.8309326171875,0.00011878038640134037,2.0378074499106252e-14,0.007215665187686682,0.0
8,fc1.bias,fola,512,0.010669620707631111,136.32142639160156,0.0015968929510563612,3.554896599311519e-09,0.015054666437208652,0.0
8,fc2.weight,fola,5120,0.04647194594144821,948.0060424804688,0.006407119333744049,9.355314266323855e-12,0.3024844527244568,0.0
8,fc2.bias,fola,10,0.16756145656108856,5.996950149536133,0.07711377739906311,0.008137504570186138,0.19761750102043152,0.0
9,conv1.weight,fola,2400,0.06948473304510117,7.470834732055664,0.02351456694304943,0.0041577694937586784,0.09671368449926376,0.0
