run_id,experiment,condition,method,realization,seed,round,logical_round,physical_round,phase,num_clients,labels_per_client,mean_samples_per_client,local_epochs,batch_size,optimizer,momentum,weight_decay,lr_scheduler,min_learning_rate,learning_rate,power_dbm,noise_dbm,num_subchannels,path_loss_exponent,path_loss_reference_m,gamma_db,power_control_mode,deterministic_payload_mode,deterministic_reference_power_mode,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,accuracy,nll,ece,posterior_predictive_accuracy,posterior_predictive_nll,posterior_predictive_ece,posterior_mean_accuracy,posterior_mean_nll,posterior_mean_ece,train_loss,phase1_train_loss,phase2_train_loss,posterior_variance,posterior_precision_mean,posterior_precision_min,posterior_precision_max,posterior_precision_std,posterior_precision_offset_l2,posterior_precision_offset_max_abs,global_mean_update_l2,global_mean_update_max_abs,global_model_update_l2,ideal_model_update_l2,received_model_update_l2,global_precision_update_l2,global_precision_update_max_abs,channel_uses_round,channel_uses_cumulative,ofdm_symbols_round,ofdm_symbols_cumulative,aircomp_nmse,aircomp_distortion_nmse,aircomp_clipped_fraction,aircomp_average_symbol_power_watts,aircomp_maximum_symbol_power_watts,aircomp_noise_l2,aircomp_ideal_l2,aircomp_received_l2,aircomp_delta_bar,aircomp_retained_magnitude_ratio,aircomp_distorted_to_ideal_norm_ratio,precision_aircomp_nmse,precision_aircomp_distortion_nmse,precision_aircomp_clipped_fraction,precision_aircomp_average_symbol_power_watts,precision_aircomp_maximum_symbol_power_watts,precision_aircomp_noise_l2,precision_aircomp_ideal_l2,precision_aircomp_received_l2,precision_aircomp_delta_bar,precision_aircomp_retained_magnitude_ratio,precision_aircomp_distorted_to_ideal_norm_ratio,mean_aircomp_nmse,mean_aircomp_distortion_nmse,mean_aircomp_clipped_fraction,mean_aircomp_average_symbol_power_watts,mean_aircomp_maximum_symbol_power_watts,mean_aircomp_noise_l2,mean_aircomp_ideal_l2,mean_aircomp_received_l2,mean_aircomp_delta_bar,mean_aircomp_retained_magnitude_ratio,mean_aircomp_distorted_to_ideal_norm_ratio,wall_time_sec
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,0,0,0,model,40,2,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.06,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1,2.3708087632663397,0.08703089010149241,0.1,2.3708087632663397,0.08703089010149241,0.1,2.383307631720962,0.09506036027520895,nan,0.0,0.0,0.00010000000000000003,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.405565676745027
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,1,1,2,natural_mean,40,2,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.06,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1069,2.3623353786546124,0.06299895621418952,0.1069,2.3623353786546124,0.06299895621418952,0.0982,2.3792692514276075,0.07852209900170566,4.853115374389524,2.4258019910096387,2.427313383379885,0.00010000000000000015,9999.999999999985,9999.999999921707,10000.000000109607,3.74345864859674e-09,1.0457818842081858e-06,1.0960684448946267e-07,0.1563828475215508,0.013827957212924957,0.0,0.0,0.0,1.0457818842081858e-06,1.0960684448946267e-07,156084,156084,154,154,0.0032276751306815803,0.0032276743209306786,0.04002517186073537,0.02851415295286236,0.19952623149688797,8.465656374811157e-07,0.15872233920622206,0.15638284661899976,2.3064502222763033e-06,0.9971702743696194,0.9858780114949286,0.004773427223278459,0.004773423358874155,0.04088956818140274,0.028721932627526398,0.19952622783109225,9.060528070622138e-12,1.0600983585222725e-06,1.0457823315522976e-06,5.278240966934962e-16,0.9967307138388616,0.9864955910456423,0.001681923038084701,0.001681925282987202,0.03916077554006799,0.02830637327819832,0.19952623149688797,8.465656374326297e-07,0.1587223392026819,0.15638284661550303,4.612900444024782e-06,0.9976098349003772,0.9852604319442149,58.61653766967356
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,2,2,4,natural_mean,40,2,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05998492144437639,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1146,2.3459347240701973,0.03487317965894941,0.1146,2.3459347240701973,0.03487317965894941,0.1149,2.348059209348999,0.03926798512488602,4.569928015770044,2.284022979891555,2.285905035878489,9.999999999999991e-05,10000.000000000007,9999.999999906366,10000.000000150367,5.017625318876384e-09,1.4017257738099063e-06,1.5036675904411823e-07,0.046776434166580075,0.005366906523704529,0.0,0.0,0.0,9.351539640748642e-07,9.639188647270203e-08,156084,312168,154,308,0.008629371042990396,0.008629371667233139,0.03377643239834072,0.026285736973855237,0.19952623149688797,8.429784545381971e-07,0.047458427513555584,0.046776435767551645,2.305291332603405e-06,0.9976785862899249,0.9869196005449723,0.004151161486467193,0.004151159059313366,0.03071048977065353,0.025438099455181436,0.19952623070177383,8.12772609792084e-12,9.463109628599797e-07,9.351534070468426e-07,4.276168056460778e-16,0.9976322434522064,0.9882094500777397,0.013107580599513599,0.013107584275152913,0.0368423750260279,0.027133374492529033,0.19952623149688797,8.429784544990146e-07,0.047458427504120965,0.046776435758203866,4.610582664779193e-06,0.9977249291276435,0.9856297510122048,91.26754797669128
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,3,3,6,natural_mean,40,2,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05993970096033294,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1112,2.3477989443421348,0.04346399440571666,0.1112,2.3477989443421348,0.04346399440571666,0.1163,2.3460432375293467,0.040174066698551184,4.517246852110263,2.259025059153808,2.258221792956456,9.999999999999957e-05,10000.000000000044,9999.999999877484,10000.000000133241,5.97491345278191e-09,1.6691970226313579e-06,1.33240973809734e-07,0.02919840074078921,0.0028329268097877502,0.0,0.0,0.0,9.198398661330289e-07,9.193354344461113e-08,156084,468252,154,462,0.02737391453758597,0.02737391807543836,0.0283531161434582,0.025205705154632767,0.19952623149688797,8.404688760266774e-07,0.028651797401716646,0.029198404359491045,2.301816817938641e-06,0.9974468020577735,1.0049397313074027,0.005278239338638339,0.005278240068158147,0.027529684364038413,0.025005258844751018,0.19952623138658704,7.956141637670482e-12,9.283793979695935e-07,9.198400064150504e-07,4.0642480083171595e-16,0.9973166212688173,0.9908018192050612,0.049469589736533606,0.04946959608271857,0.02917654792287799,0.02540615146451452,0.19952623149688797,8.404688759890197e-07,0.02865179738667591,0.029198404345002142,4.603633635470857e-06,0.9975769828467297,1.0190776434097442,122.1614910219796
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,4,4,8,natural_mean,40,2,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.059864384081063884,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1047,2.331850692926711,0.05101875315457581,0.1047,2.331850692926711,0.05101875315457581,0.1396,2.341268221100574,0.015601942233741294,4.518697920262753,2.2583023661150694,2.2603955541476837,9.99999999999991e-05,10000.000000000091,9999.999999871197,10000.000000161064,6.730057745610428e-09,1.8802799454079133e-06,1.610642357263714e-07,0.029576894362941954,0.0021526068449020386,0.0,0.0,0.0,8.802224052920617e-07,8.011375030037016e-08,156084,624336,154,616,0.02821690028950888,0.02821690327475508,0.031221892852694406,0.025194172900762583,0.19952623149688797,8.413123818063196e-07,0.028955866622153853,0.02957689810732591,2.296035714282419e-06,0.9972992491012207,1.0055964948701954,0.006311146977765785,0.006311144236119811,0.03304686983963303,0.025201068947026395,0.1995262304880641,7.79353977270209e-12,8.893419194122352e-07,8.802221942931743e-07,3.921863916314062e-16,0.9969461022173909,0.9897456034109066,0.050122653601251975,0.050122662313390354,0.029396915865755782,0.02518727685449877,0.19952623149688797,8.413123817702216e-07,0.02895586660849636,0.029576898094227998,4.592071428172651e-06,0.9976523959850504,1.0214473863294842,153.24025838868693
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,5,5,10,natural_mean,40,2,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05975904664428232,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1421,2.329291033066739,0.009532544183582082,0.1421,2.329291033066739,0.009532544183582082,0.1475,2.331936866136956,0.011364143320918096,4.491171232438888,2.2418094580680403,2.249361774370848,9.999999999999877e-05,10000.000000000127,9999.9999998746,10000.000000188793,7.447323608562834e-09,2.080779026229586e-06,1.8879291019402444e-07,0.03048155074004596,0.001980151981115341,0.0,0.0,0.0,8.854656212105925e-07,8.260576578322798e-08,156084,780420,154,770,0.021215582154246973,0.021215577124971984,0.03952664382015433,0.02727775794822159,0.19952623149688797,8.409138893492573e-07,0.03002517269345088,0.03048155191651131,2.287962615339392e-06,0.9973821728018567,1.0026164052854973,0.004455385319237708,0.004455380405694771,0.0400432612408845,0.026905114110041817,0.19952622752755006,7.745890692052449e-12,8.943802579320026e-07,8.854658116022117e-07,3.8438291971020565e-16,0.9973469980562811,0.9900328456173184,0.03797577898925624,0.037975773844249196,0.03901002639942415,0.027650401786401366,0.19952623149688797,8.409138893135825e-07,0.03002517268013012,0.030481551903650258,4.5759252302944015e-06,0.9974173475474323,1.0151999649536763,184.3864979017526
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,6,6,12,natural_mean,40,2,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.059623794715858006,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1483,2.305508987682612,0.000223978248685576,0.1483,2.305508987682612,0.000223978248685576,0.135,2.322035859790221,0.02699733363389969,4.466269560820695,2.2229100985056505,2.2433594623150444,9.999999999999854e-05,10000.000000000147,9999.999999853451,10000.000000258713,8.14988649672078e-09,2.277113709490541e-06,2.587130438769236e-07,0.031015202340570674,0.003602556884288788,0.0,0.0,0.0,8.758005230265629e-07,8.543247531633824e-08,156084,936504,154,924,0.022417458363889496,0.022417439494242016,0.029612364631773348,0.02559612889236656,0.19952623149688797,8.406502409666008e-07,0.030492603378792872,0.03101520285261169,2.2776179017050614e-06,0.9976594368894809,1.0052335049685197,0.0041882535599947115,0.00418825411441069,0.03045544827453539,0.025616845195803054,0.19952623023524546,7.686014613123534e-12,8.816828230911621e-07,8.758005760076957e-07,3.8189050887192653e-16,0.9976917388641643,0.9933283788217018,0.04064666316778428,0.04064662487407334,0.028769280989011305,0.025575412588930067,0.19952623149688797,8.406502409314644e-07,0.0304926033660461,0.031015202840246357,4.555235803028232e-06,0.9976271349147974,1.0171386311153376,215.78049197001383
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,7,7,14,natural_mean,40,2,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05945876448301806,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1506,2.3102863735146113,0.005449672761410468,0.1506,2.3102863735146113,0.005449672761410468,0.1564,2.3091831566782623,0.0087606799557805,4.4648328103951265,2.227735846161479,2.237096964233647,9.999999999999807e-05,10000.000000000195,9999.999999832758,10000.000000233107,8.681576371926733e-09,2.4258944009093093e-06,2.331071300432086e-07,0.033886995042217476,0.0020850785076618195,0.0,0.0,0.0,8.753481714009916e-07,9.141331247519702e-08,156084,1092588,154,1078,0.013162825819332953,0.013162815478440677,0.034717866378733475,0.025745586024546095,0.19952623149688797,8.387555059858731e-07,0.03379649873752605,0.033886995272768866,2.265027113192638e-06,0.9977833319931528,0.997768251567088,0.0031885961157472192,0.0031885925521369964,0.03713402936997656,0.025519264964441478,0.1995262313923274,7.663036303426886e-12,8.816442233760415e-07,8.753481571402558e-07,3.783833237011138e-16,0.9976917607770118,0.99285866609694,0.023137055522918688,0.023137038404744358,0.03230170338749038,0.025971907084650716,0.19952623149688797,8.387555059508675e-07,0.033796498726026386,0.03388699526146314,4.530054226006893e-06,0.9978749032092937,1.002677837037236,248.3135694488883
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,8,8,16,natural_mean,40,2,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05926412211721794,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1398,2.3019014361513612,0.02910860193625091,0.1398,2.3019014361513612,0.02910860193625091,0.1547,2.2959843902924857,0.014312693890929214,4.45207678250597,2.228151954736253,2.223924827769717,9.999999999999736e-05,10000.000000000264,9999.999999853526,10000.000000236694,9.286928316962187e-09,2.5954374970080673e-06,2.3669417714700103e-07,0.03534000155924003,0.002305205911397934,0.0,0.0,0.0,8.732640103904494e-07,7.708149496465921e-08,156084,1248672,154,1232,0.013849172960723636,0.01384917305910249,0.033495169744025124,0.027494050951013708,0.19952623149688797,8.385560951077313e-07,0.03518409974179205,0.03534000430758338,2.2502218874026735e-06,0.9975493750697353,0.9967706810354913,0.005608114190628258,0.005608109003826372,0.03406426810295386,0.02725300691927348,0.19952623137719028,7.701009102162188e-12,8.82879454446072e-07,8.732650611618189e-07,3.8223871393731385e-16,0.9972378607012163,0.9891101672000704,0.022090231730819015,0.022090237114378606,0.032926071385096393,0.027735094982753936,0.19952623149688797,8.385560950723696e-07,0.03518409973071494,0.03534000429679402,4.500443774423108e-06,0.9978608894382542,1.0044311948709121,280.58546386286616
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,9,9,18,natural_mean,40,2,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05904006360682087,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,78042,0.1567,2.286625778479901,0.006518355598002693,0.1567,2.286625778479901,0.006518355598002693,0.1591,2.271506601931548,0.012235167010128481,4.418945214319084,2.2041662388876277,2.214778975431456,9.999999999999674e-05,10000.000000000326,9999.999999843765,10000.000000253614,9.827413342434065e-09,2.746882773676753e-06,2.536144165787846e-07,0.03788028979046642,0.002417229115962982,0.0,0.0,0.0,8.86998262502912e-07,9.087852959055454e-08,156084,1404756,154,1386,0.015199261764627542,0.01519926899635648,0.03743272523213082,0.027718776636193446,0.19952623149688797,8.320957358767273e-07,0.03793288585444724,0.03788028851835188,2.2332391533163796e-06,0.9971749328657307,0.9916751066705816,0.0076040886349989685,0.007604090459641263,0.038101060213171035,0.027394683340734714,0.19952623019193402,7.761621576368502e-12,9.007463980727983e-07,8.869982471819233e-07,3.871326471416906e-16,0.9968044686427963,0.9847369169296032,0.022794434894256116,0.022794447533071697,0.03676439025109061,0.02804286993165218,0.19952623149688797,8.32095735840528e-07,0.037932885843752776,0.037880288507966986,4.466478306245626e-06,0.997545397088665,0.9986132964115599,312.82448455365375
