round,num_examples,train_loss,task_loss,prior_loss,train_accuracy,effective_prior_lambda,variance_floor_fraction,lr,local_steps,update_l2,update_rms,update_max_abs,posterior_mean_abs_mean,posterior_precision_mean,posterior_precision_min,posterior_precision_max,posterior_sigma_mean,client_id,server_round
1,2252.0,0.7634544695143589,0.7634544695143589,0.0,0.5715808170515098,1.0,0.0,0.01,180.0,4.979641346317707,0.005383543912769308,0.35328105092048645,0.026590832808636538,0.000506430116334777,5.9771616841663815e-15,19.036813735961914,2285.591375403973,7.0,1.0
1,1.0,0.5512377119914049,0.5512377119914049,0.0,0.9,1.0,0.0,0.01,10.0,4.206748201492562,0.0045479608063431,0.4335038661956787,0.02649123376288601,0.004875424706235118,0.0,44.29899215698242,22300.570602270338,6.0,1.0
1,4999.0,0.01032077454635621,0.01032077454635621,0.0,0.9974394878975795,1.0,0.0,0.01,400.0,5.825765222163731,0.006298297551528458,0.6265303939580917,0.026701185568219796,0.00010157059541883973,0.0,1.0051038265228271,14945.018610866204,12.0,1.0
1,8706.0,0.7456847996087889,0.7456847996087889,0.0,0.513864001837813,1.0,0.0,0.01,690.0,5.232660150258107,0.005657085267866453,0.3862556368112564,0.026601718809052044,0.00015084097680218565,2.649996107967345e-14,5.7187981605529785,3176.0830150318484,10.0,1.0
1,2538.0,0.010403550046050042,0.010403550046050042,0.0,0.994956658786446,1.0,0.0,0.01,200.0,5.045531956646134,0.0054547789615353335,0.5661378651857376,0.026589416415060678,0.0001500584023433536,0.0,1.6163970232009888,13163.045677683898,15.0,1.0
1,6.0,3.1681325644254685,3.1681325644254685,0.0,0.6833333333333333,1.0,0.0,0.01,10.0,3.0506234063771127,0.003298061833649427,0.31627020239830017,0.02639197757264275,0.005638340404677171,0.0,270.6253967285156,2306.735506794287,8.0,1.0
1,863.0,0.08089910879739559,0.08089910879739559,0.0,0.9851680185399768,1.0,0.0,0.01,70.0,5.715104722590252,0.006178661293125361,0.6417025327682495,0.026677638507456376,0.0005668677166116858,0.0,6.115177631378174,8275.113747242307,4.0,1.0
1,323.0,0.2951453275096754,0.2951453275096754,0.0,0.9572755417956657,1.0,0.0,0.01,30.0,5.119811728985701,0.0055350836237408295,0.6154412031173706,0.026599486021616027,0.001344388830996638,0.0,16.372556686401367,4038.6050550060345,5.0,1.0
1,2461.0,0.010778291875019847,0.010778291875019847,0.0,0.9947988622511175,1.0,0.0,0.01,200.0,5.035624230781579,0.005444067612352133,0.5635877400636673,0.02658832189344297,0.00015414617833134567,0.0,1.6519842147827148,13072.720201477843,14.0,1.0
1,28.0,0.2787762497140648,0.2787762497140648,0.0,0.9,1.0,0.0,0.01,10.0,3.908668231855717,0.004225703339498918,0.3995075970888138,0.02647915442203112,0.00420926636483937,0.0,37.623477935791016,6113.954049695448,2.0,1.0
1,8499.0,0.7132343198253289,0.7132343198253289,0.0,0.5563831038945758,1.0,0.0,0.01,670.0,4.968250472022132,0.005371229115837113,0.3531215190887451,0.026574175812629636,0.00015966506926406543,4.7100249722643083e-17,4.471756458282471,4697.416909151169,1.0,1.0
1,4083.0,0.01157183373873288,0.01157183373873288,0.0,0.9968650502081803,1.0,0.0,0.01,320.0,5.026455240317112,0.00543415491796949,0.618840828537941,0.026578737744781318,9.254384290799432e-05,0.0,1.1978204250335693,15530.80397813279,13.0,1.0
1,2586.0,0.008700826732990496,0.008700826732990496,0.0,0.9950502706883217,1.0,0.0,0.01,210.0,4.331079156681217,0.004682376341604417,0.5224173814058304,0.026505182133421713,0.00010851556389505875,0.0,1.3508248329162598,14434.17047209736,18.0,1.0
1,94.0,0.36854008882864525,0.36854008882864525,0.0,0.9,1.0,0.0,0.01,10.0,3.26333517687466,0.003528026820602403,0.3976127952337265,0.02641195262818724,0.0029331201968419126,0.0,37.18366241455078,6260.946163971177,16.0,1.0
1,4976.0,0.042733027596334947,0.042733027596334947,0.0,0.9958199356913183,1.0,0.0,0.01,390.0,5.933286906688729,0.006414540403163406,0.6070239096879959,0.026730950634413088,0.00010997742837843817,0.0,0.947892427444458,9931.36212684376,9.0,1.0
1,1.0,0.5521855226092149,0.5521855226092149,0.0,0.9,1.0,0.0,0.01,10.0,4.243924898539647,0.0045881529340819184,0.44358736276626587,0.026495159130971346,0.004962082263664715,0.0,46.38384246826172,21941.667414586103,3.0,1.0
1,4993.0,0.009759346528929609,0.009759346528929609,0.0,0.9995994392149009,1.0,0.0,0.01,400.0,2.4167771600757537,0.0026128038273814298,0.20845119655132294,0.026357739514506363,1.8288553559708554e-05,2.9220544998425443e-26,0.21983197331428528,14042.16556819107,0.0,1.0
1,65.0,0.4756208419642384,0.4756208419642384,0.0,0.9,1.0,0.0,0.01,10.0,3.688236838447731,0.003987392585042203,0.40877000987529755,0.026451054229663172,0.0037473213209565643,0.0,39.38764190673828,4876.97719634922,11.0,1.0
1,2407.0,0.00932491101335377,0.00932491101335377,0.0,0.9946821769837972,1.0,0.0,0.01,190.0,4.319376479465218,0.004669724451175423,0.5244408398866653,0.026504115662475455,0.00011595694500688496,0.0,1.4625533819198608,14377.76782110729,17.0,1.0
1,107.0,0.5445976829970391,0.5445976829970391,0.0,0.9,1.0,0.0,0.01,10.0,3.710773110435904,0.004011756791506222,0.41723036766052246,0.026452495738219662,0.00379342404509927,0.0,41.035438537597656,5428.41265813275,19.0,1.0
2,28.0,1.799114335514605,1.7688285241213373,0.030285805388120934,0.8,1.0,0.0,0.009999846564125248,10.0,3.560722210170926,0.0038495351465027265,0.987833634018898,0.013620526299048828,0.002391681946167598,7.022223514480119e-13,122.72130584716797,1178.435721046306,2.0,2.0
2,1.0,0.6004980275407433,0.520608972045008,0.07988905552774668,0.9,1.0,0.0,0.009999846564125248,10.0,2.2913305530645114,0.0024771821489140964,0.5489561557769775,0.013598058686489233,0.0016518405713605623,7.022223514480119e-13,72.61422729492188,1307.4727580535778,6.0,2.0
2,4083.0,0.19484273938837587,0.04500616385866991,0.14983657589152605,0.9937301004163606,1.0,0.0,0.009999846564125248,320.0,3.0361037641722,0.0032823644920194624,0.6755369007587433,0.013635141773674413,0.0002345690570775456,7.022223514480119e-13,4.356409549713135,1389.7965521738995,13.0,2.0
2,65.0,1.1865833651274442,1.0612062824119648,0.12537708249874413,0.9,1.0,0.0,0.009999846564125248,10.0,2.881061060329319,0.0031147461543835886,0.780496209859848,0.013606203583055072,0.001776818085527133,7.022223514480119e-13,82.71744537353516,1238.2207490172495,11.0,2.0
2,8706.0,0.7373681496990541,0.7131507124526731,0.024217437108704346,0.5332759016770043,1.0,0.0,0.009999846564125248,690.0,2.3543720024284718,0.0025453369390630843,0.4263232871890068,0.01362479598422812,0.00023898558671122668,7.022225140783378e-13,5.51640510559082,1417.1208256848465,10.0,2.0
2,107.0,0.5628631982952357,0.4916624135557278,0.07120078490115703,0.9,1.0,0.0,0.009999846564125248,10.0,2.1297369126314787,0.002302481523147387,0.5175729691982269,0.013594301748416967,0.0014464795552593115,7.022223514480119e-13,64.66299438476562,1315.6778709684538,19.0,2.0
2,2407.0,0.14674811914894384,0.056738745446844104,0.09000937357640856,0.9946821769837972,1.0,0.0,0.009999846564125248,190.0,3.7327945767453827,0.004035564436004216,0.8054374307394028,0.013640640542804339,0.00025893297521051203,7.022223514480119e-13,4.346657752990723,1382.8051331276533,17.0,2.0
2,2586.0,0.13942990404944824,0.053134455066809014,0.08629544886680462,0.9950502706883217,1.0,0.0,0.009999846564125248,210.0,3.6569869065912184,0.0039536079470089865,0.7711275666952133,0.013639806120050337,0.00025379614247279076,7.022223514480119e-13,4.062028884887695,1385.3728716204744,18.0,2.0
2,4993.0,0.42103623315086114,0.21359655851056186,0.20743967734416024,0.9893450831163629,1.0,0.0,0.009999846564125248,400.0,7.729627845914225,0.008356583947278664,1.318614423274994,0.01421183379185104,0.0002988912390372632,7.022231103895327e-13,3.626549005508423,1257.960273587092,0.0,2.0
2,8499.0,0.7801613187408403,0.725514077465595,0.0546472410560189,0.5463113307447935,1.0,0.0,0.009999846564125248,670.0,2.919146772355678,0.0031559210280107043,0.5114653334021568,0.013657258551386503,0.0002462643302866009,7.022264714162674e-13,3.6825525760650635,1404.147088887037,1.0,2.0
2,94.0,1.6093302454799414,1.4273303871269611,0.18199986161198467,0.8,1.0,0.0,0.009999846564125248,10.0,3.33123222529191,0.0036014310512046707,0.9264364838600159,0.01361144613205687,0.002128589239315383,7.022223514480119e-13,113.50568389892578,1207.114782651956,16.0,2.0
2,6.0,2.266942781209946,2.2004498809576036,0.06649289813358336,0.6,1.0,0.0,0.009999846564125248,10.0,2.746659809134607,0.002969443513607478,0.6071767508983612,0.013613337461872412,0.002066341986034339,7.022223514480119e-13,98.00262451171875,1209.2801447493114,8.0,2.0
2,2461.0,0.0807367759478596,0.03467001385633085,0.04606676208826402,0.9947988622511175,1.0,0.0,0.009999846564125248,200.0,2.8704415190461927,0.0031032652538818986,0.6435823440551758,0.013611129161667108,0.00024103059971966782,7.022223514480119e-13,3.452779769897461,1411.4853829780607,14.0,2.0
2,1.0,0.6131813432089984,0.5329943270140575,0.08018701616674662,0.9,1.0,0.0,0.009999846564125248,10.0,2.2872309830129742,0.0024727500595604643,0.5485283434391022,0.01359804882174656,0.001648939530622408,7.022223514480119e-13,72.55167388916016,1336.5363741981275,3.0,2.0
2,863.0,0.211221260259733,0.07301934565392983,0.13820191461631762,0.9851680185399768,1.0,0.0,0.009999846564125248,70.0,2.6879889282177682,0.0029060137920974686,0.728099137544632,0.013605988049723081,0.00036183445203001266,7.022223514480119e-13,10.490238189697266,1401.8093381169188,4.0,2.0
2,4976.0,0.16214268527613576,0.07961165645428372,0.082531028802857,0.9932475884244373,1.0,0.0,0.009999846564125248,390.0,4.231423459449941,0.0045746374935849805,0.8938533812761307,0.013681306807294014,0.0002287506399497427,7.022237067007275e-13,3.140014171600342,1367.9303611745834,9.0,2.0
2,323.0,0.4932942162080446,0.3295039349170989,0.1637902802410002,0.9572755417956657,1.0,0.0,0.009999846564125248,30.0,2.9525164163306767,0.0031919973096541055,0.7562946677207947,0.013612187322682504,0.0006995008957078356,7.022223514480119e-13,26.999359130859375,1315.8886253878468,5.0,2.0
2,2538.0,0.07967548811290093,0.033615582013447685,0.04605990610370916,0.994956658786446,1.0,0.0,0.009999846564125248,200.0,2.8637880350584215,0.0030960721006545963,0.6437220871448517,0.013610514556036476,0.00023869962951310943,7.022223514480119e-13,3.347966194152832,1413.3827202763289,15.0,2.0
2,4999.0,0.0003951723806904092,0.00024352400009064552,0.00015164838035880855,1.0,1.0,0.0,0.009999846564125248,400.0,0.19992276990620023,0.0002161386606182771,0.05278846621513367,0.013582103198405344,0.00017335208304793416,7.022223514480119e-13,1.6430879831314087,1514.5339463272512,12.0,2.0
2,2252.0,0.9240846824582474,0.7843525100982423,0.13973217153157477,0.6009769094138544,1.0,0.0,0.009999846564125248,180.0,3.290296843001406,0.0035571753683511474,0.7745032906532288,0.013658569338671373,0.0003411960020371679,7.022225682884464e-13,7.719167232513428,1334.448106442745,7.0,2.0
3,2461.0,0.20011821457724874,0.11748970560219536,0.08262850921608626,0.9843965867533523,1.0,0.0,0.009999386266013143,200.0,5.010459064886003,0.005416861280359742,0.9842782616615295,0.011169503154318212,0.0003545633949663491,7.022233272299672e-13,2.416001796722412,1280.0484612622158,14.0,3.0
3,107.0,4.804344590008259,4.722823626323953,0.08152098309365101,0.5,1.0,0.0,0.009999386266013143,10.0,7.479615917061224,0.008086293357236155,0.8155985586345196,0.011425405839949412,0.015094362964814012,7.022233272299672e-13,104.95077514648438,1181.585818545023,19.0,3.0
3,65.0,4.337587104737759,4.256537628456135,0.08104946548119188,0.5,1.0,0.0,0.009999386266013143,10.0,3.9140635111223614,0.004231536234045653,0.8074758946895599,0.01104829936783611,0.002452948398473822,7.022233272299672e-13,46.054141998291016,1199.1815191456817,11.0,3.0
3,28.0,1.1537914829328657,1.140472663460605,0.013318808915209956,0.8,1.0,0.0,0.009999386266013143,10.0,3.0828466312071168,0.0033328987092030543,0.4880926311016083,0.010982839917327465,0.0017309449677825768,7.022233272299672e-13,29.723705291748047,1232.6795238770273,2.0,3.0
3,2252.0,1.088227498700733,0.9412486037606668,0.14697889080188414,0.6095470692717584,1.0,0.0,0.009999386266013143,180.0,5.708221125609172,0.006171219362261634,0.5474317669868469,0.01136395831833303,0.00040133370904987326,7.022233272299672e-13,2.416001796722412,1259.7812687514277,7.0,3.0
3,4993.0,0.003981682693419407,0.003970706244694169,1.097644726485611e-05,0.9995994392149009,1.0,0.0,0.009999386266013143,400.0,0.0910326586175508,9.841638806499994e-05,0.020001649856567383,0.010858197366022608,0.0002594313511284374,7.022233272299672e-13,2.416001796722412,1338.6715503328473,0.0,3.0
3,94.0,4.033026067167521,3.956458303958789,0.07656777782831341,0.6,1.0,0.0,0.009999386266013143,10.0,3.942270340310287,0.0042620309409958776,0.8203517198562622,0.011048056815053938,0.002551897356875137,7.022233272299672e-13,45.78519821166992,1199.2670906002127,16.0,3.0
3,1.0,4.926490212976932,4.835283510278532,0.09120663529611192,0.5,1.0,0.0,0.009999386266013143,10.0,40.184949365605426,0.04344438173285771,7.937974110012874,0.012354662278175225,0.4982878315908111,7.022233272299672e-13,16745.52734375,1149.479576824932,3.0,3.0
3,6.0,3.5681405425071717,3.5487492084503174,0.019391331219230777,0.6666666666666666,1.0,0.0,0.009999386266013143,10.0,4.236905991211264,0.004580564717743818,0.5123470425605774,0.011099567422396466,0.010079457859201923,7.022233272299672e-13,101.48432922363281,1196.9954903833445,8.0,3.0
3,4999.0,0.24301748786134275,0.17153065071780227,0.071486837349297,0.9897579515903181,1.0,0.0,0.009999386266013143,400.0,10.829886450213749,0.011708306928197642,0.9209004727890715,0.012227569824998783,0.0005221455196131523,7.022233272299672e-13,2.4191479682922363,1250.258389180731,12.0,3.0
3,323.0,2.0424727149699864,1.7179349576323122,0.32453775854663053,0.8182662538699691,1.0,0.0,0.009999386266013143,30.0,15.679053762608778,0.016950793957097532,1.5220965053886175,0.012276603911763407,0.011937508538660985,7.022233272299672e-13,100.67416381835938,1202.4573573558596,5.0,3.0
3,4976.0,0.10634677235869588,0.076119921439075,0.030226850997165468,0.9932877813504823,1.0,0.0,0.009999386266013143,390.0,4.663260865603974,0.005041501566220606,0.5300397872924805,0.01119701105722282,0.00030926375928264836,7.022233272299672e-13,2.416001796722412,1283.4755483194267,9.0,3.0
3,4083.0,0.25158367054566594,0.12491014330569394,0.12667352814293947,0.987460200832721,1.0,0.0,0.009999386266013143,320.0,5.11666662934932,0.005531683422636987,0.6246806420385838,0.01126184145260316,0.0003290682893986602,7.022233272299672e-13,2.416001796722412,1279.0418742318398,13.0,3.0
3,863.0,1.0285854994093833,0.6983181640631619,0.33026732780030676,0.9258400926998841,1.0,0.0,0.009999386266013143,70.0,6.524543206751985,0.007053753959666991,1.2127761952579021,0.01138506859871267,0.0007178545404750992,7.022233272299672e-13,6.690854072570801,1239.5552391426831,4.0,3.0
3,2407.0,0.12078682620188211,0.06590738114657997,0.05487944491897869,0.9893643539675945,1.0,0.0,0.009999386266013143,190.0,4.342146842177653,0.004694341735643656,0.7131564617156982,0.01110372708714783,0.00033344453714289474,7.022233272299672e-13,2.416001796722412,1288.1680000301735,17.0,3.0
3,2586.0,0.1135152511382209,0.06123307185367972,0.052282178877332094,0.9901005413766435,1.0,0.0,0.009999386266013143,210.0,4.320678897849716,0.004671132509723843,0.6970657110214233,0.011103029034010746,0.0003281475689743391,7.022233272299672e-13,2.416001796722412,1291.6513355471882,18.0,3.0
3,1.0,4.8810289919376375,4.80009779346874,0.08093116111122071,0.5,1.0,0.0,0.009999386266013143,10.0,8.559395582449692,0.009253654787599557,1.1371445516124368,0.011439805459552168,0.019370258723853624,7.022233272299672e-13,347.3562316894531,1168.2778271442212,6.0,3.0
3,8499.0,0.8140883634098559,0.7580477389711143,0.05604062589168801,0.5689257559712907,1.0,0.0,0.009999386266013143,670.0,8.479874784231967,0.009167683995847624,0.7571515180170536,0.011587726160583242,0.00037334830678911816,7.022233272299672e-13,2.416001796722412,1276.4287537426305,1.0,3.0
3,8706.0,0.8329943816318968,0.7751640908011014,0.05783028990704658,0.5149896623018608,1.0,0.0,0.009999386266013143,690.0,9.095609176099233,0.009833361081140312,0.8655124215874821,0.011742253851119105,0.0003955809640498961,7.022233272299672e-13,2.416001796722412,1275.885524839106,10.0,3.0
3,2538.0,0.1995493136628159,0.11511374245584716,0.08443557163091323,0.984869976359338,1.0,0.0,0.009999386266013143,200.0,5.480590785459478,0.005925125748917236,0.9888872504234314,0.011239077202049948,0.0003826994008838664,7.022233272299672e-13,2.416001796722412,1276.4301238088908,15.0,3.0
4,65.0,1.0214361745864153,0.9980137318394554,0.023422436168766582,0.8,1.0,0.0,0.009998619134199535,10.0,2.0316797146042336,0.002196470829840498,0.5383259654045105,0.011187546032079379,0.0009363071537991418,7.022233272299672e-13,25.117525100708008,1236.8868445389462,11.0,4.0
4,4993.0,0.26570517544897826,0.16481677053394325,0.10088840465169738,0.984217905067094,1.0,0.0,0.009998619134199535,400.0,5.247482124295163,0.005673109463697629,1.0508523806929588,0.01150770645076862,0.0005306629252146168,7.022233272299672e-13,2.417384624481201,1240.714637009043,0.0,4.0
4,107.0,0.35978322103619576,0.34212263209046795,0.017660586824058556,0.8607476635514019,1.0,0.0,0.009998619134199535,10.0,1.3512688949888063,0.0014608713616515484,0.37796831130981445,0.011178951452896829,0.0007335882862117608,7.022233272299672e-13,15.121583938598633,1246.9571117074647,19.0,4.0
4,2252.0,0.7862378430091255,0.7325989315395457,0.05363891230702572,0.6147868561278863,1.0,0.0,0.009998619134199535,180.0,2.2335856470772733,0.0024147535088774176,0.43059127032756805,0.011204096768093894,0.0005282326073246369,7.022233272299672e-13,2.422515630722046,1253.81068045414,7.0,4.0
4,4976.0,0.11892382443142857,0.07804281082173231,0.04088101403322071,0.9906752411575562,1.0,0.0,0.009998619134199535,390.0,3.398572461243546,0.0036742333058509733,0.5474154278635979,0.011334535196720763,0.0005204707367884868,7.022233272299672e-13,2.4164371490478516,1242.1326981180084,9.0,4.0
4,2538.0,0.009365864689597658,0.004758274963544049,0.0046075896505292846,1.0,1.0,0.0,0.009998619134199535,200.0,0.7950579500971411,0.00085954571622099,0.22601190209388733,0.011173419605437461,0.0005003367130080748,7.022233272299672e-13,2.4165244102478027,1257.8120402929635,15.0,4.0
4,4083.0,0.04109509443070903,0.014256111706618807,0.026838983157994063,0.9937301004163606,1.0,0.0,0.009998619134199535,320.0,1.5333045534005205,0.0016576720733080246,0.4075705409049988,0.011178396247073228,0.0005067400988090972,7.022233272299672e-13,2.416595220565796,1257.6008185382352,13.0,4.0
4,4999.0,0.020578909874907698,0.010123204848404444,0.010455704997592666,0.9974394878975795,1.0,0.0,0.009998619134199535,400.0,2.361017771316192,0.0025525217514125948,0.35016965866088867,0.011258596706022748,0.0005122839859394454,7.022233272299672e-13,2.490927219390869,1253.9252706656425,12.0,4.0
4,323.0,0.2196845593265382,0.17105925789760357,0.04862529992640607,0.9331269349845202,1.0,0.0,0.009998619134199535,30.0,1.880017597163692,0.002032507280588403,0.5547019839286804,0.011178525087278747,0.0005880745408787002,7.022233272299672e-13,6.537368297576904,1254.140847598028,5.0,4.0
4,2407.0,0.10194782715632825,0.05368665257881969,0.04826117462529265,0.9893643539675945,1.0,0.0,0.009998619134199535,190.0,2.9300940678782936,0.0031677562671521024,0.5972202941775322,0.01123924061793043,0.0005264763710960599,7.022233272299672e-13,2.416590452194214,1251.0859038036397,17.0,4.0
4,8499.0,0.7407609340674401,0.7117645553293361,0.028996378472229373,0.5639369337569126,1.0,0.0,0.009998619134199535,670.0,2.201111096217053,0.002379644922044606,0.4098373968154192,0.011220212259922785,0.0005122645866755723,7.022233272299672e-13,2.41865873336792,1256.0666935487718,1.0,4.0
4,2461.0,0.009540176961360192,0.004934793411975789,0.004605383483397069,1.0,1.0,0.0,0.009998619134199535,200.0,0.7933096782914729,0.0008576556407350857,0.22539553046226501,0.011173307466801582,0.0005003723079869315,7.022233272299672e-13,2.4165279865264893,1257.8086112333292,14.0,4.0
4,1.0,0.35677241906523705,0.3401754772494769,0.016596939935698173,0.8,1.0,0.0,0.009998619134199535,10.0,1.3243085595114445,0.0014317242524821909,0.3686078190803528,0.01117863945212194,0.0007171973157161313,7.022233272299672e-13,13.932427406311035,1246.8217792390703,6.0,4.0
4,94.0,0.46744051221758126,0.4504862402456638,0.016954270185669883,0.8,1.0,0.0,0.009998619134199535,10.0,1.4941623724457007,0.0016153550397394003,0.4399750232696533,0.011174615644129256,0.0007674591310234448,7.022233272299672e-13,20.521652221679688,1250.221870193443,16.0,4.0
4,863.0,0.10706805239085147,0.04974100976061089,0.05732704304883889,0.9829663962920047,1.0,0.0,0.009998619134199535,70.0,1.8007736038051931,0.001946835745552221,0.5027511715888977,0.011186516606180828,0.0005350665050891674,7.022233272299672e-13,2.9504384994506836,1254.7327083637313,4.0,4.0
4,28.0,1.5739247949793935,1.5492711925975073,0.024653579930600245,0.7,1.0,0.0,0.009998619134199535,10.0,2.4820890901128245,0.002683413258649465,0.6621885299682617,0.011208922796244252,0.0011482776427429856,7.022233272299672e-13,37.3984489440918,1221.4186511658797,2.0,4.0
4,8706.0,0.7215840362650812,0.7103470422852979,0.011236994136201871,0.5157592464966689,1.0,0.0,0.009998619134199535,690.0,1.370333967330079,0.0014814828167767778,0.3134555071592331,0.011186998415611805,0.0005159321058110534,7.022233272299672e-13,2.5060818195343018,1257.4185499532064,10.0,4.0
4,1.0,0.335640187188983,0.3180395577001036,0.01760062678658869,0.9,1.0,0.0,0.009998619134199535,10.0,1.360290309166597,0.0014706245097206017,0.38186758756637573,0.011179057305941558,0.0007570082892138372,7.022233272299672e-13,16.45677375793457,1245.807273202448,3.0,4.0
4,2586.0,0.09529792683304208,0.049911562089290186,0.045386365448446674,0.9901005413766435,1.0,0.0,0.009998619134199535,210.0,2.889543089892759,0.003123916167934455,0.5894613191485405,0.01123880963233387,0.0005241098804246318,7.022233272299672e-13,2.416574239730835,1251.366581769716,18.0,4.0
4,6.0,2.1224905967712404,2.1069047451019287,0.015585853134689387,0.5833333333333334,1.0,0.0,0.009998619134199535,10.0,1.8531180293169318,0.0020034258679592306,0.37778932973742485,0.011197340221180973,0.0009849239044309262,7.022233272299672e-13,23.354537963867188,1217.8004186639646,8.0,4.0
5,2586.0,0.008674507538583821,0.006194105080328049,0.002480402481327817,1.0,1.0,0.0,0.009997545216242226,210.0,0.898725379574184,0.0009716216911958289,0.19114455580711365,0.010350593082784508,0.0005201038312632579,7.022233272299672e-13,2.4241178035736084,1246.506775878008,18.0,5.0
5,107.0,1.1551618549972773,1.1399810699746014,0.015180780031369068,0.6,1.0,0.0,0.009997545216242226,10.0,1.616844324507978,0.001747987819953566,0.47437629103660583,0.010354573481388912,0.000743437215569361,7.022233272299672e-13,13.344298362731934,1223.9671017716016,19.0,5.0
5,863.0,0.2558183636097615,0.16919986927438085,0.08661849575790631,0.9406720741599073,1.0,0.0,0.009997545216242226,70.0,2.440506199334919,0.0026384575473936164,0.601129949092865,0.01038442483627608,0.0005528670021700082,7.022233272299672e-13,2.512315034866333,1238.9161713490578,4.0,5.0
5,1.0,1.149835192784667,1.1331300366320647,0.016705163194274064,0.7,1.0,0.0,0.009997545216242226,10.0,1.784744434650738,0.0019295064380726716,0.4872206151485443,0.010370370912891232,0.0009074130553746518,7.022233272299672e-13,14.826654434204102,1213.812700964997,6.0,5.0
5,4999.0,0.035499261151900496,0.02395856661802887,0.011540694834249384,0.994878975795159,1.0,0.0,0.009997545216242226,400.0,3.0840236557739065,0.0033341712031440896,0.3889375180006027,0.010498329690830869,0.0005328146566273897,7.022233272299672e-13,2.431100845336914,1241.1800408319164,12.0,5.0
5,2407.0,0.00908885668315292,0.006563514843576456,0.0025253418133292104,1.0,1.0,0.0,0.009997545216242226,190.0,0.8985335948730219,0.0009714143506890136,0.1928594410419464,0.010350548418524516,0.0005202082700865508,7.022233272299672e-13,2.4241178035736084,1246.3772908756462,17.0,5.0
5,2252.0,0.7440381547062266,0.7167077815447989,0.027330373834734238,0.621980461811723,1.0,0.0,0.009997545216242226,180.0,2.077772379779938,0.0022463021067884795,0.3395911157131195,0.010384371475713848,0.0005343653694840138,7.022233272299672e-13,2.4241247177124023,1242.9807702567703,7.0,5.0
5,8706.0,0.7361470092282251,0.7166841569451828,0.01946285248101515,0.5138295428440156,1.0,0.0,0.009997545216242226,690.0,1.8870563898642037,0.002040116995216567,0.2829013764858246,0.010380587242899371,0.0005292143362436048,7.022233272299672e-13,2.4241209030151367,1246.1175262438153,10.0,5.0
