round,Nt,accuracy,loss,distortion,rho_ref,m0
62.0,18662.0,0.1,2.302151155471802,0.0006378110243476579,1.5648554256073898e-10,160.0
63.0,18963.0,0.1,2.3021427963256835,0.0006942981797017483,1.6658731508866577e-10,160.0
64.0,19264.0,0.1,2.3021349002838134,0.0007698191857386504,1.7535608271490098e-10,160.0
65.0,19565.0,0.1,2.3021282165527346,0.0008579136753386751,1.79614051585074e-10,160.0
66.0,19866.0,0.1001,2.3021164810180665,0.0009409183449753999,1.9667658355593724e-10,160.0
67.0,20167.0,0.1001,2.30210958404541,0.0010664666353538443,2.0910317791571422e-10,160.0
68.0,20468.0,0.1001,2.3021015850067137,0.0011915481778060329,2.2461623539867965e-10,160.0
69.0,20769.0,0.1002,2.302093854522705,0.0013600924698708584,2.3276847744925284e-10,160.0
70.0,21070.0,0.1002,2.3020887054443357,0.0015494842157114837,2.4984148520699806e-10,160.0
71.0,21371.0,0.1002,2.3020906486511232,0.0017719113408940523,2.7517554928997856e-10,160.0
72.0,21672.0,0.1001,2.302089385223389,0.0020521405416340844,3.0171317069427336e-10,160.0
73.0,21973.0,0.1,2.3020984355926513,0.00242894805371385,3.2929585689365024e-10,160.0
74.0,22274.0,0.0998,2.3021015224456787,0.002872122650657641,3.708545259079269e-10,160.0
75.0,22575.0,0.0997,2.302120499420166,0.0034551706032605483,4.1111311401278513e-10,160.0
76.0,22876.0,0.0996,2.302143383026123,0.004167335606621891,4.587486837393312e-10,160.0
77.0,23177.0,0.0996,2.3021754375457766,0.0051183107304761544,5.148426146671507e-10,160.0
78.0,23478.0,0.0997,2.3022321243286132,0.006376088203342815,6.054023837795704e-10,160.0
79.0,23779.0,0.0992,2.302327367401123,0.007981918202523825,7.190276546248507e-10,160.0
80.0,24080.0,0.0989,2.3024345962524415,0.010172664550238705,8.517763040670831e-10,160.0
81.0,24381.0,0.0984,2.3025940299987795,0.012758481948910926,1.041200898202877e-09,160.0
82.0,24682.0,0.0993,2.3028272422790526,0.01585944668077403,1.3427295824971046e-09,160.0
83.0,24983.0,0.0993,2.303214406585693,0.019266398838054248,1.6009026957552846e-09,160.0
84.0,25284.0,0.0988,2.3037978984832765,0.021247848790030967,2.0093888912063412e-09,160.0
85.0,25585.0,0.0999,2.304735972595215,0.02163913385404958,2.9240998320019625e-09,160.0
86.0,25886.0,0.1004,2.30631116104126,0.018591054487644098,4.558013113539822e-09,160.0
87.0,26187.0,0.0986,2.30843996963501,0.012790618301426675,4.6506817334540965e-09,160.0
88.0,26488.0,0.0981,2.3113967979431154,0.006646767340867215,8.471888244169981e-09,160.0
89.0,26789.0,0.102,2.3141455028533935,0.0027585175077842867,1.2043879350664531e-08,160.0
90.0,27090.0,0.1015,2.315597462463379,0.0017685755347025282,1.4714402140254631e-08,160.0
91.0,27391.0,0.1042,2.3166774101257324,0.0011269985097547173,1.8122694504539812e-08,160.0
92.0,27692.0,0.1035,2.316946792602539,0.0012457011221615102,1.6878012918541875e-08,160.0
93.0,27993.0,0.1035,2.317405046081543,0.001365825287401116,1.7731500473394054e-08,160.0
94.0,28294.0,0.1043,2.317081294631958,0.001511862981083772,1.7233984560960026e-08,160.0
95.0,28595.0,0.1057,2.317022319793701,0.0014556179977783144,1.8479962808401424e-08,160.0
96.0,28896.0,0.106,2.3163024360656737,0.0011896230041139606,2.0628401655590134e-08,160.0
97.0,29197.0,0.1055,2.3168732707977293,0.0013049433225625726,1.7228058770515103e-08,160.0
98.0,29498.0,0.1052,2.3165677917480467,0.0013761476258534158,1.2826616078341723e-08,160.0
99.0,29799.0,0.1047,2.3168605197906493,0.0013355066905877937,1.617877289518326e-08,160.0
100.0,30100.0,0.1026,2.3157552516937256,0.001439024345359272,1.895594304499121e-08,160.0
101.0,30401.0,0.102,2.3152165382385252,0.0011556699807291782,1.4097980880998292e-08,160.0
102.0,30702.0,0.1041,2.314911590576172,0.0011924677654906425,1.7095602227604594e-08,160.0
103.0,31003.0,0.1044,2.3143187721252443,0.0010514451471291101,1.2116833707168418e-08,160.0
104.0,31304.0,0.104,2.314294761657715,0.0011737464994192091,1.622931040632626e-08,160.0
105.0,31605.0,0.1021,2.3154265144348143,0.0010388192318139193,1.1634527805543466e-08,160.0
106.0,31906.0,0.1016,2.3143879974365236,0.0011681109118945798,1.594057930886909e-08,160.0
107.0,32207.0,0.1012,2.314684780883789,0.0010984955637546204,1.4150018038735803e-08,160.0
108.0,32508.0,0.1011,2.315031903076172,0.0012951781239041054,1.505447195054784e-08,160.0
109.0,32809.0,0.1011,2.3158224319458007,0.0011085384387045012,1.3917371602628246e-08,160.0
110.0,33110.0,0.1005,2.315242414474487,0.0012392567370073531,1.3999925283405315e-08,160.0
111.0,33411.0,0.1005,2.3153370094299315,0.001287180024462306,1.2134018685883144e-08,160.0
112.0,33712.0,0.1004,2.315453044128418,0.0010263134217113978,1.3859265720049418e-08,160.0
113.0,34013.0,0.1012,2.3133604740142824,0.0013842669098395818,2.316878526764508e-08,160.0
114.0,34314.0,0.1002,2.312994054412842,0.0015282526416506013,1.7625252899852507e-08,160.0
115.0,34615.0,0.1001,2.314121176147461,0.0009873007615540826,1.9987639900056893e-08,160.0
116.0,34916.0,0.1001,2.3152167304992677,0.0010259029462151943,1.5945616680906906e-08,160.0
117.0,35217.0,0.1,2.3143179946899415,0.0014600282635024906,2.140466209427113e-08,160.0
118.0,35518.0,0.0998,2.3149472915649416,0.001166377621173038,2.046714784590311e-08,160.0
119.0,35819.0,0.0998,2.3146918937683107,0.0011014802201701757,1.9861668681786047e-08,160.0
120.0,36120.0,0.0998,2.314682502746582,0.0010901545105613524,1.7163272868556005e-08,160.0
121.0,36421.0,0.1,2.313903495788574,0.0012867650569806596,1.9070861537478918e-08,160.0
122.0,36722.0,0.0997,2.313062000274658,0.001282956399984393,1.8628325678253067e-08,160.0
123.0,37023.0,0.0998,2.312824355697632,0.0014057010039750554,1.4705156349571619e-08,160.0
124.0,37324.0,0.1,2.312718660736084,0.0012236833643153528,1.3010765389895383e-08,160.0
125.0,37625.0,0.1001,2.310735442352295,0.0012428574484041515,1.9607513716764173e-08,160.0
126.0,37926.0,0.1001,2.310994747543335,0.0011226348920321174,1.9039570396015344e-08,160.0
127.0,38227.0,0.1001,2.3114129333496094,0.0013904330505371018,1.558502747596811e-08,160.0
128.0,38528.0,0.1,2.3117939304351807,0.0011473525931891355,1.91101671235955e-08,160.0
129.0,38829.0,0.0999,2.3100935382843018,0.0014855883647956825,1.3311061295351899e-08,160.0
130.0,39130.0,0.0997,2.3104127155303953,0.0012943009962543192,1.9816179124253607e-08,160.0
131.0,39431.0,0.1,2.3094665969848633,0.00140925983812608,1.2792841929321007e-08,160.0
132.0,39732.0,0.1,2.308230714035034,0.0014333385555150824,2.0177617389376907e-08,160.0
133.0,40033.0,0.1003,2.3077625019073484,0.0013124078649537736,1.4411607898431134e-08,160.0
134.0,40334.0,0.1005,2.307202648162842,0.0014316847978321694,1.9855057921560478e-08,160.0
135.0,40635.0,0.1006,2.3066217308044434,0.0012560725266442519,1.851306961314503e-08,160.0
136.0,40936.0,0.1005,2.306290877532959,0.001328969126255692,1.8835347341059134e-08,160.0
137.0,41237.0,0.1011,2.3058764289855955,0.001218755958651947,1.7301792814853128e-08,160.0
138.0,41538.0,0.1011,2.305042041015625,0.0013827941732446251,2.5048097897078084e-08,160.0
139.0,41839.0,0.1009,2.305152069091797,0.0008973033974746393,1.477150810587065e-08,160.0
140.0,42140.0,0.1011,2.304452922821045,0.0011748006405068762,1.9807085260679992e-08,160.0
141.0,42441.0,0.1012,2.3027380153656005,0.001591486954463096,2.29675454150789e-08,160.0
142.0,42742.0,0.1011,2.30301018447876,0.0012261477866600486,1.5791495205026467e-08,160.0
143.0,43043.0,0.1011,2.3025905250549314,0.0011548242948682533,1.4585031042278455e-08,160.0
144.0,43344.0,0.1016,2.3025762954711912,0.0012343075623152812,1.59335029207619e-08,160.0
145.0,43645.0,0.1014,2.3023488758087156,0.0011333877209374365,1.632788595379474e-08,160.0
146.0,43946.0,0.1018,2.301578664779663,0.0012201939474014377,1.76786351885963e-08,160.0
147.0,44247.0,0.1025,2.2994940979003906,0.001740263154971621,1.969096610591001e-08,160.0
148.0,44548.0,0.1026,2.2997729648590086,0.00154444820582768,2.1931051152659947e-08,160.0
149.0,44849.0,0.1043,2.2976110931396483,0.0016973816767059762,2.152864863570862e-08,160.0
150.0,45150.0,0.1038,2.2967351196289063,0.0013082850944648203,1.7488140062213977e-08,160.0
151.0,45451.0,0.1041,2.296642027282715,0.0013288498725911222,1.2768286178052264e-08,160.0
152.0,45752.0,0.1039,2.296679734039307,0.0012180830656083974,1.5197885996197168e-08,160.0
153.0,46053.0,0.1042,2.2954578971862794,0.0015945609449620338,1.512735076274468e-08,160.0
154.0,46354.0,0.1062,2.294746195983887,0.0014756924689172564,2.426731982391038e-08,160.0
155.0,46655.0,0.1062,2.295117789840698,0.001191773440437582,1.8061572594730558e-08,160.0
156.0,46956.0,0.1069,2.292890892791748,0.0016604088324148653,2.4961704328251506e-08,160.0
157.0,47257.0,0.1077,2.2923619888305664,0.0012178577894754864,1.3419344432451134e-08,160.0
158.0,47558.0,0.1075,2.291646138381958,0.0017906363973901754,2.4681873890377104e-08,160.0
159.0,47859.0,0.1089,2.291408532714844,0.0013144096666841275,1.3820020156679415e-08,160.0
160.0,48160.0,0.1106,2.2910419342041015,0.0015634578567097848,1.810097256001804e-08,160.0
161.0,48461.0,0.111,2.288765132522583,0.001673091204722412,2.2585591310136875e-08,160.0
162.0,48762.0,0.1121,2.288097688293457,0.0015968548102995607,2.191842561265409e-08,160.0
163.0,49063.0,0.1113,2.2869071166992185,0.001402618966562756,1.793995006538062e-08,160.0
164.0,49364.0,0.1121,2.2856055068969727,0.0015035571649895736,2.1640702232417284e-08,160.0
165.0,49665.0,0.1122,2.283949290084839,0.0015625118786398644,1.511356962504243e-08,160.0
166.0,49966.0,0.112,2.28224521484375,0.0016304033866924865,1.3291377030806268e-08,160.0
167.0,50267.0,0.1136,2.2827833812713623,0.0014647115550131746,2.1687283302855534e-08,160.0
168.0,50568.0,0.1148,2.2822315200805665,0.0015436718607658956,2.1377110440984482e-08,160.0
169.0,50869.0,0.1159,2.28036163482666,0.001487733694384018,2.7407248278569997e-08,160.0
170.0,51170.0,0.1178,2.280060762023926,0.0015333136822160125,1.7676382712894902e-08,160.0
171.0,51471.0,0.1183,2.2788074348449707,0.001779026742045982,1.7687098219825782e-08,160.0
172.0,51772.0,0.1177,2.278614151763916,0.0016203852711678467,1.4038970918038766e-08,160.0
173.0,52073.0,0.1181,2.2781298915863037,0.0013777872078981053,1.5564911081920493e-08,160.0
174.0,52374.0,0.1189,2.277907083129883,0.0014276971117626598,1.1720983644317213e-08,160.0
175.0,52675.0,0.1183,2.277019878768921,0.0015230487030501918,2.2670958275522895e-08,160.0
176.0,52976.0,0.119,2.275311000061035,0.0015711648396332393,2.2748219559653783e-08,160.0
177.0,53277.0,0.1206,2.27444188079834,0.0016087817576380045,1.5528988978557413e-08,160.0
178.0,53578.0,0.1225,2.2733320152282714,0.0014369846921238702,1.8567163991031036e-08,160.0
179.0,53879.0,0.1228,2.272710682296753,0.0013712709962327336,1.832665863594137e-08,160.0
180.0,54180.0,0.1248,2.2718347236633303,0.0015528067750295827,1.712140860276294e-08,160.0
181.0,54481.0,0.1262,2.2713905929565428,0.0015332714710497824,1.8662722687884883e-08,160.0
182.0,54782.0,0.1272,2.2696425788879395,0.0014786269016675597,1.9587403467010168e-08,160.0
183.0,55083.0,0.1289,2.2676535301208496,0.0019607015115464224,2.073436803830399e-08,160.0
184.0,55384.0,0.1282,2.2667897254943847,0.0014424187749618475,1.7762316831110358e-08,160.0
185.0,55685.0,0.1301,2.265946548461914,0.0015561403394471146,2.8996747854517288e-08,160.0
186.0,55986.0,0.1325,2.264748400115967,0.0015006868867274697,1.988261000327303e-08,160.0
187.0,56287.0,0.1352,2.262863449859619,0.001619029214737671,2.0009716291561655e-08,160.0
188.0,56588.0,0.1352,2.26211725769043,0.001537804342605047,2.3632117681056623e-08,160.0
189.0,56889.0,0.1342,2.2611933654785155,0.0015254267495944348,1.7969388658301392e-08,160.0
190.0,57190.0,0.1331,2.2609673278808593,0.001544118009510505,1.3424561162570855e-08,160.0
191.0,57491.0,0.1342,2.259295806121826,0.001533367784109754,2.5645931717857827e-08,160.0
192.0,57792.0,0.1335,2.259181845855713,0.0013804932152109023,1.7662872550422546e-08,160.0
193.0,58093.0,0.1345,2.258517202758789,0.0014205891535541634,2.1286724412843086e-08,160.0
194.0,58394.0,0.1361,2.2580902435302734,0.0014192222121543851,1.879717320776251e-08,160.0
195.0,58695.0,0.1362,2.256494783782959,0.001743599952069801,2.0517998739042726e-08,160.0
196.0,58996.0,0.1363,2.2558178398132323,0.001454444020343675,1.60719387944383e-08,160.0
197.0,59297.0,0.1377,2.2544224685668945,0.0016312655840695174,1.8704678899795494e-08,160.0
198.0,59598.0,0.1385,2.2527721481323244,0.001619449533032869,2.807891028243062e-08,160.0
199.0,59899.0,0.1376,2.2507232257843017,0.0016616366059110709,1.8810961656197737e-08,160.0
200.0,60200.0,0.137,2.2502432624816895,0.00140609648082555,2.644722739185493e-08,160.0
201.0,60501.0,0.1394,2.24873411026001,0.0018258081286513233,1.7385217259415986e-08,160.0
202.0,60802.0,0.1394,2.24841888961792,0.0015379040007501828,2.3991458750916257e-08,160.0
203.0,61103.0,0.1379,2.2485353199005127,0.001502166404254638,2.394307850431791e-08,160.0
204.0,61404.0,0.1396,2.246673162841797,0.0016193492660281318,2.305980263848585e-08,160.0
205.0,61705.0,0.1402,2.244721154022217,0.0021338328475831235,2.9147181029036764e-08,160.0
206.0,62006.0,0.1449,2.2430837783813478,0.0016473877745156974,2.5018128564762742e-08,160.0
207.0,62307.0,0.145,2.241286687088013,0.0018009841507832416,2.585233005412086e-08,160.0
208.0,62608.0,0.1474,2.239280404663086,0.0016999154578510205,2.5142686151243736e-08,160.0
209.0,62909.0,0.1459,2.23865669631958,0.0016384644787121989,2.3567636365226806e-08,160.0
210.0,63210.0,0.1476,2.2370459915161134,0.0016345656350420542,2.477381942859079e-08,160.0
211.0,63511.0,0.1496,2.235945352935791,0.0017659949003823263,2.188982608405748e-08,160.0
212.0,63812.0,0.1484,2.2360232582092285,0.001857816958468568,2.0349386490696572e-08,160.0
213.0,64113.0,0.1489,2.2347696228027343,0.0015402580138857583,2.0607188489694024e-08,160.0
214.0,64414.0,0.1494,2.233067980194092,0.0013801996606098883,2.0763477714279702e-08,160.0
215.0,64715.0,0.1484,2.231869874572754,0.0016329018303449451,3.231253802395433e-08,160.0
216.0,65016.0,0.1483,2.2301863876342773,0.0017650959329533113,2.498517539641461e-08,160.0
217.0,65317.0,0.1483,2.2291012168884277,0.0015363713023773397,3.0113617089030834e-08,160.0
218.0,65618.0,0.1493,2.2274277565002443,0.0017064281908253823,2.26594632583664e-08,160.0
219.0,65919.0,0.1502,2.2256017539978026,0.0016331561050938158,2.62875819936194e-08,160.0
220.0,66220.0,0.1497,2.224995235443115,0.0014366988169890159,1.6815495474526456e-08,160.0
221.0,66521.0,0.1497,2.2249748062133787,0.0013096360531628683,2.5521900579224988e-08,160.0
222.0,66822.0,0.1496,2.2236193855285644,0.001506136032587707,2.901226476036778e-08,160.0
223.0,67123.0,0.1495,2.2236021240234374,0.0017032037209759614,2.4111884346521196e-08,160.0
224.0,67424.0,0.15,2.2231284675598144,0.001719460130312754,1.8014487776088162e-08,160.0
225.0,67725.0,0.1541,2.219152388763428,0.0018042858860361415,3.214649126010519e-08,160.0
226.0,68026.0,0.1546,2.217659381866455,0.0017373202339746032,3.1933609494518743e-08,160.0
227.0,68327.0,0.1544,2.216872905731201,0.0017714347494163047,3.038054870183181e-08,160.0
228.0,68628.0,0.156,2.214637678527832,0.0016873745659220396,2.1928302435346033e-08,160.0
229.0,68929.0,0.1568,2.2139429916381834,0.001617675502209928,2.1071443691331056e-08,160.0
230.0,69230.0,0.1579,2.212989582824707,0.0016281342880571854,2.7651427373377825e-08,160.0
231.0,69531.0,0.1566,2.2125000999450686,0.001369922241246865,3.5627297719891235e-08,160.0
232.0,69832.0,0.1578,2.20999383392334,0.0016396946288740875,2.5762517425825967e-08,160.0
233.0,70133.0,0.159,2.209414894104004,0.0014130572587397576,2.240856023797532e-08,160.0
234.0,70434.0,0.1595,2.2073359512329103,0.0014915871901683545,2.2545437520297265e-08,160.0
235.0,70735.0,0.1624,2.2061778869628905,0.001583605465115456,2.0775339130356896e-08,160.0
236.0,71036.0,0.1656,2.203520199584961,0.001445042757354496,2.445940882657442e-08,160.0
237.0,71337.0,0.1684,2.2022226497650146,0.0017472213741700192,2.6881670192824128e-08,160.0
238.0,71638.0,0.1679,2.2008368255615234,0.0015138480348731006,2.5498564201879413e-08,160.0
239.0,71939.0,0.1697,2.1995634742736816,0.0016779945150189914,2.2360745027391185e-08,160.0
240.0,72240.0,0.1718,2.1975107219696044,0.0016672747695527395,3.0295868716548415e-08,160.0
241.0,72541.0,0.1693,2.1970065940856935,0.0017107450369724785,2.7429562787009027e-08,160.0
242.0,72842.0,0.1708,2.1970689628601074,0.0013352303825340563,2.8865298133062927e-08,160.0
243.0,73143.0,0.175,2.1941401317596436,0.0019761565225965127,2.9502578226525946e-08,160.0
244.0,73444.0,0.1777,2.1929491607666014,0.0013786524301260274,2.4362420158754738e-08,160.0
245.0,73745.0,0.1784,2.1920269596099855,0.0015236021549569672,2.1277581590347586e-08,160.0
246.0,74046.0,0.1774,2.1906659286499024,0.0013583969485531258,2.443246548246388e-08,160.0
247.0,74347.0,0.1719,2.1902167472839356,0.0015826118766582218,2.211327841282089e-08,160.0
248.0,74648.0,0.1729,2.1878977882385255,0.0017441557612373584,2.6613600768728716e-08,160.0
249.0,74949.0,0.1722,2.1863059898376465,0.0017508927205665225,2.8655255727728713e-08,160.0
250.0,75250.0,0.1749,2.1830614288330077,0.0015296111508486785,3.315962249464694e-08,160.0
251.0,75551.0,0.1809,2.180532308959961,0.0016405454538072949,3.513192160093525e-08,160.0
252.0,75852.0,0.1793,2.179816519165039,0.0016433533789359772,3.044629109408347e-08,160.0
253.0,76153.0,0.1807,2.179775215911865,0.0015837933158102764,2.4416946689448796e-08,160.0
254.0,76454.0,0.1813,2.177732042312622,0.0016357528149242764,3.182969562895428e-08,160.0
255.0,76755.0,0.1826,2.1755549644470213,0.001439557310447121,3.3056462302180126e-08,160.0
256.0,77056.0,0.1851,2.174060887145996,0.0019183238278842286,2.3994182913941957e-08,160.0
257.0,77357.0,0.1854,2.173406986999512,0.001412507998650616,2.7176055383249473e-08,160.0
258.0,77658.0,0.184,2.172627540969849,0.001356719810828926,2.984168689897717e-08,160.0
259.0,77959.0,0.1845,2.1723074306488037,0.0014474544335158193,3.74552503835155e-08,160.0
260.0,78260.0,0.1852,2.170587419128418,0.0013698184541799565,2.7395210769922488e-08,160.0
261.0,78561.0,0.1882,2.1689171840667725,0.001386979088418668,2.511813036626681e-08,160.0
262.0,78862.0,0.1898,2.1675892616271972,0.0019805295651560946,4.2931767781242196e-08,160.0
263.0,79163.0,0.1911,2.166248397064209,0.0016861543175686034,2.9923668437146727e-08,160.0
264.0,79464.0,0.1951,2.164638414764404,0.0015261250540397422,3.2152077147322644e-08,160.0
265.0,79765.0,0.1988,2.163036520767212,0.0016615134551279465,3.351461228633907e-08,160.0
266.0,80066.0,0.2062,2.16078756942749,0.001531934243886659,2.7943230401726774e-08,160.0
267.0,80367.0,0.2061,2.157727522277832,0.001556883121161645,3.6816671592307445e-08,160.0
268.0,80668.0,0.2059,2.1571646202087402,0.00153756525405436,3.1081311284369324e-08,160.0
269.0,80969.0,0.2086,2.1562272621154785,0.0014184804346383572,3.2571284879429223e-08,160.0
270.0,81270.0,0.2126,2.1562077087402343,0.001498929221907503,2.8574669269221094e-08,160.0
271.0,81571.0,0.213,2.156084941864014,0.0014523606239104075,3.684241014747951e-08,160.0
272.0,81872.0,0.2097,2.153409475326538,0.0017087223977242257,3.601815766200723e-08,160.0
273.0,82173.0,0.2115,2.1519531536102297,0.001720163763832712,2.7962696216841228e-08,160.0
274.0,82474.0,0.2105,2.151491094207764,0.001460033731816252,2.9903219589716944e-08,160.0
275.0,82775.0,0.2123,2.1507725673675537,0.0016515632889057498,3.62851908203127e-08,160.0
276.0,83076.0,0.2177,2.14836908493042,0.0014248231596292501,3.3982636341083204e-08,160.0
277.0,83377.0,0.2205,2.14749762840271,0.001549370954703586,2.9110034856653645e-08,160.0
278.0,83678.0,0.2192,2.147701358795166,0.0016004625215219838,3.278878114722129e-08,160.0
279.0,83979.0,0.2151,2.1466540325164796,0.0015418338852605533,2.7696437549297265e-08,160.0
280.0,84280.0,0.214,2.1459759185791016,0.0014912098437994288,4.0450938648035834e-08,160.0
281.0,84581.0,0.2193,2.143112870788574,0.0016042602636522172,4.646492347992608e-08,160.0
282.0,84882.0,0.225,2.14124541053772,0.0016355914181646956,3.722968927607135e-08,160.0
283.0,85183.0,0.2197,2.1401177604675294,0.0017055013353895999,3.746051103799482e-08,160.0
284.0,85484.0,0.2189,2.138192324447632,0.0018578484336123323,4.337574029164998e-08,160.0
285.0,85785.0,0.2192,2.136007074737549,0.0016314438644696207,3.1163544706566814e-08,160.0
286.0,86086.0,0.222,2.134772844696045,0.001529711446635492,3.1928238790223006e-08,160.0
287.0,86387.0,0.2224,2.1345042892456054,0.0015746486215221153,3.009330681007001e-08,160.0
288.0,86688.0,0.2298,2.131347519683838,0.0017261882715587367,3.368295634737499e-08,160.0
289.0,86989.0,0.2352,2.128582299041748,0.0016895569652670326,3.927656435874212e-08,160.0
290.0,87290.0,0.2384,2.126773342514038,0.0016475672633271077,3.364876917882105e-08,160.0
