round,Nt,accuracy,loss,distortion,rho_ref,m0
0.0,0.0,0.0716,2.3026980838775635,nan,0.0,1600.0
1.0,301.0,0.0722,2.3026510246276857,4.616568490096486e-05,2.221998393495661e-09,1600.0
2.0,602.0,0.0727,2.3026001792907715,4.721333891175375e-05,2.284716343200202e-09,1600.0
3.0,903.0,0.0755,2.302556601715088,4.9627475071721895e-05,2.301175306039694e-09,1600.0
4.0,1204.0,0.0807,2.3025067543029785,5.124552327424005e-05,2.4124123898133848e-09,1600.0
5.0,1505.0,0.0828,2.302456819152832,5.4310587188053335e-05,2.5348897722170324e-09,1600.0
6.0,1806.0,0.0898,2.302403620147705,5.5915040622492934e-05,2.530973298500273e-09,1600.0
7.0,2107.0,0.0943,2.3023485580444336,6.176667955211169e-05,2.6272975110747898e-09,1600.0
8.0,2408.0,0.0955,2.302291739654541,6.194101417541405e-05,2.8870174821423554e-09,1600.0
9.0,2709.0,0.0996,2.3022348167419433,6.650081607589912e-05,3.1893168937749213e-09,1600.0
10.0,3010.0,0.1012,2.302166606903076,7.125048341511253e-05,3.312107389717591e-09,1600.0
11.0,3311.0,0.1013,2.3020920516967776,8.157329186256283e-05,3.4694757374198193e-09,1600.0
12.0,3612.0,0.1017,2.302001383590698,8.743358492596093e-05,4.049351446152366e-09,1600.0
13.0,3913.0,0.1019,2.3018892444610595,9.798902569233242e-05,4.6338552779872694e-09,1600.0
14.0,4214.0,0.1016,2.3017752475738527,0.00011258792576219886,5.262002574206916e-09,1600.0
15.0,4515.0,0.1007,2.301625079345703,0.0001328388553121409,6.296111506079641e-09,1600.0
16.0,4816.0,0.1012,2.30146706199646,0.00015750384583897067,6.808322474401351e-09,1600.0
17.0,5117.0,0.1012,2.3012412101745605,0.00020180363436090397,8.530889551330953e-09,1600.0
18.0,5418.0,0.1004,2.3010196731567385,0.0002754922326797334,9.86932739855841e-09,1600.0
19.0,5719.0,0.1016,2.300682550048828,0.0003897845302804805,1.2442863121150416e-08,1600.0
20.0,6020.0,0.1033,2.300252071380615,0.0006392270286856072,1.5941514958900564e-08,1600.0
21.0,6321.0,0.1061,2.2995709846496584,0.0011019054269811594,2.553411279152416e-08,1600.0
22.0,6622.0,0.1134,2.2984284107208253,0.0025587208477188387,3.527932910430403e-08,1600.0
23.0,6923.0,0.1215,2.2963783485412597,0.006431137317046014,5.591293894552906e-08,1600.0
24.0,7224.0,0.1156,2.2942308616638183,0.009612194549986667,8.892296128385393e-08,1600.0
25.0,7525.0,0.1188,2.2914709049224853,0.0031538587210532066,1.5348908234741645e-07,1600.0
26.0,7826.0,0.1178,2.2876091785430908,0.0012712541683192646,2.1895295918501576e-07,1600.0
27.0,8127.0,0.1159,2.2845164031982423,0.0010172083801040452,2.0151565328165556e-07,1600.0
28.0,8428.0,0.1169,2.2821598804473875,0.0012727512609341355,2.125005240082991e-07,1600.0
29.0,8729.0,0.1163,2.2800684600830077,0.0009597071207551822,2.0995297608014816e-07,1600.0
30.0,9030.0,0.111,2.278695711898804,0.0010365282602589287,2.148383632644203e-07,1600.0
31.0,9331.0,0.1125,2.276493890762329,0.001005012545828121,2.2192227893107055e-07,1600.0
32.0,9632.0,0.114,2.275149691772461,0.0011249979422149837,2.1149723259311603e-07,1600.0
33.0,9933.0,0.1219,2.2701142219543455,0.0011479778738156898,2.1538588841751017e-07,1600.0
34.0,10234.0,0.1272,2.2669588981628417,0.0009777801370059148,2.2115908651977655e-07,1600.0
35.0,10535.0,0.1266,2.2655252754211426,0.0009637016820674482,2.1716863972882669e-07,1600.0
36.0,10836.0,0.1291,2.262996765899658,0.0011915863102415953,2.248683271422124e-07,1600.0
37.0,11137.0,0.1238,2.260495078277588,0.0010544493112227384,2.286765781956158e-07,1600.0
38.0,11438.0,0.124,2.2592248275756837,0.0012234331418651623,2.3572067203738737e-07,1600.0
39.0,11739.0,0.1293,2.2530900833129883,0.0011420458163242909,2.2720797148818202e-07,1600.0
40.0,12040.0,0.1341,2.2507786087036132,0.001161890350794676,2.2359429116670655e-07,1600.0
41.0,12341.0,0.1412,2.244168274688721,0.0012904109543863521,2.3790442931276083e-07,1600.0
42.0,12642.0,0.144,2.242084772872925,0.0011105828942523071,2.259331482968913e-07,1600.0
43.0,12943.0,0.1518,2.2385393714904787,0.0010542254830992468,2.1094622655246929e-07,1600.0
44.0,13244.0,0.1518,2.2367602828979494,0.0010573575426171891,2.2665081058807722e-07,1600.0
45.0,13545.0,0.1459,2.2357363342285157,0.0009789159450423767,2.1905445836901876e-07,1600.0
46.0,13846.0,0.1512,2.2300258781433104,0.0009435337949239905,2.406329837284562e-07,1600.0
47.0,14147.0,0.1538,2.227018073272705,0.0009579261722427916,2.306321495819642e-07,1600.0
48.0,14448.0,0.1555,2.2218122810363767,0.0010449256782410616,2.3239405569503373e-07,1600.0
49.0,14749.0,0.1602,2.2156343742370606,0.0011953509389697333,2.3356820276941874e-07,1600.0
50.0,15050.0,0.1648,2.2116770225524904,0.000993455120642055,2.275988723713289e-07,1600.0
51.0,15351.0,0.1689,2.2076520389556884,0.0007645272731099311,2.1506682546025574e-07,1600.0
52.0,15652.0,0.177,2.203785174560547,0.0008886209670641602,2.1783224519552732e-07,1600.0
53.0,15953.0,0.175,2.201318069458008,0.000942362299712654,2.0948830778826888e-07,1600.0
54.0,16254.0,0.1817,2.193113604736328,0.001094807973786676,2.1861655105062201e-07,1600.0
55.0,16555.0,0.1849,2.1904277767181397,0.000976535386942537,2.1764018114312168e-07,1600.0
56.0,16856.0,0.19,2.183687260055542,0.0008566175428741762,2.1113120712819129e-07,1600.0
57.0,17157.0,0.1937,2.180251403427124,0.0007594807199736793,2.073048466906677e-07,1600.0
58.0,17458.0,0.1956,2.1780942085266113,0.0008149660822923593,2.263078582722612e-07,1600.0
59.0,17759.0,0.1998,2.174279921722412,0.0008016230033000029,2.2111869089144256e-07,1600.0
