schema_version,run_id,round,method,selection_policy,selected_count,available_count,selected_fraction,selected_examples,selected_examples_fraction,selected_label_entropy_mean,selected_label_entropy_std,selected_kl_to_global_label_mean,selected_distance_m_mean,selected_distance_m_std,selected_channel_snr_db_mean,selected_channel_snr_db_std,selection_score_mean,selection_score_std
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,1,ola,random,10,300,0.03333333333333333,2794,0.05160027333000905,0.015086671752835065,0.03443042458799918,2.2744635991754736,417.7007051051788,115.72726160065106,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,2,ola,random,10,300,0.03333333333333333,2313,0.04271704803590227,0.19968398181802396,0.2722636274494183,2.0935428677419528,450.61613631088886,75.3960262776458,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,3,ola,random,10,300,0.03333333333333333,1161,0.021441631115297247,0.054183895605025546,0.12946781343681074,2.252775085326932,344.15856560341,148.50885350008042,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,4,ola,random,10,300,0.03333333333333333,651,0.0120228267494044,0.13481266417683593,0.26962573854326277,2.191838336575805,404.46773039200053,115.10149790987911,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,5,ola,random,10,300,0.03333333333333333,1661,0.030675753042643174,0.09036265437280717,0.21020398662030457,2.2196566239271354,361.0467516497256,135.881911538216,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,6,ola,random,10,300,0.03333333333333333,2052,0.037896836389827694,0.19550302757278148,0.32104321667216623,2.1342292851471285,396.3660660011481,132.51625820116004,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,7,ola,random,10,300,0.03333333333333333,3945,0.07285722200675938,0.1318271461510887,0.23978658758894733,2.1803639474475682,344.76623547235704,128.2398646664273,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,8,ola,random,10,300,0.03333333333333333,122,0.0022531257502724066,0.10627375681569962,0.21299818930665193,2.1886350851670224,376.6167475338355,129.1735861864284,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,9,ola,random,10,300,0.03333333333333333,2002,0.0369734241970931,0.14495109336662176,0.20705918796989806,2.1745646840246082,355.1653633091819,138.54413570463274,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,10,ola,random,10,300,0.03333333333333333,122,0.0022531257502724066,0.050040242353818785,0.15012072706145638,2.286713732629291,378.1825816608563,145.0700642156672,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,11,ola,random,10,300,0.03333333333333333,127,0.002345466969545866,0.13054409444256138,0.20571599763646836,2.1786918011044585,418.2863179406071,93.361220068837,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,12,ola,random,10,300,0.03333333333333333,8388,0.1549116294531553,0.1849367183596901,0.29639303057009003,2.117042423616668,396.6004320274495,147.4515348590127,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,13,ola,random,10,300,0.03333333333333333,1161,0.021441631115297247,0.2347385109824825,0.2943756958035785,2.089044033750997,381.26393253538924,104.13075602058125,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,14,ola,random,10,300,0.03333333333333333,264,0.0048756163776386505,0.07065944741714197,0.15588142035992317,2.219757780988332,353.9529380243072,94.86992189584831,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,15,ola,random,10,300,0.03333333333333333,3911,0.07222930171569986,0.08790125302507108,0.20717698906082951,2.1972815384040425,338.65220834477543,127.06765163765702,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,16,ola,random,10,300,0.03333333333333333,2110,0.038967994533399816,0.18213024148222642,0.23331825714287505,2.1061186183224985,369.3687405558611,103.3799095040077,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,17,ola,random,10,300,0.03333333333333333,117,0.0021607845309989473,0.050040242353818785,0.15012072706145638,2.281150030923412,326.68667795658956,139.5138633097544,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,18,ola,random,10,300,0.03333333333333333,5754,0.10626627513989695,0.003153934112954694,0.009461802338864083,2.3049614334964446,415.316710672099,111.93100797498249,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,19,ola,random,10,300,0.03333333333333333,331,0.006112988715903005,0.020619205063323185,0.06185761518996956,2.2989064018899996,383.0741304718964,146.170959050799,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,20,ola,random,10,300,0.03333333333333333,1448,0.02674201710159381,0.15274266486094407,0.3081665861227,2.169451240583876,439.55274214542953,98.97418790890148,,,,
bayesfl_observability_v1,ola_sparse_random_keep005_seed42,21,ola,random,10,300,0.03333333333333333,59,0.0010896263874268196,0.19450058871274764,0.25475257817167163,2.1144634231179698,314.639023349372,142.98571605381144,,,,
