schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,sparse_comm_enabled,sparse_metric,sparse_selection_method,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_selection_score_mean,sparse_selection_score_p50,sparse_selection_score_p90,sparse_selected_score_mean,sparse_selected_score_p50,sparse_selected_score_p90,sparse_dropped_score_mean,sparse_dropped_score_p50,sparse_dropped_score_p90,sparse_selected_selection_score_mean,sparse_selected_selection_score_p50,sparse_selected_selection_score_p90,sparse_dropped_selection_score_mean,sparse_dropped_selection_score_p50,sparse_dropped_selection_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,sparse_dropped_update_fraction_l2,sparse_update_energy_retention,sparse_dense_bytes,sparse_sent_bytes,sparse_index_bytes,sparse_value_bytes,sparse_byte_saving_ratio,update_l2_norm,label_entropy,kl_to_global_label_distribution,local_epochs,batch_size,train_loss,task_loss,prior_loss,prior_loss_raw,regularization_loss,regularization_loss_raw,accuracy_local_train_estimate,loss_local_train_estimate,num_batches,num_examples_seen,ola_fisher_mean,ola_fisher_std,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,ola_task_loss,ola_prior_loss,ola_prior_loss_raw,ola_regularization_loss_raw,ola_precision_mean,ola_precision_std,ola_precision_min,ola_precision_p10,ola_precision_p25,ola_precision_p50,ola_precision_p75,ola_precision_p90,ola_precision_p95,ola_precision_max,ola_sigma_mean,ola_sigma_std,ola_sigma_min,ola_sigma_p10,ola_sigma_p25,ola_sigma_p50,ola_sigma_p75,ola_sigma_p90,ola_sigma_p95,ola_sigma_max,ola_snr_raw_mean,ola_snr_raw_std,ola_snr_raw_min,ola_snr_raw_p10,ola_snr_raw_p25,ola_snr_raw_p50,ola_snr_raw_p75,ola_snr_raw_p90,ola_snr_raw_p95,ola_snr_raw_max,num_examples_train
bayesfl_observability_v1,ola_sparse_random_keep100_seed42,21,ola,52,4,14,1,precision_update,random,1.0,20,101770,101770,1.0,7.971715039412075e-06,6.829898823148118e-07,9.765629564728595e-08,3.9392185777306805e-07,0.500293651281437,0.5028563369077954,0.9004141995609783,6.829898823148118e-07,9.765629564728595e-08,3.9392185777306805e-07,,,,0.500293651281437,0.5028563369077954,0.9004141995609783,,,,0.10533549698783423,0.0,1.0,0.0,1.0,814160,814160,0,814160,0.0,0.10533549698783423,-0.0,2.4040642619438994,2,32,0.8583850413560867,0.8583850413560867,2.1484383716519062e-10,2.1864658265258186e-05,1.0742191858259531e-11,1.0932329132629093e-06,0.7142857142857143,0.8583850413560867,2,28.0,0.0012361886056705654,0.02463341568472062,9.433666127733886e-05,0.001103859511204064,2.974580764770508,0.01625049114227295,0.9998929069264034,0.10533549698783423,0.8583850413560867,2.1484383716519062e-10,2.1864658265258186e-05,1.0932329132629093e-06,0.0012541120467130346,0.0022589165083923297,0.0010005609365180135,0.0010104222455993295,0.0010266233002766967,0.0010557656059972942,0.001128296134993434,0.0013818873325362802,0.0016488642140757277,0.21120786666870117,29.825669908542302,2.7596933748612886,2.1759302616119385,26.900707244873047,29.770658493041992,30.776288986206055,31.21004867553711,31.45926284790039,31.56894979476929,31.613910675048828,0.0006791156948024325,0.0011848663218720704,1.168599536636643e-09,0.0001215465127368694,0.0003025890222726883,0.0006015104158851184,0.000905833068176,0.0011004036468611575,0.001220736622120105,0.08607403060420579,14
bayesfl_observability_v1,ola_sparse_random_keep100_seed42,21,ola,58,4,1,1,precision_update,random,1.0,20,101770,101770,1.0,7.641700245142324e-06,2.0085640601322504e-07,4.578111615716162e-08,2.2312568742863815e-07,0.4996960789086439,0.4992658773174097,0.8995884554657406,2.0085640601322504e-07,4.578111615716162e-08,2.2312568742863815e-07,,,,0.4996960789086439,0.4992658773174097,0.8995884554657406,,,,0.06214392364003769,0.0,1.0,0.0,1.0,814160,814160,0,814160,0.0,0.06214392364003769,-0.0,2.3292713582565514,2,32,0.20858195424079895,0.20858195424079895,3.548531607444616e-11,3.6113406167714857e-06,1.7742658037223082e-12,1.805670308385743e-07,1.0,0.20858195424079895,2,2.0,0.0005323333016852614,0.007159452381506719,2.5586661649867892e-05,0.0005164109752513468,0.6485098004341125,0.0069161057472229,0.999962739927591,0.06214392364003769,0.20858195424079895,3.548531607444616e-11,3.6113406167714857e-06,1.805670308385743e-07,0.0012205951256720336,0.0015118470457334374,0.0010005079675465822,0.0010088956216350198,0.001025390694849193,0.001050324586685747,0.001115066697821021,0.001372145803179592,0.0015942613303195682,0.07914728671312332,29.91286779078564,2.6680475609880077,3.5545284748077393,26.996028327941897,29.946742057800293,30.85590171813965,31.228801727294922,31.48305606842041,31.567081451416016,31.614748001098633,0.0006727650614895799,0.0010766273274071814,4.903464758046796e-09,0.00012110225231630837,0.0003017123229604085,0.00059967958215202,0.0009036739891420572,0.0010968329530918277,0.0012133577109511413,0.06499206477008825,1
bayesfl_observability_v1,ola_sparse_random_keep100_seed42,21,ola,172,13,1,1,precision_update,random,1.0,20,101770,101770,1.0,3.500040062665022e-06,3.889030292502917e-08,1.276170462274212e-08,4.2346539824516215e-08,0.4997643776576166,0.49965093973128116,0.8994767046158123,3.889030292502917e-08,1.276170462274212e-08,4.2346539824516215e-08,,,,0.4997643776576166,0.49965093973128116,0.8994767046158123,,,,0.013881446107560874,0.0,1.0,0.0,1.0,814160,814160,0,814160,0.0,0.013881446107560874,-0.0,2.185987945410232,2,32,0.04924234002828598,0.04924234002828598,9.779791993597131e-13,9.952894686193758e-08,4.889895996798566e-14,4.97644734309688e-09,1.0,0.04924234002828598,2,2.0,1.914222221100396e-05,0.0003291123977313082,1.4237676850825665e-06,1.3821283573633991e-05,0.04542045295238495,0.0021200180053710938,0.9999981431159713,0.013881446107560874,0.04924234002828598,9.779791993597131e-13,9.952894686193758e-08,4.97644734309688e-09,0.001196157454048679,0.0014021880509087683,0.0010005079675465822,0.0010087257134728134,0.0010227968450635672,0.0010451810085214674,0.0011027381697203964,0.001316755311563611,0.0015178842295426869,0.07912664115428925,30.07667011029479,2.5069164935462958,3.5549919605255127,27.55798511505127,30.113677501678467,30.931732177734375,31.268375396728516,31.485706520080566,31.571386337280273,31.614748001098633,0.0006657309447349394,0.0010279495501853229,4.5262238107954994e-10,0.00012056850294006518,0.0002998160824133814,0.0005966336271089204,0.0008989383660171358,0.0010901627018911973,0.0012024372682504782,0.05280827619288094,1
bayesfl_observability_v1,ola_sparse_random_keep100_seed42,21,ola,142,11,17,1,precision_update,random,1.0,20,101770,101770,1.0,1.5076775321976044e-05,2.468819097487518e-07,4.413835745812819e-08,1.8772588037643993e-07,0.5006594329043181,0.49931206586092647,0.900183550099234,2.468819097487518e-07,4.413835745812819e-08,1.8772588037643993e-07,,,,0.5006594329043181,0.49931206586092647,0.900183550099234,,,,0.05247057234234385,0.0,1.0,0.0,1.0,814160,814160,0,814160,0.0,0.05247057234234385,-0.0,2.3096097079310103,2,32,0.3912716656923294,0.3912716656923294,5.123094309888998e-11,5.213773420109646e-06,2.5615471549444993e-12,2.6068867100548235e-07,0.8823529411764706,0.3912716656923294,2,34.0,0.00028165309075428867,0.006079238296342151,1.806073578336509e-05,0.00025224225828424096,0.625947117805481,0.0077776312828063965,0.9999734363318238,0.05247057234234385,0.3912716656923294,5.123094309888998e-11,5.213773420109646e-06,2.6068867100548235e-07,0.0012086579720804484,0.0015961330616240934,0.0010005113435909152,0.0010088294045999646,0.0010246708989143372,0.001047213387209922,0.0011058368254452944,0.001332544500473887,0.0015403219847939902,0.10447048395872116,30.022026095257253,2.5600282026138133,3.0938780307769775,27.394232749938965,30.071456909179688,30.90170192718506,31.23976755142212,31.484089660644532,31.569396114349367,31.614694595336914,0.0006687835311781185,0.001066911186098983,1.7760908016794374e-08,0.00012087061553823563,0.0003002153994879317,0.0005975410298610124,0.0009003158444223634,0.0010924160078489389,0.0012060218315212104,0.06362211034188932,17
bayesfl_observability_v1,ola_sparse_random_keep100_seed42,21,ola,38,3,2,1,precision_update,random,1.0,20,101770,101770,1.0,1.0613052273678036e-06,8.843684055608353e-07,1.3632386492595273e-07,5.167703387974102e-07,0.5000149121194127,0.5010171459314421,0.8994417737835446,8.843684055608353e-07,1.3632386492595273e-07,5.167703387974102e-07,,,,0.5000149121194127,0.5010171459314421,0.8994417737835446,,,,0.127915480238655,0.0,1.0,0.0,1.0,814160,814160,0,814160,0.0,0.127915480238655,-0.0,2.311121424016332,2,32,0.9189528524875641,0.9189528524875641,2.202344001611678e-10,2.2413256374420598e-05,1.101172000805839e-11,1.12066281872103e-06,0.75,0.9189528524875641,2,4.0,0.0021772316602853845,0.038426166284599834,0.00019051511480938643,0.002210032171569774,4.3534040451049805,0.018245520070195198,0.9998420751102323,0.127915480238655,0.9189528524875641,2.202344001611678e-10,2.2413256374420598e-05,1.12066281872103e-06,0.0012989236210206396,0.002606536009770323,0.0010005079675465822,0.0010106749599799515,0.001029713312163949,0.0010648415191099048,0.0011434847838245332,0.001457728387322277,0.0017858001228887577,0.24281534552574158,29.584266967242577,3.0293412596000278,2.0293731689453125,26.191579818725586,29.57227897644043,30.644850730895996,31.163185119628906,31.455330276489256,31.545377922058105,31.614748001098633,0.0006904168393268092,0.001283632641288812,6.569347975022519e-09,0.0001222682044550741,0.00030481801125823165,0.0006063296233150645,0.0009133018043382202,0.0011101917145076338,0.0012410352167153565,0.1095645895677558,2
bayesfl_observability_v1,ola_sparse_random_keep100_seed42,21,ola,190,15,1,1,precision_update,random,1.0,20,101770,101770,1.0,6.470882748743634e-06,5.314681259193706e-07,1.0000817473286572e-07,3.4044540641627203e-07,0.5017674428155027,0.5006178317545628,0.9015825735768743,5.314681259193706e-07,1.0000817473286572e-07,3.4044540641627203e-07,,,,0.5017674428155027,0.5006178317545628,0.9015825735768743,,,,0.10527839508282445,0.0,1.0,0.0,1.0,814160,814160,0,814160,0.0,0.10527839508282445,-0.0,2.311121424016332,2,32,0.6193761304020882,0.6193761304020882,1.238972258121862e-10,1.2609021723619662e-05,6.194861290609311e-12,6.304510861809832e-07,1.0,0.6193761304020882,2,2.0,0.0014360257746877983,0.022210671178721754,0.00011074803478550166,0.0008852676255628467,2.2653310298919678,0.013265818357467651,0.9998930550091679,0.10527839508282445,0.6193761304020882,1.238972258121862e-10,1.2609021723619662e-05,6.304510861809832e-07,0.001263628101833454,0.001973471815944826,0.0010005079675465822,0.001009845605585724,0.0010273485677316785,0.001057080808095634,0.0011193685058970004,0.00142554824706167,0.0017605800647288556,0.14207860827445984,29.733393493991382,2.942327892878166,2.6529903411865234,26.4855525970459,29.889142513275146,30.757137298583984,31.19903039932251,31.46824493408203,31.54859457015991,31.614748001098633,0.0006823671709307886,0.001167615335929818,1.1696020688033485e-08,0.00012210615170210444,0.0003031637890216207,0.000603198979771939,0.0009090463045534054,0.001104405732370066,0.0012299522047019044,0.07523417546532139,1
bayesfl_observability_v1,ola_sparse_random_keep100_seed42,21,ola,288,23,3,1,precision_update,random,1.0,20,101770,101770,1.0,1.2866625576091195e-07,9.056359002009744e-08,2.9300325864081277e-08,1.078898601975877e-07,0.49910151048227974,0.4984288373193135,0.9007295474548526,9.056359002009744e-08,2.9300325864081277e-08,1.078898601975877e-07,,,,0.49910151048227974,0.4984288373193135,0.9007295474548526,,,,0.029502603634114465,0.0,1.0,0.0,1.0,814160,814160,0,814160,0.0,0.029502603634114465,-0.0,2.185987945410232,2,32,0.13953310623764992,0.13953310623764992,5.264543575383973e-12,5.357726422516862e-07,2.632271787691987e-13,2.678863211258431e-08,1.0,0.13953310623764992,2,6.0,8.805282456348598e-05,0.001632741911630317,7.402361916319933e-06,9.163231152342632e-05,0.2636623680591583,0.00506630539894104,0.9999916111600978,0.029502603634114465,0.13953310623764992,5.264543575383973e-12,5.357726422516862e-07,2.678863211258431e-08,0.0011994389147247243,0.0014176577311620711,0.0010005079675465822,0.0010088821756653488,0.0010233302018605173,0.0010456152958795428,0.001106084935599938,0.0013224737718701364,0.0015278859296813604,0.07916072756052017,30.055533774744568,2.528200209341119,3.5542266368865967,27.498338317871095,30.06808376312256,30.925308227539062,31.26022481918335,31.483265113830566,31.570823383331298,31.614748001098633,0.0006668724410360939,0.0010393469723001991,6.041811450346697e-10,0.00012061980217760077,0.0002998813151723806,0.0005970535369856829,0.0008994097256996208,0.0010910680856913997,0.0012038091090055963,0.05279739489059936,3
bayesfl_observability_v1,ola_sparse_random_keep100_seed42,21,ola,279,22,125,1,precision_update,random,1.0,20,101770,101770,1.0,6.610474999391158e-06,4.346970494671517e-07,1.3989495013721153e-07,4.912930039739812e-07,0.5001418115856755,0.4990817825095533,0.9000014453909924,4.346970494671517e-07,1.3989495013721153e-07,4.912930039739812e-07,,,,0.5001418115856755,0.4990817825095533,0.9000014453909924,,,,0.13250559980889434,0.0,1.0,0.0,1.0,814160,814160,0,814160,0.0,0.13250559980889434,-0.0,2.259365973874069,2,32,0.28656393486261367,0.28656393486261367,2.696795519119277e-10,2.7445288869785143e-05,1.3483977595596385e-11,1.3722644434892573e-06,0.94,0.28656393486261367,8,250.0,0.00013605018074963387,0.002824549184583144,1.6669740944053046e-05,0.0001462230138713494,0.3666323125362396,0.02200181782245636,0.9998306954708857,0.13250559980889434,0.28656393486261367,2.696795519119277e-10,2.7445288869785143e-05,1.3722644434892573e-06,0.0012017245013446623,0.0014335124487675729,0.001000511460006237,0.001009138219524175,0.0010235777590423822,0.0010478308540768921,0.00110528152436018,0.001323919440619648,0.0015289661241695285,0.07915542274713516,30.044779162387243,2.5331036380457097,3.5543456077575684,27.483322334289554,30.079010009765625,30.89259624481201,31.256444931030273,31.479272079467773,31.569042778015138,31.61469268798828,0.0006676879771570616,0.001046563247266141,3.3596581275524777e-09,0.00012057883685410359,0.00029942588279668707,0.000597154485387583,0.0008996751142647373,0.0010914945854580923,0.0012071115527786684,0.052739635993881005,125
bayesfl_observability_v1,ola_sparse_random_keep100_seed42,21,ola,286,22,1,1,precision_update,random,1.0,20,101770,101770,1.0,3.4889317445441215e-05,1.2045966663856166e-07,3.695460567342359e-08,1.2923008237857635e-07,0.4997808818174504,0.4987778391193656,0.8996956740544291,1.2045966663856166e-07,3.695460567342359e-08,1.2923008237857635e-07,,,,0.4997808818174504,0.4987778391193656,0.8996956740544291,,,,0.04174159576001259,0.0,1.0,0.0,1.0,814160,814160,0,814160,0.0,0.04174159576001259,-0.0,2.185987945410232,2,32,0.16165763139724731,0.16165763139724731,9.937554251715497e-12,1.0113449206983205e-06,4.968777125857748e-13,5.0567246034916026e-08,1.0,0.16165763139724731,2,2.0,0.00018875864559077257,0.0028119574215931483,1.3821659194945823e-05,0.0001325211051153019,0.30928176641464233,0.005316555500030518,0.9999831992850858,0.04174159576001259,0.16165763139724731,9.937554251715497e-12,1.0113449206983205e-06,5.0567246034916026e-08,0.0012042344293849581,0.001430076633456677,0.0010005079675465822,0.0010092860320582986,0.0010237515380140394,0.0010461010970175266,0.001107239950215444,0.0013318212819285694,0.0015458551992196575,0.07912352681159973,30.02225840321292,2.568375866663182,3.5550620555877686,27.401668548583984,30.05239772796631,30.918127059936523,31.25379228591919,31.476966667175294,31.560344886779784,31.614748001098633,0.000668344916537958,0.0010486703545054793,2.3706472405542615e-09,0.00012060443949142,0.00030030046357825644,0.0005976039998131948,0.0009003466375898515,0.0010924954035972049,0.0012053312621157653,0.052777372415419674,1
bayesfl_observability_v1,ola_sparse_random_keep100_seed42,21,ola,63,5,4,1,precision_update,random,1.0,20,101770,101770,1.0,3.2041609281385774e-06,9.544556357214133e-07,1.3120820430198018e-07,4.7205101145930865e-07,0.4996016307320322,0.4999478211786933,0.8988658153354485,9.544556357214133e-07,1.3120820430198018e-07,4.7205101145930865e-07,,,,0.4996016307320322,0.4999478211786933,0.8988658153354485,,,,0.13121530813726065,0.0,1.0,0.0,1.0,814160,814160,0,814160,0.0,0.13121530813726065,-0.0,2.3163460082440825,2,32,1.0503037720918655,1.0503037720918655,2.0095286545895874e-10,2.0450974261621013e-05,1.0047643272947937e-11,1.0225487130810506e-06,0.625,1.0503037720918655,2,8.0,0.001979589886118141,0.0390275509953772,0.00017822184599936008,0.0017044751439243555,4.42695951461792,0.01957784593105316,0.9998337989359151,0.13121530813726065,1.0503037720918655,2.0095286545895874e-10,2.0450974261621013e-05,1.0225487130810506e-06,0.001289512111075659,0.0026272805067359727,0.0010005407966673374,0.0010105004766955972,0.0010299313871655613,0.0010662218555808067,0.001141016313340515,0.001433376269415021,0.0017373827053233975,0.23648086190223694,29.649530349481054,2.9480002841436295,2.0563735961914062,26.413132858276366,29.604249954223633,30.62500762939453,31.1598858833313,31.458045959472656,31.567136764526367,31.614229202270508,0.0006880786683965054,0.0012683264442089367,1.2510928339949367e-09,0.00012215434001011408,0.00030391161803343327,0.0006052884425542417,0.0009112610465892008,0.0011075717203039616,0.001233305307793894,0.10045921006189161,4
