run_id,experiment,condition,method,realization,round,logical_round,physical_round,phase,bin,lower,upper,count,confidence,accuracy
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,4,4,8,natural_mean,2,0.2,0.30000000000000004,3756,0.2586943836176718,0.08306709265175719
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,4,4,8,natural_mean,3,0.30000000000000004,0.4,4935,0.3441376753571739,0.14609929078014183
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,4,4,8,natural_mean,4,0.4,0.5,880,0.42557179189721034,0.14886363636363636
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,4,4,8,natural_mean,5,0.5,0.6000000000000001,1,0.5133135282434523,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,4,4,8,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,4,4,8,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,4,4,8,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,4,4,8,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,5,5,10,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,5,5,10,natural_mean,1,0.1,0.2,109,0.18972452680554688,0.009174311926605505
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,5,5,10,natural_mean,2,0.2,0.30000000000000004,3035,0.2637200011688559,0.015485996705107084
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,5,5,10,natural_mean,3,0.30000000000000004,0.4,5216,0.34633181864332174,0.08320552147239264
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,5,5,10,natural_mean,4,0.4,0.5,1612,0.43224250574898965,0.33002481389578164
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,5,5,10,natural_mean,5,0.5,0.6000000000000001,28,0.5141425004495043,0.5357142857142857
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,5,5,10,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,5,5,10,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,5,5,10,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,5,5,10,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,6,6,12,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,6,6,12,natural_mean,1,0.1,0.2,11,0.19087602675638415,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,6,6,12,natural_mean,2,0.2,0.30000000000000004,1458,0.27004729256109594,0.01440329218106996
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,6,6,12,natural_mean,3,0.30000000000000004,0.4,5464,0.35513773591830416,0.06680087847730601
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,6,6,12,natural_mean,4,0.4,0.5,2952,0.43386973309633753,0.1951219512195122
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,6,6,12,natural_mean,5,0.5,0.6000000000000001,114,0.5218799654982592,0.45614035087719296
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,6,6,12,natural_mean,6,0.6000000000000001,0.7000000000000001,1,0.651064795255661,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,6,6,12,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,6,6,12,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,6,6,12,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,7,7,14,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,7,7,14,natural_mean,1,0.1,0.2,322,0.18935694823891897,0.031055900621118012
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,7,7,14,natural_mean,2,0.2,0.30000000000000004,6508,0.25607685242491485,0.06484326982175784
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,7,7,14,natural_mean,3,0.30000000000000004,0.4,3019,0.33261767309257756,0.26863199735011595
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,7,7,14,natural_mean,4,0.4,0.5,151,0.422149799135051,0.7019867549668874
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,7,7,14,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,7,7,14,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,7,7,14,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,7,7,14,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,7,7,14,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,8,8,16,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,8,8,16,natural_mean,1,0.1,0.2,114,0.19271354052777354,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,8,8,16,natural_mean,2,0.2,0.30000000000000004,6229,0.25927560149739765,0.08364103387381602
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,8,8,16,natural_mean,3,0.30000000000000004,0.4,3381,0.33427448675794763,0.2857142857142857
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,8,8,16,natural_mean,4,0.4,0.5,276,0.42325653968027965,0.7391304347826086
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,8,8,16,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,8,8,16,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,8,8,16,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,8,8,16,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,8,8,16,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,9,9,18,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,9,9,18,natural_mean,1,0.1,0.2,354,0.18695407473971534,0.00847457627118644
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,9,9,18,natural_mean,2,0.2,0.30000000000000004,5784,0.25706709968612074,0.04149377593360996
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,9,9,18,natural_mean,3,0.30000000000000004,0.4,3583,0.33590878583901534,0.17359754395757745
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,9,9,18,natural_mean,4,0.4,0.5,275,0.42635807931423186,0.6181818181818182
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,9,9,18,natural_mean,5,0.5,0.6000000000000001,4,0.5064772866666317,1.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,9,9,18,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,9,9,18,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,9,9,18,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,9,9,18,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,10,10,20,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,10,10,20,natural_mean,1,0.1,0.2,15,0.1927604061861833,0.13333333333333333
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,10,10,20,natural_mean,2,0.2,0.30000000000000004,4074,0.2667867625713537,0.042709867452135494
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,10,10,20,natural_mean,3,0.30000000000000004,0.4,4892,0.3423306596053624,0.15923957481602616
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,10,10,20,natural_mean,4,0.4,0.5,965,0.4306155517170389,0.22487046632124352
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,10,10,20,natural_mean,5,0.5,0.6000000000000001,54,0.5195914719805673,0.2037037037037037
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,10,10,20,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,10,10,20,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,10,10,20,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,10,10,20,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,11,11,22,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,11,11,22,natural_mean,1,0.1,0.2,607,0.18227604295946412,0.09719934102141681
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,11,11,22,natural_mean,2,0.2,0.30000000000000004,4702,0.25263257345921203,0.14568268821777966
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,11,11,22,natural_mean,3,0.30000000000000004,0.4,3094,0.34374119627989924,0.08047834518422754
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,11,11,22,natural_mean,4,0.4,0.5,1084,0.4407175635894918,0.3210332103321033
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,11,11,22,natural_mean,5,0.5,0.6000000000000001,421,0.5430720889511698,0.831353919239905
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,11,11,22,natural_mean,6,0.6000000000000001,0.7000000000000001,90,0.6324630392922296,0.9777777777777777
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,11,11,22,natural_mean,7,0.7000000000000001,0.8,2,0.7138364627957343,1.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,11,11,22,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,11,11,22,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,12,12,24,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,12,12,24,natural_mean,1,0.1,0.2,79,0.19181308804457134,0.0379746835443038
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,12,12,24,natural_mean,2,0.2,0.30000000000000004,3430,0.2597145281319877,0.03469387755102041
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,12,12,24,natural_mean,3,0.30000000000000004,0.4,3858,0.34599577263508635,0.04224987039917055
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,12,12,24,natural_mean,4,0.4,0.5,1821,0.4417711212944684,0.15925315760571115
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,12,12,24,natural_mean,5,0.5,0.6000000000000001,610,0.5423316720237986,0.6737704918032786
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,12,12,24,natural_mean,6,0.6000000000000001,0.7000000000000001,198,0.6369681059110044,0.9797979797979798
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,12,12,24,natural_mean,7,0.7000000000000001,0.8,4,0.7164405480027198,1.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,12,12,24,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,12,12,24,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,13,13,26,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,13,13,26,natural_mean,1,0.1,0.2,2349,0.18072421056236385,0.16943380161770966
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,13,13,26,natural_mean,2,0.2,0.30000000000000004,5806,0.23931062126212505,0.1830864622803996
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,13,13,26,natural_mean,3,0.30000000000000004,0.4,1281,0.33853592845959524,0.3317720530835285
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,13,13,26,natural_mean,4,0.4,0.5,447,0.44174009634127687,0.8322147651006712
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,13,13,26,natural_mean,5,0.5,0.6000000000000001,114,0.533844761249789,0.9736842105263158
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,13,13,26,natural_mean,6,0.6000000000000001,0.7000000000000001,3,0.6243118345737456,1.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,13,13,26,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,13,13,26,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,13,13,26,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,14,14,28,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,14,14,28,natural_mean,1,0.1,0.2,960,0.18409049272784614,0.08958333333333333
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,14,14,28,natural_mean,2,0.2,0.30000000000000004,5214,0.2493002081791161,0.07556578442654392
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,14,14,28,natural_mean,3,0.30000000000000004,0.4,2703,0.3415902606120297,0.20902700702922677
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,14,14,28,natural_mean,4,0.4,0.5,769,0.4434253484054296,0.5708712613784135
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,14,14,28,natural_mean,5,0.5,0.6000000000000001,317,0.5407204047973599,0.8201892744479495
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,14,14,28,natural_mean,6,0.6000000000000001,0.7000000000000001,37,0.6273552174503738,0.972972972972973
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,14,14,28,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,14,14,28,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,14,14,28,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,15,15,30,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,15,15,30,natural_mean,1,0.1,0.2,2887,0.17872861301489976,0.1496363006581226
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,15,15,30,natural_mean,2,0.2,0.30000000000000004,6009,0.24067299849780469,0.28407388916625065
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,15,15,30,natural_mean,3,0.30000000000000004,0.4,986,0.3329911501981596,0.6014198782961461
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,15,15,30,natural_mean,4,0.4,0.5,114,0.4307234099951753,0.956140350877193
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,15,15,30,natural_mean,5,0.5,0.6000000000000001,4,0.520389242284,1.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,15,15,30,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,15,15,30,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,15,15,30,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,15,15,30,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,16,16,32,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,16,16,32,natural_mean,1,0.1,0.2,1041,0.18687102646959677,0.08645533141210375
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,16,16,32,natural_mean,2,0.2,0.30000000000000004,6805,0.2436790659674837,0.17178545187362235
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,16,16,32,natural_mean,3,0.30000000000000004,0.4,1515,0.3363760147190257,0.49834983498349833
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,16,16,32,natural_mean,4,0.4,0.5,438,0.44185161831699415,0.8356164383561644
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,16,16,32,natural_mean,5,0.5,0.6000000000000001,185,0.5375077338436165,0.9621621621621622
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,16,16,32,natural_mean,6,0.6000000000000001,0.7000000000000001,16,0.6379414394497872,1.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,16,16,32,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,16,16,32,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,16,16,32,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,17,17,34,natural_mean,0,0.0,0.1,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,17,17,34,natural_mean,1,0.1,0.2,1305,0.18516728677378763,0.18697318007662836
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,17,17,34,natural_mean,2,0.2,0.30000000000000004,7791,0.24534202635089672,0.4115004492362983
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,17,17,34,natural_mean,3,0.30000000000000004,0.4,868,0.32559276592225955,0.6716589861751152
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,17,17,34,natural_mean,4,0.4,0.5,35,0.41902804777026176,1.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,17,17,34,natural_mean,5,0.5,0.6000000000000001,1,0.5078200906515121,1.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,17,17,34,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,17,17,34,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,17,17,34,natural_mean,8,0.8,0.9,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,17,17,34,natural_mean,9,0.9,1.0,0,0.0,0.0
fig3_labels_1_proposed_rep00_seed2025,fig3,labels_1,proposed,0,18,18,36,natural_mean,0,0.0,0.1,0,0.0,0.0
