round,parameter,kind,numel,mean_abs,sigma_mean,sigma_min,sigma_max,snr_mean
0,stage2.8.conv2.mu_kernel,bbb,9216,0.08034375309944153,0.04878056049346924,0.033060140907764435,0.0701398178935051,1.6624306440353394
0,stage3.0.conv1.mu_kernel,bbb,18432,0.07947736978530884,0.048807110637426376,0.033345673233270645,0.07068976759910583,1.6423847675323486
0,stage3.0.conv2.mu_kernel,bbb,36864,0.07990477234125137,0.048825882375240326,0.03153901919722557,0.07450040429830551,1.651043176651001
0,stage3.0.shortcut.mu_kernel,bbb,2048,0.0815059170126915,0.04894035682082176,0.036579862236976624,0.06513704359531403,1.6764636039733887
0,stage3.1.conv1.mu_kernel,bbb,36864,0.08000808954238892,0.048804931342601776,0.03245575353503227,0.07461979240179062,1.6551061868667603
0,stage3.1.conv2.mu_kernel,bbb,36864,0.07977264374494553,0.048822447657585144,0.03282172605395317,0.07119007408618927,1.6501071453094482
0,stage3.2.conv1.mu_kernel,bbb,36864,0.07943403720855713,0.04883702099323273,0.03287104517221451,0.07430782914161682,1.6422792673110962
0,stage3.2.conv2.mu_kernel,bbb,36864,0.07961218804121017,0.04880845174193382,0.031863000243902206,0.07188142836093903,1.6472632884979248
0,stage3.3.conv1.mu_kernel,bbb,36864,0.07954289019107819,0.048802539706230164,0.03175072744488716,0.0704200491309166,1.6463675498962402
0,stage3.3.conv2.mu_kernel,bbb,36864,0.07996949553489685,0.048834335058927536,0.032850850373506546,0.07418633252382278,1.6540579795837402
0,stage3.4.conv1.mu_kernel,bbb,36864,0.0795363113284111,0.04884306713938713,0.0334198921918869,0.069915771484375,1.6434634923934937
0,stage3.4.conv2.mu_kernel,bbb,36864,0.07960417866706848,0.04882952570915222,0.03176676109433174,0.07112292945384979,1.645053744316101
0,stage3.5.conv1.mu_kernel,bbb,36864,0.07968316972255707,0.048829760402441025,0.03304246813058853,0.07148786634206772,1.6473724842071533
0,stage3.5.conv2.mu_kernel,bbb,36864,0.07936590909957886,0.04880329594016075,0.03330184519290924,0.07099815458059311,1.6420789957046509
0,stage3.6.conv1.mu_kernel,bbb,36864,0.07956579327583313,0.048808708786964417,0.032140813767910004,0.07758907973766327,1.6459088325500488
0,stage3.6.conv2.mu_kernel,bbb,36864,0.07935404777526855,0.04878240451216698,0.03248269483447075,0.07439018040895462,1.6427664756774902
0,stage3.7.conv1.mu_kernel,bbb,36864,0.07994876801967621,0.04882991686463356,0.031206078827381134,0.07506479322910309,1.652766227722168
0,stage3.7.conv2.mu_kernel,bbb,36864,0.07935789972543716,0.04884248226881027,0.032084036618471146,0.07094365358352661,1.6397291421890259
0,stage3.8.conv1.mu_kernel,bbb,36864,0.07957761734724045,0.048807986080646515,0.03413863107562065,0.07309013605117798,1.6466889381408691
0,stage3.8.conv2.mu_kernel,bbb,36864,0.0796484425663948,0.04882040619850159,0.03290081024169922,0.07222366333007812,1.646822214126587
0,fc.mu_weight,bbb,640,0.08419879525899887,0.049173928797245026,0.036460306495428085,0.06524482369422913,1.7334253787994385
0,fc.mu_bias,bbb,10,0.0771573856472969,0.047950197011232376,0.04281251132488251,0.05431431531906128,1.6194992065429688
1,conv1.mu_kernel,bbb,432,0.07927876710891724,0.04883955046534538,0.03567691147327423,0.06762587279081345,1.6403464078903198
1,stage1.0.conv1.mu_kernel,bbb,2304,0.0791313499212265,0.048661116510629654,0.03457489609718323,0.06986851245164871,1.642727255821228
1,stage1.0.conv2.mu_kernel,bbb,2304,0.0815214216709137,0.04868076369166374,0.031738102436065674,0.06772453337907791,1.689408540725708
1,stage1.1.conv1.mu_kernel,bbb,2304,0.08145195990800858,0.048923786729574203,0.033420633524656296,0.06517986208200455,1.6838679313659668
1,stage1.1.conv2.mu_kernel,bbb,2304,0.07955058664083481,0.04867657646536827,0.033219728618860245,0.06520640105009079,1.6482168436050415
1,stage1.2.conv1.mu_kernel,bbb,2304,0.0779208093881607,0.04891790822148323,0.035681240260601044,0.0697566345334053,1.604565143585205
1,stage1.2.conv2.mu_kernel,bbb,2304,0.0805966705083847,0.048570748418569565,0.03568384051322937,0.06555880606174469,1.6814031600952148
1,stage1.3.conv1.mu_kernel,bbb,2304,0.07820788025856018,0.048839978873729706,0.03499045595526695,0.07026532292366028,1.615452766418457
1,stage1.3.conv2.mu_kernel,bbb,2304,0.07927027344703674,0.04877655208110809,0.03578156232833862,0.07563777267932892,1.6438171863555908
1,stage1.4.conv1.mu_kernel,bbb,2304,0.08076494932174683,0.048786014318466187,0.03424837440252304,0.06604193896055222,1.6735270023345947
1,stage1.4.conv2.mu_kernel,bbb,2304,0.07929505407810211,0.048676490783691406,0.03474907949566841,0.06844326853752136,1.6444029808044434
1,stage1.5.conv1.mu_kernel,bbb,2304,0.07870425283908844,0.04881688952445984,0.03338388353586197,0.0657837986946106,1.6226357221603394
1,stage1.5.conv2.mu_kernel,bbb,2304,0.08035112917423248,0.048752233386039734,0.03258883208036423,0.07403142005205154,1.6677281856536865
1,stage1.6.conv1.mu_kernel,bbb,2304,0.0784849300980568,0.048984408378601074,0.0344613641500473,0.06733103841543198,1.6195626258850098
1,stage1.6.conv2.mu_kernel,bbb,2304,0.08066470921039581,0.0488155335187912,0.03592653572559357,0.06993987411260605,1.6687829494476318
1,stage1.7.conv1.mu_kernel,bbb,2304,0.07974568009376526,0.048881981521844864,0.03466738760471344,0.06569372862577438,1.6472283601760864
1,stage1.7.conv2.mu_kernel,bbb,2304,0.08037988096475601,0.04883360117673874,0.03527548164129257,0.06813716888427734,1.6665230989456177
1,stage1.8.conv1.mu_kernel,bbb,2304,0.07994720339775085,0.0487709641456604,0.0333511084318161,0.07014503329992294,1.6545418500900269
1,stage1.8.conv2.mu_kernel,bbb,2304,0.08085331320762634,0.0488465279340744,0.033714715391397476,0.06761570274829865,1.6636282205581665
1,stage2.0.conv1.mu_kernel,bbb,4608,0.08012844622135162,0.04882530868053436,0.033202920109033585,0.0688849464058876,1.6554936170578003
1,stage2.0.conv2.mu_kernel,bbb,9216,0.07976159453392029,0.04882732778787613,0.03201015293598175,0.06949540227651596,1.6499073505401611
1,stage2.0.shortcut.mu_kernel,bbb,512,0.07839079946279526,0.04893321543931961,0.0367891788482666,0.062327660620212555,1.6078068017959595
1,stage2.1.conv1.mu_kernel,bbb,9216,0.0796452984213829,0.048688821494579315,0.03306776285171509,0.0695556029677391,1.6511073112487793
1,stage2.1.conv2.mu_kernel,bbb,9216,0.0783172994852066,0.04894443228840828,0.032700587064027786,0.07018285989761353,1.6148409843444824
1,stage2.2.conv1.mu_kernel,bbb,9216,0.08008113503456116,0.04877542704343796,0.034838926047086716,0.06886212527751923,1.6578317880630493
1,stage2.2.conv2.mu_kernel,bbb,9216,0.08007866144180298,0.04873921722173691,0.033585235476493835,0.06869688630104065,1.6568344831466675
1,stage2.3.conv1.mu_kernel,bbb,9216,0.07955750077962875,0.048807356506586075,0.03372722491621971,0.07047156989574432,1.6456769704818726
1,stage2.3.conv2.mu_kernel,bbb,9216,0.07963025569915771,0.048831600695848465,0.03349287435412407,0.06803634017705917,1.6478153467178345
1,stage2.4.conv1.mu_kernel,bbb,9216,0.07983038574457169,0.04880440980195999,0.03275592252612114,0.07044044137001038,1.6519279479980469
1,stage2.4.conv2.mu_kernel,bbb,9216,0.07925833761692047,0.04884655028581619,0.03425752744078636,0.07275421917438507,1.6356360912322998
1,stage2.5.conv1.mu_kernel,bbb,9216,0.08021341264247894,0.04875895008444786,0.03099755197763443,0.07458192110061646,1.6586339473724365
1,stage2.5.conv2.mu_kernel,bbb,9216,0.07996176183223724,0.04875646531581879,0.034153856337070465,0.06809695810079575,1.6559557914733887
1,stage2.6.conv1.mu_kernel,bbb,9216,0.08103723078966141,0.04881332069635391,0.033803824335336685,0.06872247159481049,1.675021767616272
1,stage2.6.conv2.mu_kernel,bbb,9216,0.07906981557607651,0.048797089606523514,0.03464186564087868,0.07044532895088196,1.6360094547271729
1,stage2.7.conv1.mu_kernel,bbb,9216,0.08049409091472626,0.04878360778093338,0.033186834305524826,0.07123183459043503,1.6664671897888184
1,stage2.7.conv2.mu_kernel,bbb,9216,0.0799403190612793,0.04886750876903534,0.03460293635725975,0.06891840696334839,1.6511403322219849
1,stage2.8.conv1.mu_kernel,bbb,9216,0.08065430819988251,0.04881082475185394,0.03346637263894081,0.0690549910068512,1.6648331880569458
1,stage2.8.conv2.mu_kernel,bbb,9216,0.08037232607603073,0.04878056421875954,0.03306011110544205,0.07013998180627823,1.663039207458496
1,stage3.0.conv1.mu_kernel,bbb,18432,0.0795019119977951,0.048807110637426376,0.03334558755159378,0.07068926841020584,1.6429029703140259
1,stage3.0.conv2.mu_kernel,bbb,36864,0.07992278039455414,0.048825882375240326,0.031539060175418854,0.07450053095817566,1.6514244079589844
1,stage3.0.shortcut.mu_kernel,bbb,2048,0.0809669941663742,0.048940107226371765,0.03657975792884827,0.06513013690710068,1.6670469045639038
1,stage3.1.conv1.mu_kernel,bbb,36864,0.08002330362796783,0.04880492761731148,0.03245575726032257,0.07462000101804733,1.6554292440414429
1,stage3.1.conv2.mu_kernel,bbb,36864,0.07980852574110031,0.048822447657585144,0.03282187134027481,0.07119031250476837,1.6508393287658691
1,stage3.2.conv1.mu_kernel,bbb,36864,0.07944344729185104,0.04883702099323273,0.03287099674344063,0.07430767267942429,1.6424757242202759
1,stage3.2.conv2.mu_kernel,bbb,36864,0.07963526993989944,0.04880845546722412,0.03186294808983803,0.07188193500041962,1.6477388143539429
1,stage3.3.conv1.mu_kernel,bbb,36864,0.07956055551767349,0.048802539706230164,0.03175080567598343,0.07041925936937332,1.646730899810791
1,stage3.3.conv2.mu_kernel,bbb,36864,0.08000142872333527,0.048834338784217834,0.03285103291273117,0.07418680936098099,1.654720425605774
1,stage3.4.conv1.mu_kernel,bbb,36864,0.07955709844827652,0.04884306713938713,0.03342001885175705,0.06991458684206009,1.6438900232315063
1,stage3.4.conv2.mu_kernel,bbb,36864,0.0796547457575798,0.04882953315973282,0.03176666051149368,0.07112344354391098,1.646079421043396
1,stage3.5.conv1.mu_kernel,bbb,36864,0.07969935238361359,0.048829760402441025,0.033042483031749725,0.07148942351341248,1.647718906402588
1,stage3.5.conv2.mu_kernel,bbb,36864,0.0794098973274231,0.04880329594016075,0.03330175578594208,0.07099828869104385,1.6429921388626099
1,stage3.6.conv1.mu_kernel,bbb,36864,0.0795789286494255,0.048808708786964417,0.0321408249437809,0.07758840173482895,1.6461668014526367
1,stage3.6.conv2.mu_kernel,bbb,36864,0.07941626012325287,0.04878240078687668,0.03248271346092224,0.07439015060663223,1.6440465450286865
1,stage3.7.conv1.mu_kernel,bbb,36864,0.07995839416980743,0.04882991686463356,0.031205840408802032,0.07506546378135681,1.652953863143921
1,stage3.7.conv2.mu_kernel,bbb,36864,0.07942186295986176,0.048842474818229675,0.032084155827760696,0.07094556093215942,1.6410698890686035
1,stage3.8.conv1.mu_kernel,bbb,36864,0.07961177825927734,0.048807986080646515,0.03413873165845871,0.07309044897556305,1.6473793983459473
1,stage3.8.conv2.mu_kernel,bbb,36864,0.07973309606313705,0.04882040619850159,0.03290102258324623,0.07222418487071991,1.6485244035720825
1,fc.mu_weight,bbb,640,0.07417118549346924,0.04916347935795784,0.03643723204731941,0.06521454453468323,1.5225474834442139
1,fc.mu_bias,bbb,10,0.07339391112327576,0.04794028401374817,0.04281366616487503,0.05428704246878624,1.5405710935592651
2,conv1.mu_kernel,bbb,432,0.07957400381565094,0.04883949086070061,0.035676952451467514,0.06762617081403732,1.6467041969299316
2,stage1.0.conv1.mu_kernel,bbb,2304,0.07914970815181732,0.04866110906004906,0.03457491844892502,0.06986841559410095,1.6430912017822266
2,stage1.0.conv2.mu_kernel,bbb,2304,0.08152516931295395,0.048680759966373444,0.0317380391061306,0.06772418320178986,1.689469814300537
2,stage1.1.conv1.mu_kernel,bbb,2304,0.0814635306596756,0.04892377927899361,0.03342064097523689,0.06518010050058365,1.6841166019439697
2,stage1.1.conv2.mu_kernel,bbb,2304,0.07956068962812424,0.04867657646536827,0.033219724893569946,0.0652063861489296,1.6484218835830688
2,stage1.2.conv1.mu_kernel,bbb,2304,0.07793799042701721,0.04891790822148323,0.03568122163414955,0.0697566345334053,1.6048948764801025
2,stage1.2.conv2.mu_kernel,bbb,2304,0.08059999346733093,0.048570744693279266,0.035683855414390564,0.06555868685245514,1.6814475059509277
2,stage1.3.conv1.mu_kernel,bbb,2304,0.0782071053981781,0.048839978873729706,0.03499044477939606,0.07026532292366028,1.6154569387435913
2,stage1.3.conv2.mu_kernel,bbb,2304,0.07929252833127975,0.048776548355817795,0.03578157722949982,0.07563796639442444,1.6442803144454956
2,stage1.4.conv1.mu_kernel,bbb,2304,0.08077757805585861,0.04878601059317589,0.034248363226652145,0.06604193896055222,1.6737991571426392
2,stage1.4.conv2.mu_kernel,bbb,2304,0.07929380238056183,0.04867648333311081,0.03474907949566841,0.06844321638345718,1.644400954246521
2,stage1.5.conv1.mu_kernel,bbb,2304,0.07871789485216141,0.04881688952445984,0.033383868634700775,0.06578364968299866,1.6229299306869507
2,stage1.5.conv2.mu_kernel,bbb,2304,0.0803488940000534,0.048752229660749435,0.03258882835507393,0.07403137534856796,1.6677041053771973
2,stage1.6.conv1.mu_kernel,bbb,2304,0.07848607003688812,0.04898441210389137,0.0344613641500473,0.06733110547065735,1.619579792022705
2,stage1.6.conv2.mu_kernel,bbb,2304,0.08067435771226883,0.0488155335187912,0.035926543176174164,0.06993990391492844,1.6689724922180176
2,stage1.7.conv1.mu_kernel,bbb,2304,0.07974210381507874,0.048881981521844864,0.03466741368174553,0.06569372862577438,1.6471489667892456
2,stage1.7.conv2.mu_kernel,bbb,2304,0.08037889748811722,0.04883359745144844,0.03527548164129257,0.06813716888427734,1.6664785146713257
2,stage1.8.conv1.mu_kernel,bbb,2304,0.07994521409273148,0.0487709641456604,0.033351100981235504,0.07014503329992294,1.654513955116272
2,stage1.8.conv2.mu_kernel,bbb,2304,0.08087173104286194,0.0488465279340744,0.03371470421552658,0.06761576980352402,1.6640082597732544
2,stage2.0.conv1.mu_kernel,bbb,4608,0.08013375848531723,0.048825304955244064,0.033202920109033585,0.0688849687576294,1.6555829048156738
2,stage2.0.conv2.mu_kernel,bbb,9216,0.07976582646369934,0.04882732778787613,0.03201016038656235,0.06949540227651596,1.6499992609024048
2,stage2.0.shortcut.mu_kernel,bbb,512,0.07844839990139008,0.048933159559965134,0.036789506673812866,0.06232764571905136,1.609114170074463
2,stage2.1.conv1.mu_kernel,bbb,9216,0.07965032011270523,0.048688821494579315,0.03306776285171509,0.0695553794503212,1.6512126922607422
2,stage2.1.conv2.mu_kernel,bbb,9216,0.0783192366361618,0.04894442856311798,0.03270059823989868,0.07018283754587173,1.6148825883865356
2,stage2.2.conv1.mu_kernel,bbb,9216,0.08008274435997009,0.04877542704343796,0.034838926047086716,0.06886214017868042,1.657857894897461
2,stage2.2.conv2.mu_kernel,bbb,9216,0.08007987588644028,0.04873921349644661,0.033585235476493835,0.06869684159755707,1.6568546295166016
2,stage2.3.conv1.mu_kernel,bbb,9216,0.07956082373857498,0.048807356506586075,0.03372720628976822,0.07047156989574432,1.645729660987854
2,stage2.3.conv2.mu_kernel,bbb,9216,0.07963243871927261,0.048831600695848465,0.03349286690354347,0.06803648173809052,1.6478625535964966
2,stage2.4.conv1.mu_kernel,bbb,9216,0.07983224838972092,0.04880440980195999,0.03275592252612114,0.07044035196304321,1.6519626379013062
2,stage2.4.conv2.mu_kernel,bbb,9216,0.07925986498594284,0.048846546560525894,0.03425752744078636,0.07275428622961044,1.6356666088104248
2,stage2.5.conv1.mu_kernel,bbb,9216,0.08021598309278488,0.04875895008444786,0.03099755197763443,0.07458192110061646,1.658674716949463
2,stage2.5.conv2.mu_kernel,bbb,9216,0.07996547222137451,0.04875646531581879,0.034153856337070465,0.06809695810079575,1.6560115814208984
2,stage2.6.conv1.mu_kernel,bbb,9216,0.08103682845830917,0.048813316971063614,0.03380383178591728,0.06872247159481049,1.6750211715698242
2,stage2.6.conv2.mu_kernel,bbb,9216,0.0790749192237854,0.048797085881233215,0.03464186564087868,0.07044536620378494,1.636106014251709
2,stage2.7.conv1.mu_kernel,bbb,9216,0.08049391210079193,0.04878360778093338,0.03318684920668602,0.07123180478811264,1.6664754152297974
2,stage2.7.conv2.mu_kernel,bbb,9216,0.07994553446769714,0.04886750876903534,0.03460295498371124,0.06891842186450958,1.651257038116455
2,stage2.8.conv1.mu_kernel,bbb,9216,0.08065686374902725,0.04881082475185394,0.03346638008952141,0.06905510276556015,1.664893388748169
2,stage2.8.conv2.mu_kernel,bbb,9216,0.08037827908992767,0.04878056421875954,0.03306014835834503,0.07013998180627823,1.6631641387939453
2,stage3.0.conv1.mu_kernel,bbb,18432,0.0795125812292099,0.048807110637426376,0.033345580101013184,0.07068929076194763,1.6431150436401367
2,stage3.0.conv2.mu_kernel,bbb,36864,0.07992720603942871,0.04882587492465973,0.031539060175418854,0.07450059056282043,1.6515171527862549
2,stage3.0.shortcut.mu_kernel,bbb,2048,0.08108679950237274,0.048940032720565796,0.036579784005880356,0.06513074040412903,1.6697413921356201
2,stage3.1.conv1.mu_kernel,bbb,36864,0.08002913743257523,0.04880492761731148,0.03245575726032257,0.07462002336978912,1.6555458307266235
2,stage3.1.conv2.mu_kernel,bbb,36864,0.07981813699007034,0.048822447657585144,0.03282187879085541,0.07119020819664001,1.6510443687438965
2,stage3.2.conv1.mu_kernel,bbb,36864,0.07945794612169266,0.04883701726794243,0.03287099674344063,0.0743076503276825,1.6427690982818604
2,stage3.2.conv2.mu_kernel,bbb,36864,0.07964674383401871,0.04880845546722412,0.03186294063925743,0.07188178598880768,1.64796781539917
2,stage3.3.conv1.mu_kernel,bbb,36864,0.0795682966709137,0.048802539706230164,0.03175078704953194,0.07041938602924347,1.6468710899353027
2,stage3.3.conv2.mu_kernel,bbb,36864,0.08001714199781418,0.04883433133363724,0.032851025462150574,0.07418683171272278,1.6550352573394775
2,stage3.4.conv1.mu_kernel,bbb,36864,0.079569011926651,0.04884306713938713,0.03341999650001526,0.06991448998451233,1.6441327333450317
2,stage3.4.conv2.mu_kernel,bbb,36864,0.07967175543308258,0.04882952570915222,0.031766682863235474,0.07112332433462143,1.6464335918426514
2,stage3.5.conv1.mu_kernel,bbb,36864,0.07971002161502838,0.048829756677150726,0.033042483031749725,0.07148945331573486,1.647946834564209
2,stage3.5.conv2.mu_kernel,bbb,36864,0.07944690436124802,0.048803288489580154,0.03330177441239357,0.07099836319684982,1.6437405347824097
2,stage3.6.conv1.mu_kernel,bbb,36864,0.0795908197760582,0.048808708786964417,0.0321408249437809,0.0775882825255394,1.646421194076538
2,stage3.6.conv2.mu_kernel,bbb,36864,0.07945875078439713,0.04878239706158638,0.03248272463679314,0.07439009845256805,1.6449122428894043
2,stage3.7.conv1.mu_kernel,bbb,36864,0.07996847480535507,0.04882991313934326,0.03120587207376957,0.07506565749645233,1.6531541347503662
2,stage3.7.conv2.mu_kernel,bbb,36864,0.07945948094129562,0.048842474818229675,0.03208409249782562,0.0709453672170639,1.6418548822402954
2,stage3.8.conv1.mu_kernel,bbb,36864,0.07963159680366516,0.048807986080646515,0.03413870930671692,0.0730910450220108,1.6477872133255005
2,stage3.8.conv2.mu_kernel,bbb,36864,0.07977840304374695,0.04882040247321129,0.032901257276535034,0.07222424447536469,1.6494488716125488
2,fc.mu_weight,bbb,640,0.06542640179395676,0.04915757104754448,0.036431994289159775,0.06520199775695801,1.3457318544387817
2,fc.mu_bias,bbb,10,0.08334340155124664,0.04793194681406021,0.042814455926418304,0.05428674817085266,1.7582206726074219
3,conv1.mu_kernel,bbb,432,0.07951316237449646,0.04883947968482971,0.03567703068256378,0.06762614846229553,1.6453230381011963
3,stage1.0.conv1.mu_kernel,bbb,2304,0.07914645969867706,0.04866110906004906,0.03457485884428024,0.06986840069293976,1.6430529356002808
3,stage1.0.conv2.mu_kernel,bbb,2304,0.08153703808784485,0.048680756241083145,0.031737931072711945,0.06772401928901672,1.6897051334381104
3,stage1.1.conv1.mu_kernel,bbb,2304,0.08144256472587585,0.04892377927899361,0.033420633524656296,0.06517980247735977,1.6837177276611328
3,stage1.1.conv2.mu_kernel,bbb,2304,0.07957044243812561,0.048676569014787674,0.033219706267118454,0.06520641595125198,1.6486281156539917
3,stage1.2.conv1.mu_kernel,bbb,2304,0.07794619351625443,0.04891790822148323,0.035681214183568954,0.0697566494345665,1.60504150390625
3,stage1.2.conv2.mu_kernel,bbb,2304,0.08059831708669662,0.048570744693279266,0.035683855414390564,0.06555864214897156,1.6813613176345825
3,stage1.3.conv1.mu_kernel,bbb,2304,0.07820873707532883,0.048839978873729706,0.03499044105410576,0.07026532292366028,1.6154818534851074
3,stage1.3.conv2.mu_kernel,bbb,2304,0.07930019497871399,0.048776548355817795,0.03578157722949982,0.07563794404268265,1.644448161125183
3,stage1.4.conv1.mu_kernel,bbb,2304,0.08078152686357498,0.04878601059317589,0.034248363226652145,0.06604193896055222,1.6738766431808472
3,stage1.4.conv2.mu_kernel,bbb,2304,0.07929309457540512,0.04867648705840111,0.03474908694624901,0.06844323128461838,1.644403338432312
3,stage1.5.conv1.mu_kernel,bbb,2304,0.07872394472360611,0.04881688579916954,0.033383872359991074,0.06578361988067627,1.6230545043945312
3,stage1.5.conv2.mu_kernel,bbb,2304,0.08034589141607285,0.048752229660749435,0.03258882835507393,0.07403137534856796,1.6676392555236816
3,stage1.6.conv1.mu_kernel,bbb,2304,0.07848714292049408,0.048984408378601074,0.0344613641500473,0.06733106821775436,1.619596004486084
3,stage1.6.conv2.mu_kernel,bbb,2304,0.08067610114812851,0.0488155335187912,0.03592653572559357,0.06993988156318665,1.6690068244934082
3,stage1.7.conv1.mu_kernel,bbb,2304,0.07974161207675934,0.048881981521844864,0.03466741368174553,0.06569374352693558,1.647137999534607
3,stage1.7.conv2.mu_kernel,bbb,2304,0.08038129657506943,0.04883359372615814,0.03527548164129257,0.06813716888427734,1.6665253639221191
3,stage1.8.conv1.mu_kernel,bbb,2304,0.07994498312473297,0.0487709604203701,0.033351100981235504,0.07014503329992294,1.654520869255066
3,stage1.8.conv2.mu_kernel,bbb,2304,0.08087583631277084,0.0488465279340744,0.033714715391397476,0.06761575490236282,1.6640962362289429
3,stage2.0.conv1.mu_kernel,bbb,4608,0.0801396518945694,0.048825304955244064,0.033202920109033585,0.0688849687576294,1.6557059288024902
