schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path
bayesfl_observability_v1,vi_lr0p001_b64_e5,vi,mnist,mlp,0,0,0.1,0.5,300,24,0.05,60,5,64,0.05,42,0.7613,0.8314983900070191,0.8314983900070191,0.17354843378663062,0.968924839783619,0.7722,52,0.020822631765902044,6,0.06075907746574974,0.3283297384637346,0.025361108381644886,588.9280223324895,9.598248987534983,outputs/tune_vi_mnist_noniid_unbalanced/vi_lr0p001_b64_e5/final_model.pt
