schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,sparse_comm_enabled,sparse_metric,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,update_l2_norm,label_entropy,kl_to_global_label_distribution,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,num_batches,num_examples_seen,ola_fisher_mean,ola_fisher_std,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,ola_task_loss,ola_prior_loss,ola_precision_mean,ola_precision_std,ola_precision_min,ola_precision_p10,ola_precision_p25,ola_precision_p50,ola_precision_p75,ola_precision_p90,ola_precision_p95,ola_precision_max,ola_sigma_mean,ola_sigma_std,ola_sigma_min,ola_sigma_p10,ola_sigma_p25,ola_sigma_p50,ola_sigma_p75,ola_sigma_p90,ola_sigma_p95,ola_sigma_max,ola_snr_raw_mean,ola_snr_raw_std,ola_snr_raw_min,ola_snr_raw_p10,ola_snr_raw_p25,ola_snr_raw_p50,ola_snr_raw_p75,ola_snr_raw_p90,ola_snr_raw_p95,ola_snr_raw_max,num_examples_train
bayesfl_observability_v1,ola_precision_update_prune095_keep005_seed42,21,ola,58,4,463,1,precision_update,0.05,20,101770,5089,0.05000491303920605,1.209823081976119e-06,6.02186551150282e-07,2.267712242974584e-07,7.639572629783908e-07,0.1527980229109938,0.1004249313912417,0.835668323893191,0.18284529704218314,0.8886543877137418,1.3317328076251618,2,32,0.21140164418496016,0.21140164418496016,4.728957825580229e-10,2.3644789127901145e-11,0.9600431965442765,0.21140164418496016,30,926.0,3.3543308359023754e-05,0.00031784521297414004,8.204986897908384e-06,5.259025056147948e-05,0.042773131281137466,0.024770259857177734,0.9996749304227077,0.18284529704218314,0.21140164418496016,4.728957825580229e-10,0.0011602681103723713,0.0009018104051852988,0.0010005661752074957,0.0010096434270963073,0.001022427954012528,0.001045844575855881,0.0010951589792966843,0.0013074237387627364,0.0014791471417993298,0.04877638444304466,30.161049369455167,2.3150037528771965,4.527883052825928,27.656155014038085,30.217700958251953,30.92191791534424,31.274014949798584,31.471393585205078,31.551586151123047,31.613828659057617,0.0006535098302556475,0.0008718381979713999,8.912591178885162e-09,0.00012074356383257195,0.00029994610414381466,0.0005952655979486938,0.0008956287843814113,0.0010830874986538733,0.001184272105899044,0.04356555063289978,463
bayesfl_observability_v1,ola_precision_update_prune095_keep005_seed42,21,ola,190,15,78,1,precision_update,0.05,20,101770,5089,0.05000491303920605,7.863455676192516e-07,3.560347940233875e-07,1.322463713061329e-07,4.77320563375809e-07,0.10595480346244558,0.06103765877107322,0.8665043978892414,0.12227843704030336,0.06335477530377637,2.1966737571094788,2,32,0.3687850354382625,0.3687850354382625,1.1878836509523397e-10,5.939418254761699e-12,0.9358974358974359,0.3687850354382625,6,156.0,0.00020159854240079533,0.003544717207157014,2.528806453483412e-05,0.00023613736266270293,0.516047477722168,0.019901975989341736,0.9998537964086072,0.12227843704030336,0.3687850354382625,1.1878836509523397e-10,0.0011682707423659423,0.0009435719180987439,0.0010005701333284378,0.0010099245700985193,0.001024257595418021,0.0010494424495846033,0.0010968274727929384,0.0013182112714275717,0.0015020103252027168,0.048763129860162735,30.107810693200896,2.371261917856947,4.52849817276001,27.542761039733886,30.19470739364624,30.86886692047119,31.24606990814209,31.46701431274414,31.545387268066406,31.613765716552734,0.0006557430454809236,0.0008946583093797773,9.091775583799334e-09,0.00012098613984784517,0.00030028447870241213,0.0005965085812462902,0.0008973192873515304,0.0010839040434003357,0.0011857965306986368,0.043732896702169906,78
bayesfl_observability_v1,ola_precision_update_prune095_keep005_seed42,21,ola,206,16,6,1,precision_update,0.05,20,101770,5089,0.05000491303920605,2.8300247887648976e-07,1.1590391862013644e-07,3.7700540675964823e-08,1.650777618558697e-07,0.03123587193920786,0.01899879210465362,0.85437280182083,0.03656000269746217,0.6365141682948128,1.6395997169315697,2,32,0.2111581489443779,0.2111581489443779,7.281449748708368e-12,3.640724874354184e-13,1.0,0.2111581489443779,2,12.0,0.0001354511995789063,0.001626434005988267,1.3360362572711892e-05,0.00017942808481166144,0.1752844750881195,0.0041458457708358765,0.9999869368777796,0.03656000269746217,0.2111581489443779,7.281449748708368e-12,0.0011651208673580406,0.0009333283334931855,0.0010005823569372296,0.0010098766069859266,0.0010232414642814547,0.0010474062873981893,0.0010968219139613211,0.0013176832348108295,0.0014962120971176772,0.048761118203401566,30.129351066940952,2.3508218698696677,4.528591632843018,27.548279571533204,30.19478464126587,30.89885711669922,31.261581420898438,31.46776008605957,31.55174446105957,31.61357307434082,0.0006544620066654187,0.0008843986760120399,9.851383178843211e-09,0.00012097201154604158,0.00030023611045121664,0.0005962289160429439,0.0008962752400491123,0.0010829912799423058,0.0011837540587682437,0.04385486366620672,6
bayesfl_observability_v1,ola_precision_update_prune095_keep005_seed42,21,ola,210,16,280,1,precision_update,0.05,20,101770,5089,0.05000491303920605,1.0602852302619287e-06,5.384550609969848e-07,1.784629755382345e-07,6.73278588036471e-07,0.14908146998718402,0.0835998894991328,0.8722208668504012,0.17092169615881672,0.29393881488658424,2.0344083103604644,2,32,0.2549011226211275,0.2549011226211275,5.876693213407209e-10,2.9383466067036045e-11,0.9625,0.2549011226211275,18,560.0,7.543934671783293e-05,0.0012438041685096835,1.15283246486797e-05,9.005768515635294e-05,0.15508125722408295,0.025913119316101074,0.9997151170204558,0.17092169615881672,0.2549011226211275,5.876693213407209e-10,0.0011622631605799666,0.0009200007468886737,0.001000565942376852,0.0010095369070768356,0.0010225391888525337,0.0010460126213729382,0.0010955669276881963,0.0013100082171149554,0.0014831453154329206,0.04878750443458557,30.15066926320269,2.3268826937231077,4.527367115020752,27.628861045837404,30.212074279785156,30.91943359375,31.27231454849243,31.473054885864258,31.551738739013672,31.613832473754883,0.0006542056996749252,0.0008823533708319588,2.0225452332193728e-08,0.0001206293574839969,0.00030052885172735135,0.0005958244656150359,0.0008958774874870219,0.001082608595945143,0.0011829339357786344,0.04540039486012319,280
bayesfl_observability_v1,ola_precision_update_prune095_keep005_seed42,21,ola,172,13,289,1,precision_update,0.05,20,101770,5089,0.05000491303920605,1.3428602837085163e-06,7.006018718327521e-07,2.109830473915903e-07,8.575645067231652e-07,0.17132892137481995,0.10469345429418192,0.8532985713536367,0.2007842590232291,1.2787090971089894,1.0140274784545764,2,32,0.3615553593810867,0.3615553593810867,7.898384304341553e-10,3.949192152170777e-11,0.9515570934256056,0.3615553593810867,20,578.0,0.00010399140578561622,0.0011427792795470613,1.8658982298802584e-05,0.00015516996936639773,0.13467030227184296,0.026984840631484985,0.9996078050564364,0.2007842590232291,0.3615553593810867,7.898384304341553e-10,0.0011636227829032886,0.0009258640845167063,0.001000609016045928,0.0010096141835674644,0.0010229070612695068,0.0010468504042364657,0.0010976147605106235,0.0013135221204720437,0.0014857325353659686,0.0487716980278492,30.137099019607508,2.3339820358001466,4.528100490570068,27.59188060760498,30.18387794494629,30.90705966949463,31.266689777374268,31.471849822998045,31.55059242248535,31.61315155029297,0.000654686946863902,0.0008862539450928028,8.362678335686828e-09,0.00012064215623987918,0.0003006052569475815,0.0005964733128016814,0.0008960791784591588,0.0010835790670125792,0.0011850275197869255,0.050233256916265866,289
bayesfl_observability_v1,ola_precision_update_prune095_keep005_seed42,22,ola,86,6,7,1,precision_update,0.05,20,101770,5089,0.05000491303920605,5.321490612405924e-07,2.313564489403477e-07,5.969689870991696e-08,3.119889260656209e-07,0.05497824242675418,0.0339102891880131,0.8511221761868005,0.06459500641032269,0.410116318288409,1.9071323795658244,2,32,0.5326262414455414,0.5326262414455414,2.723436580420735e-11,1.3617182902103675e-12,0.7857142857142857,0.5326262414455414,2,14.0,0.00043681830537670646,0.007655429066641866,3.4298580430913717e-05,0.000615547539200637,1.4255634546279907,0.011477500200271606,0.9999595006182199,0.06459500641032269,0.5326262414455414,2.723436580420735e-11,0.0011898002300309975,0.001051881994566975,0.0010006052907556295,0.0010102349566295742,0.0010241106210742146,0.001050450257025659,0.0011162737209815532,0.0014050869503989818,0.0015806634677574037,0.10685014724731445,29.91985047774171,2.5586389830540495,3.059231996536255,26.67770118713379,29.930546760559082,30.85405445098877,31.24831247329712,31.462178802490236,31.540323638916014,31.613210678100586,0.0006630802723009408,0.0009339384043110531,1.0534577230830622e-08,0.00012237637465579117,0.0003019116081717522,0.0006002955839604978,0.0009034424339627805,0.0010934039441822308,0.0012034234564580895,0.07226246242695891,7
bayesfl_observability_v1,ola_precision_update_prune095_keep005_seed42,22,ola,141,11,30,1,precision_update,0.05,20,101770,5089,0.05000491303920605,1.9129604564467606e-07,8.84252543484065e-08,3.113129320775126e-08,1.1605144735483816e-07,0.021846576350310357,0.013913820556736409,0.8434611328484626,0.025901106167787513,1.5190465305721117,0.7674065092926465,2,32,0.34714099764823914,0.34714099764823914,3.270988297929267e-12,1.6354941489646336e-13,0.9833333333333333,0.34714099764823914,2,60.0,6.63472670401044e-05,0.0007003320721571966,8.751618224778213e-06,8.338060870300992e-05,0.07139864563941956,0.002655699849128723,0.9999935096546118,0.025901106167787513,0.34714099764823914,3.270988297929267e-12,0.0011729606359006856,0.0008975624482159454,0.0010005590738728642,0.00100983667653054,0.0010231300548184663,0.0010468769469298422,0.0011025876447092742,0.0013722122530452907,0.0015337521967012432,0.04723630100488663,30.026127042388055,2.444983175555371,4.601104259490967,26.995373344421388,30.115732669830322,30.906667709350586,31.263282299041748,31.4683837890625,31.55107307434082,31.613941192626953,0.0006580485807582673,0.0008781858793608252,1.060595966832526e-08,0.00012157794544121893,0.0003006940438246515,0.0005981341885400084,0.0009003582638829019,0.0010897298400115126,0.0011973959084516303,0.04309269171912665,30
bayesfl_observability_v1,ola_precision_update_prune095_keep005_seed42,22,ola,147,11,14,1,precision_update,0.05,20,101770,5089,0.05000491303920605,3.6149559196063663e-07,1.4750768690877937e-07,4.8518121035059144e-08,2.2166639223631932e-07,0.03692268843527068,0.025073845568908064,0.8272762177538001,0.04463163287290217,0.8918673953172509,1.3950007042270034,2,32,0.6801531612873077,0.6801531612873077,9.667963478399155e-12,4.833981739199578e-13,0.7142857142857143,0.6801531612873077,2,28.0,0.0001995589757052422,0.0020775614031823602,2.147507075278554e-05,0.0002970971021568404,0.15779580175876617,0.003932356834411621,0.9999806594997644,0.04463163287290217,0.6801531612873077,9.667963478399155e-12,0.0011790157149583734,0.0009304607251392728,0.0010005882941186428,0.0010099489358253778,0.0010237889364361763,0.0010480289347469807,0.001107525487896055,0.001384134916588664,0.001549000828526914,0.04714669659733772,29.981641589914684,2.481992185989458,4.605474472045898,26.87885627746582,30.048523426055908,30.889677047729492,31.25322151184082,31.46663417816162,31.54952440261841,31.613479614257812,0.0006597404968949485,0.0008898722747591982,2.3992063255547545e-08,0.00012147758284126091,0.0003010716352933622,0.0005990506471090183,0.0009014014056154051,0.0010913676154348032,0.0011997368426526905,0.042949080348784203,14
bayesfl_observability_v1,ola_precision_update_prune095_keep005_seed42,22,ola,95,7,23,1,precision_update,0.05,20,101770,5089,0.05000491303920605,2.3841336513168165e-07,1.2147359525727141e-07,3.8318229588353396e-08,1.414871952801558e-07,0.03308198823445308,0.018469092481303444,0.8731446030098013,0.037888326996945,0.8945510979978213,1.3821042036330575,2,32,0.3678834140300751,0.3678834140300751,8.940510658195233e-12,4.470255329097617e-13,0.9565217391304348,0.3678834140300751,2,46.0,0.00014399550849192875,0.0022977638014029383,1.2882901955890702e-05,0.00015981830511009324,0.24742555618286133,0.0049224793910980225,0.9999860807702641,0.037888326996945,0.3678834140300751,8.940510658195233e-12,0.001176490103137524,0.0009301312284940809,0.001000588177703321,0.0010095726349391044,0.001023288699798286,0.001047382247634232,0.0011047217703890055,0.0013756253989413382,0.001541114953579381,0.047150470316410065,30.007847173698668,2.465250426731465,4.605289936065674,26.961863899230956,30.086629390716553,30.899210929870605,31.2608585357666,31.47249813079834,31.54965419769287,31.613481521606445,0.0006591657435132122,0.0008907798972970087,3.765102051640792e-09,0.00012155626887363321,0.0003008395128022219,0.0005984565045095624,0.0009006582802208605,0.0010904715652150193,0.0011976588055276735,0.045204548262364475,23
bayesfl_observability_v1,ola_precision_update_prune095_keep005_seed42,22,ola,34,2,89,1,precision_update,0.05,20,101770,5089,0.05000491303920605,5.066040439790455e-07,2.727234094422559e-07,8.666000987514813e-08,3.238870171656979e-07,0.07513535652009262,0.0400833209049677,0.8822986628459716,0.08515864262758094,0.9392429968990706,1.3654484544000312,2,32,0.31995547604694796,0.31995547604694796,1.0064812396436654e-10,5.032406198218328e-12,0.9550561797752809,0.31995547604694796,6,178.0,9.963940143870533e-05,0.00172892809526146,1.2156977390986867e-05,0.00010884843504754826,0.22801357507705688,0.01333385705947876,0.9999297297866934,0.08515864262758094,0.31995547604694796,1.0064812396436654e-10,0.001174473914429798,0.0009155513483278008,0.0010005674557760358,0.0010096225887537003,0.0010227542370557785,0.0010468985419720411,0.0011042782571166754,0.0013728971011005343,0.0015361053636297583,0.04714976251125336,30.020061908513703,2.4524493050014504,4.605324745178223,26.988639259338377,30.092671394348145,30.906349182128906,31.269026279449463,31.47171974182129,31.551498413085938,31.613807678222656,0.0006587681979114938,0.0008874323317105999,4.955902897152718e-09,0.00012143413583505127,0.00030110328686470684,0.0005984631207078036,0.0009004500190983209,0.0010899274629961667,0.0011969333708676773,0.04642476811830346,89
