round,num_clients,num_examples,client_id,local_steps,lr,server_round,train_accuracy,train_loss,update_l2,update_max_abs,update_rms
1,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999992,1.0,0.8473170731707308,1.1894670858964684,0.5331477306601035,0.08507259815658738,0.0007216503404306527
2,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999988,2.0,0.8811707317073165,0.8920374813030769,0.5123680332298253,0.0686636999887755,0.0006935236602213251
3,100,45.86439024390244,41.310243902439026,19.609756097560975,0.00999999999999999,3.0,0.8938536585365848,0.6989693971682432,0.47716951569888044,0.059096495558098865,0.0006458801634977976
4,100,45.86439024390244,41.310243902439026,19.609756097560975,0.00999999999999999,4.0,0.8985365853658535,0.5698332761755077,0.4394893234811098,0.054530615450178344,0.0005948775576951245
5,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999992,5.0,0.9095609756097559,0.4870419216624848,0.41265798129655096,0.05086426860391639,0.0005585595803162762
6,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999986,6.0,0.9203902439024391,0.4319908934972455,0.39163586622872953,0.04894993691319009,0.0005301047719717253
7,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999993,7.0,0.9246829268292681,0.3909848741630953,0.3726143504885916,0.04647142027368451,0.0005043579057281383
8,100,45.86439024390244,41.310243902439026,19.609756097560975,0.00999999999999999,8.0,0.931512195121951,0.35636240260657376,0.3527553293084932,0.04424781373792851,0.00047747742106867247
9,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999988,9.0,0.9379512195121947,0.32865073127953764,0.33883068521491677,0.04255903765877209,0.0004586295041169047
10,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999992,10.0,0.9432195121951216,0.3063590305709256,0.32450776516256685,0.04032630960411596,0.0004392424945934053
11,100,45.86439024390244,41.310243902439026,19.609756097560975,0.00999999999999999,11.0,0.9444878048780485,0.2856453118407872,0.3123305171708471,0.0393686432561769,0.0004227597926078744
12,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999988,12.0,0.9457560975609755,0.26734179032203254,0.3012592848036449,0.037786452445406016,0.00040777415514321426
13,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999985,13.0,0.9512195121951217,0.25313400133703695,0.2949697297413116,0.037177382743258665,0.00039926083080387944
14,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999993,14.0,0.9513170731707314,0.24018101774415052,0.285307535326631,0.03556953645947321,0.00038618241840957245
15,100,45.86439024390244,41.310243902439026,19.609756097560975,0.00999999999999999,15.0,0.953951219512195,0.22755244908041145,0.27843066681448664,0.03484812429174781,0.0003768741268845547
16,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999988,16.0,0.9560975609756093,0.21690699936122426,0.26907290364990594,0.03358271569990349,0.0003642077821079803
17,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999988,17.0,0.957170731707317,0.20809272353444233,0.2634630404874134,0.032815123910038935,0.00035661446523130546
18,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999992,18.0,0.9580487804878044,0.19852576429192423,0.255845818502631,0.03203896126641733,0.0003463040568354035
19,100,45.86439024390244,41.310243902439026,19.609756097560975,0.00999999999999999,19.0,0.9617560975609755,0.1899385477591126,0.2535058830555739,0.03163139149929942,0.00034313680109211475
20,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999992,20.0,0.9628292682926828,0.18097546229879477,0.2450866331353414,0.030674915984045804,0.00033174079540419034
21,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999988,21.0,0.9619512195121948,0.17854623866976216,0.24326436923867267,0.030362260914521245,0.0003292742419786376
22,100,45.86439024390244,41.310243902439026,19.609756097560975,0.00999999999999999,22.0,0.9639024390243901,0.17193980426153893,0.23865008878176502,0.02966790795825967,0.00032302851144078653
23,100,45.86439024390244,41.310243902439026,19.609756097560975,0.00999999999999999,23.0,0.9649756097560973,0.16246027581743533,0.23434171796130712,0.028834063435291372,0.000317196849613331
24,100,45.86439024390244,41.310243902439026,19.609756097560975,0.00999999999999999,24.0,0.9664390243902434,0.1576811123431274,0.23053184854654973,0.028447153909449897,0.0003120399420583615
25,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999988,25.0,0.969951219512195,0.14997701385206122,0.22402788787536795,0.02793451604035842,0.0003032364056976333
26,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999993,26.0,0.970048780487805,0.14745019145330354,0.22205228477369413,0.027594172508546674,0.0003005622976242224
27,100,45.86439024390244,41.310243902439026,19.609756097560975,0.00999999999999999,27.0,0.972,0.1418809317929739,0.21850925264760174,0.027065484528770535,0.00029576657180018976
28,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999985,28.0,0.9721951219512194,0.13601197544621615,0.21529295837049817,0.026510499334644253,0.00029141310703513604
29,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999986,29.0,0.9730731707317074,0.13320617839516838,0.21061477360582323,0.026392265586409627,0.00028508087783508815
30,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999992,30.0,0.9723902439024388,0.1313554208068541,0.2109220075249783,0.02637548049764208,0.0002854967390487816
31,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999993,31.0,0.972682926829268,0.12872748265735715,0.20609908308086125,0.025799899624160877,0.0002789685952214427
32,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999992,32.0,0.9734634146341461,0.12464709309038768,0.20579454538535036,0.02581060262533223,0.00027855638352288186
33,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999986,33.0,0.9755121951219511,0.11839793857314235,0.20219980767256746,0.025214685458326485,0.00027369067080386335
34,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999992,34.0,0.9755121951219509,0.11672234584170793,0.19971544288354776,0.02523323446330501,0.0002703279204953692
35,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999992,35.0,0.9750243902439022,0.11745185976223348,0.19782407138586142,0.024828955632430025,0.0002677678254097235
36,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999988,36.0,0.9759024390243901,0.11304858678236324,0.195043591149932,0.024277872561772423,0.00026400426346726735
37,100,45.86439024390244,41.310243902439026,19.609756097560975,0.009999999999999986,37.0,0.9755121951219511,0.10970903413806386,0.19342996777278723,0.023995376729928866,0.0002618201186374625
