round,accuracy,nll,brier,ece,mce,mean_confidence,predictive_entropy,expected_entropy,mutual_information,fola_mean_accuracy,fola_mean_nll,fola_mean_brier,fola_mean_ece,fola_mean_mce,fola_mean_mean_confidence,fola_mean_predictive_entropy,fola_mean_expected_entropy,fola_mean_mutual_information
0.0,0.1,2.987818710361076,1.0571077701047231,0.3182611125409603,0.47185284325054716,0.4182611125409603,1.689668225450327,1.689668225450327,0.0,0.1,2.987818710361076,1.0571077701047231,0.3182611125409603,0.47185284325054716,0.4182611125409603,1.689668225450327,1.689668225450327,0.0
1.0,0.1,2.467479054211749,0.9371622530791214,0.15726884894520043,0.16788835111348066,0.25726884894520047,2.131996904265017,2.131996904265017,0.0,0.1,2.467479054211749,0.9371622530791214,0.15726884894520043,0.16788835111348066,0.25726884894520047,2.131996904265017,2.131996904265017,0.0
2.0,0.118,2.318152027427679,0.9026203575979944,0.010713939536362876,0.013151257249152656,0.1287139395363629,2.280675380650947,2.280675380650947,0.0,0.118,2.318152027427679,0.9026203575979944,0.010713939536362876,0.013151257249152656,0.1287139395363629,2.280675380650947,2.280675380650947,0.0
3.0,0.128,2.3230893032712467,0.9029462567288734,0.008423271096497768,0.01410499578082798,0.13642327109649777,2.2719388839777714,2.2719388839777714,0.0,0.128,2.3230893032712467,0.9029462567288734,0.008423271096497768,0.01410499578082798,0.13642327109649777,2.2719388839777714,2.2719388839777714,0.0
4.0,0.1,2.320199392753767,0.9027590347704479,0.051581639809906495,0.06330615076525459,0.1515816398099065,2.269637423163649,2.269637423163649,0.0,0.1,2.320199392753767,0.9027590347704479,0.051581639809906495,0.06330615076525459,0.1515816398099065,2.269637423163649,2.269637423163649,0.0
5.0,0.1295,2.3064049658665327,0.9002979277498125,0.002196961611509346,0.003134863609397409,0.13019912377893925,2.277035679017898,2.277035679017898,0.0,0.1295,2.3064049658665327,0.9002979277498125,0.002196961611509346,0.003134863609397409,0.13019912377893925,2.277035679017898,2.277035679017898,0.0
6.0,0.1073,2.3016902327941255,0.899393045506611,0.035816854087263345,0.04314894677326671,0.14311685408726335,2.275649531299931,2.275649531299931,0.0,0.1073,2.3016902327941255,0.899393045506611,0.035816854087263345,0.04314894677326671,0.14311685408726335,2.275649531299931,2.275649531299931,0.0
7.0,0.1175,2.3003865596965896,0.8989224835304359,0.02645716753825545,0.027463885621094045,0.14395716753825546,2.2674283470757817,2.2674283470757817,0.0,0.1175,2.3003865596965896,0.8989224835304359,0.02645716753825545,0.027463885621094045,0.14395716753825546,2.2674283470757817,2.2674283470757817,0.0
8.0,0.1339,2.289735591947495,0.8968252880846814,0.015077573154121645,0.20064514875411987,0.14897757315412163,2.2622447397874317,2.2622447397874317,0.0,0.1339,2.289735591947495,0.8968252880846814,0.015077573154121645,0.20064514875411987,0.14897757315412163,2.2622447397874317,2.2622447397874317,0.0
9.0,0.1688,2.26683407756456,0.8920700270699728,0.026259884518384933,0.03766737074276996,0.14254011548161508,2.2684266136409557,2.2684266136409557,0.0,0.1688,2.26683407756456,0.8920700270699728,0.026259884518384933,0.03766737074276996,0.14254011548161508,2.2684266136409557,2.2684266136409557,0.0
10.0,0.1591,2.2614992074745714,0.8916331536483126,0.006149252764880672,0.05186412217629015,0.15503677903264762,2.256455319844132,2.256455319844132,0.0,0.1591,2.2614992074745714,0.8916331536483126,0.006149252764880672,0.05186412217629015,0.15503677903264762,2.256455319844132,2.256455319844132,0.0
11.0,0.1739,2.252106239771886,0.8895849181482101,0.009045054724812502,0.009493895235681893,0.16588072742819787,2.2389428592322553,2.2389428592322553,0.0,0.1739,2.252106239771886,0.8895849181482101,0.009045054724812502,0.009493895235681893,0.16588072742819787,2.2389428592322553,2.2389428592322553,0.0
12.0,0.1804,2.217127838542943,0.8827567271534439,0.022946118830144406,0.06396460888737981,0.1585796582862735,2.246863173737607,2.246863173737607,0.0,0.1804,2.217127838542943,0.8827567271534439,0.022946118830144406,0.06396460888737981,0.1585796582862735,2.246863173737607,2.246863173737607,0.0
13.0,0.19,2.1951287564674398,0.8771802609828628,0.030752304051071388,0.10594954290230513,0.16353689371421934,2.239081965560385,2.239081965560385,0.0,0.19,2.1951287564674398,0.8771802609828628,0.030752304051071388,0.10594954290230513,0.16353689371421934,2.239081965560385,2.239081965560385,0.0
14.0,0.1793,2.1692025888782935,0.8714191074898067,0.015660967279970656,0.20513738266059328,0.17413660390526056,2.2318219451486123,2.2318219451486123,0.0,0.1793,2.1692025888782935,0.8714191074898067,0.015660967279970656,0.20513738266059328,0.17413660390526056,2.2318219451486123,2.2318219451486123,0.0
15.0,0.1957,2.165168791204413,0.8718257978079264,0.02287654248774052,0.12704721092006319,0.1733162499010563,2.2197122813404118,2.2197122813404118,0.0,0.1957,2.165168791204413,0.8718257978079264,0.02287654248774052,0.12704721092006319,0.1733162499010563,2.2197122813404118,2.2197122813404118,0.0
16.0,0.1886,2.1511687663910277,0.8682443135113473,0.011752306552976356,0.18293747566436808,0.18042034097239376,2.209275723159998,2.209275723159998,0.0,0.1886,2.1511687663910277,0.8682443135113473,0.011752306552976356,0.18293747566436808,0.18042034097239376,2.209275723159998,2.209275723159998,0.0
17.0,0.199,2.1462717908264817,0.8674164665355399,0.016835557118058217,0.03649956465892071,0.19127503168582916,2.1937696470949812,2.1937696470949812,0.0,0.199,2.1462717908264817,0.8674164665355399,0.016835557118058217,0.03649956465892071,0.19127503168582916,2.1937696470949812,2.1937696470949812,0.0
18.0,0.1747,2.152348039756577,0.868805327895155,0.04701560555174948,0.06420775789480943,0.20351912696436048,2.1757576426784135,2.1757576426784135,0.0,0.1747,2.152348039756577,0.868805327895155,0.04701560555174948,0.06420775789480943,0.20351912696436048,2.1757576426784135,2.1757576426784135,0.0
19.0,0.2034,2.123327837844272,0.8618606206665299,0.021110324933379897,0.2065900045731836,0.1879337139301002,2.1877620103516437,2.1877620103516437,0.0,0.2034,2.123327837844272,0.8618606206665299,0.021110324933379897,0.2065900045731836,0.1879337139301002,2.1877620103516437,2.1877620103516437,0.0
20.0,0.1998,2.1381865653998533,0.8654701042991954,0.01744447394907475,0.1278425112803112,0.19062691367566587,2.1762359966410214,2.1762359966410214,0.0,0.1998,2.1381865653998533,0.8654701042991954,0.01744447394907475,0.1278425112803112,0.19062691367566587,2.1762359966410214,2.1762359966410214,0.0
21.0,0.1769,2.130765347615755,0.8644217968791771,0.030163125459104777,0.3353038728237152,0.20190572362318635,2.1629491722338314,2.1629491722338314,0.0,0.1769,2.130765347615755,0.8644217968791771,0.030163125459104777,0.3353038728237152,0.20190572362318635,2.1629491722338314,2.1629491722338314,0.0
22.0,0.1942,2.133400804163878,0.8646838089548396,0.03517485074177384,0.12180375537428251,0.20740145327225326,2.141254224084538,2.141254224084538,0.0,0.1942,2.133400804163878,0.8646838089548396,0.03517485074177384,0.12180375537428251,0.20740145327225326,2.141254224084538,2.141254224084538,0.0
23.0,0.214,2.1019792527952608,0.8582713996849385,0.02771740655004977,0.20302991918575614,0.19527901670634745,2.163546580169883,2.163546580169883,0.0,0.214,2.1019792527952608,0.8582713996849385,0.02771740655004977,0.20302991918575614,0.19527901670634745,2.163546580169883,2.163546580169883,0.0
24.0,0.1934,2.107968873575648,0.8592751078712995,0.009613043440133326,0.3317066133022308,0.20088535415008665,2.14279812320013,2.14279812320013,0.0,0.1934,2.107968873575648,0.8592751078712995,0.009613043440133326,0.3317066133022308,0.20088535415008665,2.14279812320013,2.14279812320013,0.0
25.0,0.1993,2.1116818243695405,0.8604741036832567,0.02814888873770833,0.10330430852127603,0.20499053206518292,2.137512870527407,2.137512870527407,0.0,0.1993,2.1116818243695405,0.8604741036832567,0.02814888873770833,0.10330430852127603,0.20499053206518292,2.137512870527407,2.137512870527407,0.0
26.0,0.1898,2.1023699848572184,0.8582537251971882,0.02457508570179344,0.12455238122493029,0.21118654474243523,2.1275170320042287,2.1275170320042287,0.0,0.1898,2.1023699848572184,0.8582537251971882,0.02457508570179344,0.12455238122493029,0.21118654474243523,2.1275170320042287,2.1275170320042287,0.0
27.0,0.1993,2.1256990821816117,0.8642505367587155,0.032835036800801756,0.05089607467183277,0.21761326618641616,2.124914686257343,2.124914686257343,0.0,0.1993,2.1256990821816117,0.8642505367587155,0.032835036800801756,0.05089607467183277,0.21761326618641616,2.124914686257343,2.124914686257343,0.0
28.0,0.2037,2.0881830845154457,0.8561031375186864,0.030168785418570043,0.3341280519962311,0.21655756958276035,2.1292079411220954,2.1292079411220954,0.0,0.2037,2.0881830845154457,0.8561031375186864,0.030168785418570043,0.3341280519962311,0.21655756958276035,2.1292079411220954,2.1292079411220954,0.0
29.0,0.2061,2.096509693533145,0.857948104139108,0.019641090866923328,0.1307788263348972,0.22483077431619167,2.104342124074249,2.104342124074249,0.0,0.2061,2.096509693533145,0.857948104139108,0.019641090866923328,0.1307788263348972,0.22483077431619167,2.104342124074249,2.104342124074249,0.0
30.0,0.2246,2.0922690955496894,0.8568295734237285,0.025158210897445674,0.33058798313140864,0.22122541351914407,2.0994317243743246,2.0994317243743246,0.0,0.2246,2.0922690955496894,0.8568295734237285,0.025158210897445674,0.33058798313140864,0.22122541351914407,2.0994317243743246,2.0994317243743246,0.0
