schema_version,run_id,round,method,scope,physical_client_id,virtual_client_id,layer_name,param_name,num_params,mu_mean,mu_std,mu_abs_mean,mu_abs_p50,mu_abs_p90,mu_l2,sigma_mean,sigma_std,sigma_min,sigma_p10,sigma_p50,sigma_p90,sigma_p95,sigma_max,variance_mean,variance_sum,precision_mean,precision_std,precision_min,precision_p50,precision_p90,precision_max,snr_raw_mean,snr_raw_std,snr_raw_p10,snr_raw_p50,snr_raw_p75,snr_raw_p90,snr_raw_p95,snr_db_mean,snr_db_std,snr_db_p50,snr_db_p90,snr_frac_lt_1,snr_frac_lt_2,snr_frac_gt_1,snr_frac_gt_2,effective_params_snr_gt_1,effective_params_snr_gt_2,sigma_p25,sigma_p75,precision_p10,precision_p25,precision_p75,precision_p95,snr_raw_min,snr_raw_p25,snr_raw_max,snr_db_min,snr_db_p10,snr_db_p25,snr_db_p75,snr_db_p95,snr_db_max
bayesfl_observability_v1,ola_lr0p005_b16_e1,0,ola,global,,,all,all,101770,7.458042091457173e-05,0.021273687481880188,0.018205730244517326,0.017950959503650665,0.03239535689353943,6.786648565740691,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101770.0,1.0,0.0,1.0,1.0,1.0,1.0,0.018205730285895803,0.011005761567169233,0.0036213859450035836,0.017950959503632714,0.02703401353207507,0.03239535689350703,0.03420929480340635,-37.519270821115676,8.744585154025287,-34.918246656342816,-29.790344622833857,1.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,3.0228071068419707e-07,0.009066383820018046,0.08837956190100414,-130.3917625734279,-48.82250376427759,-40.851317985044076,-31.36178946395974,-29.31711756712704,-21.07296311137261
bayesfl_observability_v1,ola_lr0p005_b16_e1,0,ola,global,,,layers.0.weight,layers.0.weight,100352,7.121538510546088e-05,0.02063717506825924,0.017878415063023567,0.017816731706261635,0.03215851560235024,6.537561905004954,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100352.0,1.0,0.0,1.0,1.0,1.0,1.0,0.017878414179024155,0.010308263777929134,0.003593465918671471,0.017816731706243816,0.026832293253365145,0.032158515602318076,0.03393628355112258,-37.61785294622086,8.701166171513233,-34.98343919557476,-29.854080118982324,1.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,3.0228071068419707e-07,0.00899623986332709,0.03571413084861045,-130.3917625734279,-48.8897293938015,-40.918779472333,-31.42684416478366,-29.386714401973876,-28.943198290775435
bayesfl_observability_v1,ola_lr0p005_b16_e1,0,ola,global,,,layers.0.bias,layers.0.bias,128,-0.000523235707078129,0.020830050110816956,0.01762477122247219,0.018720826134085655,0.03292828351259232,0.23573945249703368,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128.0,1.0,0.0,1.0,1.0,1.0,1.0,0.017624771628799746,0.011114503428681448,0.0017683570622448823,0.018720826134066934,0.0272424621507253,0.032928283512559386,0.03454325348135354,-38.75201717811298,10.559357193951113,-34.553851649352524,-29.64862825089708,1.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,5.4150823416367034e-05,0.007650597137391366,0.035658448934519395,-85.32789854189842,-55.10254371297809,-42.32791064664438,-31.295107312225426,-29.23282011867791,-28.956751032184265
bayesfl_observability_v1,ola_lr0p005_b16_e1,0,ola,global,,,layers.1.weight,layers.1.weight,1280,0.0004751242813654244,0.05031140521168709,0.043717630207538605,0.04466675966978073,0.07775529325008393,1.8000757545785542,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1280.0,1.0,0.0,1.0,1.0,1.0,1.0,0.043717633151830505,0.024904449719527915,0.009528199676414736,0.04466675966973606,0.06465622410171719,0.07775529325000617,0.08252314701668116,-29.744279509067393,8.409797864791383,-27.000318318910672,-22.185400769978898,1.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,7.670726336065458e-05,0.022043844219275126,0.08837956190100414,-82.3032701076292,-40.41978348225091,-33.1342534048909,-23.787793288614118,-21.66848437222841,-21.07296311137261
bayesfl_observability_v1,ola_lr0p005_b16_e1,0,ola,global,,,layers.1.bias,layers.1.bias,10,-0.009774142876267433,0.04699142649769783,0.04480103403329849,0.04450853541493416,0.05939694866538047,0.15178037229179525,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,0.04480102993543436,0.017221958600092593,0.023642720654583175,0.044508535414889645,0.0474400063976171,0.05939694866532107,0.07223958335809633,-27.64766353824863,3.5368367876425966,-27.034033014761814,-24.597499019245394,1.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0178691986948073,0.0394869325682126,0.08508221805087164,-34.95789844042073,-32.55995399171314,-28.08138750390919,-26.47833988864396,-23.000361477389585,-21.403223935533774
bayesfl_observability_v1,ola_lr0p005_b16_e1,5,ola,global,,,all,all,101770,-1.0579889021755662e-05,0.0214762631803751,0.018302615731954575,0.01800350844860077,0.03250063620507717,6.8512316441235726,0.9998746163000277,0.0006556210729008642,0.9426732063293457,0.9997413754463196,0.999963104724884,0.9999923706054688,0.999994695186615,0.9999995231628418,0.9997496781601188,101744.5247463553,1.0002521333074106,0.0013506321026125281,1.0000009536743164,1.000073790550232,1.0005173683166504,1.1253242492675781,0.018306351257860766,0.011246759332412261,0.003637953572294527,0.018005598201620454,0.0270614845919199,0.03250245487818073,0.03440782523430776,-37.49092092904523,8.761033079888383,-34.891848908624056,-29.761676718754064,1.0,1.0,0.0,0.0,0,0,0.9999181777238846,0.9999827146530151,1.0000152587890625,1.0000345706939697,1.0001636445522308,1.0008339881896973,2.2609688489380986e-07,0.009047913277371583,0.12206741325782688,-132.91407000769198,-48.7828569555904,-40.86903141331123,-31.3529676338315,-29.266855526457135,-18.268005170033735
bayesfl_observability_v1,ola_lr0p005_b16_e1,5,ola,global,,,layers.0.weight,layers.0.weight,100352,-1.9268642063252628e-05,0.020729785785079002,0.017937855795025826,0.01786086056381464,0.03223200365900993,6.56686381473477,0.9999141461698206,0.0001358287534725885,0.9977228045463562,0.9997601509094238,0.9999639093875885,0.9999923706054688,0.999994695186615,0.9999993443489075,0.9998283181599713,100334.77138398944,1.0001717801384,0.00027191198672405566,1.000001311302185,1.000072181224823,1.0004799365997314,1.0045700073242188,0.017939411945442324,0.010391242912003041,0.0036089408464902604,0.017861824635123678,0.02684312197733418,0.03223473370151037,0.03410000165494513,-37.595541313160865,8.709343360582539,-34.96148357702462,-29.833518264832616,1.0,1.0,0.0,0.0,0,0,0.9999210238456726,0.9999831318855286,1.0000152587890625,1.0000337362289429,1.0001579523086548,1.0007610321044922,2.2609688489380986e-07,0.008980015886190518,0.05030685421697,-132.91407000769198,-48.852404724544066,-40.93445789984307,-31.42333950246644,-29.34491199838336,-25.96745678148798
bayesfl_observability_v1,ola_lr0p005_b16_e1,5,ola,global,,,layers.0.bias,layers.0.bias,128,0.0012021898292005062,0.020662030205130577,0.01745562255382538,0.0167972594499588,0.032571249455213544,0.23415954510613476,0.9998464765958488,0.00011106849301217528,0.9995363354682922,0.9996946811676025,0.9998738169670105,0.9999670088291168,0.9999780833721161,0.9999960660934448,0.9996929890973434,127.96070260445995,1.0003071427345276,0.00022227081773288767,1.0000078678131104,1.000252366065979,1.0006109118461608,1.0009279251098633,0.017458432567819766,0.01112234603945304,0.0023945099274482688,0.016801307517641195,0.026646427490272018,0.03257512110952273,0.034983211119406506,-38.20021030813222,8.69525665826424,-35.494208137451594,-29.74229674332424,1.0,1.0,0.0,0.0,0,0,0.9997809827327728,0.9999305605888367,1.0000659823417664,1.0001388788223267,1.000438153743744,1.000727152824402,0.0005981645872871226,0.007261697100287647,0.0369604456884582,-64.46358602090227,-52.41783422931565,-42.77992615290543,-31.48723963753483,-29.123093513441514,-28.645256009154796
bayesfl_observability_v1,ola_lr0p005_b16_e1,5,ola,global,,,layers.1.weight,layers.1.weight,1280,0.0006187292747199535,0.05402336269617081,0.046772539615631104,0.047746073454618454,0.08331107646226887,1.9329253464810614,0.9968598773237318,0.004742861468063551,0.9426732063293457,0.9912703633308411,0.9986863136291504,0.9999337911605835,0.9999730050563812,0.9999995231628418,0.9937521097527909,1272.0027004835724,1.0063799642957747,0.009844095039223925,1.0000009536743164,1.0026326179504395,1.0176905870437623,1.1253242492675781,0.046943005198718565,0.02718696269614736,0.008781462049786297,0.04784090550101908,0.06860143120274582,0.08354277801641205,0.08854230593101424,-29.29506572488996,8.905227337760499,-26.404012205218528,-21.56182218752286,1.0,1.0,0.0,0.0,0,0,0.9958115220069885,0.9997030794620514,1.000132417678833,1.0005940794944763,1.0084298253059387,1.0234965264797211,4.1828838538046006e-05,0.02402664440017157,0.12206741325782688,-87.57048367860688,-41.128775383629026,-32.386137595420685,-23.27333647397875,-21.05698343598522,-18.268005170033735
bayesfl_observability_v1,ola_lr0p005_b16_e1,5,ola,global,,,layers.1.bias,layers.1.bias,10,-0.00889220368117094,0.04883940890431404,0.04542575776576996,0.04463803768157959,0.06088526621460913,0.15698277782622416,0.9894312441349029,0.004662714997645984,0.9802850484848022,0.9821852326393128,0.9902297556400299,0.9939401805400848,0.9945890337228775,0.9952378869056702,0.9789959277814912,9.789959277814912,1.0215457677841187,0.009678506242413875,1.0095926523208618,1.019832968711853,1.0366060853004455,1.040627360343933,0.04597739404215792,0.020464652032632497,0.02387073788995333,0.04510758315711582,0.05028247387552765,0.061321238430815946,0.07879647801507335,-27.595004331326447,3.9159723849987995,-26.916893284960807,-24.367435154429685,1.0,1.0,0.0,0.0,0,0,0.9881023019552231,0.9932030737400055,1.0122313022613525,1.0137342810630798,1.0242268741130829,1.0386167228221894,0.016905469930054928,0.03502801946717299,0.09627171759933083,-35.439455047946595,-32.4929356407561,-29.180011032653496,-25.97513181171874,-22.34873037514384,-20.33002559585799
