round,num_clients,num_examples,client_id,effective_prior_lambda,local_steps,lr,posterior_mean_abs_mean,posterior_precision_max,posterior_precision_mean,posterior_precision_min,posterior_sigma_mean,prior_loss,server_round,task_loss,train_accuracy,train_loss,update_l2,update_max_abs,update_rms,variance_floor_fraction
1,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.026257026000051756,11.31359436399918,0.0007811314162105694,2.4803390883198232e-14,1989.1071309236943,0.0,1.0,1.0450356862911487,0.6216589122412964,1.0450356862911487,0.7594759284932695,0.1066976749675446,0.0008210776092856987,0.0
2,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.019174307036039395,4.730660272948952,0.0009264219714772002,1.4464069441848496e-12,623.4766751194928,0.013173376489546463,2.0,0.9368919979464745,0.6408952350393068,0.9382093343126501,0.5316146829469238,0.07132216073330877,0.0005747343616290838,0.0
3,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.020000000000000004,0.016688083140110263,4.729179203309466,0.0010455105786575296,1.658459068860918e-12,596.9189601772223,0.009703894727347877,3.0,0.9282763822205315,0.645596021177603,0.9292467713230509,0.5002220270603366,0.06789820810554906,0.0005407954231091696,0.0
4,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.019999999999999997,0.015192242969540682,4.879369218028531,0.0011535333059689416,1.658459068860918e-12,587.4795590901176,0.007715995908000537,4.0,0.923068082541318,0.6475533450986684,0.923839682600968,0.48785857893971113,0.06453419431434627,0.000527429166135693,0.0
5,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.019999999999999997,0.01413997957252672,5.212407550937231,0.0012594616038845005,1.658459068860918e-12,578.077838296037,0.006330556628556816,5.0,0.9165098014522686,0.6499278036258623,0.9171428559153446,0.496088167308175,0.06608138420883092,0.0005363262627907367,0.0
6,20,479.3192684100754,11.553986844216269,0.10000000000000003,154.94144071875502,0.02,0.013341656138083977,5.735925091875512,0.0013754654602689022,1.658459068860918e-12,568.8064279855296,0.0053285055605097505,6.0,0.9123613870114125,0.6479383924274025,0.912894237997689,0.5257783684003439,0.06458659659407046,0.0005684246590892647,0.0
7,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.012713093971339585,6.078728965631978,0.001502323654434036,1.658459068860918e-12,561.4546248907858,0.004619209732990115,7.0,0.9053335824869267,0.6540510187710572,0.9057955031260337,0.5350575059552763,0.06171469745290006,0.0005784564346781927,0.0
8,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.012204611060863641,6.677439094297426,0.0016412185933104542,1.658459068860918e-12,554.5043216681077,0.004327722919269465,8.0,0.9000122302459705,0.6531686186427081,0.9004450033713337,0.5518833293400905,0.06196975671609581,0.0005966470136297531,0.0
9,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.019999999999999997,0.01178526969227716,7.15762513892218,0.0018029709959389991,1.658459068860918e-12,547.5537165654715,0.0040495643750434965,9.0,0.8924413262089612,0.6564415209369486,0.8928462826618027,0.5691131672264166,0.05689483932247088,0.0006152743770119623,0.0
10,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.011435287270138457,7.688914714340756,0.0019814423229133015,1.658459068860918e-12,541.7458434017747,0.004101494902065,10.0,0.875165128684457,0.6664367078453393,0.8755752781913768,0.5922779611412303,0.06342712158975848,0.0006403180853028956,0.0
11,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.011138273363521998,7.95840420517171,0.0021622310850665776,1.658459068860918e-12,536.8147638920643,0.0038779001626105835,11.0,0.859390229099939,0.6729664687951228,0.8597780194758087,0.5790228464194077,0.062132617175105716,0.0006259878379595813,0.0
12,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.01088217928100681,8.641245716593152,0.002345537614925484,1.658459068860918e-12,532.6729722724785,0.003849623580847889,12.0,0.8529238759146005,0.6775870367399328,0.8533088382493692,0.5770347086266745,0.06462417054935135,0.0006238384407706193,0.0
13,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.010657808901940912,9.039092823262967,0.0025242442033740816,1.658459068860918e-12,529.4535506042787,0.0038057712460875903,13.0,0.8415265313885926,0.681357291833788,0.8419071082690975,0.5846948894809118,0.06244148394804446,0.0006321199448269376,0.0
14,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.010459100933857995,9.446448792620224,0.0027131373816439925,1.658459068860918e-12,526.623284929091,0.003631168413538058,14.0,0.8349864070421928,0.6864431253008182,0.8353495242814946,0.5759284959661846,0.06005281422507767,0.0006226425023444487,0.0
15,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.020000000000000004,0.010281166455538488,10.081884105075865,0.0029069382188973195,1.658459068860918e-12,524.1842865375684,0.0035826097000971908,15.0,0.8298157756853196,0.687052783571314,0.8301740365858643,0.5848726214422204,0.06276781301731481,0.0006323120927652857,0.0
16,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.01012178415740972,10.530184409485647,0.003094775515521375,1.658459068860918e-12,522.0373051708367,0.00352075605851448,16.0,0.820116495995155,0.6915129151291514,0.8204685714221939,0.5767029931433394,0.058633565016959883,0.0006234798195875091,0.0
17,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.009977117153423429,11.187703013286226,0.003292668311546522,1.658459068860918e-12,520.0000192153187,0.0034666572997987,17.0,0.8144350109623377,0.6944649446494464,0.8147816760675584,0.5820384108207212,0.062451262105768526,0.0006292479971251125,0.0
18,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.009845548727082279,11.72145669417838,0.003496363737595564,1.658459068860918e-12,518.1567468224523,0.0033816460992087314,18.0,0.8098879175870587,0.6951869083908231,0.8102260823873333,0.5877781359767673,0.06043026529727081,0.0006354532758341204,0.0
19,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.009724579061757341,12.286292652324136,0.003695850705766471,1.658459068860918e-12,516.5657029773662,0.003274528745729429,19.0,0.8006309579850466,0.6996309963099632,0.8009584112611932,0.5905084141391047,0.06207306854595404,0.0006384050089728711,0.0
20,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.009613698251322557,12.910957301999867,0.003895938343457266,1.658459068860918e-12,515.1543604872861,0.0031959191312978218,20.0,0.7950398424219238,0.7019573239210654,0.7953594345802024,0.5922303485027618,0.06039122817686735,0.0006402666107664438,0.0
21,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.009510749115340692,13.571106910246554,0.00410108027938927,1.658459068860918e-12,513.8590733342788,0.0031109035162946003,21.0,0.7935305066302134,0.7024867639980749,0.7938415962579942,0.5851631512166721,0.06222552194600883,0.0006326261876347654,0.0
22,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.009415257653943014,14.111318009136463,0.0043025433595768004,1.658459068860918e-12,512.720268701575,0.0030426854221859085,22.0,0.785258925694912,0.7053585753248837,0.7855631943870401,0.5877435643425976,0.060142859865859155,0.0006354159000679264,0.0
23,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.009326965242697119,14.91703511906267,0.004513685688811104,1.658459068860918e-12,511.6384685741008,0.0029309888361201933,23.0,0.7848149793954396,0.7062249318145355,0.7851080783982156,0.5944444467115736,0.05841876213215728,0.0006426602961958447,0.0
24,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.009244690811137251,15.523033615025398,0.004724353984877019,1.658459068860918e-12,510.64231519250694,0.00280568622665615,24.0,0.7747454058730964,0.710444408791914,0.7750259747140896,0.5894822928978192,0.05610606333543588,0.0006372956582429493,0.0
25,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.009167467589409608,16.18872217150498,0.0049409908080724615,1.658459068860918e-12,509.6918790684625,0.0027928224139137014,25.0,0.7719541070222276,0.712305470880796,0.772233389786385,0.603219475130861,0.054164443231405464,0.0006521470739666905,0.0
26,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.009094870884579815,16.611645030378625,0.005150885552157744,1.658459068860918e-12,508.79955536723054,0.002639371137389097,26.0,0.7633915773528193,0.714615754853201,0.7636555148050734,0.5896447648884605,0.055198586308160526,0.0006374713084625899,0.0
27,20,479.3192684100754,11.553986844216269,0.10000000000000003,154.94144071875502,0.02,0.009027002221526715,17.292416841704945,0.005367900841930607,1.658459068860918e-12,507.92657273342576,0.002580015151224501,27.0,0.7610743106940074,0.715770896839403,0.7613323117634283,0.59060829374488,0.05828389614556309,0.00063851298989083,0.0
28,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.008963417106525071,17.908952679963818,0.005587046147929564,1.658459068860918e-12,507.09201381589037,0.0025076854170381913,28.0,0.7560114255119711,0.7193646719075888,0.756262194831776,0.5895346949720113,0.05504566317965968,0.0006373523106899657,0.0
29,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.008903610888573025,18.4682573263094,0.00580721072863285,1.658459068860918e-12,506.29067921826703,0.0024212202835259735,29.0,0.752909565443248,0.7198459810685064,0.7531516868888867,0.596273683892352,0.05535698571261368,0.0006446379042211441,0.0
30,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.008847200354941099,19.024313321259704,0.006028577664314424,1.658459068860918e-12,505.52225399677155,0.002370918296222584,30.0,0.7504799176922244,0.7211294721642869,0.7507170093030792,0.5964562475811158,0.052562917423261676,0.0006448352757921034,0.0
31,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.008793826100605336,19.708342625474003,0.006258943906293031,1.658459068860918e-12,504.7698222779764,0.002295664960345052,31.0,0.7452571664903818,0.7230547088079576,0.7454867325138649,0.6010319157811683,0.05164116448708585,0.000649782079983827,0.0
32,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.008743466391934025,20.265453682882185,0.006489222196401107,1.658459068860918e-12,504.0347266532719,0.002179725828710496,32.0,0.7425627926572232,0.7227819669501043,0.7427807654194521,0.5938221876646624,0.050906997949205314,0.000641987565235684,0.0
33,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.008696506325023154,20.979473620151108,0.0067290113971034205,1.658459068860918e-12,503.2970770845939,0.0022216716396915724,33.0,0.7367957379336348,0.7279961495267124,0.7370179057466134,0.6103497380993164,0.05283928338820633,0.0006598556780870773,0.0
34,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.008651577906674857,21.632708390222284,0.006954520747991426,1.658459068860918e-12,502.6353991430244,0.0021653158196149533,34.0,0.7280797247973774,0.7288945932937592,0.7282962558129119,0.6090498407266566,0.053846303008397545,0.0006584503450317193,0.0
35,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.008609404663815214,22.347916681579463,0.007197241176428083,1.658459068860918e-12,501.9705776093755,0.002106170344836635,35.0,0.7314924925677486,0.7274827530884004,0.7317031094235423,0.6108881488288775,0.04930339125235315,0.0006604377597279249,0.0
36,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.008569251952774226,22.932345733813943,0.007430274911948609,1.658459068860918e-12,501.3335919341517,0.0020283660737788894,36.0,0.7195312205328223,0.7325364992780362,0.7197340574876651,0.6154854399952499,0.05076084349088678,0.0006654079407415143,0.0
37,20,479.3192684100754,11.553986844216269,0.10000000000000003,154.94144071875502,0.02,0.008530825064468537,23.51445799426246,0.007665281906591554,1.658459068860918e-12,500.70833674996726,0.0020330755857679017,37.0,0.7189435408994395,0.7314455318466228,0.7191468483867766,0.6059417451627278,0.05112123601503172,0.0006550901494293056,0.0
38,20,479.3192684100754,11.553986844216269,0.10000000000000003,154.94144071875502,0.02,0.00849522871541149,24.064847166458293,0.007903577522291871,1.658459068860918e-12,500.08360443740486,0.0019326287965852453,38.0,0.7150393693352418,0.735713139740093,0.7152326328390346,0.6138672640529321,0.04672359705650269,0.000663658513295199,0.0
39,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.008461223402715663,24.548736753422435,0.008145984355237895,1.658459068860918e-12,499.4844173670924,0.0019496158142379514,39.0,0.7134638842261614,0.7338681212899085,0.713658845118405,0.6133885598713925,0.047654983280807826,0.0006631409810467267,0.0
40,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.008428753782189406,25.20515102256115,0.008381765182227718,1.658459068860918e-12,498.92924466795654,0.001956870608391539,40.0,0.7053299902913951,0.738905823840847,0.7055256772833592,0.6145685921328102,0.047028017743582826,0.0006644167266388314,0.0
41,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.008397619959239397,25.76127542899352,0.008625425726606623,1.658459068860918e-12,498.36546087329987,0.0018477820445483085,41.0,0.7064607106668574,0.7385368201508102,0.706645489099649,0.6185743219920545,0.04670872387981149,0.000668747364349493,0.0
42,20,479.3192684100754,11.553986844216269,0.09999999999999999,154.94144071875502,0.02,0.00836813910401509,26.243540155969843,0.008866641925828618,1.658459068860918e-12,497.82810578490256,0.001861653953047441,42.0,0.6999911239830613,0.7397080057757099,0.7001772891834662,0.6224769270573951,0.049248268438412596,0.0006729665127343445,0.0
43,20,479.3192684100754,11.553986844216269,0.1,154.94144071875502,0.02,0.008340286435405977,26.705207778805814,0.00910980968589142,1.658459068860918e-12,497.2975207693424,0.001821135897989559,43.0,0.6943062751016494,0.7417936788063534,0.6944883890385154,0.6264930297025186,0.04987250745700505,0.0006773083645755821,0.0
