round,accuracy,nll,brier,ece,mce,mean_confidence,predictive_entropy,expected_entropy,mutual_information,fola_mean_accuracy,fola_mean_nll,fola_mean_brier,fola_mean_ece,fola_mean_mce,fola_mean_mean_confidence,fola_mean_predictive_entropy,fola_mean_expected_entropy,fola_mean_mutual_information
0.0,0.1,2.9249232731527877,1.019643092650956,0.2678776317000389,0.299204897300332,0.3678776317000389,1.7874383013224626,1.7874383013224626,0.0,0.1,2.9249232731527877,1.019643092650956,0.2678776317000389,0.299204897300332,0.3678776317000389,1.7874383013224626,1.7874383013224626,0.0
1.0,0.1085,2.371240386729738,0.9150131079593468,0.06459207239747047,0.20132577121257783,0.1730920723974705,2.2290934294876283,2.2290934294876283,0.0,0.1085,2.371240386729738,0.9150131079593468,0.06459207239747047,0.20132577121257783,0.1730920723974705,2.2290934294876283,2.2290934294876283,0.0
2.0,0.1001,2.3453076434916107,0.9077509964545507,0.05145635590404274,0.05145635590404274,0.15155635590404273,2.257191165452132,2.257191165452132,0.0,0.1001,2.3453076434916107,0.9077509964545507,0.05145635590404274,0.05145635590404274,0.15155635590404273,2.257191165452132,2.257191165452132,0.0
3.0,0.0987,2.34583401416632,0.9074867913977338,0.045491102834045866,0.08924282011058593,0.14386982868164777,2.2571268112310157,2.2571268112310157,0.0,0.0987,2.34583401416632,0.9074867913977338,0.045491102834045866,0.08924282011058593,0.14386982868164777,2.2571268112310157,2.2571268112310157,0.0
4.0,0.0999,2.3510775596700455,0.9088437679716288,0.04657029076963663,0.04657029076963663,0.14647029076963664,2.2514419593038983,2.2514419593038983,0.0,0.0999,2.3510775596700455,0.9088437679716288,0.04657029076963663,0.04657029076963663,0.14647029076963664,2.2514419593038983,2.2514419593038983,0.0
5.0,0.1093,2.3421458318775774,0.9066534366723361,0.030637014710903167,0.0581859789267489,0.13993701471090317,2.2596259208703815,2.2596259208703815,0.0,0.1093,2.3421458318775774,0.9066534366723361,0.030637014710903167,0.0581859789267489,0.13993701471090317,2.2596259208703815,2.2596259208703815,0.0
6.0,0.1075,2.3325842345432286,0.9048270188650004,0.04302359637469054,0.04302359637469054,0.15052359637469054,2.263362179168977,2.263362179168977,0.0,0.1075,2.3325842345432286,0.9048270188650004,0.04302359637469054,0.04302359637469054,0.15052359637469054,2.263362179168977,2.263362179168977,0.0
7.0,0.1471,2.320167884876409,0.9019470982911285,0.0024212481617927523,0.03100921710332233,0.1451066790342331,2.261554574653801,2.261554574653801,0.0,0.1471,2.320167884876409,0.9019470982911285,0.0024212481617927523,0.03100921710332233,0.1451066790342331,2.261554574653801,2.261554574653801,0.0
8.0,0.1502,2.292675205939414,0.8943761577834317,0.02199704559445382,0.1848864931906902,0.15437398765087126,2.253618259412238,2.253618259412238,0.0,0.1502,2.292675205939414,0.8943761577834317,0.02199704559445382,0.1848864931906902,0.15437398765087126,2.253618259412238,2.253618259412238,0.0
9.0,0.1765,2.2514244682853635,0.8860709748126826,0.03257407631874083,0.08956932670159917,0.1802874335616827,2.221390158212026,2.221390158212026,0.0,0.1765,2.2514244682853635,0.8860709748126826,0.03257407631874083,0.08956932670159917,0.1802874335616827,2.221390158212026,2.221390158212026,0.0
10.0,0.1838,2.230295210360579,0.8815893094585912,0.03426846033185721,0.12993723650773364,0.2144035592958331,2.1418283025666414,2.1418283025666414,0.0,0.1838,2.230295210360579,0.8815893094585912,0.03426846033185721,0.12993723650773364,0.2144035592958331,2.1418283025666414,2.1418283025666414,0.0
11.0,0.1823,2.2004944290225232,0.8777668646026155,0.053546244055032735,0.1497112725662114,0.23572513828873634,2.0811435692983427,2.0811435692983427,0.0,0.1823,2.2004944290225232,0.8777668646026155,0.053546244055032735,0.1497112725662114,0.23572513828873634,2.0811435692983427,2.0811435692983427,0.0
