round,num_clients,num_examples,client_id,local_steps,lr,server_round,train_accuracy,train_loss,update_l2,update_max_abs,update_rms
1,20,2722.034609838167,11.707699086684826,855.029642685467,0.020000000000000004,1.0,0.6384713988142926,1.002219906183364,1.6667578363004887,0.147806686304212,0.0018019498553467808
2,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,2.0,0.6816816215350102,0.8974482562836416,1.6818525750669246,0.12586980826769992,0.0018182689400657996
3,20,2722.034609838167,11.707699086684826,855.029642685467,0.019999999999999997,3.0,0.7032206377183142,0.8418823398511098,1.6785163152456217,0.12638598047717106,0.0018146620736263777
4,20,2722.034609838167,11.707699086684826,855.029642685467,0.020000000000000004,4.0,0.718222240025637,0.8017918023168691,1.654692438297359,0.12759429242714038,0.0017889058235666764
5,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,5.0,0.7306361160070503,0.7655803509344835,1.6166998534591905,0.12286212012955408,0.001747831630746115
6,20,2722.034609838167,11.707699086684826,855.029642685467,0.020000000000000004,6.0,0.7426934786091972,0.7322968335828222,1.5673541075733837,0.11896316426439203,0.0016944834131920462
7,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,7.0,0.7529842973882392,0.7027662787334183,1.5371252649127005,0.11270077288774144,0.0016618026856901902
8,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,8.0,0.7618210222720717,0.678126527042746,1.5269989738429937,0.10484980241796542,0.0016508550433087636
9,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,9.0,0.7696122416279442,0.6560774246646662,1.5033364916424523,0.100667628977924,0.0016252732788497766
10,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,10.0,0.777030924531325,0.6356463818824312,1.50105882011911,0.0986413460522126,0.0016228108636250644
11,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,11.0,0.7817857715109756,0.6190764821734936,1.5054325656276804,0.09725634861710479,0.001627539367019405
12,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,12.0,0.7876622336164076,0.6028070839190522,1.4992892637550006,0.08849182417275639,0.0016208977771736976
13,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,13.0,0.7946122416279443,0.5848837257726693,1.4915092665360563,0.08730164327180591,0.0016124867383545303
14,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,14.0,0.8001121615125781,0.5698845759454213,1.4929212975129245,0.08210079735295692,0.001614013300257584
15,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,15.0,0.8045385354911072,0.5547696670903218,1.4847890683022764,0.07644249782083501,0.0016052214596370532
16,20,2722.034609838167,11.707699086684826,855.029642685467,0.020000000000000004,16.0,0.8103228649254928,0.5408679887523269,1.4840431097234985,0.07853796271854399,0.0016044149957801883
17,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,17.0,0.814320621695241,0.5279294393902538,1.4726584606062734,0.07284214468728085,0.0015921069289553812
18,20,2722.034609838167,11.707699086684826,855.029642685467,0.020000000000000004,18.0,0.8181381188912036,0.5187188492074994,1.4640908332053606,0.07006024751359168,0.0015828443746601468
19,20,2722.034609838167,11.707699086684826,855.029642685467,0.020000000000000004,19.0,0.8212746354750841,0.5070802301633385,1.4597610164812511,0.06919600360872673,0.0015781633631479985
20,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,20.0,0.8257370613683707,0.49627077874855047,1.4590136846953738,0.07070178191370496,0.0015773554147021417
21,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,21.0,0.8302155103348824,0.484536503938032,1.455350437538564,0.06731459508772968,0.0015733950387311706
22,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,22.0,0.8319500080115364,0.4770469364233291,1.4560604128073202,0.06474721908391458,0.0015741626006438682
23,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,23.0,0.8364084281365167,0.4644630954088551,1.445571689850916,0.0672357132897274,0.0015628231292447023
24,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,24.0,0.8395569620253165,0.4564578534923779,1.4492710751207614,0.06625352153905838,0.0015668225745190476
25,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,25.0,0.8412313731773752,0.44961228586083407,1.4421062687393051,0.05801514435160778,0.0015590766251426765
26,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,26.0,0.8446843454574586,0.44008470618206286,1.435518437577082,0.05974934191022655,0.0015519544498924524
27,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,27.0,0.8472280083319981,0.4337882176192294,1.4345464135351662,0.061327022391102375,0.0015509035842276402
28,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,28.0,0.850953372856914,0.4246809133401037,1.4234439052618655,0.060117992342080685,0.0015389005429091336
29,20,2722.034609838167,11.707699086684826,855.029642685467,0.020000000000000004,29.0,0.8513259093094054,0.420127970076951,1.43179493554763,0.05862901816220691,0.00154792893172945
30,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,30.0,0.8527119051434063,0.41737826116932725,1.4173371145110614,0.05743850839591859,0.001532298425630676
31,20,2722.034609838167,11.707699086684826,855.029642685467,0.019999999999999997,31.0,0.8561368370453453,0.4062930575718145,1.4238502073360335,0.052779388415229195,0.001539339800459228
32,20,2722.034609838167,11.707699086684826,855.029642685467,0.02,32.0,0.8574266944399934,0.40475305113049387,1.413645467056467,0.053119589873386476,0.0015283073457917694
