run_id,experiment,condition,method,realization,round,logical_round,physical_round,phase,bin,lower,upper,count,confidence,accuracy
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,1,1,2,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,1,1,2,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,1,1,2,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,2,2,4,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,2,2,4,natural_mean,1,0.1,0.2,801,0.18935644646046146,0.05493133583021224
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,2,2,4,natural_mean,2,0.2,0.30000000000000004,7420,0.24760397526951108,0.08126684636118599
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,2,2,4,natural_mean,3,0.30000000000000004,0.4,1727,0.3291506889253018,0.1354950781702374
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,2,2,4,natural_mean,4,0.4,0.5,52,0.42608099613123795,0.057692307692307696
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,2,2,4,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,2,2,4,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,2,2,4,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,2,2,4,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,2,2,4,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,3,3,6,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,3,3,6,natural_mean,1,0.1,0.2,619,0.1889977867178873,0.08723747980613894
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,3,3,6,natural_mean,2,0.2,0.30000000000000004,7919,0.245976682598459,0.09193079934335144
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,3,3,6,natural_mean,3,0.30000000000000004,0.4,1429,0.3287292797242254,0.14065780265920225
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,3,3,6,natural_mean,4,0.4,0.5,33,0.4157242771802526,0.09090909090909091
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,3,3,6,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,3,3,6,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,3,3,6,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,3,3,6,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,3,3,6,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,4,4,8,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,4,4,8,natural_mean,1,0.1,0.2,131,0.19074749550746598,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,4,4,8,natural_mean,2,0.2,0.30000000000000004,1550,0.2625519647315264,0.013548387096774193
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,4,4,8,natural_mean,3,0.30000000000000004,0.4,4137,0.3533493072292476,0.06937394247038917
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,4,4,8,natural_mean,4,0.4,0.5,3400,0.44369210322847696,0.1585294117647059
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,4,4,8,natural_mean,5,0.5,0.6000000000000001,769,0.528749119766512,0.16775032509752927
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,4,4,8,natural_mean,6,0.6000000000000001,0.7000000000000001,13,0.6156800909684256,0.23076923076923078
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,4,4,8,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,4,4,8,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,4,4,8,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,5,5,10,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,5,5,10,natural_mean,1,0.1,0.2,5026,0.17588969322228698,0.08416235575009948
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,5,5,10,natural_mean,2,0.2,0.30000000000000004,4809,0.23237585417246945,0.1091703056768559
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,5,5,10,natural_mean,3,0.30000000000000004,0.4,164,0.31914700906348936,0.17073170731707318
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,5,5,10,natural_mean,4,0.4,0.5,1,0.42613140046596526,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,5,5,10,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,5,5,10,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,5,5,10,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,5,5,10,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,5,5,10,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,6,6,12,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,6,6,12,natural_mean,1,0.1,0.2,5479,0.17418411579344278,0.09454279978098193
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,6,6,12,natural_mean,2,0.2,0.30000000000000004,4314,0.23409208429460904,0.20074177097821047
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,6,6,12,natural_mean,3,0.30000000000000004,0.4,206,0.32053773299320737,0.16019417475728157
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,6,6,12,natural_mean,4,0.4,0.5,1,0.4135803312063217,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,6,6,12,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,6,6,12,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,6,6,12,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,6,6,12,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,6,6,12,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,7,7,14,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,7,7,14,natural_mean,1,0.1,0.2,1984,0.1865411867009947,0.0967741935483871
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,7,7,14,natural_mean,2,0.2,0.30000000000000004,7714,0.2369342504938717,0.12302307492870106
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,7,7,14,natural_mean,3,0.30000000000000004,0.4,299,0.31858059155091295,0.16387959866220736
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,7,7,14,natural_mean,4,0.4,0.5,3,0.40478565494219465,1.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,7,7,14,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,7,7,14,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,7,7,14,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,7,7,14,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,7,7,14,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,8,8,16,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,8,8,16,natural_mean,1,0.1,0.2,1582,0.18462730070740024,0.03603034134007586
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,8,8,16,natural_mean,2,0.2,0.30000000000000004,7670,0.24415131251529865,0.16010430247718382
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,8,8,16,natural_mean,3,0.30000000000000004,0.4,747,0.31894180944670675,0.23293172690763053
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,8,8,16,natural_mean,4,0.4,0.5,1,0.4011418104171753,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,8,8,16,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,8,8,16,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,8,8,16,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,8,8,16,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,8,8,16,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,9,9,18,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,9,9,18,natural_mean,1,0.1,0.2,4331,0.1829333709299034,0.09674440083121681
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,9,9,18,natural_mean,2,0.2,0.30000000000000004,5652,0.2244625771497266,0.14508138711960367
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,9,9,18,natural_mean,3,0.30000000000000004,0.4,17,0.31505721304565665,0.058823529411764705
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,9,9,18,natural_mean,4,0.4,0.5,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,9,9,18,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,9,9,18,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,9,9,18,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,9,9,18,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,9,9,18,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,10,10,20,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,10,10,20,natural_mean,1,0.1,0.2,3375,0.17914396178138756,0.07614814814814815
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,10,10,20,natural_mean,2,0.2,0.30000000000000004,6308,0.23596931422760734,0.20180722891566266
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,10,10,20,natural_mean,3,0.30000000000000004,0.4,317,0.3202165439889446,0.694006309148265
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,10,10,20,natural_mean,4,0.4,0.5,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,10,10,20,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,10,10,20,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,10,10,20,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,10,10,20,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,10,10,20,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,11,11,22,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,11,11,22,natural_mean,1,0.1,0.2,233,0.18934468611547237,0.0815450643776824
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,11,11,22,natural_mean,2,0.2,0.30000000000000004,4924,0.2560204541243145,0.06498781478472786
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,11,11,22,natural_mean,3,0.30000000000000004,0.4,3435,0.342282967094191,0.08558951965065502
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,11,11,22,natural_mean,4,0.4,0.5,1113,0.43906999695326493,0.389937106918239
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,11,11,22,natural_mean,5,0.5,0.6000000000000001,283,0.5357374428978762,0.8021201413427562
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,11,11,22,natural_mean,6,0.6000000000000001,0.7000000000000001,12,0.618997882430752,1.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,11,11,22,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,11,11,22,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,11,11,22,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12,12,24,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12,12,24,natural_mean,1,0.1,0.2,3980,0.1813023473149699,0.1278894472361809
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12,12,24,natural_mean,2,0.2,0.30000000000000004,5820,0.23040123275725996,0.24106529209621994
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12,12,24,natural_mean,3,0.30000000000000004,0.4,196,0.3225706231305185,0.5459183673469388
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12,12,24,natural_mean,4,0.4,0.5,4,0.4203246347606182,1.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12,12,24,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12,12,24,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12,12,24,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12,12,24,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12,12,24,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,13,13,26,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,13,13,26,natural_mean,1,0.1,0.2,5498,0.17978045365774156,0.15623863222990178
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,13,13,26,natural_mean,2,0.2,0.30000000000000004,4451,0.22691901565102662,0.29454055268478996
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,13,13,26,natural_mean,3,0.30000000000000004,0.4,51,0.31556885791759864,0.43137254901960786
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,13,13,26,natural_mean,4,0.4,0.5,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,13,13,26,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,13,13,26,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,13,13,26,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,13,13,26,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,13,13,26,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,14,14,28,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,14,14,28,natural_mean,1,0.1,0.2,4805,0.17838868674356007,0.09510926118626431
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,14,14,28,natural_mean,2,0.2,0.30000000000000004,4616,0.23258998084585775,0.1856585788561525
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,14,14,28,natural_mean,3,0.30000000000000004,0.4,553,0.33125310870288294,0.6871609403254972
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,14,14,28,natural_mean,4,0.4,0.5,26,0.4181930175194374,1.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,14,14,28,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,14,14,28,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,14,14,28,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,14,14,28,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,14,14,28,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,15,15,30,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,15,15,30,natural_mean,1,0.1,0.2,2665,0.18248818550923732,0.1099437148217636
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,15,15,30,natural_mean,2,0.2,0.30000000000000004,6804,0.23705881560069514,0.21193415637860083
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,15,15,30,natural_mean,3,0.30000000000000004,0.4,529,0.32388690159848005,0.7013232514177694
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,15,15,30,natural_mean,4,0.4,0.5,2,0.4084203580394387,1.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,15,15,30,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,15,15,30,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,15,15,30,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,15,15,30,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,15,15,30,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,16,16,32,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,16,16,32,natural_mean,1,0.1,0.2,3908,0.17822670270208635,0.13843398157625383
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,16,16,32,natural_mean,2,0.2,0.30000000000000004,5773,0.23630788403151182,0.2354062012818292
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,16,16,32,natural_mean,3,0.30000000000000004,0.4,318,0.31957972195444617,0.6163522012578616
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,16,16,32,natural_mean,4,0.4,0.5,1,0.4055375337600708,1.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,16,16,32,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,16,16,32,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,16,16,32,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,16,16,32,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,16,16,32,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,17,17,34,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,17,17,34,natural_mean,1,0.1,0.2,2585,0.17947030404081832,0.12727272727272726
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,17,17,34,natural_mean,2,0.2,0.30000000000000004,6001,0.24405666727496553,0.2036327278786869
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,17,17,34,natural_mean,3,0.30000000000000004,0.4,1327,0.33064931891258514,0.4724943481537302
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,17,17,34,natural_mean,4,0.4,0.5,87,0.42132846030524407,0.8045977011494253
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,17,17,34,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,17,17,34,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,17,17,34,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,17,17,34,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,17,17,34,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,18,18,36,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,18,18,36,natural_mean,1,0.1,0.2,4149,0.18120441888825473,0.2019763798505664
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,18,18,36,natural_mean,2,0.2,0.30000000000000004,5404,0.22992341889145695,0.4082161361954108
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,18,18,36,natural_mean,3,0.30000000000000004,0.4,420,0.331936320416585,0.9642857142857143
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,18,18,36,natural_mean,4,0.4,0.5,27,0.42099117578731643,1.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,18,18,36,natural_mean,5,0.5,0.6000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,18,18,36,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,18,18,36,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,18,18,36,natural_mean,8,0.8,0.9,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,18,18,36,natural_mean,9,0.9,1.0,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,19,19,38,natural_mean,0,0.0,0.1,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,19,19,38,natural_mean,1,0.1,0.2,1623,0.18388706386886658,0.04929143561306223
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,19,19,38,natural_mean,2,0.2,0.30000000000000004,6255,0.24505963368423217,0.18193445243804957
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,19,19,38,natural_mean,3,0.30000000000000004,0.4,1816,0.33699461302385636,0.638215859030837
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,19,19,38,natural_mean,4,0.4,0.5,296,0.43447310050093635,0.8952702702702703
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,19,19,38,natural_mean,5,0.5,0.6000000000000001,10,0.5123285886645317,1.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,19,19,38,natural_mean,6,0.6000000000000001,0.7000000000000001,0,0.0,0.0
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,19,19,38,natural_mean,7,0.7000000000000001,0.8,0,0.0,0.0
