round,num_clients,num_examples,client_id,local_steps,lr,server_round,train_accuracy,train_loss,update_l2,update_max_abs,update_rms
1,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,1.0,0.8290791631665267,0.3343870534716226,1.2926753565550002,0.12123666267431585,0.0013975252559332743
2,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,2.0,0.8521640865634629,0.2949425630163909,1.3019964520252543,0.10083880684928583,0.0014076023926765326
3,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.01,3.0,0.8647085883435339,0.27410236952383127,1.2827169650836514,0.08960147137639332,0.001386759131616671
4,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,4.0,0.8735249409976402,0.25967899610264855,1.2614652878105896,0.08473034659731773,0.0013637837143400566
5,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.01,5.0,0.8810812432497304,0.24728327608301084,1.2466479235542973,0.08162954092404485,0.0013477645021925326
6,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,6.0,0.8876435057402299,0.23607143693637894,1.2281194603727443,0.0776593504437095,0.0013277331810115838
7,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,7.0,0.8931137245489821,0.22689540153582585,1.1956823395264065,0.07228788686199085,0.0012926650601700702
8,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,8.0,0.8983139325573025,0.21810698963307815,1.1677959190553882,0.06990751837675621,0.001262516750535946
9,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,9.0,0.9021620864834595,0.2112679864455303,1.1252382926269995,0.06712650806133466,0.001216507242066047
10,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,10.0,0.9053102124084964,0.2051052293377408,1.1131865878164535,0.06568270097928698,0.001203478014143983
11,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,11.0,0.9077663106524264,0.2007720824983061,1.080996776477697,0.06170473906476322,0.0011686772622757585
12,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,12.0,0.9101744069762793,0.1963137018056669,1.0725626170533495,0.05937228409180849,0.0011595590016480436
13,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,13.0,0.9123284931397257,0.19123010000573287,1.0545811808819712,0.05837561397016874,0.0011401190772617506
14,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,14.0,0.9153126125045002,0.18709708296212607,1.0421041495927792,0.05554878876504561,0.0011266300243009317
15,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.01,15.0,0.9160266410656428,0.18454459565888662,1.0220803951705655,0.05419956837592304,0.0011049821276486545
16,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.009999999999999998,16.0,0.9181527261090445,0.1805809458199094,1.0163637712119131,0.05213778733601322,0.0010988018238930527
17,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.01,17.0,0.9195587823512945,0.17737039207855504,0.9997246727706267,0.05019157552496916,0.0010808131152898123
18,20,6884.085363414537,11.152046081843274,2156.5328613144525,0.01,18.0,0.9206088243529741,0.17546501139113357,0.9936222808629157,0.04770163836528309,0.0010742157536480178
