schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path
bayesfl_observability_v1,vi_seed42,vi,mnist,mlp,0,0,0.1,0.5,300,24,0.05,200,5,256,0.05,42,0.7653,0.7864486145019531,0.7864486145019531,0.0781734862565994,0.933277283518877,0.8877,106,0.013543434122204816,42,0.3158001466664582,0.27029486309675993,0.026068586027316498,1468.2478300370276,7.282808880789659,outputs/final_compare_mnist_noniid_unbalanced/vi_seed42/final_model.pt
