schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,sparse_comm_enabled,sparse_metric,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,update_l2_norm,label_entropy,kl_to_global_label_distribution,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,num_batches,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,vi_elbo_loss,vi_kl_loss,vi_kl_per_param,vi_likelihood_loss,vi_complexity_cost,vi_loc_l2,vi_scale_mean,vi_scale_std,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,num_examples_train
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,230,18,26,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24780716081429308,0.1646622853888608,0.1531916781846565,0.31664044726005597,2.9924713237955527,2.2843494485865197,0.7948716440069005,3.7647227025368317,0.46922034844159877,1.856478418550846,5,256,826.1752222061157,,1985.7539461975477,1985.7539461975477,,0.025063492357730865,0.9567795970712479,3.7647227025368317,826.1752222061157,1985.7539461975477,0.019512173982485486,,1985.7539461975477,12.945422553609847,0.060606092352548574,0.0028985189797036386,0.06052109971642494,0.06436781436204911,0.07389268279075623,0.5368337153998994,0.4574327983957026,1.0950869992734595,26
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,141,11,30,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24701358751792785,0.1642452238817285,0.15292772011757066,0.3160197150460403,2.9856884345268346,2.2765174519921425,0.7952124714573987,3.7545794887433233,1.5190465305721117,0.7674065092926465,5,256,824.4753824234009,,1977.2418225765289,1977.2418225765289,,0.025062283501029015,0.9569250462626022,3.7545794887433233,824.4753824234009,1977.2418225765289,0.019428533188331817,,1977.2418225765289,12.93188287231604,0.060609978914679626,0.00289833131968219,0.06052301824092865,0.06437996923923492,0.07353558391332626,0.5353788371928999,0.4545248027278048,1.0943403772721132,30
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,147,11,14,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24794504116411362,0.16432661389631403,0.15296067577958627,0.3159177803780405,2.9896294004881563,2.281103464395962,0.7950096996882374,3.760494245114918,0.8918673953172509,1.3950007042270034,5,256,809.3198719024658,,1981.835126482321,1981.835126482321,,0.02504650503396988,0.9569470164181145,3.760494245114918,809.3198719024658,1981.835126482321,0.01947366735268076,,1981.835126482321,12.955282560061576,0.06061246733915932,0.002899859579149844,0.06052279658615589,0.06437617689371108,0.07539572566747665,0.5364060571959746,0.455123428637754,1.099365134719117,14
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,202,16,344,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.28205943263307137,0.19322937494930298,0.16860401354812754,0.3928365853100994,3.8270686671717007,2.5373226608016033,0.8334604656822854,4.591781883785927,0.7151651242351365,1.5572907521493602,5,256,1684.9295000076295,,2968.5202391120592,2968.5202391120592,,0.04536306858062744,0.9377223071683664,4.591781883785927,1684.9295000076295,2968.5202391120592,0.02916891263743794,,2968.5202391120592,13.217998991673085,0.0608062697638738,0.0030377326218885043,0.060707395896315575,0.06476254910230637,0.07536190003156662,0.5458665307496201,0.4638978725597449,1.1177179623764586,344
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,165,13,36,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24730550803278614,0.1639716619241224,0.15200661558926937,0.31573989602313035,2.9855538344159167,2.2732940848673886,0.7956132817503506,3.7525188466533552,0.38131648785332906,1.926685551035581,5,256,858.2853498935699,,1975.3243170890246,1975.3243170890246,,0.025056734681129456,0.9571495641293124,3.7525188466533552,858.2853498935699,1975.3243170890246,0.019409691629055956,,1975.3243170890246,12.957549049140303,0.06060830140979612,0.002900310526945032,0.060507871210575104,0.06436402648687363,0.07472498714923859,0.5372206095089314,0.45723663574556006,1.0954121292183763,36
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,213,17,221,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24981888265892338,0.1657760271152902,0.1549752869805113,0.31709223514714907,2.999029200315105,2.3074989398897943,0.7925533066427575,3.784009447918327,0.8483302342361435,1.4429576609466432,5,256,931.948145866394,,2006.0994297124735,2006.0994297124735,,0.025094278156757355,0.9562203789431929,3.784009447918327,931.948145866394,2006.0994297124735,0.01971209029883535,,2006.0994297124735,12.930194323761057,0.060607135006542044,0.0029038709503670704,0.06051027961075306,0.06437929496169091,0.07591906934976578,0.5355415984354587,0.4554811248068026,1.0946536341074264,221
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,219,17,79,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24909476188663585,0.165082038347401,0.15425407007277508,0.3169984012330368,2.994913161088529,2.2933988164251757,0.7939520096372453,3.7721589274103575,0.8512212851081872,1.4493005765096665,5,256,844.7555713653564,,1995.4211719490756,1995.4211719490756,,0.025015348568558693,0.9564970743959421,3.7721589274103575,844.7555713653564,1995.4211719490756,0.019607164900747525,,1995.4211719490756,12.929742810251586,0.060606507564649324,0.0029026840763370335,0.06051007658243179,0.06437038481235505,0.07556457072496414,0.5358766220472418,0.4551582015291328,1.0949035852887579,79
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,118,9,17,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24748722352192642,0.16427220675387805,0.15265693048118928,0.3155608684470423,2.9853455789974173,2.278435563359657,0.7949325585426261,3.7554702558296786,0.8277381569989198,1.4618562942707825,5,256,801.1802598953248,,1977.0004881533214,1977.0004881533214,,0.025102782994508743,0.9569298173802667,3.7554702558296786,801.1802598953248,1977.0004881533214,0.01942616181736584,,1977.0004881533214,12.935650501314946,0.06060581892440358,0.002900650622967517,0.060517966747283936,0.06436506360769272,0.07595041394233704,0.5360037873159037,0.4547698292718817,1.0993268772289049,17
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,95,7,23,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24651016409569831,0.16376986152039805,0.15231986602593445,0.3154912929825588,2.9836592634684043,2.2672944516824245,0.7961990350509962,3.747378647949884,0.8945510979978213,1.3821042036330575,5,256,838.8213756561279,,1968.7216872511738,1968.7216872511738,,0.02504437044262886,0.9570035151239671,3.747378647949884,838.8213756561279,1968.7216872511738,0.019344813670543123,,1968.7216872511738,12.918514217707804,0.06060543321424463,0.002898358828167954,0.06050289049744606,0.06436917334794998,0.07534286379814148,0.5356925198258042,0.4561577519819817,1.0945109094892547,23
bayesfl_observability_v1,vi_update_snr_prune075_keep025_seed42,22,vi,150,12,12,1,update_snr,0.25,20,101770,25443,0.2500049130392061,0.24787536941651345,0.1640275598205826,0.15275232223017088,0.3161966820604749,2.9884410211221852,2.2740534503377687,0.7957979428508403,3.755276132552558,-0.0,2.185987945410232,5,256,811.5225617170333,,1975.7588719677067,1975.7588719677067,,0.025101859122514725,0.9570390467132803,3.755276132552558,811.5225617170333,1975.7588719677067,0.01941396159936825,,1975.7588719677067,12.95090432226867,0.06061033805576215,0.002902345222881587,0.06050337105989456,0.06438371613621711,0.07450443506240845,0.536619500103191,0.4565921575214298,1.095508339371833,12
