schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path
bayesfl_observability_v1,debug_ola_mean_mc_cf005,ola,mnist,mlp,0,0,0.1,0.5,300,24,0.05,60,1,32,0.002,42,0.8369,0.6762100766181945,0.6762100766181945,0.21275001886934036,0.9558769335471562,0.8465,58,0.03257808776050807,0,29.42008400702507,0.0006095381697965221,0.0,525.5030618496239,8.558116141645634,outputs/debug_ola_mean_mc_cf005/final_model.pt
