run_id,round,logical_round,physical_round,phase,client_id,num_examples,distance_m,train_loss,phase1_loss,phase2_loss,local_steps,learning_rate,local_precision_mean,local_precision_min,local_precision_max,local_precision_delta_l2,local_precision_delta_max_abs,local_precision_changed_fraction,local_precision_gradient_l2_mean,local_precision_gradient_max_abs,local_nu_l2,local_implied_mean_l2,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,sparse_total_coordinates,sparse_score_threshold,sparse_score_mean,sparse_selected_score_mean,sparse_dropped_score_mean
fig2_default_proposed_rep00_seed12027,1,1,1,precision,0,49,138.46553317670308,2.250134246203364,2.250134246203364,0.0,1,,9999.999999999887,9999.999997987798,10000.000001431448,7.72631823324057e-06,2.0122024579904974e-06,0.9990774393081665,0.00012877196158715852,3.353669802168944e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,1,57,114.80106265551314,1.8696350633052357,1.8696350633052357,0.0,1,,10000.000000000333,9999.999998035539,10000.000001415903,9.064286347078588e-06,1.964461262105033e-06,0.9995002746582031,0.00015107142798750082,3.2741024778820384e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,2,50,135.00396779343984,2.7619737548828125,2.7619737548828125,0.0,1,,9999.999999999995,9999.999998261985,10000.000001295748,9.82713017247005e-06,1.7380152712576091e-06,0.9995387196540833,0.0001637855097133767,2.8966910661077942e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,3,50,167.83160776554723,2.762597686767578,2.762597686767578,0.0,1,,9999.999999999713,9999.99999916888,10000.000001495311,9.537330697616948e-06,1.4953111531212926e-06,0.9995002746582031,0.0001589555044542703,2.4921860844695977e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,4,43,66.87907597031369,2.7734647174214206,2.7734647174214206,0.0,1,,9999.999999999744,9999.999998462372,10000.000001013588,8.212066611211149e-06,1.5376281226053834e-06,0.9995259046554565,0.00013686776981674,2.5627146688487946e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,5,29,144.61620418881554,2.0548189623602506,2.0548189623602506,0.0,1,,10000.000000000038,9999.999998345935,10000.000001298109,5.529132028818202e-06,1.6540652723051608e-06,0.9991798996925354,9.215220873132817e-05,2.7567755244020083e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,6,34,141.83561371153527,3.226724108527688,3.226724108527688,0.0,1,,9999.999999999844,9999.999998813164,10000.00000051899,5.557858704373532e-06,1.186836016131565e-06,0.999372124671936,9.26309819144182e-05,1.978061165275524e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,7,57,144.13087159210016,2.312682516533032,2.312682516533032,0.0,1,,9999.999999999984,9999.99999900557,10000.000001405357,8.569140851977987e-06,1.4053566701477394e-06,0.9995259046554565,0.00014281901035464317,2.3422613863071405e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,8,51,142.23770868629944,2.376582156910616,2.376582156910616,0.0,1,,10000.000000000111,9999.999998650652,10000.000001277082,7.620079152162834e-06,1.3493481674231589e-06,0.9994746446609497,0.0001270013057809492,2.2489141195716768e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,9,33,152.07547768453483,3.009685308283026,3.009685308283026,0.0,1,,9999.999999999894,9999.99999919709,10000.000000755796,7.1773384386967165e-06,8.029091986827552e-07,0.9995130896568298,0.00011962230974459151,1.3381832762248051e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,10,49,158.34695301852406,2.2327962447185903,2.2327962447185903,0.0,1,,9999.99999999985,9999.999997982197,10000.00000134717,7.3011391793328105e-06,2.017803126364015e-06,0.9991671442985535,0.00012168565480761897,3.3630060143345424e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,11,43,162.76936040311054,3.2461364036382636,3.2461364036382636,0.0,1,,9999.999999999876,9999.999998703684,10000.000001272274,7.219111089269498e-06,1.2963155313627794e-06,0.9992952346801758,0.00012031852559498219,2.160525791341983e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,12,47,140.09403806826217,1.8644490343459108,1.8644490343459108,0.0,1,,10000.000000000224,9999.999998813875,10000.00000149686,7.537411950425015e-06,1.4968591131037101e-06,0.9995002746582031,0.0001256235369437785,2.494765711947158e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,13,54,144.07287469753035,2.70115079526548,2.70115079526548,0.0,1,,9999.99999999989,9999.99999876573,10000.000001772196,1.0008932242942042e-05,1.7721959011396393e-06,0.9996412396430969,0.00016681554314239427,2.9536598845720303e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,14,56,196.95377250913822,2.101009723118373,2.101009723118373,0.0,1,,10000.000000000111,9999.999998628473,10000.000002034272,9.942783160574747e-06,2.0342722564237192e-06,0.9995387196540833,0.00016571305555811042,3.390454230668494e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,15,48,166.69686781355608,1.9888506253560383,1.9888506253560383,0.0,1,,10000.000000000462,9999.99999886732,10000.000001262175,7.768914786030244e-06,1.2621749192476273e-06,0.999372124671936,0.00012948190392316896,2.1036262059766933e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,16,47,122.81320978459722,2.066544098549701,2.066544098549701,0.0,1,,10000.000000000082,9999.999998968298,10000.00000147273,6.518101463986221e-06,1.4727302186656743e-06,0.9992311596870422,0.00010863502548531028,2.454550691345673e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,17,51,33.3248587632751,2.071890557981005,2.071890557981005,0.0,1,,10000.000000000015,9999.999997900177,10000.000002387123,9.386309799091941e-06,2.3871234589023516e-06,0.9996027946472168,0.0001564384981418052,3.978537905235023e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,18,43,76.93856301812575,2.631777812159339,2.631777812159339,0.0,1,,9999.999999999834,9999.999999228248,10000.000001578483,7.628983207348685e-06,1.5784826246090233e-06,0.9994874596595764,0.00012714970882130326,2.6308055192309147e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,19,41,63.777421091452666,1.7984661939667492,1.7984661939667492,0.0,1,,10000.000000000071,9999.999998670759,10000.000000964059,6.379778798946099e-06,1.329241058556363e-06,0.9993977546691895,0.00010632963955672002,2.215402126708072e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,20,44,90.16292345594212,2.6957027782093395,2.6957027782093395,0.0,1,,9999.999999999623,9999.999998393763,10000.000001623272,8.744012634544552e-06,1.623271600692533e-06,0.9994105696678162,0.00014573354745906947,2.705451153189348e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,21,51,96.54891469193531,3.2614725748697913,3.2614725748697913,0.0,1,,9999.999999999805,9999.999998412346,10000.000000956514,8.004176105090552e-06,1.5876539691817015e-06,0.9992952346801758,0.00013340292380144817,2.6460905227245722e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,22,39,129.80919888440803,2.737946339142628,2.737946339142628,0.0,1,,9999.999999999933,9999.99999827808,10000.000001078935,7.537822349919947e-06,1.7219208530150354e-06,0.9994490146636963,0.00012563036490363235,2.8698687577366193e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12027,1,1,1,precision,23,39,161.6155894745048,3.2383299607496996,3.2383299607496996,0.0,1,,9999.99999999988,9999.99999871505,10000.00000097228,6.293080363190744e-06,1.284950485569425e-06,0.9995387196540833,0.00010488466262428706,2.1415830945485787e-05,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
