schema_version,run_id,round,method,physical_client_id,virtual_client_id,num_examples,num_batches,local_epochs,batch_size,train_loss,task_loss,prior_loss,regularization_loss,accuracy_local_train_estimate,loss_local_train_estimate,update_l2_norm,update_linf_norm,update_cosine_to_global,drift_from_global_before_l2,drift_from_global_after_l2,label_entropy,kl_to_global_label_distribution,vi_elbo_loss,vi_kl_loss,vi_kl_loss_per_example,vi_kl_per_param,vi_likelihood_loss,vi_complexity_cost,vi_effective_lr,vi_loc_l2,vi_scale_mean,vi_scale_p50,vi_scale_p90,vi_scale_max,vi_snr_raw_mean,vi_snr_raw_p50,vi_snr_raw_p90,ola_task_loss,ola_prior_loss,ola_prior_loss_raw,ola_regularization_loss_raw,ola_fisher_mean,ola_fisher_p50,ola_fisher_p90,ola_fisher_max,ola_precision_mean,ola_precision_p50,ola_precision_p90,ola_sigma_mean,ola_sigma_p50,ola_sigma_p90,ola_snr_raw_mean,ola_snr_raw_p50,ola_snr_raw_p90,sparse_comm_enabled,sparse_metric,sparse_selection_method,sparse_ratio,sparse_warmup_rounds,sparse_num_params_total,sparse_num_params_sent,sparse_compression_ratio,sparse_threshold,sparse_score_mean,sparse_score_p50,sparse_score_p90,sparse_selection_score_mean,sparse_selection_score_p50,sparse_selection_score_p90,sparse_selected_score_mean,sparse_selected_score_p50,sparse_selected_score_p90,sparse_dropped_score_mean,sparse_dropped_score_p50,sparse_dropped_score_p90,sparse_selected_selection_score_mean,sparse_selected_selection_score_p50,sparse_selected_selection_score_p90,sparse_dropped_selection_score_mean,sparse_dropped_selection_score_p50,sparse_dropped_selection_score_p90,sparse_sent_update_l2,sparse_dropped_update_l2,sparse_sent_update_fraction_l2,sparse_dropped_update_fraction_l2,sparse_update_energy_retention,sparse_dense_bytes,sparse_sent_bytes,sparse_index_bytes,sparse_value_bytes,sparse_byte_saving_ratio,channel_snr_db,pathloss_db,rate_mbps,delay_ms,energy_j,ota_contribution_norm,digital_payload_bytes,communication_success,vi_scale_std,num_examples_train
bayesfl_observability_v1,vi_sparse_random_keep005_seed42,1,vi,24,1,143,,5,256,1271.549077987671,0.11808760849745957,19.34126846545625,19.34126846545625,,,3.7043112683174306,0.025047795847058296,0.8772769690056209,3.7043112683174306,,0.03835078340871136,2.278067287918738,1271.549077987671,2765.801390560244,19.34126846545625,0.027176981335956016,0.11808760849745957,19.34126846545625,0.005,7.717489902229926,0.05032958117645599,0.05038311332464218,0.05115840695798397,0.05123927444219589,0.397958354913787,0.3609686921375071,0.7744822528623753,,,,,,,,,,,,,,,,,,1,update_snr,random,0.05,0,101770,5089,0.05000491303920605,0.9499983002707201,0.19440417982285768,0.1807891781159438,0.37495531734091087,0.49889512656203516,0.49704324897300683,0.8994070727518748,0.19559448348825495,0.1838545128220747,0.3754963802544257,0.19434152578169958,0.18063024472826644,0.3748803278985638,0.9747470506679722,0.9746211422271259,0.9948561065083265,0.4738476979899775,0.4731953563340856,0.8546755190681825,0.8317342447154367,3.6097285380968924,0.22453141339097735,0.9744668513606041,0.22453141339097735,814160,101780,40712,61068,0.8749877174019849,,,,,,,,,0.0006480260685905077,143
bayesfl_observability_v1,vi_sparse_random_keep005_seed42,1,vi,119,9,5,,5,256,1136.2417741775512,2.0594718933105467,541.4400752516203,541.4400752516203,,,3.6645383875737907,0.02505425736308098,0.8797980182424485,3.6645383875737907,,-0.0,2.185987945410232,1136.2417741775512,2707.2003762581016,541.4400752516203,0.02660116317439424,2.0594718933105467,541.4400752516203,0.005,7.709169439056831,0.050328246352011226,0.05037613585591316,0.05115972459316254,0.051239047199487686,0.39811331683507417,0.36198553708568526,0.7743480280550026,,,,,,,,,,,,,,,,,,1,update_snr,random,0.05,0,101770,5089,0.05000491303920605,0.9491888925321967,0.19194480847833362,0.1775003929993502,0.37257516127440166,0.5003275989099705,0.5010459682601047,0.9000203338573929,0.19071343241708014,0.17565861344205916,0.3722584498214924,0.1920096244481283,0.17757267267529206,0.3726058928462866,0.9746699568272613,0.9744146709529237,0.9951957304569998,0.4753596294077819,0.4755080685575278,0.8549960869040255,0.8138113671072403,3.5730312974796288,0.22207745724995576,0.9750290267378678,0.22207745724995576,814160,101780,40712,61068,0.8749877174019849,,,,,,,,,0.0006489897427095698,5
bayesfl_observability_v1,vi_sparse_random_keep005_seed42,1,vi,256,20,1944,,5,256,3105.4231497883798,0.07370968512546869,1.464116255424904,1.464116255424904,,,3.6733266891881646,0.06965464353561401,0.8798578912427467,3.6733266891881646,,-0.0,2.259365973874069,3105.4231497883798,2846.2420005460135,1.464116255424904,0.027967397077193805,0.07370968512546869,1.464116255424904,0.005,7.729407517283975,0.05080149841839952,0.05063190311193466,0.053158816695213315,0.05900657922029495,0.3956339775318623,0.363215958968907,0.7563783805974768,,,,,,,,,,,,,,,,,,1,update_snr,random,0.05,0,101770,5089,0.05000491303920605,0.9492954573532003,0.18041335504802847,0.15288092041796114,0.3709926055417726,0.5016684645801346,0.5018254846876611,0.8992331519282807,0.18078890802515582,0.15480520156714975,0.3697233409340762,0.18039358705741398,0.1528095823656389,0.37106538841616005,0.9748766307808623,0.9751260750644204,0.9949219021096896,0.4767601955531748,0.477156953667246,0.8552320193367248,0.8247477731383024,3.579541880772662,0.2245233933496338,0.9744686992606613,0.2245233933496338,814160,101780,40712,61068,0.8749877174019849,,,,,,,,,0.0017458056653449534,1944
bayesfl_observability_v1,vi_sparse_random_keep005_seed42,1,vi,272,21,5,,5,256,1182.7352772712707,2.1890634536743163,540.7772296492291,540.7772296492291,,,3.6622677609846903,0.02506120875477791,0.8793026990751172,3.6622677609846903,,-0.0,2.28098669344155,1182.7352772712707,2703.8861482461452,540.7772296492291,0.026568597310073157,2.1890634536743163,540.7772296492291,0.005,7.6894017511957395,0.05033034284146962,0.0503820925951004,0.05115958750247955,0.05123918130993843,0.39677090932124626,0.3598958841937261,0.7713365841664866,,,,,,,,,,,,,,,,,,1,update_snr,random,0.05,0,101770,5089,0.05000491303920605,0.9503599555278796,0.1918061133731418,0.17720678810729298,0.37202155583668073,0.49925308554477793,0.49881617013725565,0.8995950505882763,0.1958042033850929,0.1826862035267974,0.3769875241390675,0.19159566581808118,0.17689372557280977,0.37175745337922905,0.9751563118601201,0.9750765722510653,0.995300152912216,0.47420295657715467,0.4740723316058132,0.8538073668564262,0.8339627186314208,3.5660498225740898,0.22771757093129355,0.9737272245804524,0.22771757093129355,814160,101780,40712,61068,0.8749877174019849,,,,,,,,,0.0006481758194328541,5
bayesfl_observability_v1,vi_sparse_random_keep005_seed42,1,vi,166,13,12,,5,256,1161.6843818664552,1.859400749206543,226.52539888529984,226.52539888529984,,,3.6721051207897375,0.025088511407375336,0.879011045729929,3.6721051207897375,,-0.0,2.311121424016332,1161.6843818664552,2718.304786623598,226.52539888529984,0.026710275981365803,1.859400749206543,226.52539888529984,0.005,7.701457671019262,0.050333314726195615,0.05038530007004738,0.0511598352342844,0.05123889446258545,0.39708810992990196,0.35949934084484164,0.7752257665182045,,,,,,,,,,,,,,,,,,1,update_snr,random,0.05,0,101770,5089,0.05000491303920605,0.9496992361748281,0.192360957281909,0.1775242484796536,0.37284155766006977,0.4995980460612659,0.5008763408770935,0.8988809557450497,0.19307017147744715,0.17934354791823925,0.3777693581572399,0.1923236263581381,0.1774303337526182,0.37252671583395114,0.9747475845945812,0.9745352927996268,0.9949763607208255,0.4745875889745989,0.47701188750413215,0.8523771204765204,0.8250773819032593,3.578212309520198,0.2246878438288866,0.9744307942771131,0.2246878438288866,814160,101780,40712,61068,0.8749877174019849,,,,,,,,,0.0006464516222121501,12
bayesfl_observability_v1,vi_sparse_random_keep005_seed42,1,vi,174,13,7,,5,256,1149.4290281295775,2.0726555415562222,389.07125728594,389.07125728594,,,3.6756421487902307,0.025062071159482002,0.8791157121896324,3.6756421487902307,,-0.0,2.259365973874069,1149.4290281295775,2723.49880100158,389.07125728594,0.02676131277391746,2.0726555415562222,389.07125728594,0.005,7.712066731290007,0.05033136266774656,0.05038418062031269,0.05115977302193642,0.05123929679393768,0.39767065760812964,0.36009972158979864,0.7753210480833114,,,,,,,,,,,,,,,,,,1,update_snr,random,0.05,0,101770,5089,0.05000491303920605,0.9506760372770022,0.19274463519826676,0.17886897669319868,0.3731021441622258,0.49951421963471954,0.4986361628658343,0.9002690924099054,0.19627621088353947,0.1838714070839806,0.3742223132162223,0.19255874356844954,0.17864580074508893,0.3730591410711298,0.9753147654627672,0.9751676818460286,0.9953867169197074,0.47446949546224576,0.47323625595128616,0.8550064174871534,0.834172957396305,3.57973472244969,0.22694618345011022,0.9739073004231092,0.22694618345011022,814160,101780,40712,61068,0.8749877174019849,,,,,,,,,0.0006473676019531049,7
bayesfl_observability_v1,vi_sparse_random_keep005_seed42,1,vi,30,2,189,,5,256,1342.4460311889648,0.14128585088820683,14.69297100758093,14.69297100758093,,,3.711857955640832,0.025088388472795486,0.8779732089210803,3.711857955640832,,0.11251593411963928,2.1691882529070243,1342.4460311889648,2776.971520432796,14.69297100758093,0.027286739907957117,0.14128585088820683,14.69297100758093,0.005,7.753756259395334,0.05032927534055491,0.0503791868686676,0.051158513873815536,0.05123945325613022,0.40016707707118726,0.3629256209352451,0.7774047311525311,,,,,,,,,,,,,,,,,,1,update_snr,random,0.05,0,101770,5089,0.05000491303920605,0.9501803234534824,0.19472164734920971,0.18034098656466926,0.37570196407166073,0.5010393748073868,0.5012980270717121,0.901089575282896,0.1937451502773753,0.17884988997157203,0.37380435574463056,0.1947730472478306,0.18042482525470405,0.3758176311708125,0.9749570468722427,0.9750570347539198,0.9950444802049571,0.47609375950408983,0.4754201199204954,0.8562213878565841,0.8261735979889346,3.6187465604598708,0.2225768356069273,0.9749151513086696,0.2225768356069273,814160,101780,40712,61068,0.8749877174019849,,,,,,,,,0.0006477362013835658,189
bayesfl_observability_v1,vi_sparse_random_keep005_seed42,1,vi,186,14,15,,5,256,1166.279499053955,1.197454579671224,181.34689446750343,181.34689446750343,,,3.673382174260438,0.02508586086332798,0.8793209775594428,3.673382174260438,,-0.0,2.3155014849272724,1166.279499053955,2720.2034170125517,181.34689446750343,0.02672893207244327,1.197454579671224,181.34689446750343,0.005,7.71346439720929,0.05033156813213021,0.050378963351249695,0.05116150677204132,0.05123922973871231,0.3981895816294762,0.36145424759489975,0.775240375560605,,,,,,,,,,,,,,,,,,1,update_snr,random,0.05,0,101770,5089,0.05000491303920605,0.950130512601583,0.19257841866929262,0.17818971964098063,0.3729276344217212,0.5009338036411818,0.5013118024022911,0.9007889587215283,0.19357190412057754,0.17764622603273222,0.3757917036870308,0.19252612455295554,0.17822665250370764,0.3728059897596919,0.9749333173661129,0.974908800421188,0.9951972441514589,0.4759838804365587,0.47654354489326944,0.8566073130865701,0.8246456802971069,3.579622340435044,0.22449220940729722,0.9744758837013002,0.22449220940729722,814160,101780,40712,61068,0.8749877174019849,,,,,,,,,0.0006477756783454578,15
bayesfl_observability_v1,vi_sparse_random_keep005_seed42,1,vi,154,12,211,,5,256,1378.6029071807861,0.08585388400543358,13.2778692135823,13.2778692135823,,,3.728363615476578,0.02504298835992813,0.8761678556737486,3.728363615476578,,-0.0,2.4040642619438994,1378.6029071807861,2801.630404065865,13.2778692135823,0.027529040032090647,0.08585388400543358,13.2778692135823,0.005,7.735071464106329,0.0503350170042413,0.05038882978260517,0.05115966498851776,0.05123920738697052,0.39896682435843683,0.36163134288667076,0.7767994301072675,,,,,,,,,,,,,,,,,,1,update_snr,random,0.05,0,101770,5089,0.05000491303920605,0.9496642707738536,0.1956404034508667,0.18131266289301273,0.3775793050952004,0.4994342323423972,0.49891174967030255,0.9008495899369734,0.19783894227601112,0.1845943329737022,0.37527492367320164,0.19552467891263106,0.18113813928204126,0.3777152184788511,0.9747321916634796,0.9745793149484475,0.99496065577162,0.4744159628273427,0.4737441667023846,0.8546237199247712,0.8395105392419323,3.6326185188801885,0.2251686331657922,0.9743198071671583,0.2251686331657922,814160,101780,40712,61068,0.8749877174019849,,,,,,,,,0.0006466734668063836,211
bayesfl_observability_v1,vi_sparse_random_keep005_seed42,1,vi,241,19,263,,5,256,2332.8588855981825,0.0382963940217921,14.79282598552393,14.79282598552393,,,4.382623918216295,0.04499110206961632,0.8400624282913794,4.382623918216295,,-0.0,2.28098669344155,2332.8588855981825,3890.5132341927933,14.79282598552393,0.03822848810251345,0.0382963940217921,14.79282598552393,0.005,8.078722240379191,0.05050241057837426,0.05048632249236107,0.0518711443990469,0.05252070724964142,0.4125084360113333,0.3709065002144686,0.8096038058769943,,,,,,,,,,,,,,,,,,1,update_snr,random,0.05,0,101770,5089,0.05000491303920605,0.9491923898850394,0.22137501369275026,0.1925352999638232,0.44905567292120585,0.49949011544237776,0.49969738383676854,0.8990779621998954,0.22347959954296082,0.19597042339993764,0.4519482614680915,0.221264234559397,0.19234193267569302,0.4488899778399757,0.9747690223400426,0.9749513090221369,0.995197202973181,0.4744728487901687,0.4750889347495222,0.8541274916727433,0.9886158737502423,4.269664045646986,0.22557625116795416,0.9742255154270042,0.22557625116795416,814160,101780,40712,61068,0.8749877174019849,,,,,,,,,0.0009810438535967495,263
