round,accuracy,nll,brier,ece,mce,mean_confidence,predictive_entropy,expected_entropy,mutual_information,fola_mean_accuracy,fola_mean_nll,fola_mean_brier,fola_mean_ece,fola_mean_mce,fola_mean_mean_confidence,fola_mean_predictive_entropy,fola_mean_expected_entropy,fola_mean_mutual_information
0.0,0.1191,2.3090767691948133,0.9012682132533999,0.004111658821254971,0.048416803476580395,0.11940395365580916,2.2944285180585013,2.2944285180585013,0.0,0.1191,2.3090767691948133,0.9012682132533999,0.004111658821254971,0.048416803476580395,0.11940395365580916,2.2944285180585013,2.2944285180585013,0.0
1.0,0.2389,2.097529223910662,0.8615732645182501,0.11638514073938132,0.8758026957511902,0.35528514073938133,1.8924273055463119,1.8924273055463119,0.0,0.2389,2.097529223910662,0.8615732645182501,0.11638514073938132,0.8758026957511902,0.35528514073938133,1.8924273055463119,1.8924273055463119,0.0
2.0,0.374,1.7251857777054622,0.7561131195121013,0.03402362770363687,0.24554233659397473,0.34208421130105854,1.8509442923986237,1.8509442923986237,0.0,0.374,1.7251857777054622,0.7561131195121013,0.03402362770363687,0.24554233659397473,0.34208421130105854,1.8509442923986237,1.8509442923986237,0.0
3.0,0.3986,1.639963119779819,0.7312262261667491,0.015695935647189622,0.1170955664581722,0.3929099464908242,1.7115589953783554,1.7115589953783554,0.0,0.3986,1.639963119779819,0.7312262261667491,0.015695935647189622,0.1170955664581722,0.3929099464908242,1.7115589953783554,1.7115589953783554,0.0
4.0,0.4368,1.5184350090498937,0.6930353974516709,0.02277247239798308,0.0694990090348504,0.43173449104577305,1.5934434082153992,1.5934434082153992,0.0,0.4368,1.5184350090498937,0.6930353974516709,0.02277247239798308,0.0694990090348504,0.43173449104577305,1.5934434082153992,1.5934434082153992,0.0
5.0,0.4773,1.4279000116062976,0.6561772174663725,0.03709017176479101,0.0627429656650988,0.4414902381077409,1.5541616832105327,1.5541616832105327,0.0,0.4773,1.4279000116062976,0.6561772174663725,0.03709017176479101,0.0627429656650988,0.4414902381077409,1.5541616832105327,1.5541616832105327,0.0
6.0,0.5019,1.3872404093822002,0.6423738749648624,0.04303131106346847,0.13020069897174835,0.47546050646156074,1.4599837747095816,1.4599837747095816,0.0,0.5019,1.3872404093822002,0.6423738749648624,0.04303131106346847,0.13020069897174835,0.47546050646156074,1.4599837747095816,1.4599837747095816,0.0
7.0,0.4919,1.3728915989931998,0.639472821321738,0.025334609444439403,0.07312186898254758,0.5070694779619574,1.3757624413848981,1.3757624413848981,0.0,0.4919,1.3728915989931998,0.639472821321738,0.025334609444439403,0.07312186898254758,0.5070694779619574,1.3757624413848981,1.3757624413848981,0.0
8.0,0.5101,1.3379654268548888,0.6240779076068926,0.023567936199903463,0.07644289833386131,0.5230796780228615,1.326750695099479,1.326750695099479,0.0,0.5101,1.3379654268548888,0.6240779076068926,0.023567936199903463,0.07644289833386131,0.5230796780228615,1.326750695099479,1.326750695099479,0.0
9.0,0.5266,1.3058598508161425,0.6123024644224538,0.030510424910485757,0.09133562687578245,0.5304577900961042,1.309374643041089,1.309374643041089,0.0,0.5266,1.3058598508161425,0.6123024644224538,0.030510424910485757,0.09133562687578245,0.5304577900961042,1.309374643041089,1.309374643041089,0.0
10.0,0.5273,1.2915735570123918,0.6084242575923334,0.032930123904347436,0.09832367698016498,0.5527698113292455,1.2487047162479454,1.2487047162479454,0.0,0.5273,1.2915735570123918,0.6084242575923334,0.032930123904347436,0.09832367698016498,0.5527698113292455,1.2487047162479454,1.2487047162479454,0.0
11.0,0.5358,1.2713980101948281,0.6001792383242955,0.0352706994816661,0.10171566708996382,0.5682897836938501,1.205045036114047,1.205045036114047,0.0,0.5358,1.2713980101948281,0.6001792383242955,0.0352706994816661,0.10171566708996382,0.5682897836938501,1.205045036114047,1.205045036114047,0.0
12.0,0.5489,1.2383406361705849,0.5841669451173304,0.028451406557857977,0.09527696493793937,0.5772228398218751,1.1701689982033279,1.1701689982033279,0.0,0.5489,1.2383406361705849,0.5841669451173304,0.028451406557857977,0.09527696493793937,0.5772228398218751,1.1701689982033279,1.1701689982033279,0.0
13.0,0.5583,1.2226827465387735,0.5804506340499972,0.036106033259630195,0.08111735341929582,0.5851070195257664,1.1574029295823995,1.1574029295823995,0.0,0.5583,1.2226827465387735,0.5804506340499972,0.036106033259630195,0.08111735341929582,0.5851070195257664,1.1574029295823995,1.1574029295823995,0.0
14.0,0.566,1.2043077240849547,0.5703515966888199,0.03133985623419287,0.08133517102711763,0.5913303104519844,1.139737645823445,1.139737645823445,0.0,0.566,1.2043077240849547,0.5703515966888199,0.03133985623419287,0.08133517102711763,0.5913303104519844,1.139737645823445,1.139737645823445,0.0
15.0,0.5642,1.1986291684102555,0.5695601826118444,0.042215527325868606,0.10213894881019292,0.6062544497549534,1.0990945108327816,1.0990945108327816,0.0,0.5642,1.1986291684102555,0.5695601826118444,0.042215527325868606,0.10213894881019292,0.6062544497549534,1.0990945108327816,1.0990945108327816,0.0
16.0,0.5676,1.1827000006868058,0.5617035210361601,0.04200395753383636,0.10460617482115375,0.6096039575338363,1.0934229621935345,1.0934229621935345,0.0,0.5676,1.1827000006868058,0.5617035210361601,0.04200395753383636,0.10460617482115375,0.6096039575338363,1.0934229621935345,1.0934229621935345,0.0
17.0,0.5712,1.1844197119072846,0.5645099005369433,0.05334456993490457,0.10940725850767319,0.6210400321796536,1.063403803581706,1.063403803581706,0.0,0.5712,1.1844197119072846,0.5645099005369433,0.05334456993490457,0.10940725850767319,0.6210400321796536,1.063403803581706,1.063403803581706,0.0
18.0,0.589,1.1307263798795917,0.5397925548365924,0.02925968612730502,0.06736054410296866,0.6164914715439082,1.0748102917276205,1.0748102917276205,0.0,0.589,1.1307263798795917,0.5397925548365924,0.02925968612730502,0.06736054410296866,0.6164914715439082,1.0748102917276205,1.0748102917276205,0.0
19.0,0.5931,1.1269166513846052,0.538687276188022,0.03639579916596412,0.08180322523774773,0.6245420819103717,1.0510562323871577,1.0510562323871577,0.0,0.5931,1.1269166513846052,0.538687276188022,0.03639579916596412,0.08180322523774773,0.6245420819103717,1.0510562323871577,1.0510562323871577,0.0
20.0,0.5973,1.1203227622797178,0.53542839919528,0.03935104888528586,0.08620116132844113,0.6334293264105916,1.0227627286349166,1.0227627286349166,0.0,0.5973,1.1203227622797178,0.53542839919528,0.03935104888528586,0.08620116132844113,0.6334293264105916,1.0227627286349166,1.0227627286349166,0.0
21.0,0.5992,1.106166681057078,0.5301790725373988,0.045690786762535573,0.09763622882662859,0.6435287727817893,0.9924894222567504,0.9924894222567504,0.0,0.5992,1.106166681057078,0.5301790725373988,0.045690786762535573,0.09763622882662859,0.6435287727817893,0.9924894222567504,0.9924894222567504,0.0
22.0,0.6028,1.1049419730557444,0.5294694128337188,0.049551754191517826,0.11108059721119823,0.6500565558105708,0.9771949520114588,0.9771949520114588,0.0,0.6028,1.1049419730557444,0.5294694128337188,0.049551754191517826,0.11108059721119823,0.6500565558105708,0.9771949520114588,0.9771949520114588,0.0
23.0,0.6061,1.0847760006949227,0.5229919017469827,0.045495456716418275,0.09796297651369135,0.6473846234232187,0.9853457179949917,0.9853457179949917,0.0,0.6061,1.0847760006949227,0.5229919017469827,0.045495456716418275,0.09796297651369135,0.6473846234232187,0.9853457179949917,0.9853457179949917,0.0
24.0,0.6224,1.0463722676588922,0.5032053241178988,0.030700762188434604,0.11334305891284235,0.6465385306000709,0.9876269687319676,0.9876269687319676,0.0,0.6224,1.0463722676588922,0.5032053241178988,0.030700762188434604,0.11334305891284235,0.6465385306000709,0.9876269687319676,0.9876269687319676,0.0
25.0,0.622,1.0462717683996017,0.5038386644484366,0.031662753389775755,0.07291761814401698,0.6518063793972134,0.9786895447923711,0.9786895447923711,0.0,0.622,1.0462717683996017,0.5038386644484366,0.031662753389775755,0.07291761814401698,0.6518063793972134,0.9786895447923711,0.9786895447923711,0.0
26.0,0.6219,1.0439924905260143,0.504757143500644,0.04390347157865762,0.09986486691245089,0.6652039666250348,0.9376932533905096,0.9376932533905096,0.0,0.6219,1.0439924905260143,0.504757143500644,0.04390347157865762,0.09986486691245089,0.6652039666250348,0.9376932533905096,0.9376932533905096,0.0
27.0,0.6224,1.0378226478346568,0.5028741823871434,0.040787536932528026,0.10422942357807108,0.6626201612785458,0.9428966671135711,0.9428966671135711,0.0,0.6224,1.0378226478346568,0.5028741823871434,0.040787536932528026,0.10422942357807108,0.6626201612785458,0.9428966671135711,0.9428966671135711,0.0
28.0,0.6326,1.016201294708917,0.49175210122050284,0.04148955372869969,0.10588139795154505,0.6692807239085435,0.9265469833269916,0.9265469833269916,0.0,0.6326,1.016201294708917,0.49175210122050284,0.04148955372869969,0.10588139795154505,0.6692807239085435,0.9265469833269916,0.9265469833269916,0.0
29.0,0.6343,1.0106867441953657,0.4895608510578614,0.040416555526852596,0.10903853432744992,0.6737060253769159,0.9108108827672633,0.9108108827672633,0.0,0.6343,1.0106867441953657,0.4895608510578614,0.040416555526852596,0.10903853432744992,0.6737060253769159,0.9108108827672633,0.9108108827672633,0.0
