schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path
bayesfl_observability_v1,smoke_vi_mnist,vi,mnist,mlp,0,0,0.3,0.5,30,6,0.2,3,1,32,0.05,42,0.2307,2.3373328395843505,2.3373328395843505,0.03679524786621331,0.6850854645539947,0.2307,3,0.03679524786621331,3,0.050605273207162425,0.35742701491316486,0.0078207899390843,29.482543230056763,6.700566498562694,outputs/smoke_vi_mnist/final_model.pt
