run_id,round,logical_round,physical_round,phase,client_id,num_examples,distance_m,train_loss,phase1_loss,phase2_loss,local_steps,local_precision_mean,local_precision_min,local_precision_max,local_precision_delta_l2,local_precision_delta_max_abs,local_precision_changed_fraction,local_precision_gradient_l2_mean,local_precision_gradient_max_abs,local_nu_l2,local_implied_mean_l2,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,sparse_total_coordinates,sparse_score_threshold,sparse_score_mean,sparse_selected_score_mean,sparse_dropped_score_mean
fig2_default_proposed_rep00_seed12026,1,1,1,precision,0,9,197.61687531060372,4.329940442685728,4.329940442685728,0.0,3,400.00000027900853,399.9998091777887,400.0002385237078,0.0025141783086724987,0.00023852370787835753,1.0,0.014435046816282847,0.0015149217018924368,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,1,11,141.5441727761339,3.6432328585422398,3.6432328585422398,0.0,6,400.0000006287416,399.9996870978139,400.000375118845,0.004335536969717184,0.00037511884505647686,1.0,0.017888729604668478,0.0025056482840120006,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,2,9,60.09149970674169,3.0431792400501396,3.0431792400501396,0.0,3,400.0000001617266,399.9998435575599,400.0001470490978,0.0018899403135782132,0.00015644244001578045,1.0,0.010950814067217545,0.0012862834980654218,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,3,13,198.3326038511609,4.564327336580326,4.564327336580326,0.0,6,400.0000010186539,399.9995645139872,400.0005529977075,0.0049119945811822024,0.000552997707529812,1.0,0.019484206871670722,0.0021932488349226406,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,4,13,157.7991906325084,3.207598960093963,3.207598960093963,0.0,6,400.00000074294604,399.99948390647216,400.00040071199857,0.0048669253828691385,0.0005160935277785939,1.0,0.019496863641283526,0.0020853801646377643,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,5,7,180.7270006778461,4.26037636711484,4.26037636711484,0.0,3,400.00000023424946,399.9998228838208,400.0001634926267,0.0018735569829765645,0.00017711617914528688,1.0,0.01077090332895412,0.0014950175682063016,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,6,8,189.18277208888915,4.287657417853674,4.287657417853674,0.0,3,400.0000002891914,399.9998225302992,400.00021707922986,0.0021904440992715677,0.00021707922991254236,1.0,0.012597420403961987,0.0016767290428316886,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,7,14,198.11864188534395,3.8237682387942358,3.8237682387942358,0.0,6,400.0000007748782,399.9995744647497,400.00038895075596,0.005331839573865861,0.00042553525025823546,1.0,0.021962180058285204,0.00246493164947052,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,8,9,155.27371511081455,5.037046485477024,5.037046485477024,0.0,3,400.0000003632511,399.99981486478464,400.00018276697944,0.002522596118598443,0.00018513521530394428,1.0,0.014524402266897973,0.001769361262698497,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
fig2_default_proposed_rep00_seed12026,1,1,1,precision,9,8,99.38710504224882,3.4996862093607586,3.4996862093607586,0.0,3,400.00000017893956,399.9998411850036,400.00011829497384,0.0016368560007827897,0.00015881499632541818,1.0,0.00969284523696413,0.0012497345000107626,0.0,0.0,False,,1.0,0,0,nan,nan,nan,nan
