schema_version,run_id,round,method,selection_policy,selected_count,available_count,selected_fraction,selected_examples,selected_examples_fraction,selected_label_entropy_mean,selected_label_entropy_std,selected_kl_to_global_label_mean,selected_distance_m_mean,selected_distance_m_std,selected_channel_snr_db_mean,selected_channel_snr_db_std,selection_score_mean,selection_score_std
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,14,ola,random,15,300,0.05,672,0.012425805735840683,0.005766872506235797,0.021577661111540723,2.3000231542492533,372.49772258731076,121.02277956093924,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,15,ola,random,15,300,0.05,924,0.01708548288678094,0.00864937964796189,0.03236301525080879,2.281920979422639,388.8660075254041,141.07854043050466,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,16,ola,random,15,300,0.05,2217,0.04099406445886725,0.15251874137780672,0.44688623364910474,2.141533991855512,418.42551430355667,101.91306475936221,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,17,ola,random,15,300,0.05,5383,0.09953588136314047,0.10201054197912342,0.23301962363820622,2.183192980242864,414.00531278151743,82.28009650849984,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,18,ola,random,15,300,0.05,2677,0.04949982433756772,0.05672657454243981,0.11859385875601519,2.2282328558446993,367.10395185263513,130.4866831243702,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,19,ola,random,15,300,0.05,5222,0.09655886540559531,0.04113703904648472,0.09442609062408831,2.254021584368343,335.4208694281287,151.1665695556819,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,20,ola,random,15,300,0.05,339,0.006268375214955345,0.027012977654612923,0.10107330738014185,2.266463187419661,379.2628573230571,141.31633093883912,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,21,ola,random,15,300,0.05,1904,0.035206449584881935,0.0,0.0,2.289744767976485,421.7817522988948,133.2208455858231,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,22,ola,random,15,300,0.05,5973,0.11044544294669108,0.049460409183881344,0.18506390537573136,2.260148547221857,418.1386904648119,78.70462597710733,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,23,ola,random,15,300,0.05,3507,0.06484717368391857,0.015174104537995866,0.05677630033227221,2.2779614551000447,303.3165195937969,121.30773215216918,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,24,ola,random,15,300,0.05,6493,0.1200606497660916,0.11000524653326922,0.26209814404881493,2.169103183358486,406.9604195919832,127.98008435200119,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,25,ola,random,15,300,0.05,456,0.008431796749320463,0.009999661574027667,0.03741530759370016,2.282433135420905,282.49332017706735,127.50549089767323,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,26,ola,random,15,300,0.05,10937,0.20223368650727613,0.1474725805032084,0.2970771454783344,2.1627975942399713,374.015972034088,102.12340101257074,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,27,ola,random,15,300,0.05,2366,0.043749191028272405,0.0,0.0,2.3129338046568093,423.03345383661275,104.60841213414069,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,28,ola,random,15,300,0.05,3978,0.07355633216841405,0.03080784286087661,0.07855498173530809,2.282611396455529,332.5150405289239,145.11204342092876,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,29,ola,random,15,300,0.05,3697,0.06836042232946876,0.049460409183881344,0.18506390537573136,2.24109870489057,372.5417634676671,134.352269823126,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,30,ola,random,15,300,0.05,5036,0.09311957988942512,0.11397404199003389,0.290584045320682,2.1790393905892826,364.89391494798645,123.86476957187341,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,31,ola,random,15,300,0.05,2148,0.039718200477062184,0.0,0.0,2.2913774961862976,387.88744281021144,125.4385221494489,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,32,ola,random,15,300,0.05,629,0.01163070209500564,0.010438116887371274,0.039055857155642554,2.273619499171411,357.18802128210336,132.5918202482154,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,33,ola,random,15,300,0.05,4678,0.08649987980991476,0.1597263598367108,0.3320925132751639,2.12447544812076,404.7210931810839,98.33865147261993,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,34,ola,random,15,300,0.05,4327,0.0800096152068194,0.1178855809460745,0.3092590751012509,2.1913691246931957,388.08386227177454,123.94034513454656,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,35,ola,random,15,300,0.05,2319,0.04288012425805736,0.23239790883116698,0.35190289590446117,2.043112742274952,438.57441635956303,68.09859019655562,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,36,ola,random,15,300,0.05,1649,0.03049130008690668,0.00864937964796189,0.03236301525080879,2.2869177941827403,332.25264551719647,148.08684474397288,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,37,ola,random,15,300,0.05,3372,0.06235091806734343,0.045637892546554815,0.17076135776361223,2.231838230278546,352.2735984184349,104.31111659934786,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,38,ola,random,15,300,0.05,687,0.012703167471015698,0.0,0.0,2.280404513903221,420.09329592238686,75.44787901287401,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,39,ola,random,15,300,0.05,1904,0.035206449584881935,0.03742847430441614,0.1400445273567973,2.2693886356698436,374.43903851765657,166.23061557336362,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,40,ola,random,15,300,0.05,2117,0.03914498622436715,0.07099333842401843,0.2656327491259709,2.225956895261172,354.0431818110593,157.68622065899032,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,41,ola,random,15,300,0.05,462,0.00854274144339047,0.0,0.0,2.3029510317844117,377.51054919027126,128.777839873416,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,42,ola,random,15,300,0.05,1740,0.03217396128030177,0.042351027395029085,0.156429081229341,2.2379561131417507,373.1595138827034,126.74578818678268,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,43,ola,random,15,300,0.05,118,0.00218191231671012,0.09156970316422028,0.18576014065344326,2.1895576506534074,379.5624426490688,139.76640366283073,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,44,ola,random,15,300,0.05,350,0.006471773820750356,0.029022345562437928,0.08814085966008196,2.2492954400501945,373.0022468738544,116.1889964795787,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,45,ola,random,15,300,0.05,3080,0.05695160962260313,0.08183251267927534,0.267198709555788,2.213113980483993,423.2307592696316,88.42968981340076,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,46,ola,random,15,300,0.05,1961,0.036260424178546996,0.05733115206903366,0.21451352863136,2.235345691302309,340.07591859788687,139.6287868335713,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,47,ola,random,15,300,0.05,1887,0.03489210628501692,0.0,0.0,2.263588959675319,352.2648221358071,123.58002440056349,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,48,ola,random,15,300,0.05,2082,0.03849780884229212,0.04678828639065645,0.17276017096879667,2.264867181452411,377.66942257785274,89.31017751923977,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,49,ola,random,15,300,0.05,5709,0.10556387640761081,0.06250100665406502,0.21150565434791566,2.21883112283951,376.71377270527296,138.27380720520608,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,50,ola,random,15,300,0.05,4139,0.0765333481259592,0.10582101588715047,0.27532607899967343,2.191010990258238,326.67450893134435,121.0610295557133,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,51,ola,random,15,300,0.05,1729,0.03197056267450676,0.13761036694145493,0.23475194482494086,2.160376847320181,358.05520240509816,142.39803276367886,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,52,ola,random,15,300,0.05,4936,0.09127050165492502,0.0007673012694668316,0.0028709784627815923,2.294636756002772,380.09740454569976,127.84386567852916,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,53,ola,random,15,300,0.05,5348,0.09888870398106545,0.23635785435942863,0.5147546036969443,2.0651423573006076,345.84573099629836,137.926830555267,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,54,ola,random,15,300,0.05,1461,0.027015033006046487,0.04610090918783331,0.17249380739965117,2.247764121645049,395.7168459523393,107.6762390544836,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,55,ola,random,15,300,0.05,2168,0.040088016123962206,0.0,0.0,2.2863004419848676,401.4363700891847,111.34743308635902,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,56,ola,random,15,300,0.05,2142,0.03960725578299218,0.04527955106610171,0.16942056671628736,2.2415046388743742,374.9138768594731,140.01133697407374,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,57,ola,random,15,300,0.05,2590,0.04789112627355263,0.0,0.0,2.3081528781392575,385.9680850901661,123.1392075697905,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,58,ola,random,15,300,0.05,6008,0.11109262032876611,0.14394805904884578,0.25452321438511216,2.16447638200817,364.72299577528435,137.1590214622818,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,59,ola,random,15,300,0.05,240,0.004437787762800244,0.0,0.0,2.291802244102819,375.789262635588,152.23867765843968,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,60,ola,random,15,300,0.05,2622,0.04848283130859267,0.0,0.0,2.325642252222323,372.0785706715449,88.92396462449048,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,61,ola,random,15,300,0.05,757,0.01399752223516577,0.005858116733064796,0.021919065746855926,2.2756096612307437,352.24506010538477,125.07745509684676,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,62,ola,random,15,300,0.05,4299,0.07949187330115937,0.11389212676759271,0.23467364120213605,2.1851993935868133,384.04538445494046,126.54268269359385,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,63,ola,random,15,300,0.05,984,0.018194929827481002,0.04486744446728377,0.16787860501668195,2.2291123919227687,408.65923363343273,88.32788386840375,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,64,ola,random,15,300,0.05,2164,0.0400140529945822,0.08771382895242257,0.2237629761102657,2.2221544456983455,362.9369108895899,143.9624832202867,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,65,ola,random,15,300,0.05,291,0.005380817662395296,0.03617795938919781,0.10232596384034681,2.236279195197987,362.92356723345114,120.2005472012796,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,66,ola,random,15,300,0.05,6441,0.11909912908415154,0.18662852309372294,0.31993569722184456,2.1310306028355495,362.93962191298215,145.10291346960105,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,67,ola,random,15,300,0.05,2933,0.054233464617887986,0.07585805189861414,0.16378331242058458,2.2243039827471547,381.9625360410774,121.58561356765318,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,68,ola,random,15,300,0.05,1489,0.027532774911706515,0.06937987697095784,0.18023549090999044,2.2296022490016445,342.8719941204658,142.38297942012989,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,69,ola,random,15,300,0.05,1182,0.021856104731791202,0.02470077103686064,0.09242182240908145,2.2719447888360023,316.5020177884363,153.55359050264303,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,70,ola,random,15,300,0.05,4356,0.08054584789482443,0.21300315020304214,0.5004634583967141,2.0852273981275884,346.0707620481074,138.4516468719142,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,71,ola,random,15,300,0.05,3563,0.06588265749523863,0.09873548367779801,0.27914463423472724,2.2013940718273832,404.1772907296045,109.62170304400367,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,72,ola,random,15,300,0.05,7588,0.1403080564338677,0.12768863220345414,0.26888237321906633,2.1472577530529144,323.44272960536676,172.89209621629013,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,73,ola,random,15,300,0.05,5438,0.10055287439211553,0.03824096606594851,0.09934855971261797,2.2607627529724277,379.36594629897587,140.29305844481402,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,74,ola,random,15,300,0.05,1803,0.033338880568036834,0.05760838242431672,0.16475768600707694,2.223454305335502,308.9972163449642,101.63014751744912,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,75,ola,random,15,300,0.05,2988,0.05525045764686304,0.00022503280370809488,0.0008419956522608438,2.2851395869820115,357.1483055380246,138.73063636643747,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,76,ola,random,15,300,0.05,4974,0.09197315138403506,0.09400162353497184,0.27438548107281324,2.1907152353774957,400.84984960548655,143.4274283824362,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,77,ola,random,15,300,0.05,672,0.012425805735840683,0.04527955106610171,0.16942056671628736,2.2432055785887495,334.095721467817,142.24822953226092,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,78,ola,random,15,300,0.05,1109,0.02050627762060613,0.058042489863282865,0.1727079171398789,2.222616046570727,395.1008524848656,106.8362191102274,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,79,ola,random,15,300,0.05,2110,0.03901555074795215,0.00864937964796189,0.03236301525080879,2.2635375653941443,419.0707049940332,101.38973071584444,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,80,ola,random,15,300,0.05,6981,0.1290841515504521,0.010224694377735762,0.03736460484535266,2.305831739792089,403.8400150112962,132.09565426320646,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,81,ola,random,15,300,0.05,301,0.005565725485845306,0.06476956219031008,0.1674254772929834,2.2258625381500865,425.2448848157847,89.14253048571385,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,82,ola,random,15,300,0.05,4376,0.08091566354172446,0.07139439579190407,0.2671333683890402,2.1948286280304274,357.7561156913247,142.73075216126674,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,83,ola,random,15,300,0.05,898,0.016604722545810913,0.087120329956738,0.22231368817972394,2.207798409061201,391.6348048923534,115.74858186506742,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,84,ola,random,15,300,0.05,1470,0.027181450047151494,0.06068394736061828,0.1595088532655631,2.2457138312657654,401.5452593129464,100.84511504172778,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,85,ola,random,15,300,0.05,2772,0.05125644866034282,0.07801456090575547,0.2696451515424322,2.227849868438396,373.02873794212354,127.03927423206594,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,86,ola,random,15,300,0.05,819,0.015143950740555833,0.05287239477369212,0.1607757544818674,2.2316980379465323,337.6773449411214,141.59063944523064,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,87,ola,random,15,300,0.05,4141,0.07657032969064921,0.015174104537995866,0.05677630033227221,2.2724874228646788,386.2398087290454,91.07796958856952,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,88,ola,random,15,300,0.05,328,0.006064976609160334,0.010271740244735294,0.038433332761736994,2.295195500171079,397.50101944273223,140.1594344792477,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,89,ola,random,15,300,0.05,5158,0.09537545533551525,0.06127163086943556,0.17650567243345902,2.2484084809911367,404.7803860826888,118.03585148183225,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,90,ola,random,15,300,0.05,3929,0.072650283833509,0.13976004137004797,0.4437426473059015,2.1612357918210265,351.7784992743903,143.6717513195674,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,91,ola,random,15,300,0.05,3487,0.06447735803701854,0.015174104537995866,0.05677630033227221,2.27262622739748,343.22117636363157,148.05866589486973,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,92,ola,random,15,300,0.05,2412,0.044599767016142454,0.05747451721351704,0.16316448189763763,2.2439288367917936,322.4786348788313,127.86715795270058,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,93,ola,random,15,300,0.05,1033,0.01910097816238605,0.07028561427660757,0.1824469323572435,2.239253044106628,359.12506377351184,120.78662970779135,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,94,ola,random,15,300,0.05,5421,0.10023853109225052,0.09407136422541637,0.2455406146509216,2.214770223377754,417.5092546410957,96.76034405939204,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,95,ola,random,15,300,0.05,2256,0.041715204970322294,0.11283411731465473,0.2985448628786931,2.193005141914314,344.39214594984094,122.03998728567404,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,96,ola,random,15,300,0.05,573,0.010595218283685582,0.02470077103686064,0.09242182240908145,2.2760992089949386,402.1739206270938,129.32063791160618,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,97,ola,random,15,300,0.05,7991,0.14775984171890313,0.14238773421592252,0.36302057918392133,2.134001949126362,368.5831904186062,140.4211396956881,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,98,ola,random,15,300,0.05,2785,0.05149682883082783,0.015633738322880748,0.05849609247869758,2.289550913652588,358.45582117607813,131.64896123003757,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,99,ola,random,15,300,0.05,4792,0.08860782899724487,0.050038883537208104,0.18492190452341278,2.244679091684616,394.1791225418561,118.05769341453093,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,100,ola,random,15,300,0.05,2718,0.05025794641371276,0.05948544462030203,0.13173364124473527,2.2510958720462124,366.6242467515901,155.5384434218266,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,101,ola,random,15,300,0.05,5346,0.09885172241637544,0.07526394545124619,0.21311908706198085,2.2277531361891665,319.00988511272965,105.29336847199988,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,102,ola,random,15,300,0.05,2336,0.043194467557922375,0.09556131837171465,0.24380816844352696,2.1983014569154307,406.4044909814058,109.73336830545007,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,103,ola,random,15,300,0.05,5253,0.09713207965829035,0.07989836297720236,0.2232817988072866,2.2340976446480303,353.79890836348744,125.16969280412026,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,104,ola,random,15,300,0.05,2359,0.043619755551857396,0.0,0.0,2.28267691429702,394.87704939510564,91.92576515616727,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,105,ola,random,15,300,0.05,2660,0.049185481037702705,0.03819577557388298,0.13986877538688378,2.2577102146804506,357.15326493434736,136.15105757877288,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,106,ola,random,15,300,0.05,4870,0.09005011002015495,0.015174104537995866,0.05677630033227221,2.2641719375015787,394.1597386617781,137.80025265043815,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,107,ola,random,15,300,0.05,1252,0.023150459495941272,0.027012977654612923,0.10107330738014185,2.249362839519404,357.5141523232683,133.87992046068294,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,108,ola,random,15,300,0.05,3303,0.06107505408553836,0.06270771969460355,0.16198161333293723,2.2284560929274373,428.439177459521,108.11765598552196,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,109,ola,random,15,300,0.05,6654,0.12303766572363677,0.13867481302689455,0.2955509892077257,2.157467845356904,335.86656120160933,119.40681062753681,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,110,ola,random,15,300,0.05,8213,0.15186479539949335,0.12311543787523177,0.3050537105606705,2.1834549318190692,383.69185775065546,104.41185990669857,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,111,ola,random,15,300,0.05,3687,0.06817551450601875,0.001277549773859626,0.003332332244947769,2.282563770857714,408.0052821965099,102.83729929094967,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,112,ola,random,15,300,0.05,842,0.015569238734490856,0.16373705150295106,0.3380382703930534,2.1176552108978544,371.87895410515364,121.29540275777723,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,113,ola,random,15,300,0.05,3129,0.057857657957508184,0.10531525311358562,0.21986797210504805,2.1908868116461386,370.885065283612,141.4396709549803,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,114,ola,random,15,300,0.05,4112,0.07603409700264419,0.05733115206903366,0.21451352863136,2.2310599920524004,422.58840525373637,78.36781520978204,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,115,ola,random,15,300,0.05,531,0.00981860542519554,0.0,0.0,2.271349782242203,315.45386623550183,153.68756826959176,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,116,ola,random,15,300,0.05,3503,0.06477321055453857,0.04610090918783331,0.17249380739965117,2.26112334195975,357.94420225015296,137.3972857269437,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,117,ola,random,15,300,0.05,4331,0.0800835783361994,0.16825306523006628,0.33237202138218225,2.129313474035373,358.01546566109283,121.46999777017629,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,118,ola,random,15,300,0.05,2807,0.051903626042417855,0.07224768839951969,0.2703260969774048,2.2025287290195705,383.4304271750794,132.80747882837812,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,119,ola,random,15,300,0.05,2831,0.05234740481869788,0.1960368676054303,0.32855167061495827,2.0964685180832032,380.0516225839313,131.5131055654309,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,120,ola,random,15,300,0.05,2925,0.05408553835912797,0.01334141315050792,0.04764887495962719,2.2842764272885434,377.87819848099724,133.13191682924568,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,121,ola,random,15,300,0.05,223,0.004123444462935227,0.06509625194683842,0.17359290037647454,2.2112781029000517,383.9351727483529,139.7438765826983,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,122,ola,random,15,300,0.05,1196,0.022114975684621216,0.0005784743533267649,0.0021644528371843694,2.310341890025661,388.9443122202569,95.44445258005764,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,123,ola,random,15,300,0.05,2463,0.0455427969157375,0.04619262609280618,0.1058259525162862,2.2622162937995074,360.5131584026069,126.2758668399579,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,124,ola,random,15,300,0.05,884,0.0163458515929809,0.04795624409306277,0.1223289638872738,2.252905663272676,369.83288635431614,107.37648562649876,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,125,ola,random,15,300,0.05,1307,0.024167452524916328,0.0,0.0,2.308462948152943,299.71428123927024,163.1823949451772,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,126,ola,random,15,300,0.05,2757,0.0509790869251678,0.07275793690391247,0.27019643799769305,2.234722375257442,377.7440290162005,134.73154727818783,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,127,ola,random,15,300,0.05,3733,0.0690260904938888,0.022435551962431542,0.0611667966838144,2.246914363715679,384.5125652967071,135.1344396845545,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,128,ola,random,15,300,0.05,2808,0.05192211682476285,0.05513918471201906,0.16952466964868407,2.239112146082371,376.4845685707522,134.6810867913558,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,129,ola,random,15,300,0.05,2137,0.03951480187126717,0.041352402353166014,0.10965094479788308,2.2412826309131053,359.6633302469249,106.13472641874178,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,130,ola,random,15,300,0.05,1800,0.03328340822100183,0.010438116887371274,0.039055857155642554,2.2945655951663597,356.0749142819244,136.9724995839519,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,131,ola,random,15,300,0.05,4485,0.08293115881732956,0.0653181874909738,0.18558873074960147,2.230857741189506,314.82389418667907,179.4593260331607,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,132,ola,random,15,300,0.05,6993,0.1293060409385921,0.2548569255635737,0.5138465432412063,2.0450634637469634,405.49264653990053,105.37412423656762,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,133,ola,random,15,300,0.05,4141,0.07657032969064921,0.10409731844151325,0.22853773217720563,2.188369697331376,352.3330953223087,165.50236896555347,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,134,ola,random,15,300,0.05,1950,0.036057025572751984,0.058068016209201594,0.16524022270244926,2.2426393291919227,337.251522976527,115.42221219008596,,,,
bayesfl_observability_v1,ola_sparse_random_keep050_seed42,135,ola,random,15,300,0.05,2051,0.037924594589597085,0.04586270079926989,0.1169408793998779,2.2678103348499965,429.64201070516924,92.1912715148662,,,,
