round,num_examples,train_loss,train_accuracy,lr,local_steps,update_l2,update_rms,update_max_abs,client_id,server_round
1,337.0,1.4086841346955794,0.4459940652818991,0.01,30.0,4.109874830758121,0.004443229961477638,0.3379487693309784,6.0,1.0
1,2926.0,0.8383218797200034,0.6703349282296651,0.01,230.0,4.404751198887813,0.004762023980215155,0.4409199357032776,14.0,1.0
1,1021.0,0.9896028570400279,0.7133202742409402,0.01,80.0,2.2339309508911964,0.002415126820551134,0.1941809505224228,5.0,1.0
1,5482.0,1.4039169584908915,0.42781831448376506,0.01,430.0,4.440225021192585,0.004800375111722394,0.34817713499069214,12.0,1.0
1,4106.0,0.13785005516982313,0.9798830979055041,0.01,330.0,5.737979603112515,0.006203391572923929,0.6120956987142563,8.0,1.0
1,1988.0,1.3880651500623231,0.4037726358148893,0.01,160.0,5.637454497801691,0.006094712798462237,0.3505854606628418,2.0,1.0
1,473.0,1.2120459187043393,0.861522198731501,0.01,40.0,5.840006756134666,0.006313694227350186,0.543798640370369,3.0,1.0
1,3768.0,1.039877690226156,0.6449044585987261,0.01,300.0,3.6859115842630406,0.003984878727689628,0.2930397242307663,13.0,1.0
1,877.0,1.1133731474898152,0.7693272519954389,0.01,70.0,5.472008140942907,0.005915846959456461,0.47781337797641754,0.0,1.0
1,5362.0,0.9817940621534331,0.6278627377844088,0.01,420.0,4.786844779744975,0.005175109467356292,0.44754810631275177,7.0,1.0
1,3337.0,0.0022961828126440726,1.0,0.01,270.0,2.4616798711541144,0.002661348632133584,0.287437379360199,17.0,1.0
1,2383.0,0.9260602583066786,0.7596726814939152,0.01,190.0,4.310139125910553,0.004659737848719387,0.3057606667280197,15.0,1.0
1,2909.0,0.6047701918718208,0.8437607425232039,0.01,230.0,3.8245902473041324,0.004134805724499937,0.39848290383815765,16.0,1.0
1,103.0,2.034688985347748,0.6485436893203883,0.01,10.0,2.5568163935754824,0.0027642017515740695,0.2315187156200409,11.0,1.0
1,459.0,1.307203434001906,0.5217864923747276,0.01,40.0,3.854221646222804,0.004166840549135131,0.37299202382564545,9.0,1.0
1,1029.0,1.4737995622630717,0.49854227405247814,0.01,90.0,4.354039216256258,0.004707198709394705,0.34572285413742065,18.0,1.0
1,1469.0,1.2975727191946798,0.5834581347855684,0.01,120.0,5.232127186406552,0.005656509074904105,0.3799164295196533,19.0,1.0
1,1781.0,0.9245312823130133,0.7925322852330151,0.01,140.0,4.860670952020759,0.005254923737645508,0.505818784236908,4.0,1.0
1,3511.0,0.9673312349151051,0.6671318712617488,0.01,280.0,4.889102184269226,0.005285661049162321,0.40551337599754333,10.0,1.0
1,6619.0,1.114419938494457,0.4534672911315909,0.01,520.0,5.437142976487579,0.0058781538545082555,0.3561932444572449,1.0,1.0
2,4106.0,0.1305978918615044,0.9829517778860205,0.009999846564125248,330.0,3.8608047202249747,0.0041739575813683665,0.3280177619308233,8.0,2.0
2,103.0,1.2460182309150696,0.7165048543689321,0.009999846564125248,10.0,0.9800513211556049,0.001059544042887813,0.1639520674943924,11.0,2.0
2,877.0,0.8378227395369771,0.8022805017103762,0.009999846564125248,70.0,1.2185901113808637,0.0013174308991422622,0.1698193997144699,0.0,2.0
2,2383.0,0.8785452305995463,0.7699538396978598,0.009999846564125248,190.0,1.5132901760442803,0.0016360343143028038,0.16621872037649155,15.0,2.0
2,1781.0,0.8885101869995174,0.7886019090398653,0.009999846564125248,140.0,1.6833598345639982,0.0018198984545480896,0.3068600744009018,4.0,2.0
2,1988.0,1.1914859104204465,0.41966800804828974,0.009999846564125248,160.0,1.2626778500085267,0.0013650946283970272,0.13652355410158634,2.0,2.0
2,5482.0,1.3644252282779001,0.4332907697920467,0.009999846564125248,430.0,1.7757005334707943,0.001919728979063304,0.18097954243421555,12.0,2.0
2,459.0,1.196459259212926,0.5252723311546841,0.009999846564125248,40.0,1.8564622933126527,0.0020070413877978574,0.27841535210609436,9.0,2.0
2,1029.0,1.339891296381853,0.5282798833819242,0.009999846564125248,90.0,1.418819687733061,0.0015339012515150003,0.16886060312390327,18.0,2.0
2,337.0,1.2150717739889105,0.4471810089020771,0.009999846564125248,30.0,1.41499198927368,0.0015297630854689344,0.18192459642887115,6.0,2.0
2,5362.0,0.94396759748281,0.6349496456546065,0.009999846564125248,420.0,1.6277966648048705,0.00175982851305479,0.20717861503362656,7.0,2.0
2,6619.0,1.0407377549151782,0.46860552953618373,0.009999846564125248,520.0,2.0119294361960374,0.002175118591053548,0.20289505273103714,1.0,2.0
2,3511.0,0.9265594698889783,0.6730276274565651,0.009999846564125248,280.0,1.782403689802124,0.0019269758335964235,0.2519828677177429,10.0,2.0
2,2909.0,0.564211608622647,0.8440701271914748,0.009999846564125248,230.0,2.2077348331747966,0.0023868059154372352,0.26618488132953644,16.0,2.0
2,3337.0,0.046073179021874355,0.9923284387174108,0.009999846564125248,270.0,3.896879638958336,0.004212958564701082,0.8111274391412735,17.0,2.0
2,2926.0,0.7706575795794218,0.6771360218728639,0.009999846564125248,230.0,1.6729669561785394,0.0018086626017472522,0.1914164051413536,14.0,2.0
2,1469.0,1.0869080290249045,0.5974812797821647,0.009999846564125248,120.0,1.7055501527179717,0.001843888646594466,0.21551241725683212,19.0,2.0
2,1021.0,1.1009814746933282,0.7009794319294809,0.009999846564125248,80.0,2.753595923657002,0.002976942221750971,0.453465536236763,5.0,2.0
2,473.0,0.6101332237774676,0.8875264270613108,0.009999846564125248,40.0,1.5173297914530919,0.001640401586046203,0.22982667200267315,3.0,2.0
2,3768.0,1.0154212534427642,0.6444532908704883,0.009999846564125248,300.0,1.8917366436400307,0.0020451768680011203,0.22166036814451218,13.0,2.0
3,1988.0,1.2078645775855428,0.42052313883299797,0.009999386266013143,160.0,1.7038694694257326,0.0018420716417786637,0.21421223878860474,2.0,3.0
3,103.0,1.13274484872818,0.6368932038834951,0.009999386266013143,10.0,0.9113427142807472,0.00098526242769287,0.15644072089344263,11.0,3.0
3,1021.0,0.9238373276886114,0.7355533790401567,0.009999386266013143,80.0,0.932238418065282,0.0010078529981955926,0.11782229412347078,5.0,3.0
3,3337.0,0.007239983322422018,1.0,0.009999386266013143,270.0,1.5381886306515642,0.0016629523018477355,0.2876989617943764,17.0,3.0
3,3768.0,0.9385095788161972,0.6745753715498939,0.009999386266013143,300.0,2.1726819735408105,0.002348909891209055,0.2686888948082924,13.0,3.0
3,1029.0,1.3261978043585407,0.5337220602526725,0.009999386266013143,90.0,1.5191831476693654,0.0016424052694206475,0.17863360978662968,18.0,3.0
3,1781.0,0.8740501748986755,0.7880404267265582,0.009999386266013143,140.0,1.6838421739190728,0.0018204199168218376,0.27279384061694145,4.0,3.0
3,5362.0,0.945963870385208,0.635136143230138,0.009999386266013143,420.0,1.629612848288478,0.0017617920085874306,0.25395021587610245,7.0,3.0
3,2909.0,0.5654751760007263,0.8404950154692334,0.009999386266013143,230.0,1.4882848565871587,0.0016090007940172948,0.2507554003968835,16.0,3.0
3,4106.0,0.13658440478075168,0.9768631271310277,0.009999386266013143,330.0,2.2352463965255605,0.0024165489629997456,0.4567600265145302,8.0,3.0
3,5482.0,1.325502684093748,0.46550529004013136,0.009999386266013143,430.0,2.3209457396457487,0.002509199446216611,0.19643360376358032,12.0,3.0
3,3511.0,0.8597102583948617,0.6787809740814583,0.009999386266013143,280.0,2.2842880267795764,0.002469568397867585,0.252352979965508,10.0,3.0
3,1469.0,1.0862412920162092,0.6030633083730429,0.009999386266013143,120.0,1.5847149782975412,0.0017132524375870508,0.19676944240927696,19.0,3.0
3,473.0,0.6646145141338949,0.8621564482029598,0.009999386266013143,40.0,1.822381635408511,0.001970196421334823,0.35147305205464363,3.0,3.0
3,337.0,1.1852091909869842,0.4320474777448071,0.009999386266013143,30.0,1.5362759478867558,0.0016608844799024546,0.18549611419439316,6.0,3.0
3,2383.0,0.8769460997884633,0.7656315568610994,0.009999386266013143,190.0,1.3810946023257686,0.001493116255211338,0.1868046224117279,15.0,3.0
3,877.0,0.870510607461701,0.7904218928164196,0.009999386266013143,70.0,1.6756866855492887,0.0018116029304737589,0.2851368896663189,0.0,3.0
3,6619.0,0.9974531004932788,0.5071158785315002,0.009999386266013143,520.0,2.514708954711628,0.002718678945730746,0.22173114260658622,1.0,3.0
3,459.0,1.1786190795223177,0.5235294117647059,0.009999386266013143,40.0,1.5481850018784595,0.0016737594864872736,0.22786246985197067,9.0,3.0
