round,num_clients,num_examples,client_id,local_steps,lr,server_round,train_accuracy,train_loss,update_l2,update_max_abs,update_rms
1,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.009999999999999998,1.0,0.65926511814177,0.927460832673492,4.573505105839201,0.3912605809995925,0.004944465647263324
2,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.009999846564125248,2.0,0.6659311173408091,0.8680418581326672,2.0914502558532346,0.26401459435470964,0.0022610894059839244
3,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.009999386266013143,3.0,0.6777733279935924,0.8417309236997741,1.9332763793402359,0.25288485300000446,0.002090085923837493
4,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.009998619134199537,4.0,0.6888646375650781,0.8251676506215436,2.0208435885751173,0.2760107128916351,0.00218475577723632
5,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.009997545216242226,5.0,0.7003544253103724,0.7974440954646382,2.1241967392145282,0.26781955305555916,0.00229649198197359
6,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.009996164578717994,6.0,0.721257509010813,0.7592496101023044,2.1614519423474,0.3211681559273856,0.002336768983487619
7,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.00999447730721849,7.0,0.7316059271125352,0.7218471591838248,2.175604992027641,0.3242031425145717,0.0023520699979892997
8,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.009992483506344916,8.0,0.7455907088506208,0.6929939047027565,2.136330633544675,0.3565309436803609,0.002309610065870848
9,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.009990183299701546,9.0,0.7550841009211053,0.6700372012598498,2.1837512815855127,0.3366721754678826,0.002360877039402708
10,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.009987576829888068,10.0,0.7664677613135762,0.6399111523598288,2.147916958941587,0.3280545515968557,0.0023221361670945906
11,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.00998466425849073,11.0,0.7760352422907488,0.6195002121250761,2.1403531945581,0.3169897943453898,0.0023139588999236418
12,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.00998144576607234,12.0,0.7857769323187827,0.5953685748329895,2.134850660218877,0.3077916340656283,0.002308010050762319
13,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.009977921552161052,13.0,0.7929455346415698,0.5800309085434833,2.1285498456983145,0.3009555292932871,0.0023011981722958624
14,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.009974091835238027,14.0,0.8003924709651582,0.5581218824662377,2.1256882363119733,0.2881355196425917,0.002298104455555809
15,20,3855.5824989987987,9.575570684821786,305.23127753303964,0.00996995685272385,15.0,0.8061113336003205,0.5469359691785418,2.0802681037635358,0.2746771434855916,0.002249000260877384
