round,num_clients,num_examples,client_id,effective_prior_lambda,local_steps,lr,posterior_mean_abs_mean,posterior_precision_max,posterior_precision_mean,posterior_precision_min,posterior_sigma_mean,prior_loss,server_round,task_loss,train_accuracy,train_loss,update_l2,update_max_abs,update_rms,variance_floor_fraction
1,20,114.93284083277368,11.568838146406984,0.1,40.48354600402955,0.019999999999999997,0.026255053274440904,37.33452760044403,0.0026746301402990856,1.9391820505707882e-14,1602.8538175796023,0.0,1.0,1.4268715007078654,0.5360644728005374,1.4268715007078654,0.5864163753705904,0.07737049266515841,0.0006339810617704602,0.0
2,20,114.93284083277368,11.568838146406984,0.09999999999999996,40.48354600402955,0.019999999999999997,0.021982427514209823,14.024871046067565,0.003080735819668973,3.068667498926092e-12,356.02302872205263,0.022835917556921086,2.0,1.089532367555022,0.5907320349227669,1.0918159589079153,0.40911410046364094,0.055426252616078094,0.00044229766202093945,0.0
3,20,114.93284083277368,11.568838146406984,0.09999999999999998,40.48354600402955,0.02,0.02031001896083206,13.413621659083523,0.0033762254472611986,3.068667498926092e-12,344.72974279980855,0.017865375782390634,3.0,1.070958550242254,0.5927468099395566,1.0727450869402044,0.3965181991273841,0.052248127636536607,0.00042868009737147104,0.0
4,20,114.93284083277368,11.568838146406984,0.1,40.48354600402955,0.02,0.019210784360727713,13.408902691545864,0.0036192910850583473,3.068667498926092e-12,340.7663359944226,0.01362528144408523,4.0,1.0489367206775457,0.6010745466756212,1.0502992485774665,0.3898699767186942,0.053018074797602746,0.0004214926324940043,0.0
5,20,114.93284083277368,11.568838146406984,0.09999999999999998,40.48354600402955,0.02,0.018382016795835687,13.539617466077939,0.003847946749761796,3.068667498926092e-12,337.7574518629606,0.011315026017008484,5.0,1.0435971291221322,0.5979180658159838,1.0447286290964743,0.37892954322150113,0.047793807577159,0.0004096648119622256,0.0
6,20,114.93284083277368,11.568838146406984,0.09999999999999998,40.48354600402955,0.02,0.017715408227754335,13.583830880830558,0.004064610339605375,3.068667498926092e-12,335.05354971635734,0.009212264212854131,6.0,1.0341447390982463,0.6022834116856951,1.035065964644223,0.37802679776670833,0.04857824849389503,0.00040868884412439656,0.0
7,20,114.93284083277368,11.568838146406984,0.09999999999999998,40.48354600402955,0.02,0.017158306047266966,13.87723566302523,0.004268490801743121,3.068667498926092e-12,333.0851783236655,0.00797586262477387,7.0,1.0254376070766258,0.6047683008730692,1.0262351936718874,0.3715085140943038,0.04634781943476534,0.00040164185741475606,0.0
8,20,114.93284083277368,11.568838146406984,0.09999999999999998,40.48354600402955,0.020000000000000004,0.01667985267649863,13.941675543544916,0.004475111789560345,3.068667498926092e-12,331.3115515895733,0.007129152417484712,8.0,1.025799970533649,0.6089993284083276,1.0265128872276,0.3728345670453579,0.04615997935331297,0.0004030754675477298,0.0
9,20,114.93284083277368,11.568838146406984,0.1,40.48354600402955,0.02,0.016261654035451413,14.596394409502489,0.0046911941999422,3.068667498926092e-12,329.6198546206205,0.006434471730929046,9.0,1.0304668159140906,0.6011417058428477,1.0311102628079916,0.3693106183501483,0.04595315210956547,0.0003992656886444691,0.0
10,20,114.93284083277368,11.568838146406984,0.1,40.48354600402955,0.02,0.01589097368506499,14.834006023855318,0.004912084265863754,3.068667498926092e-12,328.059665576638,0.005870629528490796,10.0,1.0295835221074634,0.5991269308260577,1.0301705850277014,0.366605429038853,0.046294639565055605,0.0003963410793329006,0.0
