run_id,round,logical_round,physical_round,phase,client_id,num_examples,distance_m,train_loss,phase1_loss,phase2_loss,local_steps,local_precision_mean,local_precision_min,local_precision_max,local_precision_delta_l2,local_precision_delta_max_abs,local_precision_changed_fraction,local_precision_gradient_l2_mean,local_precision_gradient_max_abs,local_nu_l2,local_implied_mean_l2,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,sparse_total_coordinates,sparse_score_threshold,sparse_score_mean,sparse_selected_score_mean,sparse_dropped_score_mean
sparse_random_keep75_proposed_rep00_seed12025,1,1,1,precision,0,57,154.96644013227524,2.757528472364995,2.757528472364995,0.0,1,10000.000000000053,9999.999998024825,10000.000002064447,8.764311007259042e-06,2.0644474716391414e-06,0.9993208646774292,0.00017528622097009788,4.1288939943012064e-05,0.0,0.0,True,random,0.75,58532,78042,0.25217796543578264,0.08474190709247093,0.08507487428735677,0.08374297137483593
sparse_random_keep75_proposed_rep00_seed12025,1,1,1,precision,1,42,190.8422478688452,1.7593673706054687,1.7593673706054687,0.0,1,9999.999999999944,9999.999999008376,10000.000001708451,6.412555367219891e-06,1.7084512364817783e-06,0.9985392689704895,0.00012825109409444368,3.416901187315745e-05,0.0,0.0,True,random,0.75,58532,78042,0.24981749190112645,0.0843511374723794,0.0844581897677177,0.0840299696122697
sparse_random_keep75_proposed_rep00_seed12025,1,1,1,precision,2,44,186.7160387868168,2.761562139337713,2.761562139337713,0.0,1,9999.999999999998,9999.99999921793,10000.000001292288,6.967310579093183e-06,1.292288288823329e-06,0.9990774393081665,0.00013934621886186298,2.5845754854617165e-05,0.0,0.0,True,random,0.75,58532,78042,0.25044076299549256,0.08729807726525726,0.08749302620545531,0.08671321046014852
sparse_random_keep75_proposed_rep00_seed12025,1,1,1,precision,3,48,48.8084696173102,2.6606348037719725,2.6606348037719725,0.0,1,10000.000000000053,9999.99999902052,10000.000000817243,7.6037446708165645e-06,9.79480319074355e-07,0.9987314343452454,0.00015207491053789317,1.9589607335199803e-05,0.0,0.0,True,random,0.75,58532,78042,0.2507346283895846,0.08552565340158488,0.08544339225332694,0.08577244527907515
sparse_random_keep75_proposed_rep00_seed12025,1,1,1,precision,4,55,158.4991524661853,2.114281560724432,2.114281560724432,0.0,1,9999.999999999945,9999.99999904499,10000.000001540973,7.4036080301527245e-06,1.5409732441185042e-06,0.9991286993026733,0.00014807215986680454,3.0819448501419317e-05,0.0,0.0,True,random,0.75,58532,78042,0.250693672732192,0.08827225211017745,0.08803639770218562,0.08897983951194971
sparse_random_keep75_proposed_rep00_seed12025,1,1,1,precision,5,58,174.2546140238567,2.6690133982691275,2.6690133982691275,0.0,1,9999.999999999874,9999.999998763771,10000.000001008832,8.89961180105742e-06,1.2362288543954492e-06,0.9993208646774292,0.0001779922334531563,2.4724563064153106e-05,0.0,0.0,True,random,0.75,58532,78042,0.249177522013719,0.08470573382241271,0.08449713610381233,0.08533154836188574
sparse_random_keep75_proposed_rep00_seed12025,1,1,1,precision,6,55,161.9794984667968,1.7907983398437497,1.7907983398437497,0.0,1,9999.99999999992,9999.999998619825,10000.00000065716,8.287142439615187e-06,1.3801745808450505e-06,0.9989621043205261,0.00016574284509776642,2.7603486813973593e-05,0.0,0.0,True,random,0.75,58532,78042,0.25227826704692524,0.08518995486383127,0.08540276194971762,0.08455151179099174
sparse_random_keep75_proposed_rep00_seed12025,1,1,1,precision,7,55,15.946149824897818,2.3628263161399152,2.3628263161399152,0.0,1,9999.999999999767,9999.999998648766,10000.000001741006,8.857573600397616e-06,1.7410056898370385e-06,0.9995643496513367,0.0001771514689328529,3.482012539087263e-05,0.0,0.0,True,random,0.75,58532,78042,0.2481070400840748,0.08657575286687771,0.08616723904723787,0.08780133620317496
sparse_random_keep75_proposed_rep00_seed12025,1,1,1,precision,8,47,120.98949031468518,1.7161772058365192,1.7161772058365192,0.0,1,10000.000000000098,9999.999999127207,10000.000000986865,5.777678565317014e-06,9.868654160527512e-07,0.9987826943397522,0.00011555357432836518,1.9737299231357656e-05,0.0,0.0,True,random,0.75,58532,78042,0.24952854264793367,0.08848328275300714,0.0879248647755078,0.09015859392978787
sparse_random_keep75_proposed_rep00_seed12025,1,1,1,precision,9,47,146.23854371638723,2.5152458353245515,2.5152458353245515,0.0,1,10000.000000000005,9999.999999165688,10000.000001575287,7.1837327301702454e-06,1.5752866602269933e-06,0.9993336796760559,0.0001436746457056016,3.150575080273443e-05,0.0,0.0,True,random,0.75,58532,78042,0.2501127124907566,0.08783761146527104,0.08758985697079083,0.08858090034640452
