run_id,experiment,condition,method,realization,seed,round,logical_round,physical_round,phase,num_clients,labels_per_client,mean_samples_per_client,local_epochs,batch_size,optimizer,momentum,weight_decay,lr_scheduler,min_learning_rate,learning_rate,power_dbm,noise_dbm,num_subchannels,path_loss_exponent,path_loss_reference_m,gamma_db,power_control_mode,deterministic_payload_mode,deterministic_reference_power_mode,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,accuracy,nll,ece,posterior_predictive_accuracy,posterior_predictive_nll,posterior_predictive_ece,posterior_mean_accuracy,posterior_mean_nll,posterior_mean_ece,train_loss,phase1_train_loss,phase2_train_loss,posterior_variance,posterior_precision_mean,posterior_precision_min,posterior_precision_max,posterior_precision_std,posterior_precision_offset_l2,posterior_precision_offset_max_abs,global_mean_update_l2,global_mean_update_max_abs,global_model_update_l2,ideal_model_update_l2,received_model_update_l2,global_precision_update_l2,global_precision_update_max_abs,channel_uses_round,channel_uses_cumulative,ofdm_symbols_round,ofdm_symbols_cumulative,aircomp_nmse,aircomp_distortion_nmse,aircomp_clipped_fraction,aircomp_average_symbol_power_watts,aircomp_maximum_symbol_power_watts,aircomp_noise_l2,aircomp_ideal_l2,aircomp_received_l2,aircomp_delta_bar,aircomp_retained_magnitude_ratio,aircomp_distorted_to_ideal_norm_ratio,precision_aircomp_nmse,precision_aircomp_distortion_nmse,precision_aircomp_clipped_fraction,precision_aircomp_average_symbol_power_watts,precision_aircomp_maximum_symbol_power_watts,precision_aircomp_noise_l2,precision_aircomp_ideal_l2,precision_aircomp_received_l2,precision_aircomp_delta_bar,precision_aircomp_retained_magnitude_ratio,precision_aircomp_distorted_to_ideal_norm_ratio,mean_aircomp_nmse,mean_aircomp_distortion_nmse,mean_aircomp_clipped_fraction,mean_aircomp_average_symbol_power_watts,mean_aircomp_maximum_symbol_power_watts,mean_aircomp_noise_l2,mean_aircomp_ideal_l2,mean_aircomp_received_l2,mean_aircomp_delta_bar,mean_aircomp_retained_magnitude_ratio,mean_aircomp_distorted_to_ideal_norm_ratio,wall_time_sec
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,0,0,0,model,40,1,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.06,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,855770,0.1,3.492478777627302,0.6303348560869695,0.1,3.492478777627302,0.6303348560869695,0.1,3.6116714894891047,0.6215801964640617,nan,0.0,0.0,9.999999999999994e-05,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,71.99366188794374
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,1,1,2,natural_mean,40,1,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.06,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,855770,0.1,3.246369279949387,0.23740942544788124,0.1,3.246369279949387,0.23740942544788124,0.1,3.374614069997135,0.2605196794718504,7.6164918649950675,3.814985779781148,3.8015060852139198,0.0001000000000000004,9999.999999999958,9999.999999733216,10000.000000301488,6.0927702632704246e-09,5.636404836235703e-06,3.01488398690708e-07,0.39646202842366296,0.028678342700004578,0.0,0.0,0.0,5.636404836235703e-06,3.01488398690708e-07,1711540,1711540,1672,1672,0.03718901360823382,0.03718901511349915,0.03450410201304977,0.025430939802868494,0.19952623149688797,8.466593785784606e-07,0.4252734513202874,0.3964620294210239,2.103368823159368e-07,0.9945472570532987,0.9439469517094015,0.03956917520542358,0.039569178591061877,0.034215140757940715,0.024882805928200625,0.19952623149180035,4.989535729415425e-11,5.898030183616756e-06,5.636404765972066e-06,1.463080616154048e-15,0.9953270782875872,0.9556418930238596,0.03480885201104405,0.03480885163593643,0.03479306326815883,0.025979073677536366,0.19952623149688797,8.466593771082433e-07,0.4252734512793881,0.3964620293809582,4.2067376316879303e-07,0.9937674358190102,0.9322520103949433,212.1920084147714
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,2,2,4,natural_mean,40,1,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05998492144437639,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,855770,0.1,3.4756369425999845,0.33142742328733216,0.1,3.4756369425999845,0.33142742328733216,0.1,3.6987111594123534,0.3813176778793335,5.706047369396554,2.8515137978650014,2.8545335715315527,0.00010000000000000048,9999.999999999955,9999.999999654277,10000.000000578215,7.306772882128988e-09,6.759467431418008e-06,5.782148946309462e-07,0.15075366588466538,0.013285241089761257,0.0,0.0,0.0,3.7165006047833115e-06,4.020639607915655e-07,1711540,3423080,1672,3344,0.1662614691354244,0.16626147297736163,0.028905491319141656,0.02061327310048729,0.19952623149688797,8.463997688623657e-07,0.19602012104735927,0.15075366729552978,2.1023118805730114e-07,0.9895508654871137,0.8173525838662541,0.14174833014685534,0.14174833587499858,0.02726521806994996,0.020446895102934487,0.1995262314816531,3.5560051182422536e-11,4.293392738052894e-06,3.716501460240081e-06,7.447526382853996e-16,0.9909670706047148,0.8656327608100564,0.19077460812399347,0.19077461007972468,0.030545764568333356,0.020779651098040093,0.19952623149688797,8.463997681153681e-07,0.19602012100034058,0.15075366724971867,4.204623753698496e-07,0.9881346603695127,0.7690724069224519,356.2450173050165
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,3,3,6,natural_mean,40,1,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05993970096033294,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,855770,0.1,3.629712081402933,0.3954944707709551,0.1,3.629712081402933,0.3954944707709551,0.1,3.884324834228998,0.44523239232897754,6.230499674651082,3.1215584062827717,3.10894126836831,0.00010000000000000086,9999.99999999991,9999.999999630425,10000.000000700982,8.426407448109304e-09,7.795480613382186e-06,7.009821274550632e-07,0.24890358325271456,0.02434876561164856,0.0,0.0,0.0,3.846969584512595e-06,4.898047336610034e-07,1711540,5134620,1672,5016,0.12014055903825588,0.12014056181146329,0.02027338916508478,0.018496724682616622,0.19952623149688797,8.447153640465763e-07,0.291499389627164,0.24890358375099012,2.0991433256590406e-07,0.9895092444659186,0.8570510643693559,0.14222334998586228,0.142223350142279,0.020615927677284412,0.018256675160109977,0.1995262314629604,3.7140949512092866e-11,4.472031113067811e-06,3.846969526542175e-06,8.089351799773444e-16,0.990287086128226,0.860228702806918,0.09805776809064949,0.0980577734806476,0.019930850652885145,0.018736774205123267,0.19952623149688797,8.447153632300587e-07,0.2914993895928602,0.24890358372126137,4.198286643228729e-07,0.9887314028036112,0.8538734259317938,471.06175455264747
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,4,4,8,natural_mean,40,1,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.059864384081063884,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,855770,0.0976,3.052993904683087,0.13146553265690802,0.0976,3.052993904683087,0.13146553265690802,0.0985,3.136967743608274,0.10957009012401102,6.678332724909688,3.3467338204671653,3.3315989044425227,0.00010000000000000137,9999.999999999864,9999.999999630152,10000.000000755153,9.33586268136743e-09,8.637346529074331e-06,7.551534508820623e-07,0.25258030393587333,0.028939813375473022,0.0,0.0,0.0,3.6560197850220016e-06,4.381781764095649e-07,1711540,6846160,1672,6688,0.13220922010276703,0.13220922204975596,0.019323136474126923,0.017366347503148343,0.19952623149688797,8.433975611655622e-07,0.30220195433635433,0.2525803034590215,2.0938712686268945e-07,0.9893852407703334,0.8530756133857729,0.14978529749476535,0.14978530286235403,0.018617376699517685,0.017205567583908402,0.1995262314632892,3.554181770643561e-11,4.2006242444008765e-06,3.6560196811171772e-06,7.400943829755407e-16,0.9906342498823313,0.8703515273965822,0.11463314271076873,0.11463314123715791,0.020028896248736158,0.017527127422388284,0.19952623149688797,8.433975604166741e-07,0.30220195430715985,0.25258030343256166,4.187742529852845e-07,0.9881362316583356,0.8357996993749636,583.7453905367292
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,5,5,10,natural_mean,40,1,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05975904664428232,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,855770,0.1,2.681309817196029,0.09323876862511038,0.1,2.681309817196029,0.09323876862511038,0.1076,2.777904177954294,0.09707723261266947,5.541084156929727,2.7807476413934946,2.760336515536232,0.00010000000000000139,9999.99999999986,9999.999999582327,10000.000000677683,9.843425282133826e-09,9.106843802791071e-06,6.776826921850443e-07,0.1194307507712935,0.010522626340389252,0.0,0.0,0.0,2.816932106668446e-06,2.519773261155933e-07,1711540,8557700,1672,8360,0.14483948802389562,0.1448394976345302,0.024691872294139404,0.01905115543442284,0.19952623149688797,8.431267044908238e-07,0.14409799664697343,0.1194307520988128,2.0865090267668151e-07,0.9878698306221285,0.8392902411079792,0.15895700420023912,0.15895701716189817,0.024909214061791078,0.019099193904349075,0.1995262314937165,2.8386551311675135e-11,3.3149566415827373e-06,2.81693182510919e-06,4.729422956272065e-16,0.9897917531745548,0.8497642955061854,0.13072197184755213,0.13072197810716224,0.02447453052648773,0.019003116964496608,0.19952623149688797,8.43126704012962e-07,0.14409799660884334,0.11943075206559227,4.1730180488042075e-07,0.9859479080697023,0.8288161867097732,698.0544643956237
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,6,6,12,natural_mean,40,1,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.059623794715858006,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,855770,0.1,2.8000907072947037,0.1799991992530227,0.1,2.8000907072947037,0.1799991992530227,0.1,2.8167978712710777,0.17914715932309627,5.159592841501572,2.586414383575572,2.5731784579260006,0.00010000000000000133,9999.999999999865,9999.999999513857,10000.00000088174,1.031989638316019e-08,9.547528070744354e-06,8.817405614536256e-07,0.1424351419735524,0.011547774076461792,0.0,0.0,0.0,2.7868385453414404e-06,4.5331398723647e-07,1711540,10269240,1672,10032,0.13423234914313215,0.13423234552289132,0.018689186617099326,0.01777804367291593,0.19952623149688797,8.404581538808822e-07,0.16980821529139314,0.14243514263980606,2.077075041727839e-07,0.9886416436113017,0.8439666759466151,0.1449091150117635,0.14490910708916305,0.01723752470699285,0.01749905324849547,0.19952623143919174,2.7202803183430057e-11,3.281980284617026e-06,2.786838710212022e-06,4.342248075582553e-16,0.9906117472563739,0.8491332896643992,0.1235555832745008,0.12355558395661957,0.020140848527205803,0.018057034097336395,0.19952623149688797,8.404581534406505e-07,0.1698082152596768,0.14243514261254286,4.1541500791134296e-07,0.9866715399662295,0.8388000622288312,815.0099017149769
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,7,7,14,natural_mean,40,1,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05945876448301806,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,855770,0.1,2.714757262116665,0.1817200207844377,0.1,2.714757262116665,0.1817200207844377,0.1,2.8651976114906823,0.20940734017789364,5.006366583853168,2.4936057016620423,2.5127608821911256,0.0001000000000000013,9999.999999999865,9999.999999511372,10000.000000932021,1.0795090106729482e-08,9.987022676826253e-06,9.320210665464401e-07,0.1676980510572653,0.013985902070999146,0.0,0.0,0.0,2.6935962355832914e-06,2.7765599952545017e-07,1711540,11980780,1672,11704,0.11964719963709294,0.11964720204433678,0.017636266086339246,0.016891536121144822,0.19952623149688797,8.389161092202318e-07,0.19198630434207523,0.16769805259499646,2.065592903380234e-07,0.9888201027679053,0.8685492120906577,0.13917579520373963,0.13917580092020204,0.018300850118039825,0.016469562192211684,0.19952623146945314,2.653439101948574e-11,3.119000836348397e-06,2.693596426674149e-06,4.140702249223581e-16,0.9904550751206241,0.8636087550079239,0.10011860407044626,0.10011860316847151,0.01697168205463867,0.017313510050077963,0.19952623149688797,8.389161088005987e-07,0.19198630431673966,0.16769805257336395,4.131185802619766e-07,0.9871851304151864,0.8734896691733917,944.1237734067254
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,8,8,16,natural_mean,40,1,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05926412211721794,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,855770,0.0983,2.8745730330058947,0.2079161014187336,0.0983,2.8745730330058947,0.2079161014187336,0.1,2.875762161318891,0.20688935973048211,5.419648944922889,2.7021261354277866,2.717522809495102,0.00010000000000000144,9999.999999999854,9999.999999471867,10000.000001094793,1.1241804335560969e-08,1.0400405040381831e-05,1.094793333322741e-06,0.19946245481900865,0.013177376240491867,0.0,0.0,0.0,2.682515965977538e-06,3.6418896343093365e-07,1711540,13692320,1672,13376,0.12111075649904378,0.1211107592550778,0.018506280043308378,0.017756503262469105,0.19952623149688797,8.366437344392088e-07,0.23159915776038587,0.19946245588421085,2.0520913111755716e-07,0.9886796019412303,0.8588017640562584,0.146731848358048,0.146731850664148,0.018764920004055222,0.01756598224711491,0.1995262314846702,2.5767303648905806e-11,3.1324505809484884e-06,2.682516446581775e-06,3.9014142667524617e-16,0.9906026256658439,0.856363538600309,0.09548966464003955,0.09548966784600761,0.018247640082561536,0.0179470242778233,0.19952623149688797,8.366437340424127e-07,0.23159915773920217,0.19946245586617262,4.104182618449729e-07,0.9867565782166166,0.8612399895122079,1058.3200864437968
fig2_default_proposed_rep00_seed12025,fig2,default,proposed,0,12025,9,9,18,natural_mean,40,1,50,1,256,sgd,0.9,0.0,cosine,0.0001,0.05904006360682087,23.0,-74,1024,4,1000.0,10,paper_reference_kkt,update,coordinated_aggregate,False,,1.0,855770,0.1,2.47021920051483,0.13100459728598596,0.1,2.47021920051483,0.13100459728598596,0.1,2.469972224204234,0.12486551445871591,5.285702822255605,2.645556927233834,2.640145895021771,0.00010000000000000144,9999.999999999854,9999.999999473173,10000.000001303515,1.15655670309218e-08,1.0699867855161052e-05,1.303515091422014e-06,0.15165869923124248,0.012073831632733345,0.0,0.0,0.0,2.3305636504214186e-06,3.3570358937140554e-07,1711540,15403860,1672,15048,0.18472355227089518,0.1847235510889695,0.022300207189758024,0.017794461698090118,0.19952623149688797,8.328757815457871e-07,0.19694450329554797,0.15165869728984172,2.036603843420338e-07,0.9869406209115765,0.7993891744580833,0.17041887278574047,0.17041886689755345,0.023725492319802303,0.018193443124602988,0.19952623147488532,2.358549289407709e-11,2.8122445919941393e-06,2.330564202178726e-06,3.266409469383925e-16,0.9887620788190742,0.8287203069294451,0.1990282317560499,0.19902823528038557,0.02087492205971375,0.017395480271577245,0.19952623149688797,8.328757812118385e-07,0.19694450327546942,0.15165869727193462,4.073207683574267e-07,0.985119163004079,0.7700580419867216,1204.7326192567125
