run_id,round,logical_round,physical_round,phase,client_id,num_examples,distance_m,train_loss,phase1_loss,phase2_loss,local_steps,local_precision_mean,local_precision_min,local_precision_max,local_precision_delta_l2,local_precision_delta_max_abs,local_precision_changed_fraction,local_precision_gradient_l2_mean,local_precision_gradient_max_abs,local_nu_l2,local_implied_mean_l2,sparse_enabled,sparse_selection,sparse_keep_ratio,sparse_kept_coordinates,sparse_total_coordinates,sparse_score_threshold,sparse_score_mean,sparse_selected_score_mean,sparse_dropped_score_mean
sparse_bayesian_keep75_proposed_rep00_seed12025,1,1,1,precision,0,57,154.96644013227524,2.757528472364995,2.757528472364995,0.0,1,10000.000000000053,9999.999998024825,10000.000002064447,8.764311005120189e-06,2.0644474716391414e-06,0.9993208646774292,0.0001752862211621862,4.1288939943012064e-05,0.0,0.0,True,bayesian,0.75,58532,78042,0.008094613439525358,0.08474190721272812,0.11196713564876797,0.0030634310047177177
sparse_bayesian_keep75_proposed_rep00_seed12025,1,1,1,precision,1,42,190.8422478688452,1.7593673706054687,1.7593673706054687,0.0,1,9999.999999999944,9999.999999008376,10000.000001708451,6.412555363293058e-06,1.7084512364817783e-06,0.9985392689704895,0.0001282510940319171,3.416901187315745e-05,0.0,0.0,True,bayesian,0.75,58532,78042,0.008207932113780219,0.08435113784711215,0.11138739853849976,0.003239584244431523
sparse_bayesian_keep75_proposed_rep00_seed12025,1,1,1,precision,2,44,186.7160387868168,2.761562139337713,2.761562139337713,0.0,1,9999.999999999998,9999.99999921793,10000.000001292288,6.9673106166265365e-06,1.292288288823329e-06,0.9990774393081665,0.0001393462188835165,2.5845754854617165e-05,0.0,0.0,True,bayesian,0.75,58532,78042,0.008855154736944877,0.08729808599455707,0.1152188604308396,0.003532900484332126
sparse_bayesian_keep75_proposed_rep00_seed12025,1,1,1,precision,3,48,48.8084696173102,2.6606348037719725,2.6606348037719725,0.0,1,10000.000000000053,9999.99999902052,10000.000000817243,7.603744656786875e-06,9.79480319074355e-07,0.9987314343452454,0.00015207491041599057,1.9589607335199803e-05,0.0,0.0,True,bayesian,0.75,58532,78042,0.008175149559153709,0.08552565370374814,0.1129996341623214,0.0031008959281864303
sparse_bayesian_keep75_proposed_rep00_seed12025,1,1,1,precision,4,55,158.4991524661853,2.114281560724432,2.114281560724432,0.0,1,9999.999999999945,9999.99999904499,10000.000001540973,7.403608003051182e-06,1.5409732441185042e-06,0.9991286993026733,0.00014807215984760516,3.0819448501419317e-05,0.0,0.0,True,bayesian,0.75,58532,78042,0.009317815419286269,0.08827225229479582,0.11647040975094883,0.0036748892900010156
sparse_bayesian_keep75_proposed_rep00_seed12025,1,1,1,precision,5,58,174.2546140238567,2.6690133982691275,2.6690133982691275,0.0,1,9999.999999999874,9999.999998763771,10000.000001008832,8.899611783297544e-06,1.2362288543954492e-06,0.9993208646774292,0.00017799223328710749,2.4724563064153106e-05,0.0,0.0,True,bayesian,0.75,58532,78042,0.007486157118525484,0.08470573382266183,0.11201615440941307,0.002771672429339174
sparse_bayesian_keep75_proposed_rep00_seed12025,1,1,1,precision,6,55,161.9794984667968,1.7907983398437497,1.7907983398437497,0.0,1,9999.99999999992,9999.999998619825,10000.00000065716,8.28714242539615e-06,1.3801745808450505e-06,0.9989621043205261,0.00016574284497322464,2.7603486813973593e-05,0.0,0.0,True,bayesian,0.75,58532,78042,0.008508563040837377,0.08518995480288247,0.11245234769110427,0.003399981428541278
sparse_bayesian_keep75_proposed_rep00_seed12025,1,1,1,precision,7,55,15.946149824897818,2.3628263161399152,2.3628263161399152,0.0,1,9999.999999999767,9999.999998648766,10000.000001741006,8.857573609441196e-06,1.7410056898370385e-06,0.9995643496513367,0.00017715146900150133,3.482012539087263e-05,0.0,0.0,True,bayesian,0.75,58532,78042,0.008367653935310476,0.08657575283582236,0.11435483977023815,0.003235644355800503
sparse_bayesian_keep75_proposed_rep00_seed12025,1,1,1,precision,8,47,120.98949031468518,1.7161772058365192,1.7161772058365192,0.0,1,10000.000000000098,9999.999999127207,10000.000000986865,5.777678605745461e-06,9.868654160527512e-07,0.9987826943397522,0.00011555357450412472,1.9737299231357656e-05,0.0,0.0,True,bayesian,0.75,58532,78042,0.009422237052568847,0.08848328257267332,0.11675789873028417,0.00365653562560627
sparse_bayesian_keep75_proposed_rep00_seed12025,1,1,1,precision,9,47,146.23854371638723,2.5152458353245515,2.5152458353245515,0.0,1,10000.000000000005,9999.999999165688,10000.000001575287,7.183732707995822e-06,1.5752866602269933e-06,0.9993336796760559,0.00014367464558182578,3.150575080273443e-05,0.0,0.0,True,bayesian,0.75,58532,78042,0.008295103906756326,0.08783761170037009,0.11603037448705066,0.0032564332570083968
