round,parameter,kind,numel,mean_abs,sigma_mean,precision_mean,precision_min,precision_max,zero_precision_fraction
0,conv1.weight,fola,2400,0.04142514616250992,1000000.0,0.0,0.0,0.0,1.0
0,conv1.bias,fola,32,0.0,1000000.0,0.0,0.0,0.0,1.0
0,conv2.weight,fola,51200,0.024921415373682976,1000000.0,0.0,0.0,0.0,1.0
0,conv2.bias,fola,64,0.0,1000000.0,0.0,0.0,0.0,1.0
0,fc1.weight,fola,819200,0.026658393442630768,1000000.0,0.0,0.0,0.0,1.0
0,fc1.bias,fola,512,0.0,1000000.0,0.0,0.0,0.0,1.0
0,fc2.weight,fola,5120,0.0539950355887413,1000000.0,0.0,0.0,0.0,1.0
0,fc2.bias,fola,10,0.0,1000000.0,0.0,0.0,0.0,1.0
1,conv1.weight,fola,2400,0.04282724857330322,46.57229995727539,0.000952195143327117,6.0032740293536335e-05,0.005567430052906275,0.0
1,conv1.bias,fola,32,0.022016622126102448,19.38924789428711,0.004072815645486116,0.0005990539793856442,0.013641897588968277,0.0
1,conv2.weight,fola,51200,0.01805776357650757,253.74839782714844,9.279343066737056e-05,4.5662446268579515e-08,0.0014705299399793148,0.0
1,conv2.bias,fola,64,0.019333140924572945,35.79143524169922,0.002324735512956977,8.799393981462345e-06,0.00763592217117548,0.0
1,fc1.weight,fola,819200,0.008803174830973148,6112.205078125,1.8976164938067086e-05,0.0,0.0010526569094508886,3.7841796875e-05
1,fc1.bias,fola,512,0.004261906258761883,328.3704833984375,0.00023931778559926897,8.013988916921733e-10,0.0011693452252075076,0.0
1,fc2.weight,fola,5120,0.0414322093129158,4427.45849609375,0.002938315272331238,1.7188909800722185e-12,0.24219122529029846,0.0
1,fc2.bias,fola,10,0.1531471312046051,8.005980491638184,0.018185852095484734,0.007970867678523064,0.034763675183057785,0.0
2,conv1.weight,fola,2400,0.04343334957957268,26.44977569580078,0.004475139081478119,0.0001945603871718049,0.027707546949386597,0.0
2,conv1.bias,fola,32,0.03333907201886177,10.789306640625,0.01631826162338257,0.0013766984920948744,0.05442842096090317,0.0
2,conv2.weight,fola,51200,0.01631803810596466,172.3391571044922,0.0004220416012685746,8.134831119832597e-08,0.0307519119232893,0.0
2,conv2.bias,fola,64,0.01988142728805542,26.822357177734375,0.005892802961170673,1.2747099390253425e-05,0.03108302690088749,0.0
2,fc1.weight,fola,819200,0.007778757717460394,3331.921142578125,0.00012080634041922167,2.1898058235234708e-16,0.002678167773410678,0.0
2,fc1.bias,fola,512,0.00510331429541111,275.6554260253906,0.0004578626248985529,8.018813391075241e-10,0.0022085877135396004,0.0
2,fc2.weight,fola,5120,0.05049527809023857,1515.2420654296875,0.009165406227111816,4.328612555198896e-12,0.35394471883773804,0.0
2,fc2.bias,fola,10,0.17067401111125946,6.599603176116943,0.029195701703429222,0.01059942040592432,0.06395650655031204,0.0
3,conv1.weight,fola,2400,0.05048561841249466,17.8240909576416,0.027051227167248726,0.0002927008899860084,0.4842756390571594,0.0
3,conv1.bias,fola,32,0.1271037757396698,5.565454483032227,0.15164807438850403,0.00468009477481246,1.1102136373519897,0.0
3,conv2.weight,fola,51200,0.018245823681354523,109.49198150634766,0.0012965429341420531,8.803849027572141e-08,0.0307519119232893,0.0
3,conv2.bias,fola,64,0.06381621956825256,17.460668563842773,0.04042957350611687,1.6489475456182845e-05,0.23491455614566803,0.0
3,fc1.weight,fola,819200,0.007164673414081335,3208.4375,0.00013698347902391106,2.1898058235234708e-16,0.003813376184552908,0.0
3,fc1.bias,fola,512,0.0063075050711631775,260.78338623046875,0.0007270697387866676,8.018813391075241e-10,0.004270842764526606,0.0
3,fc2.weight,fola,5120,0.06000332161784172,1455.357177734375,0.01432857383042574,4.328612988879765e-12,0.3935368061065674,0.0
3,fc2.bias,fola,10,0.2027033567428589,5.21925163269043,0.04813684895634651,0.015457650646567345,0.12556743621826172,0.0
4,conv1.weight,fola,2400,0.049769844859838486,16.259443283081055,0.02896314673125744,0.00034928121021948755,0.4862775504589081,0.0
4,conv1.bias,fola,32,0.129851832985878,5.273360729217529,0.15775689482688904,0.005646092351526022,1.1181721687316895,0.0
4,conv2.weight,fola,51200,0.018500396981835365,87.87548828125,0.0019767319317907095,1.0822213170058603e-07,0.2374132126569748,0.0
4,conv2.bias,fola,64,0.06467452645301819,13.413561820983887,0.043014634400606155,2.643725929374341e-05,0.23491455614566803,0.0
4,fc1.weight,fola,819200,0.0070449854247272015,3119.23095703125,0.00018869286577682942,2.1898058235234708e-16,0.01795892044901848,0.0
4,fc1.bias,fola,512,0.006825217045843601,254.262451171875,0.0009024629252962768,8.018813391075241e-10,0.004342148080468178,0.0
4,fc2.weight,fola,5120,0.06936849653720856,1430.9066162109375,0.01767656020820141,4.328612988879765e-12,0.5154356956481934,0.0
4,fc2.bias,fola,10,0.2271658480167389,4.523855686187744,0.06199624016880989,0.020640289410948753,0.15042243897914886,0.0
5,conv1.weight,fola,2400,0.062493592500686646,13.680131912231445,0.05980238690972328,0.00046359901898540556,0.6681004166603088,0.0
5,conv1.bias,fola,32,0.14169862866401672,4.597845077514648,0.22403454780578613,0.009816057980060577,1.2054542303085327,0.0
5,conv2.weight,fola,51200,0.01921711675822735,76.29277801513672,0.0033916798420250416,1.6427296145593573e-07,1.4298288822174072,0.0
5,conv2.bias,fola,64,0.06435243785381317,11.627898216247559,0.05200207605957985,3.131144694634713e-05,0.30328166484832764,0.0
5,fc1.weight,fola,819200,0.006749449297785759,3095.294677734375,0.00023785917437635362,2.1898058235234708e-16,0.03316207602620125,0.0
5,fc1.bias,fola,512,0.00834875088185072,249.68161010742188,0.001144750276580453,8.018813391075241e-10,0.005487075541168451,0.0
5,fc2.weight,fola,5120,0.08495547622442245,1422.408447265625,0.03005124069750309,4.328612988879765e-12,0.9943606853485107,0.0
5,fc2.bias,fola,10,0.24699504673480988,4.083622932434082,0.07941068708896637,0.02445901930332184,0.21293744444847107,0.0
6,conv1.weight,fola,2400,0.06651919335126877,11.795693397521973,0.06458007544279099,0.0004934763419441879,0.6685504913330078,0.0
6,conv1.bias,fola,32,0.15095004439353943,4.189212799072266,0.2340398132801056,0.0102378586307168,1.2069666385650635,0.0
6,conv2.weight,fola,51200,0.019493021070957184,65.57565307617188,0.0037526634987443686,1.7603869650884008e-07,1.4298288822174072,0.0
6,conv2.bias,fola,64,0.07227782160043716,9.513650894165039,0.055559102445840836,3.3331638405798e-05,0.33239084482192993,0.0
6,fc1.weight,fola,819200,0.006676636170595884,3071.076904296875,0.000296460697427392,2.1898058235234708e-16,0.04139768332242966,0.0
6,fc1.bias,fola,512,0.00873512588441372,246.36236572265625,0.0013539071660488844,8.018813391075241e-10,0.006950150243937969,0.0
6,fc2.weight,fola,5120,0.08646319806575775,1417.83935546875,0.03341289237141609,4.328612988879765e-12,1.0054289102554321,0.0
6,fc2.bias,fola,10,0.272083044052124,3.6390280723571777,0.09706465899944305,0.031842734664678574,0.23744651675224304,0.0
7,conv1.weight,fola,2400,0.0657510831952095,10.330799102783203,0.06624387204647064,0.0006811869097873569,0.6699498295783997,0.0
7,conv1.bias,fola,32,0.1537548005580902,3.797379970550537,0.2403307408094406,0.011457684449851513,1.2136367559432983,0.0
7,conv2.weight,fola,51200,0.019572237506508827,55.562164306640625,0.004196669440716505,2.9902003007009625e-07,1.4298288822174072,0.0
7,conv2.bias,fola,64,0.07462553679943085,8.657665252685547,0.057593051344156265,5.8734131016535684e-05,0.33239084482192993,0.0
7,fc1.weight,fola,819200,0.0066916681826114655,3056.7255859375,0.0004677210235968232,2.1898058235234708e-16,0.14516787230968475,0.0
7,fc1.bias,fola,512,0.009426062926650047,244.39810180664062,0.0014721862971782684,8.018813391075241e-10,0.006952222902327776,0.0
7,fc2.weight,fola,5120,0.10475145280361176,1412.737548828125,0.05425005033612251,4.328612988879765e-12,3.8946778774261475,0.0
7,fc2.bias,fola,10,0.2798692286014557,3.446211576461792,0.10878028720617294,0.035529475659132004,0.25364089012145996,0.0
8,conv1.weight,fola,2400,0.06661736965179443,8.886409759521484,0.06870975345373154,0.0008495711954310536,0.6701065897941589,0.0
8,conv1.bias,fola,32,0.15728089213371277,3.4158473014831543,0.24824221432209015,0.011534643359482288,1.2139368057250977,0.0
8,conv2.weight,fola,51200,0.0202927403151989,51.159088134765625,0.004921362269669771,2.9905348242209584e-07,1.4431790113449097,0.0
8,conv2.bias,fola,64,0.08001608401536942,6.5023908615112305,0.09392386674880981,0.0011297516757622361,1.5661081075668335,0.0
8,fc1.weight,fola,819200,0.006522055249661207,3050.63720703125,0.0004854754370171577,2.1898058235234708e-16,0.14516787230968475,0.0
8,fc1.bias,fola,512,0.009714805521070957,241.1953125,0.0019076041644439101,8.018813391075241e-10,0.013009532354772091,0.0
8,fc2.weight,fola,5120,0.10604561865329742,1411.8492431640625,0.05834995582699776,4.328612988879765e-12,3.894683837890625,0.0
8,fc2.bias,fola,10,0.34246012568473816,2.927381753921509,0.1428210735321045,0.05398765206336975,0.3227537274360657,0.0
9,conv1.weight,fola,2400,0.06555542349815369,8.515417098999023,0.0701616182923317,0.0009625754901207983,0.6769912242889404,0.0
9,conv1.bias,fola,32,0.15984848141670227,3.3282275199890137,0.25372105836868286,0.011807377450168133,1.2363201379776,0.0
