round,accuracy,nll,brier,ece,mce,mean_confidence,predictive_entropy,expected_entropy,mutual_information,fola_mean_accuracy,fola_mean_nll,fola_mean_brier,fola_mean_ece,fola_mean_mce,fola_mean_mean_confidence,fola_mean_predictive_entropy,fola_mean_expected_entropy,fola_mean_mutual_information
0.0,0.1,3.451162364458949,1.1295735605302333,0.397390195542574,0.49893193654884577,0.4973901955425739,1.4500216708113471,1.4500216708113471,0.0,0.1,3.451162364458949,1.1295735605302333,0.397390195542574,0.49893193654884577,0.4973901955425739,1.4500216708113471,1.4500216708113471,0.0
1.0,0.1661,2.945609315746203,0.9451701150572459,0.062061911094188696,0.074540614722723,0.2269245368897915,1.9292737744022967,1.9292737744022967,0.0,0.1661,2.945609315746203,0.9451701150572459,0.062061911094188696,0.074540614722723,0.2269245368897915,1.9292737744022967,1.9292737744022967,0.0
2.0,0.154,2.325788729642857,0.8962786836748508,0.07744587282240391,0.5235028735228947,0.21605071530640124,2.1688800078385198,2.1688800078385198,0.0,0.154,2.325788729642857,0.8962786836748508,0.07744587282240391,0.5235028735228947,0.21605071530640124,2.1688800078385198,2.1688800078385198,0.0
3.0,0.2083,2.2582839952722216,0.8815135478175813,0.05372674438953399,0.4533222019672394,0.2060164527207613,2.1722039937725945,2.1722039937725945,0.0,0.2083,2.2582839952722216,0.8815135478175813,0.05372674438953399,0.4533222019672394,0.2060164527207613,2.1722039937725945,2.1722039937725945,0.0
4.0,0.2518,2.1628227299323757,0.8615441008887448,0.048807244738936426,0.2068031827608745,0.2052414860188961,2.1957316946662417,2.1957316946662417,0.0,0.2518,2.1628227299323757,0.8615441008887448,0.048807244738936426,0.2068031827608745,0.2052414860188961,2.1957316946662417,2.1957316946662417,0.0
5.0,0.2667,2.1316196542020283,0.8506570859168845,0.04216997451856733,0.26147010922431946,0.23066898704245686,2.1451556096151547,2.1451556096151547,0.0,0.2667,2.1316196542020283,0.8506570859168845,0.04216997451856733,0.26147010922431946,0.23066898704245686,2.1451556096151547,2.1451556096151547,0.0
6.0,0.265,2.101267861702707,0.8458691471099948,0.04103861265033483,0.2009690060760036,0.23125544464439154,2.147644823203955,2.147644823203955,0.0,0.265,2.101267861702707,0.8458691471099948,0.04103861265033483,0.2009690060760036,0.23125544464439154,2.147644823203955,2.147644823203955,0.0
7.0,0.262,2.076666692335725,0.8433701144110178,0.049798289175331606,0.24894720315933228,0.21846012738198042,2.1480649146249804,2.1480649146249804,0.0,0.262,2.076666692335725,0.8433701144110178,0.049798289175331606,0.24894720315933228,0.21846012738198042,2.1480649146249804,2.1480649146249804,0.0
8.0,0.2759,2.073122384718777,0.8383821281458302,0.033813417825102825,0.8289422392845154,0.2540670306891203,2.097747648273147,2.097747648273147,0.0,0.2759,2.073122384718777,0.8383821281458302,0.033813417825102825,0.8289422392845154,0.2540670306891203,2.097747648273147,2.097747648273147,0.0
9.0,0.2654,2.0705013862688864,0.8397364014265427,0.02859653684422373,0.7706173062324524,0.25629873207584025,2.0955122485992184,2.0955122485992184,0.0,0.2654,2.0705013862688864,0.8397364014265427,0.02859653684422373,0.7706173062324524,0.25629873207584025,2.0955122485992184,2.0955122485992184,0.0
10.0,0.2646,2.067703392573012,0.8407804588054438,0.037920576766878364,0.20136335492134094,0.24877537548318504,2.083175997826062,2.083175997826062,0.0,0.2646,2.067703392573012,0.8407804588054438,0.037920576766878364,0.20136335492134094,0.24877537548318504,2.083175997826062,2.083175997826062,0.0
11.0,0.2688,2.0517595149221175,0.8359192516016754,0.026570424468815333,0.4178582231203715,0.2703372450366616,2.045065074847323,2.045065074847323,0.0,0.2688,2.0517595149221175,0.8359192516016754,0.026570424468815333,0.4178582231203715,0.2703372450366616,2.045065074847323,2.045065074847323,0.0
12.0,0.2724,2.028023076162916,0.8322527147093258,0.02909598817750812,0.8262996673583984,0.2573257616572082,2.056991396799502,2.056991396799502,0.0,0.2724,2.028023076162916,0.8322527147093258,0.02909598817750812,0.8262996673583984,0.2573257616572082,2.056991396799502,2.056991396799502,0.0
13.0,0.2766,2.0301341463062124,0.8294358873647616,0.022895011654496193,0.498347669839859,0.2734860654860735,2.0210391056782484,2.0210391056782484,0.0,0.2766,2.0301341463062124,0.8294358873647616,0.022895011654496193,0.498347669839859,0.2734860654860735,2.0210391056782484,2.0210391056782484,0.0
14.0,0.2753,2.0209352516827344,0.8293983773650558,0.01704891341105105,0.1126331527685297,0.27395410838648676,2.017836954356866,2.017836954356866,0.0,0.2753,2.0209352516827344,0.8293983773650558,0.01704891341105105,0.1126331527685297,0.27395410838648676,2.017836954356866,2.017836954356866,0.0
15.0,0.2826,2.0001829143388115,0.8247456595646723,0.018058112890273332,0.17484509944915771,0.2813248100541532,2.011887818915087,2.011887818915087,0.0,0.2826,2.0001829143388115,0.8247456595646723,0.018058112890273332,0.17484509944915771,0.2813248100541532,2.011887818915087,2.011887818915087,0.0
