schema_version,run_id,method,dataset,model,iid,balanced,noniid_alpha,unbalanced_alpha,num_devices,num_virtual_clients,client_fraction,num_rounds,local_epochs,batch_size,lr,seed,final_global_accuracy,final_global_loss,final_global_nll,final_global_ece,final_local_accuracy_weighted,best_global_accuracy,best_global_accuracy_round,best_global_ece,best_global_ece_round,final_posterior_sigma_mean,final_posterior_snr_raw_p50,final_posterior_snr_frac_gt_1,total_time_sec,mean_round_time_sec,final_model_path
bayesfl_observability_v1,ola_lr0p002_b32_e2_lam0p01_pinit0p001_fclip10p0,ola,mnist,mlp,0,0,0.1,0.5,300,24,0.05,60,2,32,0.002,42,0.8639,0.5218237147092819,0.5218237147092819,0.14025333929955963,0.9734413066851046,0.8655,56,0.03257808776050807,0,29.978568401197982,0.0005991693744130423,0.0,541.0222460515797,8.81453749006156,outputs/tune_ola_mnist_noniid_unbalanced_fixed/ola_lr0p002_b32_e2_lam0p01_pinit0p001_fclip10p0/final_model.pt
