round,accuracy,nll,brier,ece,mce,mean_confidence,predictive_entropy,expected_entropy,mutual_information,fola_mean_accuracy,fola_mean_nll,fola_mean_brier,fola_mean_ece,fola_mean_mce,fola_mean_mean_confidence,fola_mean_predictive_entropy,fola_mean_expected_entropy,fola_mean_mutual_information
0.0,0.1,3.407407000867831,1.1536125362969796,0.44903655523061753,0.6025577634572983,0.5490365552306176,1.419154473263359,1.419154473263359,0.0,0.1,3.407407000867831,1.1536125362969796,0.44903655523061753,0.6025577634572983,0.5490365552306176,1.419154473263359,1.419154473263359,0.0
1.0,0.1,3.2070043808724855,1.0393241143233944,0.2983292180120945,0.3210109053676243,0.3983292180120945,1.7424553014201465,1.7424553014201465,0.0,0.1,3.2070043808724855,1.0393241143233944,0.2983292180120945,0.3210109053676243,0.3983292180120945,1.7424553014201465,1.7424553014201465,0.0
2.0,0.1,2.8233551876185023,1.1864186165391566,0.5204203664183616,0.6240421286651067,0.6204203664183616,1.419394292504052,1.419394292504052,0.0,0.1,2.8233551876185023,1.1864186165391566,0.5204203664183616,0.6240421286651067,0.6204203664183616,1.419394292504052,1.419394292504052,0.0
3.0,0.2429,2.267792837034375,0.8622112856292093,0.015362159173190587,0.024563997588676223,0.25383343700021505,1.9627689585489079,1.9627689585489079,0.0,0.2429,2.267792837034375,0.8622112856292093,0.015362159173190587,0.024563997588676223,0.25383343700021505,1.9627689585489079,1.9627689585489079,0.0
4.0,0.1682,2.140240606881699,0.8910946106136555,0.14506973824203012,0.18477765056822026,0.3116067393869162,1.9196363118481574,1.9196363118481574,0.0,0.1682,2.140240606881699,0.8910946106136555,0.14506973824203012,0.18477765056822026,0.3116067393869162,1.9196363118481574,1.9196363118481574,0.0
5.0,0.2456,1.9451356331028833,0.8336843471908396,0.04166810726076365,0.11285326642948285,0.28212199831157925,1.9184338776030083,1.9184338776030083,0.0,0.2456,1.9451356331028833,0.8336843471908396,0.04166810726076365,0.11285326642948285,0.28212199831157925,1.9184338776030083,1.9184338776030083,0.0
6.0,0.2258,1.9812746025604504,0.8413999192807864,0.0416247334882617,0.39082199335098267,0.26384755795449016,1.913008190242853,1.913008190242853,0.0,0.2258,1.9812746025604504,0.8413999192807864,0.0416247334882617,0.39082199335098267,0.26384755795449016,1.913008190242853,1.913008190242853,0.0
7.0,0.2962,1.8195102216595125,0.798555057510118,0.02539696639105677,0.1967749168475469,0.27271152240112423,1.9345207062410616,1.9345207062410616,0.0,0.2962,1.8195102216595125,0.798555057510118,0.02539696639105677,0.1967749168475469,0.27271152240112423,1.9345207062410616,1.9345207062410616,0.0
8.0,0.2694,1.9341089177516486,0.8227390647385572,0.024702375870943066,0.22884584378592576,0.2833040686845779,1.8686313094365916,1.8686313094365916,0.0,0.2694,1.9341089177516486,0.8227390647385572,0.024702375870943066,0.22884584378592576,0.2833040686845779,1.8686313094365916,1.8686313094365916,0.0
9.0,0.3319,1.7658585660602162,0.7790100930546289,0.055456666044145835,0.21708554526170099,0.2797399960301816,1.9060128626868875,1.9060128626868875,0.0,0.3319,1.7658585660602162,0.7790100930546289,0.055456666044145835,0.21708554526170099,0.2797399960301816,1.9060128626868875,1.9060128626868875,0.0
