round,num_examples,train_loss,task_loss,prior_loss,train_accuracy,effective_prior_lambda,variance_floor_fraction,lr,local_steps,update_l2,update_rms,update_max_abs,posterior_mean_abs_mean,posterior_precision_mean,posterior_precision_min,posterior_precision_max,posterior_sigma_mean,client_id,server_round
1,3511.0,0.9735223556406917,0.9735223556406917,0.0,0.6652520649387639,1.0,0.0,0.01,280.0,4.960963349331365,0.005363350928980847,0.41722752153873444,0.02658323976411778,0.00025334652280871087,7.670366484980803e-14,5.644244194030762,1869.2358127247746,10.0,1.0
1,3768.0,1.0397441988284928,1.0397441988284928,0.0,0.6448779193205945,1.0,0.0,0.01,300.0,3.7014017436227777,0.004001625305872534,0.2910601645708084,0.026454727815143318,0.00013047739876700836,6.643113386857816e-14,1.6027202606201172,2886.2505884397697,13.0,1.0
1,337.0,1.408512334724562,1.408512334724562,0.0,0.4459940652818991,1.0,0.0,0.01,30.0,4.1097926671840685,0.004443141133552455,0.3379487693309784,0.026495724878731187,0.0020519293068432393,2.122504984812014e-14,87.88349914550781,1291.829668653037,6.0,1.0
1,459.0,1.3065886246742506,1.3065886246742506,0.0,0.5217864923747276,1.0,0.0,0.01,40.0,3.8536772126695675,0.004166251956154715,0.3729891926050186,0.026474916081800765,0.0012054553404676573,0.0,22.641098022460938,2028.769424332652,9.0,1.0
1,2383.0,0.9261884789455852,0.9261884789455852,0.0,0.7596307175828787,1.0,0.0,0.01,190.0,4.3097878526715965,0.00465935808343595,0.30592213571071625,0.026517741093497756,0.00023292602187202058,2.1594414658396375e-15,5.147375106811523,1909.0909697485815,15.0,1.0
1,3337.0,0.002296182801927025,0.002296182801927025,0.0,1.0,1.0,0.0,0.01,270.0,2.4616798667903335,0.0026613486274158537,0.287437379360199,0.026360365720972334,2.7164378989009954e-05,0.0,0.3167712092399597,21260.23789545567,17.0,1.0
1,877.0,1.1128794747448294,1.1128794747448294,0.0,0.7693272519954389,1.0,0.0,0.01,70.0,5.464186604513753,0.005907391012149571,0.47775010764598846,0.026659521030261858,0.0008352263789133468,6.327983302100885e-17,16.080110549926758,2311.940848442715,0.0,1.0
1,1469.0,1.2980846957498218,1.2980846957498218,0.0,0.5835262083049694,1.0,0.0,0.01,120.0,5.2296239190084215,0.00565380276554847,0.37881529331207275,0.026631335822095623,0.0006329064361946639,2.2105555504570856e-13,11.828536987304688,965.372041753005,19.0,1.0
1,1781.0,0.9244660196847825,0.9244660196847825,0.0,0.7925884334643458,1.0,0.0,0.01,140.0,4.862227550605438,0.005256606593147014,0.5057944655418396,0.026580455988179316,0.0003293047205468536,6.936015050677748e-16,3.9503026008605957,2278.214671981617,4.0,1.0
1,4106.0,0.13814355700103956,0.13814355700103956,0.0,0.9798830979055041,1.0,0.0,0.01,330.0,5.746794192098894,0.006212921120050103,0.6120958179235458,0.02669363566038937,0.00013134696017916647,4.394062161475998e-17,1.1706068515777588,5189.752184061417,8.0,1.0
1,6619.0,1.0404177296042785,1.0404177296042785,0.0,0.5472730019640429,1.0,0.0,0.01,520.0,5.866200186670819,0.006342012227324568,0.39483313262462616,0.026699027773943212,0.00020652328816649098,5.976448990644562e-14,4.862620830535889,1437.1748698055499,1.0,1.0
1,5482.0,1.4039240446937906,1.4039240446937906,0.0,0.4277818314483765,1.0,0.0,0.01,430.0,4.4363970763671485,0.00479623667932733,0.3481767773628235,0.026525022479983847,0.00015768740586653897,2.3482874614299837e-15,2.530796766281128,3043.0404692245797,12.0,1.0
1,5362.0,0.9817563088182103,0.9817563088182103,0.0,0.6290376725102573,1.0,0.0,0.01,420.0,4.769206720897632,0.0051560407718947415,0.4299406260251999,0.02656992626370586,0.00014620477930291342,3.236701949212509e-14,3.718919038772583,2877.771828334469,7.0,1.0
1,2909.0,0.6052062412171316,0.6052062412171316,0.0,0.8440701271914748,1.0,0.0,0.01,230.0,3.8253158161832284,0.004135590144832787,0.3990645557641983,0.026464636775161424,0.00014790858453168744,0.0,3.840749502182007,3693.2017593735754,16.0,1.0
1,103.0,2.0351433038711546,2.0351433038711546,0.0,0.6485436893203883,1.0,0.0,0.01,10.0,2.5567673229104493,0.002764148700749389,0.2315194010734558,0.02636673881801727,0.003829690346378546,0.0,156.07904052734375,1864.9580226990429,11.0,1.0
1,1021.0,0.9897347860483418,0.9897347860483418,0.0,0.7132223310479922,1.0,0.0,0.01,80.0,2.2390760643640166,0.002420689258162749,0.19578641653060913,0.026351724036775853,0.00025788861589049286,2.845651909640437e-14,6.932404518127441,1696.0062624732982,5.0,1.0
1,1988.0,1.3938124191593115,1.3938124191593115,0.0,0.404476861167002,1.0,0.0,0.01,160.0,5.6078196731662935,0.006062674270247779,0.3446853756904602,0.026669391186456698,0.0005395663342239496,1.453327272437667e-14,7.136890888214111,2022.7787463831542,2.0,1.0
1,473.0,1.2127164105154242,1.2127164105154242,0.0,0.861522198731501,1.0,0.0,0.01,40.0,5.84074678148246,0.006314494276727108,0.5437984019517899,0.02671144096561809,0.001600047534595611,1.537220464852343e-14,28.047847747802734,1494.595639249955,3.0,1.0
1,1029.0,1.4741211950083863,1.4741211950083863,0.0,0.49747327502429545,1.0,0.0,0.01,90.0,4.349449217214727,0.004702236411975852,0.34572285413742065,0.026515300749191777,0.0006840768854908741,8.193955496754723e-14,21.412363052368164,1073.2212516586976,18.0,1.0
