run_id,scenario,condition_name,realization,method,round,channel_uses,num_devices,local_classes,mean_client_examples,power_dbm,bin_id,bin_left,bin_right,bin_count,bin_accuracy,bin_confidence,bin_gap,ece_contribution,eval_scope
aircomp_bayesfl,default,default,0,fedprox,2,124928,8,1,10.0,23.0,9,0.9,1.0,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,3,187392,8,1,10.0,23.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,3,187392,8,1,10.0,23.0,1,0.1,0.2,10000,0.0940999984741211,0.11436930298805237,0.020269304513931274,0.020269304513931274,global_test
aircomp_bayesfl,default,default,0,fedprox,3,187392,8,1,10.0,23.0,2,0.2,0.3,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,3,187392,8,1,10.0,23.0,3,0.3,0.4,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,3,187392,8,1,10.0,23.0,4,0.4,0.5,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,3,187392,8,1,10.0,23.0,5,0.5,0.6,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,3,187392,8,1,10.0,23.0,6,0.6,0.7,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,3,187392,8,1,10.0,23.0,7,0.7,0.8,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,3,187392,8,1,10.0,23.0,8,0.8,0.9,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,3,187392,8,1,10.0,23.0,9,0.9,1.0,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,4,249856,8,1,10.0,23.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,4,249856,8,1,10.0,23.0,1,0.1,0.2,10000,0.0940999984741211,0.11436936259269714,0.02026936411857605,0.02026936411857605,global_test
aircomp_bayesfl,default,default,0,fedprox,4,249856,8,1,10.0,23.0,2,0.2,0.3,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,4,249856,8,1,10.0,23.0,3,0.3,0.4,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,4,249856,8,1,10.0,23.0,4,0.4,0.5,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,4,249856,8,1,10.0,23.0,5,0.5,0.6,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,4,249856,8,1,10.0,23.0,6,0.6,0.7,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,4,249856,8,1,10.0,23.0,7,0.7,0.8,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,4,249856,8,1,10.0,23.0,8,0.8,0.9,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,4,249856,8,1,10.0,23.0,9,0.9,1.0,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,5,312320,8,1,10.0,23.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,5,312320,8,1,10.0,23.0,1,0.1,0.2,10000,0.0940999984741211,0.11436934769153595,0.020269349217414856,0.020269349217414856,global_test
aircomp_bayesfl,default,default,0,fedprox,5,312320,8,1,10.0,23.0,2,0.2,0.3,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,5,312320,8,1,10.0,23.0,3,0.3,0.4,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,5,312320,8,1,10.0,23.0,4,0.4,0.5,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,5,312320,8,1,10.0,23.0,5,0.5,0.6,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,5,312320,8,1,10.0,23.0,6,0.6,0.7,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,5,312320,8,1,10.0,23.0,7,0.7,0.8,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,5,312320,8,1,10.0,23.0,8,0.8,0.9,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,fedprox,5,312320,8,1,10.0,23.0,9,0.9,1.0,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,1,0.1,0.2,10000,0.0940999984741211,0.11436904221773148,0.020269043743610382,0.020269043743610382,global_test
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,2,0.2,0.3,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,3,0.3,0.4,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,4,0.4,0.5,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,5,0.5,0.6,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,6,0.6,0.7,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,7,0.7,0.8,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,8,0.8,0.9,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,9,0.9,1.0,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,global_test_mc
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,1,0.1,0.2,40,0.05000000074505806,0.18756945431232452,0.13756945356726646,0.0005502778142690659,global_test_mc
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,2,0.2,0.3,1049,0.10962821543216705,0.2657598853111267,0.15613166987895966,0.01637821217030287,global_test_mc
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,3,0.3,0.4,2710,0.10036900639533997,0.3543967306613922,0.25402772426605225,0.06884151327610016,global_test_mc
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,4,0.4,0.5,4555,0.089791439473629,0.45563629269599915,0.36584485322237015,0.1666423306427896,global_test_mc
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,5,0.5,0.6,922,0.09761388599872589,0.5338449478149414,0.4362310618162155,0.04022050389945507,global_test_mc
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,6,0.6,0.7,374,0.07486630976200104,0.6466829180717468,0.5718166083097458,0.02138594115078449,global_test_mc
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,7,0.7,0.8,217,0.07373271882534027,0.745573103427887,0.6718403846025467,0.014578936345875263,global_test_mc
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,8,0.8,0.9,121,0.04958677664399147,0.8413434624671936,0.7917566858232021,0.009580255898460746,global_test_mc
aircomp_bayesfl,default,default,0,proposed,1,124928,8,1,10.0,23.0,9,0.9,1.0,12,0.0,0.9205096364021301,0.9205096364021301,0.001104611563682556,global_test_mc
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,1,0.1,0.2,10000,0.0940999984741211,0.11436902731657028,0.020269028842449188,0.020269028842449188,global_test
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,2,0.2,0.3,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,3,0.3,0.4,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,4,0.4,0.5,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,5,0.5,0.6,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,6,0.6,0.7,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,7,0.7,0.8,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,8,0.8,0.9,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,9,0.9,1.0,0,0.0,0.0,0.0,0.0,global_test
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,global_test_mc
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,1,0.1,0.2,32,0.0,0.18634918332099915,0.18634918332099915,0.0005963173866271972,global_test_mc
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,2,0.2,0.3,970,0.09896907210350037,0.2644568979740143,0.16548782587051392,0.01605231910943985,global_test_mc
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,3,0.3,0.4,2606,0.09708365052938461,0.3539016842842102,0.2568180337548256,0.06692677959650754,global_test_mc
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,4,0.4,0.5,4309,0.11464376747608185,0.454385370016098,0.3397416025400162,0.14639465653449296,global_test_mc
aircomp_bayesfl,default,default,0,proposed,2,249856,8,1,10.0,23.0,5,0.5,0.6,1316,0.11398176103830338,0.537421703338623,0.42343994230031967,0.05572469640672207,global_test_mc
