round,num_examples,train_loss,train_accuracy,lr,local_steps,update_l2,update_rms,update_max_abs,client_id,server_round
1,10.0,1.6226112246513367,0.84,0.01,10.0,0.40874748788144205,0.0005532664715924122,0.07711851969361305,23.0,1.0
1,10.0,1.2229861855506896,0.97,0.01,10.0,0.4192254821200464,0.0005674491224309656,0.06490496080368757,0.0,1.0
1,10.0,1.7634112596511842,0.81,0.01,10.0,0.3721367070905255,0.0005037113841338471,0.08094290271401405,7.0,1.0
1,10.0,1.6320131540298461,0.82,0.01,10.0,0.4047006673100674,0.0005477888351418576,0.0773889422416687,27.0,1.0
1,10.0,1.693035936355591,0.84,0.01,10.0,0.36913431005094266,0.0004996474432763285,0.07952763512730598,24.0,1.0
1,10.0,1.6764094352722168,0.81,0.01,10.0,0.39850807774845387,0.0005394067599527676,0.07864022627472878,12.0,1.0
1,10.0,1.6941368937492371,0.84,0.01,10.0,0.3712063454676021,0.0005024520787982041,0.07962514832615852,43.0,1.0
1,10.0,1.6803084790706635,0.9,0.01,10.0,0.3721753073351882,0.0005037636320908385,0.0795850120484829,13.0,1.0
1,10.0,1.2135330408811569,0.99,0.01,10.0,0.4158962068959146,0.0005629427305611036,0.06459579151123762,71.0,1.0
1,10.0,1.468983030319214,0.86,0.01,10.0,0.41923585440791405,0.000567463162001314,0.0729033574461937,30.0,1.0
1,10.0,1.5538842618465423,0.88,0.01,10.0,0.4045256742020019,0.0005475519705192659,0.07550350949168205,8.0,1.0
1,10.0,1.401884776353836,0.97,0.01,10.0,0.40376240163486976,0.0005465188311542529,0.0715400306507945,17.0,1.0
1,10.0,1.3288004577159882,0.9,0.01,10.0,0.4314330433348777,0.0005839728553475507,0.06802572123706341,61.0,1.0
1,10.0,1.6069618582725524,0.85,0.01,10.0,0.40490556745445017,0.0005480661808950976,0.07672783732414246,11.0,1.0
1,10.0,1.6997611463069915,0.83,0.01,10.0,0.39262508936405277,0.0005314437502160549,0.07938030734658241,89.0,1.0
1,10.0,1.4231587469577789,0.89,0.01,10.0,0.4258266176356093,0.0005763841913022835,0.07157567888498306,21.0,1.0
1,10.0,1.3375354051589965,0.9,0.01,10.0,0.4306200966624538,0.0005828724788305575,0.06783256866037846,91.0,1.0
1,10.0,1.6852133989334106,0.88,0.01,10.0,0.36955148008854827,0.0005002121102201094,0.0796736441552639,60.0,1.0
1,10.0,1.4511016666889192,0.88,0.01,10.0,0.41874251248669253,0.0005667953914286859,0.071837292984128,28.0,1.0
1,10.0,1.4503102719783783,0.85,0.01,10.0,0.4313016231822506,0.0005837949695713788,0.0713922530412674,73.0,1.0
1,10.0,1.639494651556015,0.9,0.01,10.0,0.38445937714301043,0.0005203909243944427,0.07833172008395195,34.0,1.0
1,10.0,1.2469739854335784,0.99,0.01,10.0,0.4161489620747004,0.0005632848512348436,0.06599888484925032,35.0,1.0
1,10.0,1.6320995450019837,0.85,0.01,10.0,0.407987799793879,0.0005522381840550497,0.07713958993554115,78.0,1.0
1,10.0,1.6124264776706696,0.86,0.01,10.0,0.4014443572607981,0.0005433812064107112,0.07691056653857231,32.0,1.0
1,10.0,1.3721189320087432,0.9,0.01,10.0,0.42363368038920374,0.0005734159072425309,0.06933900713920593,53.0,1.0
1,10.0,1.4486943364143372,0.89,0.01,10.0,0.41781648326020304,0.0005655419502751103,0.07186939753592014,90.0,1.0
1,10.0,1.5574108898639678,0.86,0.01,10.0,0.39896940704180484,0.0005400311993387989,0.07589202001690865,20.0,1.0
1,10.0,1.396883451938629,0.88,0.01,10.0,0.43097639114082736,0.0005833547467214729,0.07007225789129734,88.0,1.0
1,10.0,1.6312035918235779,0.91,0.01,10.0,0.3844932930249538,0.0005204368317599681,0.07807191088795662,63.0,1.0
1,10.0,1.6284705698490143,0.86,0.01,10.0,0.3911396700842033,0.0005294331380210853,0.07773033156991005,99.0,1.0
1,10.0,1.4035404086112977,0.89,0.01,10.0,0.42743806513240956,0.0005785653909356612,0.06993258744478226,5.0,1.0
1,10.0,1.000405488908291,0.93,0.01,10.0,0.43023828171011813,0.0005823556673081799,0.061531469225883484,2.0,1.0
1,10.0,1.3693051636219025,0.98,0.01,10.0,0.40051134160919566,0.0005421183086735824,0.07029746752232313,58.0,1.0
1,10.0,1.3422482192516327,0.9,0.01,10.0,0.4298831690035078,0.0005818749990226761,0.06783993728458881,93.0,1.0
1,10.0,1.483290159702301,0.85,0.01,10.0,0.4225932600195079,0.0005720076301913421,0.07721566408872604,97.0,1.0
1,10.0,1.6809298515319824,0.82,0.01,10.0,0.3971745093528535,0.0005376016878661227,0.07874269410967827,95.0,1.0
1,10.0,1.6100373446941376,0.86,0.01,10.0,0.3926093107322193,0.00053142239280538,0.07722114399075508,47.0,1.0
1,10.0,1.5219981253147126,0.86,0.01,10.0,0.4153736662972763,0.0005622354376679513,0.07460009306669235,41.0,1.0
1,10.0,1.4304018437862396,0.89,0.01,10.0,0.4238292882355103,0.000573680675262275,0.07160378433763981,65.0,1.0
1,10.0,1.6788328647613526,0.88,0.01,10.0,0.37688409590138616,0.0005101372855388339,0.0794781856238842,68.0,1.0
1,10.0,1.5867986798286438,0.87,0.01,10.0,0.39580728230454654,0.0005357510565905566,0.07669976726174355,42.0,1.0
1,10.0,1.7865225076675415,0.81,0.01,10.0,0.37368560152789254,0.0005058079141080686,0.08158295229077339,39.0,1.0
1,10.0,1.7684330701828004,0.87,0.01,10.0,0.3509885080382465,0.0004750859128659181,0.08162970468401909,87.0,1.0
1,10.0,1.5810628592967988,0.85,0.01,10.0,0.4149509892791729,0.0005616633166657125,0.07585997879505157,9.0,1.0
1,10.0,1.3378362834453583,0.9,0.01,10.0,0.4248796964162538,0.000575102471469278,0.06804080866277218,15.0,1.0
1,10.0,1.7685402631759644,0.81,0.01,10.0,0.3737722355251336,0.0005059251788923049,0.0811086930334568,64.0,1.0
1,10.0,1.646674817800522,0.82,0.01,10.0,0.4155487351128149,0.000562472404765562,0.07759629562497139,29.0,1.0
1,10.0,1.5193091988563538,0.84,0.01,10.0,0.41105730304352467,0.0005563929575590411,0.07419931888580322,96.0,1.0
1,10.0,1.636817753314972,0.89,0.01,10.0,0.38467332651730257,0.0005206805188725092,0.07834513857960701,86.0,1.0
1,10.0,1.408806699514389,0.86,0.01,10.0,0.42798723723853793,0.000579308731316857,0.07059252262115479,75.0,1.0
1,10.0,1.7195263922214508,0.83,0.01,10.0,0.38527351662587433,0.0005214929154584193,0.07997756078839302,79.0,1.0
1,10.0,1.4513030827045441,0.88,0.01,10.0,0.4184526274347012,0.0005664030130419369,0.07424242049455643,33.0,1.0
1,10.0,1.5692740619182586,0.88,0.01,10.0,0.3927175161626744,0.0005315688559360167,0.07617354765534401,72.0,1.0
1,10.0,1.3946666538715362,0.88,0.01,10.0,0.4213606929529297,0.000570339270012638,0.0700052510946989,48.0,1.0
1,10.0,1.3749845892190933,0.9,0.01,10.0,0.4269998098234787,0.0005779721836974087,0.06895703263580799,82.0,1.0
1,10.0,1.5043990969657899,0.89,0.01,10.0,0.41411253690226935,0.0005605284165087183,0.07379932887852192,67.0,1.0
1,10.0,1.3960317850112915,0.91,0.01,10.0,0.4082513745785174,0.0005525949497733013,0.06983737461268902,18.0,1.0
1,10.0,1.2972914040088654,0.91,0.01,10.0,0.42079712168851324,0.0005695764394284779,0.06663243286311626,49.0,1.0
1,10.0,1.0858224466443063,0.93,0.01,10.0,0.43388157497709945,0.0005872871031470805,0.05783285014331341,94.0,1.0
1,10.0,1.070851093530655,0.91,0.01,10.0,0.43482595513960554,0.0005885653834933641,0.06059744209051132,14.0,1.0
1,10.0,1.5281336426734924,0.88,0.01,10.0,0.41182873717978946,0.0005574371441419344,0.07433995604515076,50.0,1.0
1,10.0,1.0152502655982971,0.92,0.01,10.0,0.43039881765509846,0.000582572963214519,0.059803180396556854,52.0,1.0
1,10.0,1.6437610387802124,0.83,0.01,10.0,0.40347746874986384,0.0005461331558495679,0.07794396206736565,77.0,1.0
1,10.0,1.6912155866622924,0.88,0.01,10.0,0.36949342568262095,0.0005001335297828465,0.079698096960783,70.0,1.0
1,10.0,1.3069619625806808,0.94,0.01,10.0,0.4189322431641551,0.0005670522043158224,0.06767585407942533,16.0,1.0
1,10.0,1.5999661445617677,0.86,0.01,10.0,0.39227377083880516,0.0005309682176033012,0.0768284760415554,59.0,1.0
1,10.0,1.7084133863449096,0.88,0.01,10.0,0.36207333765181376,0.0004900899550932805,0.08015118911862373,37.0,1.0
1,10.0,1.1384393930435182,0.92,0.01,10.0,0.4341204316513903,0.000587610411285526,0.05993214063346386,26.0,1.0
1,10.0,1.62671919465065,0.85,0.01,10.0,0.38619625872174135,0.0005227419072656011,0.07800387218594551,25.0,1.0
