round,accuracy,nll,brier,ece,mce,mean_confidence,predictive_entropy,expected_entropy,mutual_information
0.0,0.1178,2.3032463520124953,0.9000500097861773,0.003755266416072842,0.45451532030592157,0.11404473358392715,2.2989346771682775,2.2989346771682775,0.0
1.0,0.1791,2.2646167127849237,0.8921770695790358,0.06124779458865523,0.44283602693501645,0.11785220541134477,2.2964617562433975,2.2964617562433975,0.0
2.0,0.2648,2.217197898001857,0.8822131317858292,0.14266653254330158,0.4256483956566596,0.12213346745669841,2.292815134405684,2.292815134405684,0.0
3.0,0.3673,2.166033482467187,0.8710477818645007,0.24076208096295593,0.7997746020555496,0.12653791903704406,2.288793958836519,2.288793958836519,0.0
4.0,0.4601,2.1147724579030664,0.8593142477428504,0.3288193202316761,0.7939109077056249,0.1312806797683239,2.2848754985293103,2.2848754985293103,0.0
5.0,0.5369,2.065628569688823,0.8474243256650074,0.40051433624923233,0.7911002064073408,0.13638566375076772,2.2809561262186087,2.2809561262186087,0.0
6.0,0.6002,2.019609320394669,0.8356222840653043,0.45826407079175113,0.7881320255367379,0.14193592920824885,2.2766562471235923,2.2766562471235923,0.0
7.0,0.6377,1.977003959198718,0.8240571515650841,0.4897923428356648,0.7873930407584238,0.14790765716433524,2.27168767530771,2.27168767530771,0.0
8.0,0.6619,1.9375858366332486,0.8127816389126948,0.5076916696622968,0.7795392883436703,0.15420833033770323,2.265949722870859,2.265949722870859,0.0
9.0,0.6759,1.9009784459486327,0.8018202688394465,0.5151698620431125,0.7710952978696066,0.16073013795688748,2.259449551826851,2.259449551826851,0.0
10.0,0.6852,1.8668536324561054,0.7911958657348599,0.5178554943315685,0.7566674379970164,0.1673445056684315,2.252288128005365,2.252288128005365,0.0
11.0,0.69,1.8348858997672228,0.7809092396159304,0.5160414394252002,0.7493562620697027,0.17395856057479978,2.2445757982936367,2.2445757982936367,0.0
12.0,0.6921,1.804807721296713,0.7709512524428392,0.5115836826279759,0.7257221108634524,0.18051631737202406,2.2364145800784203,2.2364145800784203,0.0
13.0,0.6943,1.7763847114569749,0.7613088297127867,0.5073082929342985,0.7034856133654638,0.18699170706570148,2.2278801303327773,2.2278801303327773,0.0
14.0,0.6958,1.7494523187871225,0.7519727470988031,0.502441741783917,0.6988948286320111,0.19335825821608305,2.21903904652514,2.21903904652514,0.0
15.0,0.6973,1.7238659694252194,0.7429298707521319,0.4976817867539823,0.6897445576125589,0.1996182132460177,2.209937992002438,2.209937992002438,0.0
16.0,0.6987,1.6995021175960365,0.7341641655086468,0.4929230238370597,0.686281773091439,0.20577697616294027,2.2006135749237172,2.2006135749237172,0.0
17.0,0.7006,1.6762404541382445,0.7256633315731278,0.4887685262143612,0.6794306814158386,0.2118314737856388,2.1911005117627607,2.1911005117627607,0.0
18.0,0.7028,1.6539857776840654,0.7174130938794612,0.48501421480551365,0.6731324839530533,0.21778578519448638,2.181424908696911,2.181424908696911,0.0
19.0,0.7044,1.6326669204284958,0.7094065815203126,0.4807586353756488,0.6669334444903766,0.22364136462435127,2.171613141626931,2.171613141626931,0.0
20.0,0.7064,1.6122122311423197,0.701634418331273,0.4769980354070663,0.6645395304290906,0.22940196459293366,2.161686476241026,2.161686476241026,0.0
21.0,0.7081,1.5925549983721372,0.6940865646402173,0.47303115828335285,0.6552650239788183,0.23506884171664716,2.151666605334453,2.151666605334453,0.0
22.0,0.7098,1.5736434944093867,0.6867555409021967,0.46915632107332345,0.6416619908132228,0.2406436789266765,2.1415723442652532,2.1415723442652532,0.0
23.0,0.7121,1.5554393518549683,0.679636302074925,0.4659694320850074,0.6302288752633894,0.24613056791499258,2.1314186810474975,2.1314186810474975,0.0
24.0,0.713,1.537893434839533,0.672719079167732,0.4614675966225565,0.6225874203434724,0.25153240337744354,2.121218320288686,2.121218320288686,0.0
25.0,0.7151,1.5209714630069306,0.665999746382243,0.4582528987661005,0.6074027924978433,0.2568471012338996,2.1109866151921035,2.1109866151921035,0.0
26.0,0.7171,1.5046321332702217,0.6594705937557214,0.4550253850407899,0.6090176502589522,0.26207461495921014,2.1007365725063054,2.1007365725063054,0.0
27.0,0.7183,1.4888384970268873,0.6531235880652861,0.451081922800094,0.6083880129900054,0.2672180771999061,2.0904767118450285,2.0904767118450285,0.0
28.0,0.7197,1.4735635718527018,0.6469524488770383,0.44742018384188414,0.6054760866653845,0.27227981615811586,2.0802165555494745,2.0802165555494745,0.0
29.0,0.721,1.4587741500595182,0.6409496596644845,0.44373886729180817,0.5982436277059537,0.27726113270819186,2.0699660105766227,2.0699660105766227,0.0
30.0,0.722,1.4444496283027086,0.6351096916378636,0.43983509682714933,0.5921785028634268,0.2821649031728506,2.0597305102188277,2.0597305102188277,0.0
31.0,0.7227,1.430563953279056,0.6294267566073776,0.4357081572450698,0.5814685152878661,0.2869918427549303,2.049518929198823,2.049518929198823,0.0
32.0,0.7239,1.417090529713242,0.6238935541593732,0.43215676725059743,0.5781645293052966,0.2917432327494025,2.039335932968918,2.039335932968918,0.0
33.0,0.7253,1.4040123919062182,0.6185060316064334,0.42887975836545233,0.5744137867966843,0.2964202416345477,2.0291888470143453,2.0291888470143453,0.0
34.0,0.7264,1.3913112156738163,0.613259859859035,0.4253772970482707,0.5711945795291473,0.3010227029517293,2.0190857664127617,2.0190857664127617,0.0
35.0,0.7271,1.3789692680216212,0.6081488620440305,0.42154666178300976,0.5678957637539042,0.3055533382169902,2.009028679946507,2.009028679946507,0.0
36.0,0.7286,1.3669693349574348,0.6031679276918399,0.41858477267548433,0.5580449695994214,0.3100152273245156,1.9990191528758572,1.9990191528758572,0.0
37.0,0.73,1.3552940840186516,0.5983122399825661,0.4156009641811252,0.5504351642887058,0.31440845015197993,1.9890643649605027,1.9890643649605027,0.0
38.0,0.7309,1.3439304884455028,0.593576742880475,0.4121745388843119,0.5423279419251883,0.318736107275635,1.9791657054656577,1.9791657054656577,0.0
39.0,0.7312,1.3328639061572485,0.5889581724361351,0.4082157085768878,0.5402799510660792,0.32299613972529767,1.9693293870102673,1.9693293870102673,0.0
40.0,0.7318,1.3220829523611308,0.5844525599382763,0.40460945215374217,0.5317291739128859,0.3271905478462577,1.9595574041484936,1.9595574041484936,0.0
41.0,0.7325,1.311574592126469,0.5800553452449595,0.40117949546724563,0.5288510716730549,0.3313205045327544,1.949852173599198,1.949852173599198,0.0
42.0,0.7334,1.3013270816007942,0.5757620692360914,0.39801033065319075,0.5225917393482696,0.33538966934680936,1.9402147013282622,1.9402147013282622,0.0
43.0,0.7343,1.2913306025241102,0.5715696768519763,0.3949008687257766,0.5155836439028577,0.33939913127422333,1.9306439909263664,1.9306439909263664,0.0
44.0,0.7349,1.281577655441547,0.5674762453850118,0.39155287365913405,0.513464498857427,0.3433471263408661,1.9211463376627032,1.9211463376627032,0.0
45.0,0.7359,1.2720573718560315,0.5634768028813077,0.3886632291086018,0.51014709794946,0.3472367708913982,1.9117226918570926,1.9117226918570926,0.0
46.0,0.737,1.2627589258422245,0.5595684136969767,0.3859318540483714,0.5078853437218922,0.35106814595162866,1.9023757290408347,1.9023757290408347,0.0
47.0,0.7376,1.2536765275819715,0.5557485719048693,0.38275693564414975,0.5039945090365467,0.3548430643558502,1.8931043660790106,1.8931043660790106,0.0
48.0,0.7384,1.2448012112140077,0.5520143691491897,0.37989799905046817,0.49858824272664615,0.35856148076877,1.8839121845523659,1.8839121845523659,0.0
49.0,0.7398,1.2361236213438145,0.5483621494829849,0.3775811247348786,0.4945794631203849,0.3622255239486694,1.874797579775877,1.874797579775877,0.0
50.0,0.7401,1.2276385322406145,0.5447893259181142,0.3742701308190823,0.49129091667798597,0.36583689587712287,1.8657602046034936,1.8657602046034936,0.0
51.0,0.7411,1.2193383800974678,0.5412931893606187,0.37170497338101266,0.48864930527939643,0.3693950266189873,1.8568044796412582,1.8568044796412582,0.0
52.0,0.7418,1.2112152430880214,0.5378714684212628,0.36890065662264826,0.4845867358414497,0.37289934337735176,1.8479339035654465,1.8479339035654465,0.0
53.0,0.7428,1.203265491270946,0.5345222042594857,0.3664473195143044,0.4857382453747103,0.3763526804856956,1.8391463789601215,1.8391463789601215,0.0
54.0,0.7434,1.1954832039285594,0.5312425590277265,0.36364280961602924,0.4840998639582482,0.3797571903839707,1.8304395677455643,1.8304395677455643,0.0
55.0,0.7443,1.1878578685070578,0.528029066547167,0.3611882716313005,0.4839867553258106,0.38311172836869956,1.8218178565640388,1.8218178565640388,0.0
