round,num_examples,train_loss,train_accuracy,lr,local_steps,update_l2,update_rms,update_max_abs,client_id,server_round
1,4999.0,0.005290516266538283,0.9993798759751951,0.01,1570.0,0.6672163598966437,0.0007118465932959131,0.05033919960260391,12.0,1.0
1,323.0,0.10427631194618223,0.991640866873065,0.01,110.0,0.514425083186401,0.0005488350780681274,0.04674597457051277,5.0,1.0
1,8499.0,0.6458846030697877,0.6310977762089658,0.01,2660.0,1.5761387295811689,0.001681566958861596,0.23451898992061615,1.0,1.0
1,6.0,1.0996867954730987,0.7833333333333333,0.01,10.0,0.3268130112691133,0.0003486735978007714,0.028145117685198784,8.0,1.0
1,107.0,0.3035888604972094,0.9485981308411215,0.01,40.0,0.569280310314791,0.0006073595821163597,0.058681171387434006,19.0,1.0
1,94.0,0.2494601278288409,0.9723404255319149,0.01,30.0,0.46603777207007424,0.0004972111302047351,0.04119832068681717,16.0,1.0
1,65.0,0.300278443468851,0.9492307692307692,0.01,30.0,0.47262728295759227,0.0005042414147701386,0.04160097613930702,11.0,1.0
1,4993.0,0.01135896108950912,0.9989385139194873,0.01,1570.0,0.6406003347882429,0.0006834502170388492,0.05739874020218849,0.0,1.0
1,28.0,0.8431548431515694,0.8892857142857142,0.01,10.0,0.4161591014278572,0.0004439960654837635,0.042771246284246445,2.0,1.0
1,8706.0,0.6492586137055529,0.6282678612451184,0.01,2730.0,1.7165893619114083,0.0018314123615822747,0.12756185233592987,10.0,1.0
1,1.0,0.8916672546416521,0.9,0.01,10.0,0.4310207636319191,0.00045985182719247646,0.041708942502737045,3.0,1.0
1,863.0,0.04480548431385397,0.9937427578215527,0.01,270.0,0.6753168402825409,0.0007204889164062973,0.06455488502979279,4.0,1.0
1,2252.0,0.6350322110403072,0.6587921847246891,0.01,710.0,1.047375866650498,0.0011174350441452085,0.06655434519052505,7.0,1.0
1,2586.0,0.010781934137052042,0.9993039443155453,0.01,810.0,0.6660545388325108,0.0007106070577925412,0.053626321256160736,18.0,1.0
1,2407.0,0.011311851803111244,0.9995429995845451,0.01,760.0,0.6627152834753761,0.0007070444389885153,0.052799031138420105,17.0,1.0
1,1.0,0.8357143084984273,0.9,0.01,10.0,0.42062364065005425,0.00044875923861166647,0.03673132136464119,6.0,1.0
1,4976.0,0.02053464181495492,0.9976889067524116,0.01,1560.0,0.6764548598896469,0.0007217030583685056,0.062285538762807846,9.0,1.0
1,4083.0,0.00692954428154608,0.9993632133235366,0.01,1280.0,0.6628659358971736,0.000707205168580405,0.05310693010687828,13.0,1.0
