round,num_clients,num_examples,client_id,local_steps,lr,server_round,train_accuracy,train_loss,update_l2,update_max_abs,update_rms
1,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,1.0,0.856035448507642,0.2616388906974466,1.0148066908150333,0.09865407654995466,0.0010826873097393517
2,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,2.0,0.8652616627990719,0.2483686856256573,0.9286476131386264,0.07111448254679202,0.000990765034429782
3,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,3.0,0.872593422421381,0.2406552759338047,0.8955471743763175,0.05890016823887722,0.0009554505008155294
4,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,4.0,0.8779167000080018,0.23393599942445836,0.865960753979212,0.0519579821085514,0.0009238850389453154
5,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,5.0,0.8827178522845482,0.22847537938656254,0.851038293381263,0.048277133903666135,0.0009079644120262033
6,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,6.0,0.8864487476994479,0.22385069052065804,0.8250995437886322,0.043412534290925564,0.0008802906143772216
7,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,7.0,0.8892814275426103,0.2193785723762636,0.8048872008748529,0.042964193551439926,0.0008587262638748875
8,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,8.0,0.8921141073857725,0.21537943341152213,0.7895932588397802,0.04102379147626917,0.0008424093070523389
9,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,9.0,0.894534688325198,0.211991851250767,0.7766149447305961,0.039897549697052094,0.0008285628709625852
10,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,10.0,0.8972853484836361,0.20813186341349646,0.7622459962809546,0.04021178256286428,0.0008132327807281277
11,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,11.0,0.8985636552772666,0.20625330334497932,0.7490141020254449,0.037208242950818426,0.0007991158024662407
12,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,12.0,0.900676162278947,0.2030451483136988,0.7410827293325646,0.038059553048725873,0.0007906538986956831
13,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,13.0,0.9026386332719857,0.20029819732558377,0.7337841075556569,0.038239555735260056,0.0007828670706741821
14,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,14.0,0.9040309674321838,0.1978171886583371,0.7217227149785663,0.0368715075644279,0.0007699988891779477
15,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,15.0,0.905861406737617,0.19578840925748087,0.7184489472083322,0.038726783379526494,0.0007665061384383763
16,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,16.0,0.9070356885652557,0.19389136151780276,0.7126287505518488,0.0358647628574102,0.000760296627684066
17,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,17.0,0.9075618148355606,0.19163163794716254,0.710108226164077,0.03484744108236198,0.0007576075049247972
18,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,18.0,0.9092182123709688,0.19001701521633024,0.7072175859372618,0.037682112390866294,0.0007545235092052963
19,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,19.0,0.9099783948147557,0.1879433404750365,0.699908453595401,0.035552885368881994,0.0007467254675650873
20,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,20.0,0.9115787789069376,0.18584150886102732,0.6964381374560877,0.037987090470743855,0.0007430230212974139
21,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,21.0,0.9121929263023125,0.18435603682124851,0.6959288168091209,0.03392221324743735,0.0007424796320923068
22,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,22.0,0.9131531567576218,0.1824565157482616,0.6910462677050367,0.03740496473827915,0.0007372704883193926
23,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,23.0,0.9143294390653757,0.1810429593796009,0.6955711033230173,0.03885177599846227,0.000742097991080839
24,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,24.0,0.9152756661598784,0.17967799271697285,0.6916224823315307,0.0347097408443007,0.0007378852460554594
25,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,25.0,0.9166920060814598,0.17696699029107346,0.6804824223858856,0.03626257050223887,0.0007260000253113998
26,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,26.0,0.9177402576618389,0.1755358591084339,0.6830371673574843,0.03691941762885843,0.000728725657676071
27,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,27.0,0.9178062735056413,0.1743811462988756,0.6784405699737851,0.03778293182681556,0.0007238215929902976
28,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,28.0,0.9189345442906298,0.17335105940449413,0.6783677690404216,0.03882597156964952,0.0007237439223881987
29,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,29.0,0.9196287108906138,0.17164184375323724,0.6763329334253941,0.036350794295334186,0.0007215729762191044
30,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,30.0,0.9207529807153714,0.1704594193134603,0.6744496754850849,0.039475137189649116,0.0007195637467851705
31,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,31.0,0.9214831559574299,0.168388037235817,0.6782189486196848,0.03916303481746948,0.0007235851473402802
32,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,32.0,0.9222353364807553,0.16780374275908067,0.6734308995971521,0.038860472530645854,0.0007184768247779382
33,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,33.0,0.922759462270945,0.1666059730683303,0.6740008332462875,0.037698429948039576,0.0007190848814008374
34,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,34.0,0.9233235976634392,0.1652688250807892,0.6689260415441037,0.036967270504897884,0.000713670635884667
35,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,35.0,0.9239257421781228,0.1640513250469494,0.6680246470600295,0.03632602282945325,0.0007127089469464591
36,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,36.0,0.9247879491077858,0.16260667331108256,0.6681212783136876,0.03567512483202485,0.0007128120418836591
37,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,37.0,0.9253440825798191,0.16158946632170457,0.666713982601116,0.03714176629406672,0.0007113106118843871
38,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,38.0,0.926044250620149,0.1605413143115095,0.6662445796373215,0.03846139165403206,0.0007108098104641228
39,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,39.0,0.9270004801152277,0.1592504951523724,0.6618684239137489,0.03860203566818054,0.0007061409328244309
40,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,40.0,0.9269664719532688,0.1582411664531847,0.6599446447545919,0.038565473955705455,0.0007040884716993595
41,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,41.0,0.9278106745618949,0.1570688428783195,0.6610078836121613,0.0415824648257632,0.0007052228308130028
42,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,42.0,0.928024725934224,0.15614730221491946,0.6595369352091522,0.03903339445469723,0.000703653490382324
43,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,43.0,0.9294630711370729,0.15441480236140487,0.6582749932842915,0.03901558468315276,0.00070230713691418
44,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,44.0,0.9294490677762663,0.15412851634283609,0.6553554676185268,0.04270154276134346,0.0006991923236030429
45,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,45.0,0.9296791229895175,0.153065514356264,0.6579721332702653,0.03674362726566992,0.0007019840185343136
46,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,46.0,0.9300952228534848,0.1523692779213219,0.6566617754692899,0.038056540612224216,0.0007005860106425895
47,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,47.0,0.93084340241658,0.15164243697995677,0.6549370700030324,0.043491890467677256,0.0006987459392888468
48,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,48.0,0.9314355445306873,0.15044518057100761,0.6474913547639665,0.040873205520845654,0.0006908021786946047
49,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,49.0,0.9320977034488275,0.1495407638115224,0.6528761586865578,0.040602650107704676,0.0006965471732095126
50,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,50.0,0.9328958950148036,0.14851223295245838,0.6527353617798295,0.03799480259794236,0.0006963969583700316
51,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,51.0,0.9324737937104907,0.14855569770121335,0.6544775698529771,0.041697127591278874,0.0006982557030834777
52,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,52.0,0.9329179002960711,0.14679633868141803,0.6521030037582252,0.03796019619125079,0.0006957223017961247
53,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,53.0,0.9341281907657837,0.14611902412528094,0.6535298930615074,0.041461524860224704,0.0006972446360052398
54,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,54.0,0.9336800832199729,0.14606813438991056,0.6479330446430706,0.04020026660347464,0.0006912734132964992
55,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,55.0,0.9345142834280226,0.14450429070361398,0.6430373599258364,0.044208458726346656,0.0006860502552666906
56,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,56.0,0.9345222853484837,0.1445813946924268,0.6466678273967008,0.041595740906568986,0.0006899235654199471
57,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,57.0,0.9357305753380812,0.14298843494868524,0.6450461298601846,0.036983107103398825,0.0006881933922166038
58,20,5407.37569016564,8.774045770985037,1695.950628150756,0.01,58.0,0.9352564615507724,0.14302059007777582,0.6524552379183669,0.041658355739405704,0.0006960980969684407
59,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,59.0,0.936114667520205,0.14179506581483053,0.6461587341687998,0.03937130769993953,0.0006893804188460119
60,20,5407.37569016564,8.774045770985037,1695.950628150756,0.009999999999999998,60.0,0.9366647995518923,0.14060738504569892,0.6446792671626158,0.0414995744877992,0.0006878019900011183
