round,accuracy,nll,brier,ece,mce,mean_confidence,predictive_entropy,expected_entropy,mutual_information
0.0,0.1191,2.3090767691948133,0.9012682132533999,0.004111658821254971,0.048416803476580395,0.11940395365580916,2.2944285180585013,2.2944285180585013,0.0
1.0,0.2071,2.2134784557444473,0.8804175574377565,0.06000133632943035,0.3609510064125061,0.14717085387185216,2.268056381802507,2.268056381802507,0.0
2.0,0.2745,2.0441182550113624,0.8429552412481482,0.07331166333407162,0.8133236765861511,0.2053905227318406,2.1745433171469797,2.1745433171469797,0.0
3.0,0.3089,1.921377793149324,0.8139154117604849,0.06990879266411067,0.9460871815681458,0.25344462810605767,2.065665833201105,2.065665833201105,0.0
4.0,0.3257,1.8239087809033838,0.7874595444446367,0.03755273004323243,0.4434137290174311,0.30244693911522624,1.9507926131365136,1.9507926131365136,0.0
5.0,0.3627,1.7353249593070257,0.7602801660732686,0.04423779265582563,0.10806815539087566,0.3229850313454866,1.8880714401075231,1.8880714401075231,0.0
6.0,0.4041,1.6616306614125111,0.7362275471154704,0.06365820065513253,0.11557299229833817,0.34407836753353477,1.8250982657502264,1.8250982657502264,0.0
7.0,0.4126,1.6131036282863256,0.7188828278579795,0.04530636441707612,0.12955064326524734,0.36904930391013624,1.7609471761426447,1.7609471761426447,0.0
8.0,0.4412,1.5617961538538068,0.7002554027224623,0.06201037168204785,0.1286621242761612,0.38078669635653495,1.7244465848785444,1.7244465848785444,0.0
9.0,0.4429,1.5426728489373636,0.69441888294011,0.05145404229909182,0.12787810464700064,0.39313286905437705,1.6877070422735532,1.6877070422735532,0.0
10.0,0.4468,1.5155772093711504,0.6864634214305062,0.03636898480057717,0.13041312247514725,0.41447035753428935,1.633339885263042,1.633339885263042,0.0
11.0,0.4601,1.4809762131650581,0.6744471884375848,0.03427531194388865,0.12987501919269562,0.43431871902048585,1.5737017574815821,1.5737017574815821,0.0
12.0,0.4818,1.4441562616035624,0.6598097342951061,0.0438274996712804,0.133056178689003,0.44202406460791827,1.5495030351317114,1.5495030351317114,0.0
13.0,0.4675,1.4411544145201622,0.6619688361631638,0.021906930771470094,0.04629146357822844,0.4672244393825531,1.4881733882693702,1.4881733882693702,0.0
14.0,0.482,1.414182225692385,0.6516326794173847,0.022910822051763525,0.04964215155635776,0.4749903572797775,1.4615553271909045,1.4615553271909045,0.0
15.0,0.4854,1.3968027368963138,0.6455095702826072,0.022633620485663402,0.05286551853581256,0.4879409813672304,1.424507577221156,1.424507577221156,0.0
16.0,0.493,1.3767158347371296,0.6363029873271938,0.01517885032445193,0.03760651525083955,0.48676903589218856,1.4287307563981904,1.4287307563981904,0.0
17.0,0.5066,1.3636232740470822,0.6314387329753125,0.024842003287374972,0.046452427893309944,0.4985957340583205,1.389997192543821,1.389997192543821,0.0
18.0,0.51,1.3478722933685943,0.6254357647619112,0.018474405689537524,0.047625942636551954,0.5119164777651429,1.3551656811864032,1.3551656811864032,0.0
19.0,0.5048,1.353715814348648,0.629257109483525,0.024045753052830698,0.06433765881961884,0.5213510928362608,1.3267138642261638,1.3267138642261638,0.0
20.0,0.5194,1.32049848595932,0.6153426774196281,0.01949426458775997,0.0775528230557316,0.5235874039441347,1.3187947038580414,1.3187947038580414,0.0
21.0,0.5167,1.3127029501222744,0.6146136777641095,0.025683744408190247,0.06620059067458184,0.5359873420402408,1.289661122262875,1.289661122262875,0.0
22.0,0.5263,1.3003309454418113,0.6078533508260432,0.0197584288522601,0.06116976016673489,0.5378545682862401,1.2832049357409212,1.2832049357409212,0.0
23.0,0.5222,1.3108415470234889,0.6112330079978406,0.029443566708266734,0.0603454459545224,0.5459572088554502,1.2589508880018998,1.2589508880018998,0.0
24.0,0.5287,1.2913945909508642,0.6056543036956861,0.029724933852255327,0.07488772023382884,0.556724903525412,1.2324440610332943,1.2324440610332943,0.0
25.0,0.5264,1.286988690217248,0.6041743195422563,0.031039101421833023,0.07928331616463469,0.5574391014218331,1.2304971480067877,1.2304971480067877,0.0
26.0,0.5482,1.2462521923295458,0.5842618163849339,0.02082597609460354,0.13998977931178344,0.5607553698092699,1.2162859858747301,1.2162859858747301,0.0
27.0,0.5367,1.2616249054498083,0.591462938623204,0.02828542821258307,0.05633192307059509,0.5646109806612134,1.204842550315924,1.204842550315924,0.0
28.0,0.5348,1.268954001027801,0.5957032216661244,0.038649606457352645,0.07557454204400638,0.5732626999229192,1.184443464208889,1.184443464208889,0.0
29.0,0.5468,1.2388724091259178,0.580849469343607,0.0252172818750143,0.08403606315453846,0.5691066093742847,1.1969231331250088,1.1969231331250088,0.0
30.0,0.545,1.2489912406188801,0.5880074898716153,0.03423774169087409,0.08909715206726743,0.5783155881285668,1.173097153978815,1.173097153978815,0.0
31.0,0.56,1.2161870923955092,0.5725880756633301,0.0397733803614974,0.06884988462200692,0.5956052608951926,1.1250485924933755,1.1250485924933755,0.0
32.0,0.5542,1.2259006207884773,0.5773024181803541,0.040020187228918064,0.0965393390506506,0.5936023354589939,1.1297068032705673,1.1297068032705673,0.0
33.0,0.5639,1.1963176123805086,0.5644860804609911,0.028078122249245645,0.060389957413440803,0.5914829245984554,1.1377628458159192,1.1377628458159192,0.0
34.0,0.5631,1.1951147063607421,0.5643861698558078,0.03534380919188261,0.08465272872834595,0.5978173789992929,1.1223534563309614,1.1223534563309614,0.0
35.0,0.568,1.1850397989017354,0.5601271184481965,0.033914668475091454,0.06442972370201638,0.6011239928826689,1.1107605142029902,1.1107605142029902,0.0
36.0,0.5686,1.1790310209907449,0.5569982185756366,0.0351018900245428,0.08397728065375187,0.6037018900245428,1.097581853324863,1.097581853324863,0.0
37.0,0.5498,1.2359997764211599,0.5788116136622476,0.054879960429668424,0.10928446778790313,0.6044988224983215,1.1019080786175102,1.1019080786175102,0.0
38.0,0.5635,1.2039881152671883,0.5675236818732824,0.04616814589351416,0.16002720594406128,0.6086194056645036,1.0888034930752337,1.0888034930752337,0.0
39.0,0.5634,1.2044423884425657,0.5674495823028358,0.055132589145004754,0.12134088461215675,0.6182108798488974,1.0630756993997843,1.0630756993997843,0.0
40.0,0.5702,1.1831152066505597,0.5584170109761509,0.043056417138874564,0.15724223468984877,0.6121557214960456,1.0840464179090274,1.0840464179090274,0.0
41.0,0.5734,1.1777172362833512,0.5551142539804453,0.04448807652294635,0.08241345256189747,0.6178880765229463,1.063863095541518,1.063863095541518,0.0
