round,num_examples,train_loss,train_accuracy,lr,local_steps,update_l2,update_rms,update_max_abs,client_id,server_round
1,2681.0,0.9241213272085655,0.6376352107422604,0.02,840.0,1.4197867216491922,0.0015147565344010897,0.2841486632823944,7.0,1.0
1,734.0,0.9553145978366322,0.6404632152588556,0.02,230.0,1.0696641961833548,0.0011412142444194324,0.0891597792506218,19.0,1.0
1,510.0,0.9134355745829787,0.7250980392156863,0.02,160.0,0.8445395679182317,0.000901030985540167,0.061450716108083725,5.0,1.0
1,514.0,1.221194344486476,0.5492217898832685,0.02,170.0,1.048698851940441,0.0011188465241811184,0.06868225336074829,18.0,1.0
1,994.0,1.1492916388650776,0.4455734406438632,0.02,320.0,1.1294472882715247,0.0012049962392827658,0.0999782532453537,2.0,1.0
1,229.0,1.0865227768775156,0.5676855895196506,0.02,80.0,0.7711022440615595,0.0008226814246627348,0.06475939601659775,9.0,1.0
1,51.0,0.9573120778682185,0.7705882352941177,0.02,20.0,0.4461014874479026,0.0004759413035873708,0.042109228670597076,11.0,1.0
1,2741.0,1.2408962403932047,0.510726012404232,0.02,860.0,1.8971368682467695,0.0020240367260879774,0.15781843662261963,12.0,1.0
1,236.0,0.4228500199077998,0.910593220338983,0.02,80.0,0.5686488736857699,0.0006066859085671671,0.056842971593141556,3.0,1.0
1,1668.0,0.010321077461686281,0.9980815347721822,0.02,530.0,0.6775876132287838,0.0007229115818010457,0.06024199724197388,17.0,1.0
1,168.0,1.1601173951512291,0.46190476190476193,0.02,60.0,0.6264025723838276,0.0006683027635178153,0.04930539056658745,6.0,1.0
1,1463.0,0.6626769303094012,0.7382775119617225,0.02,460.0,1.363552818817096,0.0014547611347604664,0.09900160133838654,14.0,1.0
1,3309.0,0.9039983604439943,0.6061347839226352,0.02,1040.0,2.1963190887824147,0.0023432313041345893,0.14230184257030487,1.0,1.0
1,1755.0,0.7573955215280213,0.7079202279202279,0.02,550.0,1.4336915893508637,0.0015295915014351693,0.16302216053009033,10.0,1.0
1,1191.0,0.7907661032816825,0.7835432409739714,0.02,380.0,0.9909997787754898,0.0010572879486762184,0.07905679196119308,15.0,1.0
1,438.0,0.7339998448820418,0.8075342465753425,0.02,140.0,0.6512552054926098,0.0006948177941379583,0.0516686737537384,0.0,1.0
1,2053.0,0.12280049980506919,0.9805163175840234,0.02,650.0,0.6886458858485415,0.0007347095444489211,0.08250255882740021,8.0,1.0
1,890.0,0.774013149128871,0.8001123595505618,0.02,280.0,0.9106654658228193,0.000971580057747128,0.09850046783685684,4.0,1.0
1,1454.0,0.5217178584231471,0.8472489683631361,0.02,460.0,1.0599199993743296,0.0011308182563714415,0.1291245073080063,16.0,1.0
1,1884.0,0.9198316866172094,0.6680467091295117,0.02,590.0,1.4991647458469533,0.0015994441702325759,0.11252114176750183,13.0,1.0
2,734.0,0.9048604683915016,0.6651226158038147,0.02,230.0,1.0336607218855949,0.001102802490652412,0.06568937055999413,19.0,2.0
2,229.0,1.0332761095600878,0.5877729257641922,0.02,80.0,0.7585882379305974,0.0008093303542030874,0.058243369683623314,9.0,2.0
2,1755.0,0.7148101040933207,0.7233618233618233,0.02,550.0,1.3419841919235884,0.0014317497781765355,0.11574559658765793,10.0,2.0
2,994.0,1.0734539617115344,0.4960764587525151,0.02,320.0,1.2185799839885976,0.0013000910385279581,0.07654554955661297,2.0,2.0
2,438.0,0.6936113609570891,0.8082191780821918,0.02,140.0,0.6442854331355137,0.000687381812338568,0.030972609296441078,0.0,2.0
2,1668.0,0.007448297480524827,0.9980815347721822,0.02,530.0,0.597420565792072,0.0006373821448111386,0.04418028611689806,17.0,2.0
2,2053.0,0.12160958480466424,0.9804676083779834,0.02,650.0,0.5914654005721292,0.0006310286374196423,0.06303648464381695,8.0,2.0
2,2741.0,1.1791934368776518,0.5361546880700474,0.02,860.0,1.8691100233621372,0.0019941351600426707,0.12694919761270285,12.0,2.0
2,890.0,0.735931600727392,0.8048314606741573,0.02,280.0,0.8491983451694679,0.0009060013893170329,0.08966182917356491,4.0,2.0
2,2681.0,0.8911786739059635,0.6512122342409549,0.02,840.0,1.4867524243154386,0.0015862015860752105,0.2256071474403143,7.0,2.0
2,1454.0,0.48471816957324865,0.8519257221458046,0.02,460.0,0.9947105159590184,0.0010612468977989895,0.09495573304593563,16.0,2.0
2,1463.0,0.6062407998804841,0.7686944634313055,0.02,460.0,1.2425952175707202,0.0013257126558025823,0.0919070914387703,14.0,2.0
2,1884.0,0.8663644489082815,0.6829087048832272,0.02,590.0,1.475202605899125,0.0015738791980358753,0.07286383770406246,13.0,2.0
2,51.0,0.8291824864406212,0.7666666666666667,0.02,20.0,0.4278255297750772,0.0004564428635151934,0.030152691528201103,11.0,2.0
2,1191.0,0.7586350252981651,0.7874895046179681,0.02,380.0,0.9495807254392211,0.0010130983667248226,0.07350234687328339,15.0,2.0
2,236.0,0.39905894810365417,0.9122881355932203,0.02,80.0,0.5429081441754535,0.0005792233766027101,0.042107118293643,3.0,2.0
2,514.0,1.1054101312438802,0.598443579766537,0.02,170.0,1.0140282199016186,0.0010818567667535953,0.07860296219587326,18.0,2.0
2,3309.0,0.842135977251503,0.6437594439407676,0.02,1040.0,2.1227331807120966,0.0022647232202162686,0.11129502533003688,1.0,2.0
2,510.0,0.8615661630910986,0.7358823529411764,0.02,160.0,0.8243426834549554,0.0008794831275071273,0.061810304410755634,5.0,2.0
2,168.0,1.1385306477546693,0.48988095238095236,0.02,60.0,0.6360422055851347,0.0006785871936778246,0.031891368329524994,6.0,2.0
3,1755.0,0.671565198523876,0.7386324786324786,0.02,550.0,1.321599128297944,0.0014100011536399863,0.0938983946107328,10.0,3.0
3,236.0,0.37276844994749053,0.9139830508474577,0.02,80.0,0.525094947384144,0.0005602186515783302,0.03265952691435814,3.0,3.0
3,438.0,0.6618082198378158,0.8182648401826484,0.02,140.0,0.6633868629025228,0.0007077609404954868,0.036394620314240456,0.0,3.0
3,1463.0,0.57304983595749,0.7826384142173616,0.02,460.0,1.1230797349051957,0.0011982027590207508,0.06179576367139816,14.0,3.0
3,514.0,1.0229174921412296,0.6262645914396887,0.02,170.0,0.9462582710298655,0.0010095536726872738,0.05951151065528393,18.0,3.0
3,2681.0,0.8648615125687609,0.664117866467736,0.02,840.0,1.5087116366097288,0.0016096296543941194,0.1792864203453064,7.0,3.0
3,1191.0,0.736228604923768,0.7926952141057935,0.02,380.0,0.8945460945839948,0.0009543824585992192,0.06681658327579498,15.0,3.0
3,1668.0,0.006895086139669886,0.9980815347721822,0.02,530.0,0.5721812332973155,0.00061045454840712,0.03937080502510071,17.0,3.0
3,734.0,0.8643926372157781,0.6881471389645777,0.02,230.0,0.9865038007224715,0.0010524912337679237,0.05533474078401923,19.0,3.0
3,2053.0,0.11954763458199759,0.9804676083779834,0.02,650.0,0.6346022568368992,0.0006770509264749176,0.06346626207232475,8.0,3.0
3,510.0,0.8136371886379579,0.7490196078431373,0.02,160.0,0.7616147196826407,0.0008125592779141276,0.05639486387372017,5.0,3.0
3,890.0,0.7163682904538143,0.8076404494382022,0.02,280.0,0.8194668097488017,0.0008742811056508222,0.06749086827039719,4.0,3.0
3,51.0,0.7600686532025244,0.7568627450980392,0.02,20.0,0.38599721152875377,0.0004118166408435026,0.02408493682742119,11.0,3.0
3,168.0,1.0933969917751494,0.4928571428571429,0.02,60.0,0.6228968200014475,0.0006645625106698143,0.03036019578576088,6.0,3.0
3,3309.0,0.7891613362220234,0.6743427017225748,0.02,1040.0,2.05272281400224,0.002190029846322485,0.10121224075555801,1.0,3.0
